 0.1760000E+00 -0.9974488E+00 -0.2832253E-01 -0.8823869E+00 -0.1015199E+01 -0.1142836E+01 -0.5829281E+00  0.2400773E+00  0.1091207E+00 -0.4670291E+00 -0.4144046E+00 -0.1010655E+01 -0.1402979E+00 -0.6568339E+00 -0.1771714E+01 -0.8298653E+00 -0.9513441E+00 -0.1094453E+01 -0.5837195E+00 -0.3179163E+00 -0.4348714E+00
 0.1770000E+00 -0.9977359E+00 -0.2777009E-01 -0.8825722E+00 -0.1015503E+01 -0.1143252E+01 -0.5828613E+00  0.2408614E+00  0.1097921E+00 -0.4668558E+00 -0.4141860E+00 -0.1010954E+01 -0.1398446E+00 -0.6568247E+00 -0.1772677E+01 -0.8300024E+00 -0.9515899E+00 -0.1094821E+01 -0.5836437E+00 -0.3176106E+00 -0.4346716E+00
 0.1780000E+00 -0.9980230E+00 -0.2721753E-01 -0.8827575E+00 -0.1015808E+01 -0.1143667E+01 -0.5827945E+00  0.2416457E+00  0.1104636E+00 -0.4666825E+00 -0.4139674E+00 -0.1011252E+01 -0.1393912E+00 -0.6568155E+00 -0.1773639E+01 -0.8301395E+00 -0.9518357E+00 -0.1095188E+01 -0.5835679E+00 -0.3173047E+00 -0.4344717E+00
 0.1790000E+00 -0.9983101E+00 -0.2666487E-01 -0.8829429E+00 -0.1016112E+01 -0.1144082E+01 -0.5827277E+00  0.2424302E+00  0.1111352E+00 -0.4665091E+00 -0.4137488E+00 -0.1011550E+01 -0.1389377E+00 -0.6568063E+00 -0.1774602E+01 -0.8302766E+00 -0.9520816E+00 -0.1095556E+01 -0.5834920E+00 -0.3169988E+00 -0.4342717E+00
 0.1800000E+00 -0.9985973E+00 -0.2611214E-01 -0.8831283E+00 -0.1016417E+01 -0.1144497E+01 -0.5826609E+00  0.2432148E+00  0.1118070E+00 -0.4663357E+00 -0.4135301E+00 -0.1011848E+01 -0.1384842E+00 -0.6567971E+00 -0.1775565E+01 -0.8304137E+00 -0.9523275E+00 -0.1095924E+01 -0.5834162E+00 -0.3166929E+00 -0.4340718E+00
 0.1810000E+00 -0.9988845E+00 -0.2555934E-01 -0.8833137E+00 -0.1016721E+01 -0.1144913E+01 -0.5825940E+00  0.2439994E+00  0.1124788E+00 -0.4661622E+00 -0.4133114E+00 -0.1012147E+01 -0.1380306E+00 -0.6567879E+00 -0.1776528E+01 -0.8305509E+00 -0.9525735E+00 -0.1096292E+01 -0.5833403E+00 -0.3163869E+00 -0.4338718E+00
 0.1820000E+00 -0.9991718E+00 -0.2500650E-01 -0.8834991E+00 -0.1017026E+01 -0.1145328E+01 -0.5825272E+00  0.2447841E+00  0.1131506E+00 -0.4659888E+00 -0.4130927E+00 -0.1012445E+01 -0.1375770E+00 -0.6567787E+00 -0.1777491E+01 -0.8306880E+00 -0.9528194E+00 -0.1096660E+01 -0.5832645E+00 -0.3160809E+00 -0.4336718E+00
 0.1830000E+00 -0.9994591E+00 -0.2445364E-01 -0.8836845E+00 -0.1017331E+01 -0.1145744E+01 -0.5824604E+00  0.2455689E+00  0.1138225E+00 -0.4658153E+00 -0.4128740E+00 -0.1012744E+01 -0.1371234E+00 -0.6567695E+00 -0.1778454E+01 -0.8308251E+00 -0.9530654E+00 -0.1097028E+01 -0.5831886E+00 -0.3157749E+00 -0.4334718E+00
 0.1840000E+00 -0.9997463E+00 -0.2390078E-01 -0.8838700E+00 -0.1017636E+01 -0.1146159E+01 -0.5823936E+00  0.2463536E+00  0.1144944E+00 -0.4656419E+00 -0.4126553E+00 -0.1013042E+01 -0.1366697E+00 -0.6567602E+00 -0.1779417E+01 -0.8309623E+00 -0.9533114E+00 -0.1097396E+01 -0.5831127E+00 -0.3154689E+00 -0.4332718E+00
 0.1850000E+00 -0.1000034E+01 -0.2334793E-01 -0.8840554E+00 -0.1017940E+01 -0.1146574E+01 -0.5823268E+00  0.2471384E+00  0.1151662E+00 -0.4654684E+00 -0.4124366E+00 -0.1013340E+01 -0.1362161E+00 -0.6567510E+00 -0.1780381E+01 -0.8310994E+00 -0.9535574E+00 -0.1097764E+01 -0.5830368E+00 -0.3151628E+00 -0.4330718E+00
 0.1860000E+00 -0.1000321E+01 -0.2279512E-01 -0.8842408E+00 -0.1018245E+01 -0.1146990E+01 -0.5822601E+00  0.2479230E+00  0.1158380E+00 -0.4652950E+00 -0.4122179E+00 -0.1013639E+01 -0.1357625E+00 -0.6567418E+00 -0.1781344E+01 -0.8312365E+00 -0.9538033E+00 -0.1098132E+01 -0.5829609E+00 -0.3148568E+00 -0.4328718E+00
 0.1870000E+00 -0.1000608E+01 -0.2224235E-01 -0.8844262E+00 -0.1018550E+01 -0.1147405E+01 -0.5821933E+00  0.2487077E+00  0.1165098E+00 -0.4651216E+00 -0.4119992E+00 -0.1013937E+01 -0.1353090E+00 -0.6567326E+00 -0.1782307E+01 -0.8313736E+00 -0.9540492E+00 -0.1098500E+01 -0.5828850E+00 -0.3145508E+00 -0.4326719E+00
 0.1880000E+00 -0.1000895E+01 -0.2168966E-01 -0.8846116E+00 -0.1018854E+01 -0.1147821E+01 -0.5821266E+00  0.2494922E+00  0.1171815E+00 -0.4649482E+00 -0.4117806E+00 -0.1014236E+01 -0.1348555E+00 -0.6567234E+00 -0.1783270E+01 -0.8315107E+00 -0.9542951E+00 -0.1098868E+01 -0.5828091E+00 -0.3142448E+00 -0.4324720E+00
 0.1890000E+00 -0.1001182E+01 -0.2113705E-01 -0.8847969E+00 -0.1019159E+01 -0.1148236E+01 -0.5820599E+00  0.2502765E+00  0.1178530E+00 -0.4647748E+00 -0.4115619E+00 -0.1014534E+01 -0.1344021E+00 -0.6567141E+00 -0.1784232E+01 -0.8316477E+00 -0.9545410E+00 -0.1099236E+01 -0.5827333E+00 -0.3139389E+00 -0.4322721E+00
 0.1900000E+00 -0.1001469E+01 -0.2058455E-01 -0.8849822E+00 -0.1019463E+01 -0.1148651E+01 -0.5819932E+00  0.2510608E+00  0.1185245E+00 -0.4646015E+00 -0.4113434E+00 -0.1014832E+01 -0.1339488E+00 -0.6567049E+00 -0.1785195E+01 -0.8317847E+00 -0.9547868E+00 -0.1099603E+01 -0.5826574E+00 -0.3136330E+00 -0.4320722E+00
 0.1910000E+00 -0.1001756E+01 -0.2003216E-01 -0.8851674E+00 -0.1019768E+01 -0.1149066E+01 -0.5819265E+00  0.2518448E+00  0.1191958E+00 -0.4644282E+00 -0.4111248E+00 -0.1015130E+01 -0.1334956E+00 -0.6566957E+00 -0.1786157E+01 -0.8319217E+00 -0.9550325E+00 -0.1099971E+01 -0.5825815E+00 -0.3133272E+00 -0.4318724E+00
 0.1920000E+00 -0.1002043E+01 -0.1947992E-01 -0.8853527E+00 -0.1020072E+01 -0.1149481E+01 -0.5818598E+00  0.2526287E+00  0.1198669E+00 -0.4642549E+00 -0.4109064E+00 -0.1015428E+01 -0.1330425E+00 -0.6566865E+00 -0.1787119E+01 -0.8320586E+00 -0.9552782E+00 -0.1100338E+01 -0.5825057E+00 -0.3130215E+00 -0.4316726E+00
 0.1930000E+00 -0.1002330E+01 -0.1892783E-01 -0.8855378E+00 -0.1020377E+01 -0.1149896E+01 -0.5817932E+00  0.2534124E+00  0.1205378E+00 -0.4640817E+00 -0.4106879E+00 -0.1015726E+01 -0.1325895E+00 -0.6566773E+00 -0.1788081E+01 -0.8321955E+00 -0.9555238E+00 -0.1100706E+01 -0.5824298E+00 -0.3127158E+00 -0.4314729E+00
 0.1940000E+00 -0.1002617E+01 -0.1837591E-01 -0.8857229E+00 -0.1020681E+01 -0.1150311E+01 -0.5817266E+00  0.2541958E+00  0.1212086E+00 -0.4639085E+00 -0.4104696E+00 -0.1016024E+01 -0.1321367E+00 -0.6566681E+00 -0.1789043E+01 -0.8323323E+00 -0.9557694E+00 -0.1101073E+01 -0.5823540E+00 -0.3124102E+00 -0.4312733E+00
 0.1950000E+00 -0.1002904E+01 -0.1782418E-01 -0.8859079E+00 -0.1020985E+01 -0.1150726E+01 -0.5816601E+00  0.2549789E+00  0.1218791E+00 -0.4637354E+00 -0.4102513E+00 -0.1016322E+01 -0.1316841E+00 -0.6566588E+00 -0.1790004E+01 -0.8324691E+00 -0.9560148E+00 -0.1101440E+01 -0.5822782E+00 -0.3121047E+00 -0.4310737E+00
 0.1960000E+00 -0.1003190E+01 -0.1727265E-01 -0.8860929E+00 -0.1021289E+01 -0.1151140E+01 -0.5815936E+00  0.2557617E+00  0.1225493E+00 -0.4635624E+00 -0.4100331E+00 -0.1016620E+01 -0.1312316E+00 -0.6566496E+00 -0.1790965E+01 -0.8326058E+00 -0.9562602E+00 -0.1101807E+01 -0.5822024E+00 -0.3117994E+00 -0.4308742E+00
 0.1970000E+00 -0.1003477E+01 -0.1672135E-01 -0.8862777E+00 -0.1021593E+01 -0.1151554E+01 -0.5815271E+00  0.2565443E+00  0.1232193E+00 -0.4633894E+00 -0.4098150E+00 -0.1016917E+01 -0.1307793E+00 -0.6566404E+00 -0.1791926E+01 -0.8327424E+00 -0.9565055E+00 -0.1102174E+01 -0.5821266E+00 -0.3114941E+00 -0.4306748E+00
 0.1980000E+00 -0.1003763E+01 -0.1617028E-01 -0.8864625E+00 -0.1021897E+01 -0.1151969E+01 -0.5814606E+00  0.2573264E+00  0.1238890E+00 -0.4632165E+00 -0.4095970E+00 -0.1017215E+01 -0.1303272E+00 -0.6566312E+00 -0.1792886E+01 -0.8328790E+00 -0.9567506E+00 -0.1102541E+01 -0.5820509E+00 -0.3111890E+00 -0.4304755E+00
 0.1990000E+00 -0.1004049E+01 -0.1561946E-01 -0.8866473E+00 -0.1022200E+01 -0.1152383E+01 -0.5813942E+00  0.2581083E+00  0.1245584E+00 -0.4630437E+00 -0.4093791E+00 -0.1017512E+01 -0.1298753E+00 -0.6566220E+00 -0.1793846E+01 -0.8330155E+00 -0.9569957E+00 -0.1102908E+01 -0.5819752E+00 -0.3108840E+00 -0.4302762E+00
 0.2000000E+00 -0.1004335E+01 -0.1506891E-01 -0.8868319E+00 -0.1022504E+01 -0.1152796E+01 -0.5813279E+00  0.2588897E+00  0.1252275E+00 -0.4628709E+00 -0.4091613E+00 -0.1017809E+01 -0.1294236E+00 -0.6566128E+00 -0.1794805E+01 -0.8331520E+00 -0.9572406E+00 -0.1103274E+01 -0.5818995E+00 -0.3105791E+00 -0.4300771E+00
 0.2010000E+00 -0.1004621E+01 -0.1451864E-01 -0.8870164E+00 -0.1022807E+01 -0.1153210E+01 -0.5812615E+00  0.2596708E+00  0.1258962E+00 -0.4626983E+00 -0.4089436E+00 -0.1018106E+01 -0.1289722E+00 -0.6566036E+00 -0.1795764E+01 -0.8332883E+00 -0.9574854E+00 -0.1103640E+01 -0.5818239E+00 -0.3102744E+00 -0.4298780E+00
 0.2020000E+00 -0.1004907E+01 -0.1396867E-01 -0.8872008E+00 -0.1023110E+01 -0.1153623E+01 -0.5811953E+00  0.2604514E+00  0.1265646E+00 -0.4625257E+00 -0.4087260E+00 -0.1018403E+01 -0.1285210E+00 -0.6565944E+00 -0.1796722E+01 -0.8334246E+00 -0.9577301E+00 -0.1104006E+01 -0.5817483E+00 -0.3099698E+00 -0.4296791E+00
 0.2030000E+00 -0.1005193E+01 -0.1341901E-01 -0.8873851E+00 -0.1023413E+01 -0.1154036E+01 -0.5811290E+00  0.2612316E+00  0.1272325E+00 -0.4623532E+00 -0.4085086E+00 -0.1018700E+01 -0.1280700E+00 -0.6565853E+00 -0.1797680E+01 -0.8335608E+00 -0.9579746E+00 -0.1104372E+01 -0.5816727E+00 -0.3096654E+00 -0.4294803E+00
 0.2040000E+00 -0.1005478E+01 -0.1286967E-01 -0.8875693E+00 -0.1023716E+01 -0.1154449E+01 -0.5810629E+00  0.2620113E+00  0.1279001E+00 -0.4621809E+00 -0.4082912E+00 -0.1018996E+01 -0.1276194E+00 -0.6565761E+00 -0.1798637E+01 -0.8336969E+00 -0.9582190E+00 -0.1104737E+01 -0.5815972E+00 -0.3093612E+00 -0.4292816E+00
 0.2050000E+00 -0.1005764E+01 -0.1232068E-01 -0.8877534E+00 -0.1024019E+01 -0.1154862E+01 -0.5809967E+00  0.2627905E+00  0.1285673E+00 -0.4620086E+00 -0.4080740E+00 -0.1019293E+01 -0.1271690E+00 -0.6565669E+00 -0.1799594E+01 -0.8338330E+00 -0.9584632E+00 -0.1105103E+01 -0.5815217E+00 -0.3090572E+00 -0.4290830E+00
 0.2060000E+00 -0.1006049E+01 -0.1177205E-01 -0.8879374E+00 -0.1024322E+01 -0.1155274E+01 -0.5809307E+00  0.2635693E+00  0.1292340E+00 -0.4618365E+00 -0.4078570E+00 -0.1019589E+01 -0.1267189E+00 -0.6565577E+00 -0.1800550E+01 -0.8339689E+00 -0.9587073E+00 -0.1105468E+01 -0.5814462E+00 -0.3087533E+00 -0.4288846E+00
 0.2070000E+00 -0.1006334E+01 -0.1122379E-01 -0.8881212E+00 -0.1024624E+01 -0.1155686E+01 -0.5808647E+00  0.2643475E+00  0.1299003E+00 -0.4616644E+00 -0.4076401E+00 -0.1019885E+01 -0.1262692E+00 -0.6565486E+00 -0.1801505E+01 -0.8341047E+00 -0.9589512E+00 -0.1105833E+01 -0.5813708E+00 -0.3084497E+00 -0.4286863E+00
 0.2080000E+00 -0.1006618E+01 -0.1067591E-01 -0.8883049E+00 -0.1024926E+01 -0.1156098E+01 -0.5807987E+00  0.2651251E+00  0.1305661E+00 -0.4614925E+00 -0.4074233E+00 -0.1020181E+01 -0.1258197E+00 -0.6565394E+00 -0.1802460E+01 -0.8342404E+00 -0.9591949E+00 -0.1106197E+01 -0.5812954E+00 -0.3081462E+00 -0.4284881E+00
 0.2090000E+00 -0.1006903E+01 -0.1012843E-01 -0.8884885E+00 -0.1025228E+01 -0.1156510E+01 -0.5807328E+00  0.2659022E+00  0.1312315E+00 -0.4613207E+00 -0.4072067E+00 -0.1020476E+01 -0.1253706E+00 -0.6565302E+00 -0.1803414E+01 -0.8343760E+00 -0.9594385E+00 -0.1106562E+01 -0.5812201E+00 -0.3078430E+00 -0.4282901E+00
 0.2100000E+00 -0.1007187E+01 -0.9581357E-02 -0.8886719E+00 -0.1025529E+01 -0.1156921E+01 -0.5806670E+00  0.2666787E+00  0.1318963E+00 -0.4611491E+00 -0.4069903E+00 -0.1020771E+01 -0.1249218E+00 -0.6565211E+00 -0.1804367E+01 -0.8345115E+00 -0.9596819E+00 -0.1106926E+01 -0.5811448E+00 -0.3075400E+00 -0.4280923E+00
 0.2110000E+00 -0.1007471E+01 -0.9034713E-02 -0.8888552E+00 -0.1025831E+01 -0.1157332E+01 -0.5806012E+00  0.2674546E+00  0.1325606E+00 -0.4609776E+00 -0.4067740E+00 -0.1021066E+01 -0.1244734E+00 -0.6565119E+00 -0.1805320E+01 -0.8346469E+00 -0.9599250E+00 -0.1107289E+01 -0.5810696E+00 -0.3072372E+00 -0.4278945E+00
 0.2120000E+00 -0.1007755E+01 -0.8488508E-02 -0.8890383E+00 -0.1026132E+01 -0.1157743E+01 -0.5805355E+00  0.2682299E+00  0.1332244E+00 -0.4608062E+00 -0.4065579E+00 -0.1021361E+01 -0.1240254E+00 -0.6565028E+00 -0.1806272E+01 -0.8347822E+00 -0.9601680E+00 -0.1107653E+01 -0.5809944E+00 -0.3069347E+00 -0.4276970E+00
 0.2130000E+00 -0.1008039E+01 -0.7942755E-02 -0.8892213E+00 -0.1026433E+01 -0.1158153E+01 -0.5804698E+00  0.2690045E+00  0.1338877E+00 -0.4606349E+00 -0.4063420E+00 -0.1021656E+01 -0.1235777E+00 -0.6564937E+00 -0.1807223E+01 -0.8349174E+00 -0.9604108E+00 -0.1108016E+01 -0.5809193E+00 -0.3066324E+00 -0.4274996E+00
 0.2140000E+00 -0.1008322E+01 -0.7397467E-02 -0.8894041E+00 -0.1026734E+01 -0.1158563E+01 -0.5804043E+00  0.2697785E+00  0.1345503E+00 -0.4604638E+00 -0.4061263E+00 -0.1021950E+01 -0.1231304E+00 -0.6564845E+00 -0.1808173E+01 -0.8350524E+00 -0.9606534E+00 -0.1108379E+01 -0.5808442E+00 -0.3063303E+00 -0.4273024E+00
 0.2150000E+00 -0.1008605E+01 -0.6852656E-02 -0.8895867E+00 -0.1027034E+01 -0.1158972E+01 -0.5803388E+00  0.2705518E+00  0.1352124E+00 -0.4602929E+00 -0.4059107E+00 -0.1022244E+01 -0.1226835E+00 -0.6564754E+00 -0.1809123E+01 -0.8351873E+00 -0.9608957E+00 -0.1108741E+01 -0.5807692E+00 -0.3060285E+00 -0.4271053E+00
 0.2160000E+00 -0.1008888E+01 -0.6308336E-02 -0.8897692E+00 -0.1027334E+01 -0.1159381E+01 -0.5802733E+00  0.2713243E+00  0.1358739E+00 -0.4601221E+00 -0.4056954E+00 -0.1022538E+01 -0.1222370E+00 -0.6564663E+00 -0.1810071E+01 -0.8353221E+00 -0.9611379E+00 -0.1109103E+01 -0.5806943E+00 -0.3057270E+00 -0.4269085E+00
 0.2170000E+00 -0.1009171E+01 -0.5764518E-02 -0.8899515E+00 -0.1027634E+01 -0.1159790E+01 -0.5802080E+00  0.2720962E+00  0.1365348E+00 -0.4599514E+00 -0.4054802E+00 -0.1022832E+01 -0.1217909E+00 -0.6564572E+00 -0.1811019E+01 -0.8354567E+00 -0.9613798E+00 -0.1109465E+01 -0.5806194E+00 -0.3054257E+00 -0.4267118E+00
 0.2180000E+00 -0.1009453E+01 -0.5221216E-02 -0.8901337E+00 -0.1027934E+01 -0.1160199E+01 -0.5801427E+00  0.2728674E+00  0.1371951E+00 -0.4597809E+00 -0.4052653E+00 -0.1023125E+01 -0.1213453E+00 -0.6564481E+00 -0.1811966E+01 -0.8355912E+00 -0.9616215E+00 -0.1109827E+01 -0.5805446E+00 -0.3051247E+00 -0.4265153E+00
 0.2190000E+00 -0.1009735E+01 -0.4678441E-02 -0.8903156E+00 -0.1028233E+01 -0.1160607E+01 -0.5800775E+00  0.2736378E+00  0.1378547E+00 -0.4596106E+00 -0.4050506E+00 -0.1023418E+01 -0.1209001E+00 -0.6564390E+00 -0.1812912E+01 -0.8357256E+00 -0.9618629E+00 -0.1110188E+01 -0.5804698E+00 -0.3048240E+00 -0.4263190E+00
 0.2200000E+00 -0.1010017E+01 -0.4136206E-02 -0.8904974E+00 -0.1028532E+01 -0.1161014E+01 -0.5800123E+00  0.2744074E+00  0.1385136E+00 -0.4594405E+00 -0.4048360E+00 -0.1023711E+01 -0.1204553E+00 -0.6564299E+00 -0.1813857E+01 -0.8358598E+00 -0.9621041E+00 -0.1110548E+01 -0.5803951E+00 -0.3045236E+00 -0.4261229E+00
 0.2210000E+00 -0.1010298E+01 -0.3594522E-02 -0.8906790E+00 -0.1028831E+01 -0.1161422E+01 -0.5799472E+00  0.2751762E+00  0.1391719E+00 -0.4592705E+00 -0.4046217E+00 -0.1024003E+01 -0.1200110E+00 -0.6564208E+00 -0.1814801E+01 -0.8359939E+00 -0.9623451E+00 -0.1110909E+01 -0.5803205E+00 -0.3042235E+00 -0.4259270E+00
 0.2220000E+00 -0.1010579E+01 -0.3053401E-02 -0.8908604E+00 -0.1029129E+01 -0.1161829E+01 -0.5798823E+00  0.2759443E+00  0.1398295E+00 -0.4591007E+00 -0.4044076E+00 -0.1024295E+01 -0.1195672E+00 -0.6564118E+00 -0.1815744E+01 -0.8361278E+00 -0.9625858E+00 -0.1111269E+01 -0.5802460E+00 -0.3039237E+00 -0.4257313E+00
 0.2230000E+00 -0.1010860E+01 -0.2512854E-02 -0.8910416E+00 -0.1029427E+01 -0.1162235E+01 -0.5798174E+00  0.2767115E+00  0.1404864E+00 -0.4589310E+00 -0.4041938E+00 -0.1024587E+01 -0.1191238E+00 -0.6564027E+00 -0.1816686E+01 -0.8362616E+00 -0.9628262E+00 -0.1111628E+01 -0.5801715E+00 -0.3036242E+00 -0.4255358E+00
 0.2240000E+00 -0.1011141E+01 -0.1972893E-02 -0.8912226E+00 -0.1029725E+01 -0.1162641E+01 -0.5797525E+00  0.2774779E+00  0.1411426E+00 -0.4587616E+00 -0.4039801E+00 -0.1024879E+01 -0.1186809E+00 -0.6563936E+00 -0.1817627E+01 -0.8363952E+00 -0.9630664E+00 -0.1111988E+01 -0.5800971E+00 -0.3033250E+00 -0.4253405E+00
 0.2250000E+00 -0.1011421E+01 -0.1433529E-02 -0.8914034E+00 -0.1030023E+01 -0.1163046E+01 -0.5796878E+00  0.2782434E+00  0.1417981E+00 -0.4585923E+00 -0.4037667E+00 -0.1025170E+01 -0.1182385E+00 -0.6563846E+00 -0.1818567E+01 -0.8365287E+00 -0.9633063E+00 -0.1112346E+01 -0.5800227E+00 -0.3030261E+00 -0.4251455E+00
 0.2260000E+00 -0.1011701E+01 -0.8947735E-03 -0.8915840E+00 -0.1030320E+01 -0.1163452E+01 -0.5796232E+00  0.2790081E+00  0.1424528E+00 -0.4584233E+00 -0.4035536E+00 -0.1025461E+01 -0.1177966E+00 -0.6563756E+00 -0.1819506E+01 -0.8366620E+00 -0.9635460E+00 -0.1112705E+01 -0.5799485E+00 -0.3027276E+00 -0.4249507E+00
 0.2270000E+00 -0.1011981E+01 -0.3566369E-03 -0.8917643E+00 -0.1030617E+01 -0.1163856E+01 -0.5795586E+00  0.2797719E+00  0.1431068E+00 -0.4582544E+00 -0.4033407E+00 -0.1025751E+01 -0.1173553E+00 -0.6563665E+00 -0.1820444E+01 -0.8367951E+00 -0.9637854E+00 -0.1113063E+01 -0.5798743E+00 -0.3024294E+00 -0.4247560E+00
 0.2280000E+00 -0.1012260E+01  0.1808698E-03 -0.8919445E+00 -0.1030913E+01 -0.1164260E+01 -0.5794941E+00  0.2805348E+00  0.1437600E+00 -0.4580857E+00 -0.4031280E+00 -0.1026041E+01 -0.1169144E+00 -0.6563575E+00 -0.1821381E+01 -0.8369281E+00 -0.9640245E+00 -0.1113420E+01 -0.5798002E+00 -0.3021315E+00 -0.4245617E+00
 0.2290000E+00 -0.1012539E+01  0.7177360E-03 -0.8921245E+00 -0.1031209E+01 -0.1164664E+01 -0.5794297E+00  0.2812968E+00  0.1444125E+00 -0.4579172E+00 -0.4029156E+00 -0.1026331E+01 -0.1164741E+00 -0.6563485E+00 -0.1822317E+01 -0.8370609E+00 -0.9642633E+00 -0.1113778E+01 -0.5797262E+00 -0.3018340E+00 -0.4243675E+00
 0.2300000E+00 -0.1012818E+01  0.1253951E-02 -0.8923042E+00 -0.1031505E+01 -0.1165067E+01 -0.5793654E+00  0.2820579E+00  0.1450641E+00 -0.4577490E+00 -0.4027035E+00 -0.1026621E+01 -0.1160343E+00 -0.6563395E+00 -0.1823252E+01 -0.8371935E+00 -0.9645018E+00 -0.1114134E+01 -0.5796522E+00 -0.3015369E+00 -0.4241736E+00
 0.2310000E+00 -0.1013096E+01  0.1789505E-02 -0.8924837E+00 -0.1031801E+01 -0.1165470E+01 -0.5793012E+00  0.2828180E+00  0.1457149E+00 -0.4575809E+00 -0.4024916E+00 -0.1026910E+01 -0.1155951E+00 -0.6563305E+00 -0.1824185E+01 -0.8373260E+00 -0.9647400E+00 -0.1114490E+01 -0.5795783E+00 -0.3012401E+00 -0.4239799E+00
 0.2320000E+00 -0.1013374E+01  0.2324388E-02 -0.8926630E+00 -0.1032096E+01 -0.1165872E+01 -0.5792371E+00  0.2835772E+00  0.1463650E+00 -0.4574130E+00 -0.4022800E+00 -0.1027198E+01 -0.1151564E+00 -0.6563215E+00 -0.1825118E+01 -0.8374583E+00 -0.9649779E+00 -0.1114846E+01 -0.5795046E+00 -0.3009436E+00 -0.4237865E+00
 0.2330000E+00 -0.1013652E+01  0.2858589E-02 -0.8928420E+00 -0.1032390E+01 -0.1166274E+01 -0.5791731E+00  0.2843354E+00  0.1470142E+00 -0.4572454E+00 -0.4020686E+00 -0.1027487E+01 -0.1147183E+00 -0.6563126E+00 -0.1826049E+01 -0.8375904E+00 -0.9652155E+00 -0.1115202E+01 -0.5794309E+00 -0.3006475E+00 -0.4235933E+00
 0.2340000E+00 -0.1013929E+01  0.3392099E-02 -0.8930208E+00 -0.1032685E+01 -0.1166675E+01 -0.5791092E+00  0.2850926E+00  0.1476625E+00 -0.4570780E+00 -0.4018575E+00 -0.1027775E+01 -0.1142808E+00 -0.6563036E+00 -0.1826979E+01 -0.8377224E+00 -0.9654529E+00 -0.1115556E+01 -0.5793573E+00 -0.3003518E+00 -0.4234004E+00
 0.2350000E+00 -0.1014206E+01  0.3924907E-02 -0.8931994E+00 -0.1032979E+01 -0.1167076E+01 -0.5790454E+00  0.2858489E+00  0.1483100E+00 -0.4569108E+00 -0.4016467E+00 -0.1028062E+01 -0.1138438E+00 -0.6562947E+00 -0.1827908E+01 -0.8378541E+00 -0.9656899E+00 -0.1115911E+01 -0.5792837E+00 -0.3000565E+00 -0.4232077E+00
 0.2360000E+00 -0.1014483E+01  0.4457005E-02 -0.8933777E+00 -0.1033272E+01 -0.1167476E+01 -0.5789816E+00  0.2866041E+00  0.1489567E+00 -0.4567438E+00 -0.4014362E+00 -0.1028350E+01 -0.1134075E+00 -0.6562857E+00 -0.1828835E+01 -0.8379857E+00 -0.9659265E+00 -0.1116265E+01 -0.5792103E+00 -0.2997616E+00 -0.4230153E+00
 0.2370000E+00 -0.1014759E+01  0.4988383E-02 -0.8935558E+00 -0.1033565E+01 -0.1167875E+01 -0.5789180E+00  0.2873583E+00  0.1496024E+00 -0.4565770E+00 -0.4012259E+00 -0.1028637E+01 -0.1129717E+00 -0.6562768E+00 -0.1829762E+01 -0.8381171E+00 -0.9661629E+00 -0.1116618E+01 -0.5791370E+00 -0.2994670E+00 -0.4228232E+00
 0.2380000E+00 -0.1015035E+01  0.5519031E-02 -0.8937336E+00 -0.1033858E+01 -0.1168274E+01 -0.5788545E+00  0.2881114E+00  0.1502473E+00 -0.4564105E+00 -0.4010160E+00 -0.1028923E+01 -0.1125365E+00 -0.6562679E+00 -0.1830687E+01 -0.8382482E+00 -0.9663989E+00 -0.1116971E+01 -0.5790637E+00 -0.2991729E+00 -0.4226313E+00
 0.2390000E+00 -0.1015310E+01  0.6048940E-02 -0.8939112E+00 -0.1034150E+01 -0.1168673E+01 -0.5787911E+00  0.2888635E+00  0.1508913E+00 -0.4562442E+00 -0.4008063E+00 -0.1029209E+01 -0.1121019E+00 -0.6562590E+00 -0.1831611E+01 -0.8383792E+00 -0.9666346E+00 -0.1117324E+01 -0.5789905E+00 -0.2988792E+00 -0.4224397E+00
 0.2400000E+00 -0.1015585E+01  0.6578101E-02 -0.8940885E+00 -0.1034442E+01 -0.1169071E+01 -0.5787277E+00  0.2896146E+00  0.1515344E+00 -0.4560781E+00 -0.4005970E+00 -0.1029495E+01 -0.1116680E+00 -0.6562501E+00 -0.1832533E+01 -0.8385100E+00 -0.9668700E+00 -0.1117676E+01 -0.5789175E+00 -0.2985858E+00 -0.4222483E+00
 0.2410000E+00 -0.1015860E+01  0.7106506E-02 -0.8942656E+00 -0.1034734E+01 -0.1169468E+01 -0.5786645E+00  0.2903646E+00  0.1521765E+00 -0.4559122E+00 -0.4003879E+00 -0.1029780E+01 -0.1112347E+00 -0.6562412E+00 -0.1833454E+01 -0.8386407E+00 -0.9671050E+00 -0.1118027E+01 -0.5788445E+00 -0.2982929E+00 -0.4220573E+00
 0.2420000E+00 -0.1016134E+01  0.7634145E-02 -0.8944424E+00 -0.1035025E+01 -0.1169865E+01 -0.5786014E+00  0.2911134E+00  0.1528177E+00 -0.4557466E+00 -0.4001791E+00 -0.1030065E+01 -0.1108020E+00 -0.6562323E+00 -0.1834374E+01 -0.8387711E+00 -0.9673397E+00 -0.1118378E+01 -0.5787716E+00 -0.2980004E+00 -0.4218665E+00
