-0.5903948E+01 -0.5549209E+01 -0.5194310E+01 -0.4838320E+01 -0.4481144E+01 -0.4122820E+01 -0.3763404E+01 -0.3402957E+01 -0.3041546E+01 -0.2679245E+01 -0.2316130E+01 -0.1952284E+01 -0.1587792E+01 -0.1222742E+01 -0.8572249E+00 -0.4913317E+00 -0.1251566E+00  0.2411767E+00  0.6073810E+00  0.9728106E+00  0.1257563E+01  0.1036153E+01  0.8395604E+00  0.6657188E+00  0.5136870E+00  0.3832895E+00  0.2741646E+00  0.1856783E+00  0.1169295E+00  0.6676692E-01  0.3381569E-01  0.1651121E-01  0.1313624E-01  0.2185766E-01  0.4076028E-01  0.6787444E-01  0.1011521E+00  0.1378731E+00  0.1719577E+00  0.1904814E+00
-0.5902680E+01 -0.5548164E+01 -0.5193463E+01 -0.4837648E+01 -0.4480625E+01 -0.4122433E+01 -0.3763127E+01 -0.3402769E+01 -0.3041428E+01 -0.2679177E+01 -0.2316096E+01 -0.1952267E+01 -0.1587778E+01 -0.1222720E+01 -0.8571837E+00 -0.4912631E+00 -0.1250543E+00  0.2413160E+00  0.6075548E+00  0.9730032E+00  0.1268536E+01  0.1044966E+01  0.8469814E+00  0.6718533E+00  0.5185994E+00  0.3870757E+00  0.2769510E+00  0.1876136E+00  0.1181769E+00  0.6749558E-01  0.3419363E-01  0.1669905E-01  0.1328212E-01  0.2209338E-01  0.4119853E-01  0.6860706E-01  0.1022484E+00  0.1393714E+00  0.1738357E+00  0.1926164E+00
-0.5901400E+01 -0.5547110E+01 -0.5192609E+01 -0.4836970E+01 -0.4480102E+01 -0.4122042E+01 -0.3762847E+01 -0.3402580E+01 -0.3041309E+01 -0.2679109E+01 -0.2316061E+01 -0.1952250E+01 -0.1587765E+01 -0.1222698E+01 -0.8571421E+00 -0.4911937E+00 -0.1249510E+00  0.2414569E+00  0.6077306E+00  0.9731980E+00  0.1279387E+01  0.1053699E+01  0.8543482E+00  0.6779518E+00  0.5234890E+00  0.3908484E+00  0.2797300E+00  0.1895456E+00  0.1194231E+00  0.6822408E-01  0.3457179E-01  0.1688711E-01  0.1342806E-01  0.2232895E-01  0.4163646E-01  0.6933925E-01  0.1033443E+00  0.1408691E+00  0.1757134E+00  0.1947522E+00
-0.5900110E+01 -0.5546048E+01 -0.5191747E+01 -0.4836286E+01 -0.4479573E+01 -0.4121647E+01 -0.3762565E+01 -0.3402388E+01 -0.3041188E+01 -0.2679040E+01 -0.2316026E+01 -0.1952233E+01 -0.1587751E+01 -0.1222675E+01 -0.8571000E+00 -0.4911237E+00 -0.1248465E+00  0.2415993E+00  0.6079082E+00  0.9733948E+00  0.1290117E+01  0.1062350E+01  0.8616604E+00  0.6840140E+00  0.5283556E+00  0.3946076E+00  0.2825018E+00  0.1914741E+00  0.1206681E+00  0.6895242E-01  0.3495015E-01  0.1707538E-01  0.1357405E-01  0.2256438E-01  0.4207408E-01  0.7007101E-01  0.1044396E+00  0.1423662E+00  0.1775907E+00  0.1968887E+00
-0.5898809E+01 -0.5544977E+01 -0.5190878E+01 -0.4835596E+01 -0.4479040E+01 -0.4121249E+01 -0.3762279E+01 -0.3402195E+01 -0.3041066E+01 -0.2678970E+01 -0.2315991E+01 -0.1952216E+01 -0.1587738E+01 -0.1222652E+01 -0.8570575E+00 -0.4910529E+00 -0.1247410E+00  0.2417431E+00  0.6080876E+00  0.9735939E+00  0.1300723E+01  0.1070920E+01  0.8689177E+00  0.6900396E+00  0.5331991E+00  0.3983530E+00  0.2852661E+00  0.1933992E+00  0.1219118E+00  0.6968058E-01  0.3532872E-01  0.1726387E-01  0.1372010E-01  0.2279966E-01  0.4251138E-01  0.7080233E-01  0.1055344E+00  0.1438629E+00  0.1794676E+00  0.1990259E+00
-0.5897498E+01 -0.5543897E+01 -0.5190002E+01 -0.4834900E+01 -0.4478502E+01 -0.4120847E+01 -0.3761991E+01 -0.3402000E+01 -0.3040943E+01 -0.2678900E+01 -0.2315955E+01 -0.1952198E+01 -0.1587724E+01 -0.1222629E+01 -0.8570145E+00 -0.4909813E+00 -0.1246344E+00  0.2418885E+00  0.6082690E+00  0.9737950E+00  0.1311202E+01  0.1079407E+01  0.8761200E+00  0.6960285E+00  0.5380194E+00  0.4020847E+00  0.2880231E+00  0.1953207E+00  0.1231542E+00  0.7040858E-01  0.3570752E-01  0.1745257E-01  0.1386619E-01  0.2303478E-01  0.4294835E-01  0.7153320E-01  0.1066288E+00  0.1453589E+00  0.1813441E+00  0.2011638E+00
-0.5896177E+01 -0.5542810E+01 -0.5189119E+01 -0.4834198E+01 -0.4477959E+01 -0.4120441E+01 -0.3761701E+01 -0.3401802E+01 -0.3040819E+01 -0.2678829E+01 -0.2315919E+01 -0.1952181E+01 -0.1587710E+01 -0.1222606E+01 -0.8569712E+00 -0.4909091E+00 -0.1245266E+00  0.2420353E+00  0.6084522E+00  0.9739983E+00  0.1321554E+01  0.1087812E+01  0.8832668E+00  0.7019804E+00  0.5428161E+00  0.4058025E+00  0.2907725E+00  0.1972388E+00  0.1243954E+00  0.7113640E-01  0.3608652E-01  0.1764149E-01  0.1401234E-01  0.2326976E-01  0.4338499E-01  0.7226363E-01  0.1077226E+00  0.1468544E+00  0.1832202E+00  0.2033023E+00
-0.5894845E+01 -0.5541713E+01 -0.5188228E+01 -0.4833490E+01 -0.4477412E+01 -0.4120032E+01 -0.3761407E+01 -0.3401603E+01 -0.3040693E+01 -0.2678757E+01 -0.2315882E+01 -0.1952163E+01 -0.1587696E+01 -0.1222582E+01 -0.8569273E+00 -0.4908361E+00 -0.1244178E+00  0.2421837E+00  0.6086373E+00  0.9742038E+00  0.1331777E+01  0.1096135E+01  0.8903581E+00  0.7078951E+00  0.5475893E+00  0.4095063E+00  0.2935143E+00  0.1991532E+00  0.1256353E+00  0.7186405E-01  0.3646575E-01  0.1783064E-01  0.1415854E-01  0.2350458E-01  0.4382131E-01  0.7299360E-01  0.1088159E+00  0.1483494E+00  0.1850958E+00  0.2054415E+00
-0.5893503E+01 -0.5540609E+01 -0.5187331E+01 -0.4832776E+01 -0.4476859E+01 -0.4119618E+01 -0.3761111E+01 -0.3401402E+01 -0.3040566E+01 -0.2678684E+01 -0.2315846E+01 -0.1952145E+01 -0.1587681E+01 -0.1222559E+01 -0.8568831E+00 -0.4907623E+00 -0.1243079E+00  0.2423335E+00  0.6088243E+00  0.9744114E+00  0.1341869E+01  0.1104375E+01  0.8973935E+00  0.7137724E+00  0.5523386E+00  0.4131959E+00  0.2962485E+00  0.2010641E+00  0.1268739E+00  0.7259153E-01  0.3684520E-01  0.1802001E-01  0.1430480E-01  0.2373925E-01  0.4425728E-01  0.7372312E-01  0.1099087E+00  0.1498437E+00  0.1869710E+00  0.2075813E+00
-0.5892151E+01 -0.5539497E+01 -0.5186427E+01 -0.4832057E+01 -0.4476302E+01 -0.4119202E+01 -0.3760812E+01 -0.3401199E+01 -0.3040438E+01 -0.2678611E+01 -0.2315808E+01 -0.1952126E+01 -0.1587667E+01 -0.1222535E+01 -0.8568384E+00 -0.4906879E+00 -0.1241969E+00  0.2424849E+00  0.6090131E+00  0.9746211E+00  0.1351829E+01  0.1112532E+01  0.9043728E+00  0.7196121E+00  0.5570641E+00  0.4168714E+00  0.2989751E+00  0.2029714E+00  0.1281112E+00  0.7331883E-01  0.3722487E-01  0.1820960E-01  0.1445111E-01  0.2397377E-01  0.4469293E-01  0.7445218E-01  0.1110009E+00  0.1513375E+00  0.1888458E+00  0.2097216E+00
-0.5890789E+01 -0.5538376E+01 -0.5185515E+01 -0.4831331E+01 -0.4475740E+01 -0.4118781E+01 -0.3760510E+01 -0.3400994E+01 -0.3040309E+01 -0.2678537E+01 -0.2315771E+01 -0.1952108E+01 -0.1587652E+01 -0.1222511E+01 -0.8567933E+00 -0.4906127E+00 -0.1240848E+00  0.2426377E+00  0.6092038E+00  0.9748329E+00  0.1361655E+01  0.1120605E+01  0.9112958E+00  0.7254140E+00  0.5617654E+00  0.4205325E+00  0.3016938E+00  0.2048750E+00  0.1293472E+00  0.7404595E-01  0.3760477E-01  0.1839943E-01  0.1459748E-01  0.2420812E-01  0.4512823E-01  0.7518077E-01  0.1120926E+00  0.1528307E+00  0.1907201E+00  0.2118626E+00
-0.5889418E+01 -0.5537247E+01 -0.5184597E+01 -0.4830600E+01 -0.4475174E+01 -0.4118357E+01 -0.3760206E+01 -0.3400788E+01 -0.3040178E+01 -0.2678462E+01 -0.2315733E+01 -0.1952090E+01 -0.1587637E+01 -0.1222486E+01 -0.8567477E+00 -0.4905368E+00 -0.1239716E+00  0.2427920E+00  0.6093964E+00  0.9750469E+00  0.1371346E+01  0.1128594E+01  0.9181622E+00  0.7311780E+00  0.5664425E+00  0.4241791E+00  0.3044047E+00  0.2067749E+00  0.1305819E+00  0.7477289E-01  0.3798490E-01  0.1858948E-01  0.1474390E-01  0.2444232E-01  0.4556318E-01  0.7590890E-01  0.1131838E+00  0.1543233E+00  0.1925940E+00  0.2140041E+00
-0.5888037E+01 -0.5536111E+01 -0.5183672E+01 -0.4829863E+01 -0.4474603E+01 -0.4117929E+01 -0.3759899E+01 -0.3400579E+01 -0.3040046E+01 -0.2678387E+01 -0.2315694E+01 -0.1952071E+01 -0.1587623E+01 -0.1222461E+01 -0.8567017E+00 -0.4904602E+00 -0.1238574E+00  0.2429478E+00  0.6095909E+00  0.9752631E+00  0.1380901E+01  0.1136500E+01  0.9249720E+00  0.7369037E+00  0.5710952E+00  0.4278113E+00  0.3071077E+00  0.2086711E+00  0.1318152E+00  0.7549965E-01  0.3836525E-01  0.1877977E-01  0.1489038E-01  0.2467635E-01  0.4599779E-01  0.7663655E-01  0.1142744E+00  0.1558153E+00  0.1944674E+00  0.2161461E+00
-0.5886647E+01 -0.5534967E+01 -0.5182740E+01 -0.4829120E+01 -0.4474027E+01 -0.4117498E+01 -0.3759589E+01 -0.3400368E+01 -0.3039913E+01 -0.2678310E+01 -0.2315656E+01 -0.1952052E+01 -0.1587608E+01 -0.1222436E+01 -0.8566553E+00 -0.4903828E+00 -0.1237420E+00  0.2431051E+00  0.6097872E+00  0.9754814E+00  0.1390318E+01  0.1144322E+01  0.9317248E+00  0.7425911E+00  0.5757233E+00  0.4314287E+00  0.3098028E+00  0.2105636E+00  0.1330471E+00  0.7622622E-01  0.3874584E-01  0.1897030E-01  0.1503692E-01  0.2491022E-01  0.4643205E-01  0.7736372E-01  0.1153645E+00  0.1573067E+00  0.1963404E+00  0.2182886E+00
-0.5885247E+01 -0.5533814E+01 -0.5181802E+01 -0.4828372E+01 -0.4473447E+01 -0.4117063E+01 -0.3759276E+01 -0.3400156E+01 -0.3039779E+01 -0.2678234E+01 -0.2315617E+01 -0.1952033E+01 -0.1587592E+01 -0.1222411E+01 -0.8566084E+00 -0.4903047E+00 -0.1236255E+00  0.2432639E+00  0.6099854E+00  0.9757018E+00  0.1399596E+01  0.1152059E+01  0.9384205E+00  0.7482399E+00  0.5803268E+00  0.4350315E+00  0.3124898E+00  0.2124522E+00  0.1342777E+00  0.7695261E-01  0.3912667E-01  0.1916106E-01  0.1518352E-01  0.2514393E-01  0.4686595E-01  0.7809041E-01  0.1164540E+00  0.1587976E+00  0.1982129E+00  0.2204316E+00
-0.5883839E+01 -0.5532655E+01 -0.5180857E+01 -0.4827618E+01 -0.4472862E+01 -0.4116624E+01 -0.3758961E+01 -0.3399942E+01 -0.3039643E+01 -0.2678156E+01 -0.2315577E+01 -0.1952013E+01 -0.1587577E+01 -0.1222386E+01 -0.8565611E+00 -0.4902259E+00 -0.1235080E+00  0.2434242E+00  0.6101855E+00  0.9759244E+00  0.1408734E+01  0.1159712E+01  0.9450589E+00  0.7538500E+00  0.5849054E+00  0.4386194E+00  0.3151688E+00  0.2143371E+00  0.1355069E+00  0.7767881E-01  0.3950773E-01  0.1935207E-01  0.1533017E-01  0.2537748E-01  0.4729949E-01  0.7881662E-01  0.1175430E+00  0.1602878E+00  0.2000850E+00  0.2225751E+00
-0.5882421E+01 -0.5531487E+01 -0.5179905E+01 -0.4826859E+01 -0.4472272E+01 -0.4116182E+01 -0.3758643E+01 -0.3399725E+01 -0.3039507E+01 -0.2678077E+01 -0.2315537E+01 -0.1951994E+01 -0.1587562E+01 -0.1222360E+01 -0.8565134E+00 -0.4901464E+00 -0.1233894E+00  0.2435860E+00  0.6103875E+00  0.9761491E+00  0.1417732E+01  0.1167281E+01  0.9516399E+00  0.7594212E+00  0.5894591E+00  0.4421923E+00  0.3178396E+00  0.2162181E+00  0.1367347E+00  0.7840483E-01  0.3988903E-01  0.1954332E-01  0.1547689E-01  0.2561085E-01  0.4773268E-01  0.7954233E-01  0.1186314E+00  0.1617774E+00  0.2019566E+00  0.2247190E+00
-0.5880994E+01 -0.5530313E+01 -0.5178947E+01 -0.4826094E+01 -0.4471678E+01 -0.4115736E+01 -0.3758323E+01 -0.3399507E+01 -0.3039369E+01 -0.2677998E+01 -0.2315497E+01 -0.1951974E+01 -0.1587546E+01 -0.1222334E+01 -0.8564652E+00 -0.4900661E+00 -0.1232697E+00  0.2437493E+00  0.6105913E+00  0.9763760E+00  0.1426588E+01  0.1174766E+01  0.9581632E+00  0.7649534E+00  0.5939876E+00  0.4457502E+00  0.3205022E+00  0.2180952E+00  0.1379611E+00  0.7913065E-01  0.4027058E-01  0.1973481E-01  0.1562366E-01  0.2584406E-01  0.4816550E-01  0.8026755E-01  0.1197193E+00  0.1632663E+00  0.2038277E+00  0.2268632E+00
-0.5879559E+01 -0.5529131E+01 -0.5177983E+01 -0.4825324E+01 -0.4471080E+01 -0.4115287E+01 -0.3758000E+01 -0.3399287E+01 -0.3039230E+01 -0.2677918E+01 -0.2315456E+01 -0.1951954E+01 -0.1587530E+01 -0.1222308E+01 -0.8564166E+00 -0.4899851E+00 -0.1231488E+00  0.2439140E+00  0.6107970E+00  0.9766050E+00  0.1435302E+01  0.1182165E+01  0.9646287E+00  0.7704463E+00  0.5984909E+00  0.4492930E+00  0.3231566E+00  0.2199684E+00  0.1391861E+00  0.7985628E-01  0.4065236E-01  0.1992655E-01  0.1577050E-01  0.2607710E-01  0.4859796E-01  0.8099226E-01  0.1208065E+00  0.1647547E+00  0.2056983E+00  0.2290079E+00
-0.5878115E+01 -0.5527941E+01 -0.5177012E+01 -0.4824548E+01 -0.4470477E+01 -0.4114834E+01 -0.3757674E+01 -0.3399065E+01 -0.3039089E+01 -0.2677838E+01 -0.2315415E+01 -0.1951934E+01 -0.1587514E+01 -0.1222282E+01 -0.8563676E+00 -0.4899034E+00 -0.1230270E+00  0.2440803E+00  0.6110046E+00  0.9768361E+00  0.1443873E+01  0.1189480E+01  0.9710363E+00  0.7758998E+00  0.6029688E+00  0.4528205E+00  0.3258026E+00  0.2218377E+00  0.1404096E+00  0.8058171E-01  0.4103439E-01  0.2011854E-01  0.1591740E-01  0.2630997E-01  0.4903004E-01  0.8171647E-01  0.1218932E+00  0.1662424E+00  0.2075684E+00  0.2311529E+00
-0.5876663E+01 -0.5526744E+01 -0.5176034E+01 -0.4823766E+01 -0.4469870E+01 -0.4114378E+01 -0.3757346E+01 -0.3398842E+01 -0.3038947E+01 -0.2677757E+01 -0.2315374E+01 -0.1951914E+01 -0.1587498E+01 -0.1222256E+01 -0.8563181E+00 -0.4898209E+00 -0.1229040E+00  0.2442480E+00  0.6112140E+00  0.9770694E+00  0.1452300E+01  0.1196711E+01  0.9773858E+00  0.7813138E+00  0.6074213E+00  0.4563326E+00  0.3284403E+00  0.2237030E+00  0.1416317E+00  0.8130695E-01  0.4141668E-01  0.2031078E-01  0.1606436E-01  0.2654267E-01  0.4946175E-01  0.8244018E-01  0.1229793E+00  0.1677295E+00  0.2094381E+00  0.2332983E+00
-0.5875202E+01 -0.5525540E+01 -0.5175050E+01 -0.4822980E+01 -0.4469258E+01 -0.4113918E+01 -0.3757014E+01 -0.3398616E+01 -0.3038805E+01 -0.2677675E+01 -0.2315332E+01 -0.1951893E+01 -0.1587482E+01 -0.1222229E+01 -0.8562682E+00 -0.4897378E+00 -0.1227799E+00  0.2444172E+00  0.6114253E+00  0.9773049E+00  0.1460583E+01  0.1203856E+01  0.9836771E+00  0.7866881E+00  0.6118480E+00  0.4598294E+00  0.3310695E+00  0.2255643E+00  0.1428524E+00  0.8203199E-01  0.4179921E-01  0.2050328E-01  0.1621138E-01  0.2677519E-01  0.4989308E-01  0.8316337E-01  0.1240648E+00  0.1692159E+00  0.2113072E+00  0.2354440E+00
-0.5873733E+01 -0.5524330E+01 -0.5174061E+01 -0.4822188E+01 -0.4468641E+01 -0.4113454E+01 -0.3756681E+01 -0.3398389E+01 -0.3038661E+01 -0.2677592E+01 -0.2315290E+01 -0.1951872E+01 -0.1587466E+01 -0.1222202E+01 -0.8562179E+00 -0.4896539E+00 -0.1226548E+00  0.2445879E+00  0.6116385E+00  0.9775425E+00  0.1468721E+01  0.1210918E+01  0.9899101E+00  0.7920226E+00  0.6162490E+00  0.4633106E+00  0.3336902E+00  0.2274215E+00  0.1440715E+00  0.8275683E-01  0.4218199E-01  0.2069604E-01  0.1635846E-01  0.2700754E-01  0.5032404E-01  0.8388604E-01  0.1251498E+00  0.1707017E+00  0.2131759E+00  0.2375899E+00
-0.5872257E+01 -0.5523112E+01 -0.5173064E+01 -0.4821390E+01 -0.4468021E+01 -0.4112988E+01 -0.3756344E+01 -0.3398159E+01 -0.3038515E+01 -0.2677508E+01 -0.2315247E+01 -0.1951852E+01 -0.1587449E+01 -0.1222175E+01 -0.8561671E+00 -0.4895693E+00 -0.1225285E+00  0.2447601E+00  0.6118535E+00  0.9777822E+00  0.1476715E+01  0.1217894E+01  0.9960846E+00  0.7973171E+00  0.6206241E+00  0.4667762E+00  0.3363023E+00  0.2292747E+00  0.1452892E+00  0.8348147E-01  0.4256503E-01  0.2088905E-01  0.1650561E-01  0.2723971E-01  0.5075461E-01  0.8460820E-01  0.1262341E+00  0.1721869E+00  0.2150440E+00  0.2397361E+00
-0.5870772E+01 -0.5521887E+01 -0.5172062E+01 -0.4820588E+01 -0.4467396E+01 -0.4112517E+01 -0.3756006E+01 -0.3397928E+01 -0.3038369E+01 -0.2677424E+01 -0.2315204E+01 -0.1951830E+01 -0.1587432E+01 -0.1222147E+01 -0.8561160E+00 -0.4894839E+00 -0.1224012E+00  0.2449338E+00  0.6120704E+00  0.9780241E+00  0.1484565E+01  0.1224786E+01  0.1002200E+01  0.8025715E+00  0.6249732E+00  0.4702261E+00  0.3389059E+00  0.2311238E+00  0.1465055E+00  0.8420590E-01  0.4294833E-01  0.2108232E-01  0.1665283E-01  0.2747170E-01  0.5118479E-01  0.8532982E-01  0.1273178E+00  0.1736714E+00  0.2169117E+00  0.2418826E+00
-0.5869280E+01 -0.5520655E+01 -0.5171054E+01 -0.4819780E+01 -0.4466767E+01 -0.4112044E+01 -0.3755664E+01 -0.3397695E+01 -0.3038221E+01 -0.2677339E+01 -0.2315161E+01 -0.1951809E+01 -0.1587416E+01 -0.1222119E+01 -0.8560643E+00 -0.4893979E+00 -0.1222728E+00  0.2451089E+00  0.6122892E+00  0.9782681E+00  0.1492269E+01  0.1231593E+01  0.1008258E+01  0.8077856E+00  0.6292962E+00  0.4736602E+00  0.3415007E+00  0.2329687E+00  0.1477202E+00  0.8493014E-01  0.4333188E-01  0.2127586E-01  0.1680011E-01  0.2770351E-01  0.5161459E-01  0.8605092E-01  0.1284009E+00  0.1751552E+00  0.2187788E+00  0.2440292E+00
-0.5867780E+01 -0.5519417E+01 -0.5170040E+01 -0.4818967E+01 -0.4466133E+01 -0.4111567E+01 -0.3755320E+01 -0.3397461E+01 -0.3038072E+01 -0.2677254E+01 -0.2315117E+01 -0.1951788E+01 -0.1587399E+01 -0.1222091E+01 -0.8560123E+00 -0.4893111E+00 -0.1221433E+00  0.2452856E+00  0.6125099E+00  0.9785143E+00  0.1499828E+01  0.1238316E+01  0.1014256E+01  0.8129594E+00  0.6335929E+00  0.4770785E+00  0.3440869E+00  0.2348095E+00  0.1489334E+00  0.8565416E-01  0.4371570E-01  0.2146967E-01  0.1694745E-01  0.2793514E-01  0.5204399E-01  0.8677148E-01  0.1294834E+00  0.1766384E+00  0.2206454E+00  0.2461760E+00
-0.5866273E+01 -0.5518172E+01 -0.5169020E+01 -0.4818149E+01 -0.4465495E+01 -0.4111086E+01 -0.3754973E+01 -0.3397224E+01 -0.3037922E+01 -0.2677167E+01 -0.2315073E+01 -0.1951766E+01 -0.1587382E+01 -0.1222063E+01 -0.8559598E+00 -0.4892236E+00 -0.1220128E+00  0.2454637E+00  0.6127324E+00  0.9787626E+00  0.1507243E+01  0.1244954E+01  0.1020196E+01  0.8180927E+00  0.6378633E+00  0.4804807E+00  0.3466642E+00  0.2366461E+00  0.1501450E+00  0.8637797E-01  0.4409978E-01  0.2166374E-01  0.1709486E-01  0.2816659E-01  0.5247300E-01  0.8749151E-01  0.1305653E+00  0.1781209E+00  0.2225114E+00  0.2483230E+00
-0.5864758E+01 -0.5516921E+01 -0.5167993E+01 -0.4817326E+01 -0.4464853E+01 -0.4110602E+01 -0.3754624E+01 -0.3396985E+01 -0.3037771E+01 -0.2677080E+01 -0.2315029E+01 -0.1951744E+01 -0.1587364E+01 -0.1222035E+01 -0.8559069E+00 -0.4891354E+00 -0.1218811E+00  0.2456433E+00  0.6129568E+00  0.9790131E+00  0.1514514E+01  0.1251509E+01  0.1026076E+01  0.8231854E+00  0.6421072E+00  0.4838669E+00  0.3492327E+00  0.2384785E+00  0.1513552E+00  0.8710158E-01  0.4448412E-01  0.2185809E-01  0.1724234E-01  0.2839785E-01  0.5290161E-01  0.8821099E-01  0.1316465E+00  0.1796027E+00  0.2243770E+00  0.2504702E+00
-0.5863237E+01 -0.5515663E+01 -0.5166962E+01 -0.4816497E+01 -0.4464207E+01 -0.4110115E+01 -0.3754272E+01 -0.3396745E+01 -0.3037618E+01 -0.2676992E+01 -0.2314984E+01 -0.1951722E+01 -0.1587347E+01 -0.1222006E+01 -0.8558536E+00 -0.4890465E+00 -0.1217484E+00  0.2458244E+00  0.6131830E+00  0.9792657E+00  0.1521640E+01  0.1257979E+01  0.1031898E+01  0.8282374E+00  0.6463245E+00  0.4872370E+00  0.3517923E+00  0.2403067E+00  0.1525637E+00  0.8782497E-01  0.4486874E-01  0.2205270E-01  0.1738988E-01  0.2862893E-01  0.5332981E-01  0.8892992E-01  0.1327271E+00  0.1810838E+00  0.2262420E+00  0.2526174E+00
-0.5861708E+01 -0.5514398E+01 -0.5165924E+01 -0.4815664E+01 -0.4463556E+01 -0.4109625E+01 -0.3753918E+01 -0.3396503E+01 -0.3037464E+01 -0.2676904E+01 -0.2314939E+01 -0.1951700E+01 -0.1587329E+01 -0.1221977E+01 -0.8557998E+00 -0.4889568E+00 -0.1216146E+00  0.2460069E+00  0.6134111E+00  0.9795205E+00  0.1528623E+01  0.1264365E+01  0.1037661E+01  0.8332485E+00  0.6505151E+00  0.4905908E+00  0.3543429E+00  0.2421305E+00  0.1537708E+00  0.8854815E-01  0.4525362E-01  0.2224760E-01  0.1753750E-01  0.2885982E-01  0.5375761E-01  0.8964831E-01  0.1338071E+00  0.1825643E+00  0.2281064E+00  0.2547647E+00
-0.5860173E+01 -0.5513128E+01 -0.5164881E+01 -0.4814826E+01 -0.4462901E+01 -0.4109131E+01 -0.3753561E+01 -0.3396259E+01 -0.3037309E+01 -0.2676814E+01 -0.2314893E+01 -0.1951677E+01 -0.1587312E+01 -0.1221948E+01 -0.8557457E+00 -0.4888665E+00 -0.1214797E+00  0.2461910E+00  0.6136411E+00  0.9797774E+00  0.1535462E+01  0.1270667E+01  0.1043364E+01  0.8382187E+00  0.6546789E+00  0.4939283E+00  0.3568845E+00  0.2439501E+00  0.1549762E+00  0.8927112E-01  0.4563878E-01  0.2244277E-01  0.1768518E-01  0.2909052E-01  0.5418500E-01  0.9036613E-01  0.1348865E+00  0.1840440E+00  0.2299703E+00  0.2569121E+00
-0.5858630E+01 -0.5511851E+01 -0.5163832E+01 -0.4813983E+01 -0.4462243E+01 -0.4108633E+01 -0.3753202E+01 -0.3396013E+01 -0.3037153E+01 -0.2676724E+01 -0.2314847E+01 -0.1951655E+01 -0.1587294E+01 -0.1221919E+01 -0.8556910E+00 -0.4887754E+00 -0.1213437E+00  0.2463765E+00  0.6138729E+00  0.9800364E+00  0.1542159E+01  0.1276885E+01  0.1049008E+01  0.8431479E+00  0.6588158E+00  0.4972494E+00  0.3594171E+00  0.2457653E+00  0.1561801E+00  0.8999386E-01  0.4602421E-01  0.2263822E-01  0.1783293E-01  0.2932103E-01  0.5461198E-01  0.9108340E-01  0.1359652E+00  0.1855231E+00  0.2318337E+00  0.2590595E+00
-0.5857082E+01 -0.5510568E+01 -0.5162777E+01 -0.4813135E+01 -0.4461580E+01 -0.4108133E+01 -0.3752840E+01 -0.3395766E+01 -0.3036996E+01 -0.2676634E+01 -0.2314800E+01 -0.1951632E+01 -0.1587276E+01 -0.1221889E+01 -0.8556360E+00 -0.4886836E+00 -0.1212067E+00  0.2465635E+00  0.6141066E+00  0.9802976E+00  0.1548715E+01  0.1283020E+01  0.1054593E+01  0.8480360E+00  0.6629258E+00  0.5005541E+00  0.3619405E+00  0.2475762E+00  0.1573823E+00  0.9071639E-01  0.4640992E-01  0.2283395E-01  0.1798076E-01  0.2955135E-01  0.5503855E-01  0.9180010E-01  0.1370433E+00  0.1870015E+00  0.2336965E+00  0.2612070E+00
-0.5855527E+01 -0.5509279E+01 -0.5161717E+01 -0.4812282E+01 -0.4460913E+01 -0.4107629E+01 -0.3752475E+01 -0.3395516E+01 -0.3036837E+01 -0.2676542E+01 -0.2314754E+01 -0.1951609E+01 -0.1587258E+01 -0.1221860E+01 -0.8555805E+00 -0.4885911E+00 -0.1210686E+00  0.2467520E+00  0.6143422E+00  0.9805610E+00  0.1555130E+01  0.1289072E+01  0.1060119E+01  0.8528828E+00  0.6670086E+00  0.5038422E+00  0.3644548E+00  0.2493826E+00  0.1585830E+00  0.9143869E-01  0.4679591E-01  0.2302997E-01  0.1812865E-01  0.2978148E-01  0.5546470E-01  0.9251624E-01  0.1381207E+00  0.1884792E+00  0.2355587E+00  0.2633544E+00
-0.5853965E+01 -0.5507983E+01 -0.5160651E+01 -0.4811424E+01 -0.4460242E+01 -0.4107122E+01 -0.3752108E+01 -0.3395265E+01 -0.3036677E+01 -0.2676450E+01 -0.2314707E+01 -0.1951586E+01 -0.1587240E+01 -0.1221830E+01 -0.8555246E+00 -0.4884978E+00 -0.1209294E+00  0.2469419E+00  0.6145796E+00  0.9808265E+00  0.1561405E+01  0.1295040E+01  0.1065585E+01  0.8576883E+00  0.6710642E+00  0.5071136E+00  0.3669598E+00  0.2511847E+00  0.1597820E+00  0.9216078E-01  0.4718218E-01  0.2322627E-01  0.1827662E-01  0.3001141E-01  0.5589042E-01  0.9323180E-01  0.1391974E+00  0.1899561E+00  0.2374204E+00  0.2655018E+00
-0.5852398E+01 -0.5506683E+01 -0.5159580E+01 -0.4810562E+01 -0.4459567E+01 -0.4106612E+01 -0.3751739E+01 -0.3395012E+01 -0.3036516E+01 -0.2676357E+01 -0.2314659E+01 -0.1951562E+01 -0.1587221E+01 -0.1221799E+01 -0.8554683E+00 -0.4884039E+00 -0.1207891E+00  0.2471334E+00  0.6148189E+00  0.9810941E+00  0.1567541E+01  0.1300925E+01  0.1070992E+01  0.8624524E+00  0.6750926E+00  0.5103684E+00  0.3694556E+00  0.2529822E+00  0.1609794E+00  0.9288264E-01  0.4756873E-01  0.2342287E-01  0.1842465E-01  0.3024115E-01  0.5631572E-01  0.9394679E-01  0.1402735E+00  0.1914324E+00  0.2392815E+00  0.2676491E+00
