 0.2454000E+01  0.3344956E+00  0.3272511E+00  0.3259434E+00  0.3221626E+00  0.3171216E+00  0.3112458E+00  0.3063646E+00  0.3030853E+00  0.3080591E+00  0.3518979E+00  0.3106104E+00  0.1863293E+00
 0.2456000E+01  0.3337937E+00  0.3263519E+00  0.3251581E+00  0.3213717E+00  0.3163523E+00  0.3104966E+00  0.3056202E+00  0.3023417E+00  0.3072604E+00  0.3509370E+00  0.3097562E+00  0.1857173E+00
 0.2458000E+01  0.3330920E+00  0.3254506E+00  0.3243720E+00  0.3205794E+00  0.3155817E+00  0.3097461E+00  0.3048745E+00  0.3015969E+00  0.3064608E+00  0.3499746E+00  0.3088968E+00  0.1851193E+00
 0.2460000E+01  0.3323901E+00  0.3245472E+00  0.3235851E+00  0.3197857E+00  0.3148098E+00  0.3089944E+00  0.3041275E+00  0.3008509E+00  0.3056601E+00  0.3490108E+00  0.3080321E+00  0.1845352E+00
 0.2462000E+01  0.3316879E+00  0.3236418E+00  0.3227973E+00  0.3189907E+00  0.3140367E+00  0.3082413E+00  0.3033793E+00  0.3001037E+00  0.3048585E+00  0.3480455E+00  0.3071620E+00  0.1839649E+00
 0.2464000E+01  0.3309853E+00  0.3227345E+00  0.3220087E+00  0.3181943E+00  0.3132624E+00  0.3074870E+00  0.3026299E+00  0.2993553E+00  0.3040558E+00  0.3470789E+00  0.3062867E+00  0.1834084E+00
 0.2466000E+01  0.3302821E+00  0.3218252E+00  0.3212192E+00  0.3173966E+00  0.3124868E+00  0.3067315E+00  0.3018793E+00  0.2986057E+00  0.3032521E+00  0.3461108E+00  0.3054062E+00  0.1828655E+00
 0.2468000E+01  0.3295780E+00  0.3209142E+00  0.3204289E+00  0.3165975E+00  0.3117100E+00  0.3059746E+00  0.3011274E+00  0.2978549E+00  0.3024474E+00  0.3451413E+00  0.3045205E+00  0.1823361E+00
 0.2470000E+01  0.3288729E+00  0.3200013E+00  0.3196377E+00  0.3157970E+00  0.3109320E+00  0.3052165E+00  0.3003743E+00  0.2971029E+00  0.3016418E+00  0.3441704E+00  0.3036295E+00  0.1818202E+00
 0.2472000E+01  0.3281665E+00  0.3190868E+00  0.3188456E+00  0.3149952E+00  0.3101527E+00  0.3044572E+00  0.2996200E+00  0.2963497E+00  0.3008351E+00  0.3431980E+00  0.3027333E+00  0.1813175E+00
 0.2474000E+01  0.3274587E+00  0.3181706E+00  0.3180526E+00  0.3141921E+00  0.3093723E+00  0.3036966E+00  0.2988645E+00  0.2955954E+00  0.3000274E+00  0.3422243E+00  0.3018320E+00  0.1808281E+00
 0.2476000E+01  0.3267494E+00  0.3172528E+00  0.3172587E+00  0.3133876E+00  0.3085906E+00  0.3029348E+00  0.2981078E+00  0.2948398E+00  0.2992188E+00  0.3412492E+00  0.3009255E+00  0.1803516E+00
 0.2478000E+01  0.3260382E+00  0.3163335E+00  0.3164639E+00  0.3125818E+00  0.3078077E+00  0.3021717E+00  0.2973498E+00  0.2940830E+00  0.2984092E+00  0.3402727E+00  0.3000139E+00  0.1798881E+00
 0.2480000E+01  0.3253249E+00  0.3154128E+00  0.3156682E+00  0.3117747E+00  0.3070236E+00  0.3014073E+00  0.2965907E+00  0.2933251E+00  0.2975986E+00  0.3392947E+00  0.2990973E+00  0.1794373E+00
 0.2482000E+01  0.3246095E+00  0.3144906E+00  0.3148715E+00  0.3109663E+00  0.3062384E+00  0.3006417E+00  0.2958304E+00  0.2925659E+00  0.2967871E+00  0.3383154E+00  0.2981756E+00  0.1789991E+00
 0.2484000E+01  0.3238916E+00  0.3135671E+00  0.3140739E+00  0.3101566E+00  0.3054519E+00  0.2998749E+00  0.2950689E+00  0.2918056E+00  0.2959746E+00  0.3373347E+00  0.2972489E+00  0.1785733E+00
 0.2486000E+01  0.3231710E+00  0.3126424E+00  0.3132754E+00  0.3093456E+00  0.3046642E+00  0.2991068E+00  0.2943062E+00  0.2910441E+00  0.2951611E+00  0.3363527E+00  0.2963172E+00  0.1781597E+00
 0.2488000E+01  0.3224476E+00  0.3117165E+00  0.3124758E+00  0.3085333E+00  0.3038753E+00  0.2983374E+00  0.2935423E+00  0.2902814E+00  0.2943467E+00  0.3353692E+00  0.2953806E+00  0.1777582E+00
 0.2490000E+01  0.3217212E+00  0.3107894E+00  0.3116753E+00  0.3077196E+00  0.3030853E+00  0.2975669E+00  0.2927773E+00  0.2895176E+00  0.2935314E+00  0.3343844E+00  0.2944391E+00  0.1773685E+00
 0.2492000E+01  0.3209914E+00  0.3098613E+00  0.3108738E+00  0.3069048E+00  0.3022941E+00  0.2967951E+00  0.2920110E+00  0.2887525E+00  0.2927151E+00  0.3333982E+00  0.2934927E+00  0.1769904E+00
 0.2494000E+01  0.3202582E+00  0.3089322E+00  0.3100714E+00  0.3060886E+00  0.3015016E+00  0.2960221E+00  0.2912436E+00  0.2879863E+00  0.2918978E+00  0.3324107E+00  0.2925416E+00  0.1766238E+00
 0.2496000E+01  0.3195213E+00  0.3080021E+00  0.3092679E+00  0.3052712E+00  0.3007081E+00  0.2952478E+00  0.2904751E+00  0.2872189E+00  0.2910797E+00  0.3314218E+00  0.2915857E+00  0.1762684E+00
 0.2498000E+01  0.3187805E+00  0.3070712E+00  0.3084633E+00  0.3044525E+00  0.2999133E+00  0.2944723E+00  0.2897053E+00  0.2864504E+00  0.2902606E+00  0.3304316E+00  0.2906251E+00  0.1759239E+00
 0.2500000E+01  0.3180355E+00  0.3061395E+00  0.3076578E+00  0.3036325E+00  0.2991174E+00  0.2936956E+00  0.2889345E+00  0.2856807E+00  0.2894405E+00  0.3294400E+00  0.2896598E+00  0.1755903E+00
 0.2502000E+01  0.3172863E+00  0.3052071E+00  0.3068512E+00  0.3028113E+00  0.2983203E+00  0.2929176E+00  0.2881624E+00  0.2849098E+00  0.2886196E+00  0.3284471E+00  0.2886899E+00  0.1752671E+00
 0.2504000E+01  0.3165325E+00  0.3042740E+00  0.3060435E+00  0.3019889E+00  0.2975220E+00  0.2921385E+00  0.2873892E+00  0.2841377E+00  0.2877977E+00  0.3274528E+00  0.2877155E+00  0.1749542E+00
 0.2506000E+01  0.3157739E+00  0.3033403E+00  0.3052348E+00  0.3011652E+00  0.2967226E+00  0.2913581E+00  0.2866149E+00  0.2833645E+00  0.2869749E+00  0.3264572E+00  0.2867366E+00  0.1746514E+00
 0.2508000E+01  0.3150104E+00  0.3024061E+00  0.3044250E+00  0.3003403E+00  0.2959220E+00  0.2905765E+00  0.2858394E+00  0.2825901E+00  0.2861512E+00  0.3254603E+00  0.2857533E+00  0.1743582E+00
 0.2510000E+01  0.3142418E+00  0.3014714E+00  0.3036140E+00  0.2995141E+00  0.2951203E+00  0.2897936E+00  0.2850628E+00  0.2818146E+00  0.2853266E+00  0.3244621E+00  0.2847656E+00  0.1740746E+00
 0.2512000E+01  0.3134677E+00  0.3005363E+00  0.3028020E+00  0.2986868E+00  0.2943174E+00  0.2890096E+00  0.2842851E+00  0.2810379E+00  0.2845011E+00  0.3234625E+00  0.2837736E+00  0.1738002E+00
 0.2514000E+01  0.3126881E+00  0.2996009E+00  0.3019889E+00  0.2978582E+00  0.2935134E+00  0.2882243E+00  0.2835062E+00  0.2802601E+00  0.2836747E+00  0.3224617E+00  0.2827773E+00  0.1735347E+00
 0.2516000E+01  0.3119028E+00  0.2986653E+00  0.3011746E+00  0.2970284E+00  0.2927082E+00  0.2874379E+00  0.2827262E+00  0.2794811E+00  0.2828474E+00  0.3214595E+00  0.2817768E+00  0.1732779E+00
 0.2518000E+01  0.3111114E+00  0.2977294E+00  0.3003592E+00  0.2961974E+00  0.2919019E+00  0.2866502E+00  0.2819451E+00  0.2787010E+00  0.2820192E+00  0.3204561E+00  0.2807723E+00  0.1730295E+00
 0.2520000E+01  0.3103139E+00  0.2967934E+00  0.2995426E+00  0.2953653E+00  0.2910945E+00  0.2858613E+00  0.2811628E+00  0.2779197E+00  0.2811901E+00  0.3194513E+00  0.2797637E+00  0.1727891E+00
 0.2522000E+01  0.3095100E+00  0.2958574E+00  0.2987248E+00  0.2945319E+00  0.2902859E+00  0.2850712E+00  0.2803794E+00  0.2771372E+00  0.2803602E+00  0.3184453E+00  0.2787511E+00  0.1725565E+00
 0.2524000E+01  0.3086996E+00  0.2949213E+00  0.2979058E+00  0.2936974E+00  0.2894762E+00  0.2842800E+00  0.2795950E+00  0.2763536E+00  0.2795293E+00  0.3174380E+00  0.2777346E+00  0.1723313E+00
 0.2526000E+01  0.3078824E+00  0.2939853E+00  0.2970857E+00  0.2928617E+00  0.2886653E+00  0.2834875E+00  0.2788094E+00  0.2755689E+00  0.2786976E+00  0.3164294E+00  0.2767143E+00  0.1721133E+00
 0.2528000E+01  0.3070583E+00  0.2930494E+00  0.2962643E+00  0.2920248E+00  0.2878534E+00  0.2826938E+00  0.2780227E+00  0.2747830E+00  0.2778650E+00  0.3154196E+00  0.2756902E+00  0.1719021E+00
 0.2530000E+01  0.3062270E+00  0.2921138E+00  0.2954417E+00  0.2911868E+00  0.2870403E+00  0.2818989E+00  0.2772349E+00  0.2739960E+00  0.2770316E+00  0.3144085E+00  0.2746624E+00  0.1716974E+00
 0.2532000E+01  0.3053884E+00  0.2911783E+00  0.2946179E+00  0.2903476E+00  0.2862260E+00  0.2811029E+00  0.2764460E+00  0.2732079E+00  0.2761972E+00  0.3133962E+00  0.2736310E+00  0.1714989E+00
 0.2534000E+01  0.3045424E+00  0.2902432E+00  0.2937928E+00  0.2895073E+00  0.2854107E+00  0.2803056E+00  0.2756560E+00  0.2724186E+00  0.2753621E+00  0.3123826E+00  0.2725961E+00  0.1713062E+00
 0.2536000E+01  0.3036887E+00  0.2893085E+00  0.2929665E+00  0.2886659E+00  0.2845942E+00  0.2795072E+00  0.2748649E+00  0.2716282E+00  0.2745260E+00  0.3113678E+00  0.2715577E+00  0.1711191E+00
 0.2538000E+01  0.3028271E+00  0.2883742E+00  0.2921388E+00  0.2878233E+00  0.2837766E+00  0.2787076E+00  0.2740727E+00  0.2708366E+00  0.2736891E+00  0.3103517E+00  0.2705160E+00  0.1709371E+00
 0.2540000E+01  0.3019576E+00  0.2874403E+00  0.2913099E+00  0.2869795E+00  0.2829579E+00  0.2779067E+00  0.2732794E+00  0.2700439E+00  0.2728513E+00  0.3093344E+00  0.2694709E+00  0.1707600E+00
 0.2542000E+01  0.3010799E+00  0.2865071E+00  0.2904797E+00  0.2861347E+00  0.2821381E+00  0.2771047E+00  0.2724850E+00  0.2692501E+00  0.2720127E+00  0.3083160E+00  0.2684227E+00  0.1705873E+00
 0.2544000E+01  0.3001939E+00  0.2855744E+00  0.2896481E+00  0.2852888E+00  0.2813172E+00  0.2763016E+00  0.2716896E+00  0.2684552E+00  0.2711733E+00  0.3072963E+00  0.2673713E+00  0.1704187E+00
 0.2546000E+01  0.2992994E+00  0.2846424E+00  0.2888153E+00  0.2844417E+00  0.2804951E+00  0.2754972E+00  0.2708930E+00  0.2676591E+00  0.2703330E+00  0.3062754E+00  0.2663169E+00  0.1702540E+00
 0.2548000E+01  0.2983963E+00  0.2837111E+00  0.2879811E+00  0.2835936E+00  0.2796720E+00  0.2746917E+00  0.2700954E+00  0.2668619E+00  0.2694918E+00  0.3052533E+00  0.2652595E+00  0.1700926E+00
 0.2550000E+01  0.2974844E+00  0.2827806E+00  0.2871455E+00  0.2827443E+00  0.2788478E+00  0.2738850E+00  0.2692968E+00  0.2660636E+00  0.2686498E+00  0.3042301E+00  0.2641993E+00  0.1699344E+00
 0.2552000E+01  0.2965636E+00  0.2818509E+00  0.2863086E+00  0.2818940E+00  0.2780224E+00  0.2730771E+00  0.2684970E+00  0.2652642E+00  0.2678070E+00  0.3032056E+00  0.2631362E+00  0.1697788E+00
 0.2554000E+01  0.2956338E+00  0.2809221E+00  0.2854703E+00  0.2810426E+00  0.2771960E+00  0.2722681E+00  0.2676962E+00  0.2644636E+00  0.2669634E+00  0.3021801E+00  0.2620705E+00  0.1696256E+00
 0.2556000E+01  0.2946948E+00  0.2799942E+00  0.2846306E+00  0.2801901E+00  0.2763684E+00  0.2714579E+00  0.2668943E+00  0.2636620E+00  0.2661189E+00  0.3011533E+00  0.2610022E+00  0.1694743E+00
 0.2558000E+01  0.2937466E+00  0.2790674E+00  0.2837895E+00  0.2793365E+00  0.2755398E+00  0.2706466E+00  0.2660914E+00  0.2628592E+00  0.2652736E+00  0.3001254E+00  0.2599313E+00  0.1693247E+00
 0.2560000E+01  0.2927889E+00  0.2781415E+00  0.2829470E+00  0.2784819E+00  0.2747100E+00  0.2698340E+00  0.2652873E+00  0.2620553E+00  0.2644274E+00  0.2990964E+00  0.2588580E+00  0.1691762E+00
 0.2562000E+01  0.2918217E+00  0.2772167E+00  0.2821030E+00  0.2776263E+00  0.2738792E+00  0.2690204E+00  0.2644823E+00  0.2612503E+00  0.2635804E+00  0.2980663E+00  0.2577823E+00  0.1690287E+00
 0.2564000E+01  0.2908450E+00  0.2762930E+00  0.2812577E+00  0.2767696E+00  0.2730473E+00  0.2682055E+00  0.2636761E+00  0.2604442E+00  0.2627327E+00  0.2970350E+00  0.2567045E+00  0.1688816E+00
 0.2566000E+01  0.2898585E+00  0.2753705E+00  0.2804108E+00  0.2759118E+00  0.2722143E+00  0.2673895E+00  0.2628690E+00  0.2596370E+00  0.2618840E+00  0.2960026E+00  0.2556244E+00  0.1687347E+00
 0.2568000E+01  0.2888622E+00  0.2744492E+00  0.2795626E+00  0.2750531E+00  0.2713801E+00  0.2665724E+00  0.2620607E+00  0.2588287E+00  0.2610346E+00  0.2949692E+00  0.2545423E+00  0.1685875E+00
 0.2570000E+01  0.2878560E+00  0.2735292E+00  0.2787128E+00  0.2741932E+00  0.2705450E+00  0.2657541E+00  0.2612514E+00  0.2580193E+00  0.2601844E+00  0.2939346E+00  0.2534582E+00  0.1684397E+00
 0.2572000E+01  0.2868399E+00  0.2726104E+00  0.2778616E+00  0.2733324E+00  0.2697087E+00  0.2649347E+00  0.2604411E+00  0.2572088E+00  0.2593333E+00  0.2928990E+00  0.2523722E+00  0.1682909E+00
 0.2574000E+01  0.2858137E+00  0.2716930E+00  0.2770089E+00  0.2724706E+00  0.2688713E+00  0.2641141E+00  0.2596297E+00  0.2563971E+00  0.2584814E+00  0.2918623E+00  0.2512844E+00  0.1681407E+00
 0.2576000E+01  0.2847774E+00  0.2707769E+00  0.2761547E+00  0.2716077E+00  0.2680329E+00  0.2632924E+00  0.2588173E+00  0.2555844E+00  0.2576288E+00  0.2908245E+00  0.2501949E+00  0.1679888E+00
 0.2578000E+01  0.2837310E+00  0.2698623E+00  0.2752990E+00  0.2707439E+00  0.2671933E+00  0.2624695E+00  0.2580039E+00  0.2547707E+00  0.2567753E+00  0.2897857E+00  0.2491038E+00  0.1678348E+00
 0.2580000E+01  0.2826744E+00  0.2689490E+00  0.2744417E+00  0.2698790E+00  0.2663527E+00  0.2616455E+00  0.2571894E+00  0.2539558E+00  0.2559210E+00  0.2887459E+00  0.2480112E+00  0.1676783E+00
 0.2582000E+01  0.2816075E+00  0.2680373E+00  0.2735830E+00  0.2690132E+00  0.2655110E+00  0.2608204E+00  0.2563738E+00  0.2531398E+00  0.2550659E+00  0.2877051E+00  0.2469172E+00  0.1675190E+00
 0.2584000E+01  0.2805304E+00  0.2671270E+00  0.2727227E+00  0.2681463E+00  0.2646683E+00  0.2599941E+00  0.2555573E+00  0.2523227E+00  0.2542100E+00  0.2866632E+00  0.2458218E+00  0.1673564E+00
 0.2586000E+01  0.2794430E+00  0.2662183E+00  0.2718608E+00  0.2672785E+00  0.2638244E+00  0.2591667E+00  0.2547397E+00  0.2515046E+00  0.2533533E+00  0.2856203E+00  0.2447252E+00  0.1671902E+00
 0.2588000E+01  0.2783453E+00  0.2653111E+00  0.2709974E+00  0.2664098E+00  0.2629795E+00  0.2583382E+00  0.2539211E+00  0.2506854E+00  0.2524958E+00  0.2845765E+00  0.2436275E+00  0.1670201E+00
 0.2590000E+01  0.2772372E+00  0.2644055E+00  0.2701325E+00  0.2655400E+00  0.2621335E+00  0.2575086E+00  0.2531014E+00  0.2498651E+00  0.2516375E+00  0.2835317E+00  0.2425287E+00  0.1668457E+00
 0.2592000E+01  0.2761188E+00  0.2635015E+00  0.2692660E+00  0.2646693E+00  0.2612865E+00  0.2566778E+00  0.2522807E+00  0.2490437E+00  0.2507784E+00  0.2824859E+00  0.2414289E+00  0.1666666E+00
 0.2594000E+01  0.2749901E+00  0.2625992E+00  0.2683979E+00  0.2637977E+00  0.2604384E+00  0.2558459E+00  0.2514590E+00  0.2482212E+00  0.2499185E+00  0.2814391E+00  0.2403283E+00  0.1664825E+00
 0.2596000E+01  0.2738511E+00  0.2616984E+00  0.2675282E+00  0.2629250E+00  0.2595892E+00  0.2550129E+00  0.2506363E+00  0.2473977E+00  0.2490578E+00  0.2803915E+00  0.2392269E+00  0.1662929E+00
 0.2598000E+01  0.2727018E+00  0.2607994E+00  0.2666570E+00  0.2620515E+00  0.2587389E+00  0.2541788E+00  0.2498125E+00  0.2465731E+00  0.2481963E+00  0.2793428E+00  0.2381249E+00  0.1660977E+00
 0.2600000E+01  0.2715423E+00  0.2599020E+00  0.2657841E+00  0.2611770E+00  0.2578875E+00  0.2533436E+00  0.2489878E+00  0.2457475E+00  0.2473341E+00  0.2782933E+00  0.2370222E+00  0.1658963E+00
 0.2602000E+01  0.2703726E+00  0.2590063E+00  0.2649097E+00  0.2603016E+00  0.2570352E+00  0.2525072E+00  0.2481620E+00  0.2449208E+00  0.2464710E+00  0.2772429E+00  0.2359191E+00  0.1656886E+00
 0.2604000E+01  0.2691927E+00  0.2581124E+00  0.2640336E+00  0.2594252E+00  0.2561817E+00  0.2516698E+00  0.2473352E+00  0.2440930E+00  0.2456072E+00  0.2761916E+00  0.2348155E+00  0.1654740E+00
 0.2606000E+01  0.2680027E+00  0.2572201E+00  0.2631560E+00  0.2585480E+00  0.2553272E+00  0.2508313E+00  0.2465074E+00  0.2432641E+00  0.2447425E+00  0.2751394E+00  0.2337116E+00  0.1652524E+00
 0.2608000E+01  0.2668027E+00  0.2563296E+00  0.2622767E+00  0.2576698E+00  0.2544716E+00  0.2499916E+00  0.2456785E+00  0.2424342E+00  0.2438771E+00  0.2740863E+00  0.2326075E+00  0.1650233E+00
 0.2610000E+01  0.2655927E+00  0.2554408E+00  0.2613958E+00  0.2567907E+00  0.2536149E+00  0.2491509E+00  0.2448487E+00  0.2416033E+00  0.2430109E+00  0.2730324E+00  0.2315032E+00  0.1647864E+00
 0.2612000E+01  0.2643729E+00  0.2545537E+00  0.2605133E+00  0.2559106E+00  0.2527572E+00  0.2483091E+00  0.2440178E+00  0.2407713E+00  0.2421439E+00  0.2719776E+00  0.2303989E+00  0.1645415E+00
 0.2614000E+01  0.2631433E+00  0.2536684E+00  0.2596292E+00  0.2550297E+00  0.2518984E+00  0.2474661E+00  0.2431860E+00  0.2399382E+00  0.2412761E+00  0.2709221E+00  0.2292947E+00  0.1642881E+00
 0.2616000E+01  0.2619040E+00  0.2527849E+00  0.2587435E+00  0.2541479E+00  0.2510386E+00  0.2466221E+00  0.2423531E+00  0.2391041E+00  0.2404076E+00  0.2698657E+00  0.2281905E+00  0.1640261E+00
 0.2618000E+01  0.2606552E+00  0.2519031E+00  0.2578561E+00  0.2532652E+00  0.2501777E+00  0.2457770E+00  0.2415193E+00  0.2382690E+00  0.2395382E+00  0.2688085E+00  0.2270866E+00  0.1637550E+00
 0.2620000E+01  0.2593969E+00  0.2510230E+00  0.2569671E+00  0.2523816E+00  0.2493158E+00  0.2449308E+00  0.2406844E+00  0.2374328E+00  0.2386681E+00  0.2677505E+00  0.2259829E+00  0.1634746E+00
 0.2622000E+01  0.2581293E+00  0.2501446E+00  0.2560764E+00  0.2514972E+00  0.2484528E+00  0.2440836E+00  0.2398485E+00  0.2365956E+00  0.2377972E+00  0.2666918E+00  0.2248796E+00  0.1631845E+00
 0.2624000E+01  0.2568526E+00  0.2492680E+00  0.2551842E+00  0.2506118E+00  0.2475888E+00  0.2432352E+00  0.2390117E+00  0.2357574E+00  0.2369255E+00  0.2656323E+00  0.2237768E+00  0.1628846E+00
 0.2626000E+01  0.2555668E+00  0.2483931E+00  0.2542903E+00  0.2497256E+00  0.2467237E+00  0.2423858E+00  0.2381738E+00  0.2349181E+00  0.2360531E+00  0.2645721E+00  0.2226745E+00  0.1625744E+00
 0.2628000E+01  0.2542722E+00  0.2475199E+00  0.2533947E+00  0.2488385E+00  0.2458576E+00  0.2415354E+00  0.2373349E+00  0.2340778E+00  0.2351799E+00  0.2635111E+00  0.2215729E+00  0.1622538E+00
 0.2630000E+01  0.2529689E+00  0.2466484E+00  0.2524976E+00  0.2479506E+00  0.2449904E+00  0.2406838E+00  0.2364951E+00  0.2332364E+00  0.2343058E+00  0.2624494E+00  0.2204719E+00  0.1619225E+00
 0.2632000E+01  0.2516570E+00  0.2457785E+00  0.2515988E+00  0.2470618E+00  0.2441221E+00  0.2398312E+00  0.2356542E+00  0.2323941E+00  0.2334310E+00  0.2613870E+00  0.2193717E+00  0.1615802E+00
 0.2634000E+01  0.2503368E+00  0.2449104E+00  0.2506984E+00  0.2461721E+00  0.2432529E+00  0.2389775E+00  0.2348124E+00  0.2315507E+00  0.2325555E+00  0.2603240E+00  0.2182724E+00  0.1612266E+00
 0.2636000E+01  0.2490084E+00  0.2440438E+00  0.2497963E+00  0.2452816E+00  0.2423825E+00  0.2381228E+00  0.2339696E+00  0.2307063E+00  0.2316791E+00  0.2592602E+00  0.2171740E+00  0.1608616E+00
 0.2638000E+01  0.2476721E+00  0.2431789E+00  0.2488927E+00  0.2443902E+00  0.2415112E+00  0.2372670E+00  0.2331257E+00  0.2298609E+00  0.2308020E+00  0.2581958E+00  0.2160766E+00  0.1604847E+00
 0.2640000E+01  0.2463281E+00  0.2423156E+00  0.2479874E+00  0.2434980E+00  0.2406388E+00  0.2364101E+00  0.2322809E+00  0.2290145E+00  0.2299241E+00  0.2571308E+00  0.2149802E+00  0.1600960E+00
 0.2642000E+01  0.2449765E+00  0.2414538E+00  0.2470805E+00  0.2426049E+00  0.2397653E+00  0.2355522E+00  0.2314351E+00  0.2281671E+00  0.2290455E+00  0.2560651E+00  0.2138851E+00  0.1596950E+00
 0.2644000E+01  0.2436176E+00  0.2405936E+00  0.2461720E+00  0.2417111E+00  0.2388909E+00  0.2346933E+00  0.2305884E+00  0.2273187E+00  0.2281660E+00  0.2549988E+00  0.2127911E+00  0.1592817E+00
 0.2646000E+01  0.2422517E+00  0.2397349E+00  0.2452618E+00  0.2408163E+00  0.2380153E+00  0.2338333E+00  0.2297406E+00  0.2264693E+00  0.2272858E+00  0.2539319E+00  0.2116984E+00  0.1588557E+00
 0.2648000E+01  0.2408790E+00  0.2388777E+00  0.2443501E+00  0.2399208E+00  0.2371388E+00  0.2329723E+00  0.2288919E+00  0.2256189E+00  0.2264048E+00  0.2528644E+00  0.2106071E+00  0.1584169E+00
 0.2650000E+01  0.2394996E+00  0.2380220E+00  0.2434368E+00  0.2390244E+00  0.2362612E+00  0.2321102E+00  0.2280421E+00  0.2247675E+00  0.2255231E+00  0.2517964E+00  0.2095172E+00  0.1579651E+00
 0.2652000E+01  0.2381140E+00  0.2371676E+00  0.2425219E+00  0.2381272E+00  0.2353826E+00  0.2312471E+00  0.2271914E+00  0.2239151E+00  0.2246405E+00  0.2507278E+00  0.2084288E+00  0.1575002E+00
 0.2654000E+01  0.2367223E+00  0.2363146E+00  0.2416053E+00  0.2372292E+00  0.2345030E+00  0.2303830E+00  0.2263398E+00  0.2230617E+00  0.2237572E+00  0.2496586E+00  0.2073420E+00  0.1570218E+00
 0.2656000E+01  0.2353249E+00  0.2354630E+00  0.2406873E+00  0.2363304E+00  0.2336223E+00  0.2295179E+00  0.2254871E+00  0.2222074E+00  0.2228731E+00  0.2485890E+00  0.2062567E+00  0.1565300E+00
 0.2658000E+01  0.2339219E+00  0.2346126E+00  0.2397676E+00  0.2354308E+00  0.2327406E+00  0.2286517E+00  0.2246335E+00  0.2213520E+00  0.2219883E+00  0.2475188E+00  0.2051731E+00  0.1560245E+00
 0.2660000E+01  0.2325138E+00  0.2337635E+00  0.2388464E+00  0.2345303E+00  0.2318579E+00  0.2277845E+00  0.2237789E+00  0.2204957E+00  0.2211027E+00  0.2464481E+00  0.2040912E+00  0.1555052E+00
 0.2662000E+01  0.2311008E+00  0.2329156E+00  0.2379236E+00  0.2336291E+00  0.2309741E+00  0.2269163E+00  0.2229233E+00  0.2196384E+00  0.2202163E+00  0.2453769E+00  0.2030112E+00  0.1549719E+00
 0.2664000E+01  0.2296832E+00  0.2320689E+00  0.2369993E+00  0.2327270E+00  0.2300894E+00  0.2260471E+00  0.2220668E+00  0.2187802E+00  0.2193292E+00  0.2443052E+00  0.2019329E+00  0.1544246E+00
 0.2666000E+01  0.2282612E+00  0.2312233E+00  0.2360734E+00  0.2318241E+00  0.2292036E+00  0.2251768E+00  0.2212092E+00  0.2179210E+00  0.2184412E+00  0.2432331E+00  0.2008565E+00  0.1538631E+00
 0.2668000E+01  0.2268354E+00  0.2303788E+00  0.2351461E+00  0.2309205E+00  0.2283168E+00  0.2243056E+00  0.2203508E+00  0.2170608E+00  0.2175525E+00  0.2421606E+00  0.1997821E+00  0.1532872E+00
 0.2670000E+01  0.2254058E+00  0.2295352E+00  0.2342172E+00  0.2300160E+00  0.2274290E+00  0.2234333E+00  0.2194913E+00  0.2161997E+00  0.2166631E+00  0.2410876E+00  0.1987097E+00  0.1526970E+00
 0.2672000E+01  0.2239730E+00  0.2286926E+00  0.2332868E+00  0.2291108E+00  0.2265402E+00  0.2225601E+00  0.2186309E+00  0.2153376E+00  0.2157729E+00  0.2400142E+00  0.1976392E+00  0.1520923E+00
 0.2674000E+01  0.2225372E+00  0.2278510E+00  0.2323549E+00  0.2282047E+00  0.2256504E+00  0.2216859E+00  0.2177696E+00  0.2144746E+00  0.2148819E+00  0.2389404E+00  0.1965709E+00  0.1514730E+00
 0.2676000E+01  0.2210987E+00  0.2270101E+00  0.2314215E+00  0.2272979E+00  0.2247595E+00  0.2208106E+00  0.2169072E+00  0.2136107E+00  0.2139901E+00  0.2378662E+00  0.1955047E+00  0.1508391E+00
 0.2678000E+01  0.2196579E+00  0.2261701E+00  0.2304867E+00  0.2263903E+00  0.2238677E+00  0.2199344E+00  0.2160439E+00  0.2127458E+00  0.2130976E+00  0.2367916E+00  0.1944406E+00  0.1501906E+00
 0.2680000E+01  0.2182152E+00  0.2253308E+00  0.2295504E+00  0.2254819E+00  0.2229748E+00  0.2190572E+00  0.2151797E+00  0.2118799E+00  0.2122043E+00  0.2357167E+00  0.1933787E+00  0.1495273E+00
 0.2682000E+01  0.2167710E+00  0.2244921E+00  0.2286126E+00  0.2245727E+00  0.2220810E+00  0.2181790E+00  0.2143145E+00  0.2110132E+00  0.2113103E+00  0.2346414E+00  0.1923191E+00  0.1488492E+00
 0.2684000E+01  0.2153255E+00  0.2236541E+00  0.2276735E+00  0.2236628E+00  0.2211862E+00  0.2172999E+00  0.2134484E+00  0.2101455E+00  0.2104155E+00  0.2335658E+00  0.1912617E+00  0.1481563E+00
 0.2686000E+01  0.2138791E+00  0.2228166E+00  0.2267329E+00  0.2227521E+00  0.2202903E+00  0.2164197E+00  0.2125813E+00  0.2092768E+00  0.2095199E+00  0.2324898E+00  0.1902066E+00  0.1474486E+00
 0.2688000E+01  0.2124323E+00  0.2219796E+00  0.2257909E+00  0.2218405E+00  0.2193935E+00  0.2155386E+00  0.2117132E+00  0.2084073E+00  0.2086235E+00  0.2314136E+00  0.1891538E+00  0.1467262E+00
