 0.2200000E+01  0.6943829E+01 -0.4770165E-17  0.1902387E+02  0.1299303E-09  0.6952741-309
 0.2210000E+01  0.6860112E+01 -0.1234463E-16  0.1910734E+02  0.1188005E-08  0.6952741-309
 0.2220000E+01  0.6777349E+01  0.6592297E-17  0.1918985E+02  0.2089433E-08  0.6952741-309
 0.2230000E+01  0.6695534E+01 -0.7099201E-18  0.1927142E+02  0.2885984E-08  0.6952741-309
 0.2240000E+01  0.6614660E+01 -0.5696480E-17  0.1935205E+02  0.3628357E-08  0.6952741-309
 0.2250000E+01  0.6534721E+01 -0.6839285E-17  0.1943174E+02  0.4348279E-08  0.6952741-309
 0.2260000E+01  0.6455709E+01  0.1486336E-16  0.1951051E+02  0.5045966E-08  0.6952741-309
 0.2270000E+01  0.6377618E+01 -0.3885453E-17  0.1958836E+02  0.5685372E-08  0.6952741-309
 0.2280000E+01  0.6300438E+01  0.8153641E-17  0.1966530E+02  0.6198022E-08  0.6952741-309
 0.2290000E+01  0.6224164E+01 -0.7296170E-17  0.1974134E+02  0.6494362E-08  0.6952741-309
 0.2300000E+01  0.6148786E+01  0.1970617E-16  0.1981648E+02  0.6480208E-08  0.6952741-309
 0.2310000E+01  0.6074298E+01  0.9915863E-17  0.1989074E+02  0.6075032E-08  0.6952741-309
 0.2320000E+01  0.6000690E+01 -0.2482748E-16  0.1996412E+02  0.5228683E-08  0.6952741-309
 0.2330000E+01  0.5927956E+01 -0.3790295E-17  0.2003662E+02  0.3933724E-08  0.6952741-309
 0.2340000E+01  0.5856087E+01  0.7039691E-17  0.2010826E+02  0.2231530E-08  0.6952741-309
 0.2350000E+01  0.5785075E+01 -0.5502981E-17  0.2017905E+02  0.2115108E-09  0.6952741-309
 0.2360000E+01  0.5714914E+01  0.1488417E-17  0.2024899E+02 -0.1995991E-08  0.6952741-309
 0.2370000E+01  0.5645596E+01  0.1441466E-16  0.2031809E+02 -0.4231778E-08  0.6952741-309
 0.2380000E+01  0.5577113E+01 -0.8080961E-18  0.2038635E+02 -0.6322988E-08  0.6952741-309
 0.2390000E+01  0.5509458E+01  0.4908554E-17  0.2045379E+02 -0.8099465E-08  0.6952741-309
 0.2400000E+01  0.5442625E+01 -0.4471921E-18  0.2052040E+02 -0.9409637E-08  0.6952741-309
 0.2410000E+01  0.5376607E+01 -0.2140160E-16  0.2058621E+02 -0.1013458E-07  0.6952741-309
 0.2420000E+01  0.5311397E+01 -0.4953737E-17  0.2065120E+02 -0.1019935E-07  0.6952741-309
 0.2430000E+01  0.5246988E+01 -0.3780274E-17  0.2071540E+02 -0.9581031E-08  0.6952741-309
 0.2440000E+01  0.5183376E+01 -0.5455882E-19  0.2077880E+02 -0.8313016E-08  0.6952741-309
 0.2450000E+01  0.5120552E+01  0.1906765E-16  0.2084142E+02 -0.6485364E-08  0.6952741-309
 0.2460000E+01  0.5058513E+01  0.3629555E-17  0.2090325E+02 -0.4240872E-08  0.6952741-309
 0.2470000E+01  0.4997252E+01 -0.2461466E-17  0.2096431E+02 -0.1766952E-08  0.6952741-309
 0.2480000E+01  0.4936763E+01  0.9359959E-17  0.2102459E+02  0.7165589E-09  0.6952741-309
 0.2490000E+01  0.4877041E+01 -0.6922399E-17  0.2108411E+02  0.2972948E-08  0.6952741-309
 0.2500000E+01  0.4818080E+01  0.1214169E-16  0.2114287E+02  0.4766564E-08  0.6952741-309
 0.2510000E+01  0.4759875E+01  0.1108061E-16  0.2120088E+02  0.5881599E-08  0.6952741-309
 0.2520000E+01  0.4702422E+01 -0.7119683E-17  0.2125813E+02  0.6140055E-08  0.6952741-309
 0.2530000E+01  0.4645713E+01  0.1024961E-17  0.2131464E+02  0.5417126E-08  0.6952741-309
 0.2540000E+01  0.4589744E+01  0.4237981E-17  0.2137041E+02  0.3652516E-08  0.6952741-309
