 0.1584000E+01 -0.6009424E+01 -0.5713345E+01 -0.5442433E+01 -0.5231007E+01 -0.4827426E+01 -0.4485911E+01 -0.4166324E+01 -0.3838082E+01 -0.3475474E+01 -0.3187439E+01 -0.2923184E+01 -0.2633443E+01 -0.2334109E+01 -0.2032071E+01 -0.1729753E+01 -0.1428424E+01 -0.1128992E+01 -0.8311349E+00 -0.5304940E+00 -0.2202308E+00  0.9725622E-01  0.4146333E+00  0.7298254E+00  0.1043481E+01  0.1356200E+01  0.1667463E+01  0.1974884E+01  0.2273718E+01  0.2549409E+01  0.2749994E+01  0.3136114E+01  0.3484730E+01  0.3799849E+01  0.4110421E+01  0.4420412E+01  0.4730289E+01  0.5039280E+01  0.5346330E+01  0.5651189E+01  0.5954650E+01  0.6257801E+01  0.6561448E+01  0.6866147E+01
 0.1585000E+01 -0.6009694E+01 -0.5713903E+01 -0.5443840E+01 -0.5234420E+01 -0.4829218E+01 -0.4486440E+01 -0.4166433E+01 -0.3837521E+01 -0.3473232E+01 -0.3185946E+01 -0.2922753E+01 -0.2633482E+01 -0.2334350E+01 -0.2032429E+01 -0.1730220E+01 -0.1429033E+01 -0.1129818E+01 -0.8322814E+00 -0.5319358E+00 -0.2215734E+00  0.9636202E-01  0.4141538E+00  0.7296502E+00  0.1043548E+01  0.1356481E+01  0.1667913E+01  0.1975367E+01  0.2273939E+01  0.2548725E+01  0.2747412E+01  0.3134459E+01  0.3484494E+01  0.3799902E+01  0.4110614E+01  0.4420720E+01  0.4730706E+01  0.5039778E+01  0.5346856E+01  0.5651691E+01  0.5955104E+01  0.6258221E+01  0.6561886E+01  0.6866710E+01
 0.1586000E+01 -0.6009964E+01 -0.5714461E+01 -0.5445239E+01 -0.5237780E+01 -0.4831027E+01 -0.4486971E+01 -0.4166542E+01 -0.3836961E+01 -0.3470990E+01 -0.3184462E+01 -0.2922322E+01 -0.2633520E+01 -0.2334589E+01 -0.2032787E+01 -0.1730685E+01 -0.1429640E+01 -0.1130643E+01 -0.8334309E+00 -0.5333912E+00 -0.2229331E+00  0.9546006E-01  0.4136729E+00  0.7294762E+00  0.1043618E+01  0.1356766E+01  0.1668368E+01  0.1975856E+01  0.2274163E+01  0.2548046E+01  0.2744871E+01  0.3132788E+01  0.3484258E+01  0.3799957E+01  0.4110808E+01  0.4421031E+01  0.4731126E+01  0.5040279E+01  0.5347386E+01  0.5652198E+01  0.5955566E+01  0.6258654E+01  0.6562348E+01  0.6867319E+01
 0.1587000E+01 -0.6010233E+01 -0.5715017E+01 -0.5446629E+01 -0.5241087E+01 -0.4832852E+01 -0.4487503E+01 -0.4166651E+01 -0.3836399E+01 -0.3468748E+01 -0.3182986E+01 -0.2921893E+01 -0.2633558E+01 -0.2334829E+01 -0.2033144E+01 -0.1731150E+01 -0.1430245E+01 -0.1131467E+01 -0.8345834E+00 -0.5348604E+00 -0.2243100E+00  0.9455046E-01  0.4131906E+00  0.7293030E+00  0.1043690E+01  0.1357054E+01  0.1668828E+01  0.1976348E+01  0.2274387E+01  0.2547365E+01  0.2742372E+01  0.3131113E+01  0.3484019E+01  0.3800010E+01  0.4111001E+01  0.4421340E+01  0.4731544E+01  0.5040779E+01  0.5347916E+01  0.5652707E+01  0.5956034E+01  0.6259101E+01  0.6562835E+01  0.6867975E+01
 0.1588000E+01 -0.6010502E+01 -0.5715573E+01 -0.5448010E+01 -0.5244343E+01 -0.4834693E+01 -0.4488038E+01 -0.4166761E+01 -0.3835837E+01 -0.3466507E+01 -0.3181519E+01 -0.2921463E+01 -0.2633596E+01 -0.2335067E+01 -0.2033500E+01 -0.1731613E+01 -0.1430848E+01 -0.1132289E+01 -0.8357385E+00 -0.5363434E+00 -0.2257049E+00  0.9363287E-01  0.4127069E+00  0.7291310E+00  0.1043764E+01  0.1357347E+01  0.1669293E+01  0.1976846E+01  0.2274615E+01  0.2546691E+01  0.2739910E+01  0.3129423E+01  0.3483780E+01  0.3800064E+01  0.4111196E+01  0.4421652E+01  0.4731966E+01  0.5041282E+01  0.5348449E+01  0.5653221E+01  0.5956511E+01  0.6259563E+01  0.6563350E+01  0.6868680E+01
 0.1589000E+01 -0.6010770E+01 -0.5716128E+01 -0.5449384E+01 -0.5247550E+01 -0.4836551E+01 -0.4488574E+01 -0.4166872E+01 -0.3835274E+01 -0.3464266E+01 -0.3180060E+01 -0.2921035E+01 -0.2633634E+01 -0.2335306E+01 -0.2033856E+01 -0.1732075E+01 -0.1431449E+01 -0.1133110E+01 -0.8368963E+00 -0.5378404E+00 -0.2271178E+00  0.9270743E-01  0.4122219E+00  0.7289598E+00  0.1043841E+01  0.1357642E+01  0.1669762E+01  0.1977348E+01  0.2274844E+01  0.2546015E+01  0.2737488E+01  0.3127729E+01  0.3483539E+01  0.3800117E+01  0.4111391E+01  0.4421963E+01  0.4732386E+01  0.5041784E+01  0.5348983E+01  0.5653738E+01  0.5956995E+01  0.6260039E+01  0.6563892E+01  0.6869436E+01
 0.1590000E+01 -0.6011038E+01 -0.5716682E+01 -0.5450749E+01 -0.5250709E+01 -0.4838426E+01 -0.4489113E+01 -0.4166983E+01 -0.3834710E+01 -0.3462026E+01 -0.3178610E+01 -0.2920606E+01 -0.2633671E+01 -0.2335544E+01 -0.2034210E+01 -0.1732535E+01 -0.1432049E+01 -0.1133929E+01 -0.8380564E+00 -0.5393514E+00 -0.2285496E+00  0.9177380E-01  0.4117356E+00  0.7287901E+00  0.1043920E+01  0.1357942E+01  0.1670238E+01  0.1977856E+01  0.2275075E+01  0.2545346E+01  0.2735102E+01  0.3126020E+01  0.3483297E+01  0.3800171E+01  0.4111587E+01  0.4422276E+01  0.4732809E+01  0.5042290E+01  0.5349520E+01  0.5654261E+01  0.5957488E+01  0.6260532E+01  0.6564463E+01  0.6870245E+01
 0.1591000E+01 -0.6011306E+01 -0.5717236E+01 -0.5452106E+01 -0.5253821E+01 -0.4840317E+01 -0.4489653E+01 -0.4167094E+01 -0.3834146E+01 -0.3459787E+01 -0.3177168E+01 -0.2920178E+01 -0.2633708E+01 -0.2335781E+01 -0.2034564E+01 -0.1732994E+01 -0.1432646E+01 -0.1134746E+01 -0.8392186E+00 -0.5408765E+00 -0.2300003E+00  0.9083209E-01  0.4112480E+00  0.7286212E+00  0.1044001E+01  0.1358245E+01  0.1670717E+01  0.1978368E+01  0.2275308E+01  0.2544674E+01  0.2732753E+01  0.3124308E+01  0.3483054E+01  0.3800224E+01  0.4111782E+01  0.4422589E+01  0.4733231E+01  0.5042794E+01  0.5350058E+01  0.5654786E+01  0.5957989E+01  0.6261040E+01  0.6565065E+01  0.6871107E+01
 0.1592000E+01 -0.6011574E+01 -0.5717789E+01 -0.5453456E+01 -0.5256888E+01 -0.4842226E+01 -0.4490194E+01 -0.4167206E+01 -0.3833581E+01 -0.3457549E+01 -0.3175734E+01 -0.2919751E+01 -0.2633745E+01 -0.2336018E+01 -0.2034917E+01 -0.1733451E+01 -0.1433241E+01 -0.1135561E+01 -0.8403827E+00 -0.5424158E+00 -0.2314710E+00  0.8988196E-01  0.4107593E+00  0.7284539E+00  0.1044085E+01  0.1358553E+01  0.1671203E+01  0.1978886E+01  0.2275544E+01  0.2544010E+01  0.2730437E+01  0.3122579E+01  0.3482810E+01  0.3800279E+01  0.4111979E+01  0.4422904E+01  0.4733656E+01  0.5043302E+01  0.5350599E+01  0.5655318E+01  0.5958501E+01  0.6261567E+01  0.6565698E+01  0.6872023E+01
 0.1593000E+01 -0.6011841E+01 -0.5718341E+01 -0.5454798E+01 -0.5259910E+01 -0.4844151E+01 -0.4490738E+01 -0.4167318E+01 -0.3833016E+01 -0.3455313E+01 -0.3174308E+01 -0.2919324E+01 -0.2633781E+01 -0.2336255E+01 -0.2035269E+01 -0.1733908E+01 -0.1433834E+01 -0.1136374E+01 -0.8415485E+00 -0.5439694E+00 -0.2329617E+00  0.8892353E-01  0.4102693E+00  0.7282875E+00  0.1044171E+01  0.1358863E+01  0.1671693E+01  0.1979408E+01  0.2275781E+01  0.2543344E+01  0.2728156E+01  0.3120850E+01  0.3482564E+01  0.3800332E+01  0.4112175E+01  0.4423218E+01  0.4734079E+01  0.5043809E+01  0.5351142E+01  0.5655853E+01  0.5959020E+01  0.6262111E+01  0.6566364E+01  0.6872993E+01
 0.1594000E+01 -0.6012108E+01 -0.5718892E+01 -0.5456133E+01 -0.5262890E+01 -0.4846094E+01 -0.4491284E+01 -0.4167430E+01 -0.3832450E+01 -0.3453077E+01 -0.3172890E+01 -0.2918898E+01 -0.2633817E+01 -0.2336491E+01 -0.2035621E+01 -0.1734362E+01 -0.1434425E+01 -0.1137184E+01 -0.8427156E+00 -0.5455373E+00 -0.2344734E+00  0.8795644E-01  0.4097783E+00  0.7281227E+00  0.1044261E+01  0.1359179E+01  0.1672190E+01  0.1979935E+01  0.2276021E+01  0.2542685E+01  0.2725907E+01  0.3119103E+01  0.3482318E+01  0.3800386E+01  0.4112373E+01  0.4423534E+01  0.4734506E+01  0.5044320E+01  0.5351688E+01  0.5656395E+01  0.5959551E+01  0.6262674E+01  0.6567064E+01  0.6874017E+01
 0.1595000E+01 -0.6012374E+01 -0.5719442E+01 -0.5457461E+01 -0.5265828E+01 -0.4848054E+01 -0.4491831E+01 -0.4167543E+01 -0.3831883E+01 -0.3450843E+01 -0.3171480E+01 -0.2918472E+01 -0.2633852E+01 -0.2336727E+01 -0.2035971E+01 -0.1734815E+01 -0.1435014E+01 -0.1137992E+01 -0.8438839E+00 -0.5471195E+00 -0.2360062E+00  0.8698082E-01  0.4092863E+00  0.7279591E+00  0.1044352E+01  0.1359497E+01  0.1672691E+01  0.1980468E+01  0.2276262E+01  0.2542024E+01  0.2723690E+01  0.3117357E+01  0.3482070E+01  0.3800439E+01  0.4112570E+01  0.4423849E+01  0.4734932E+01  0.5044829E+01  0.5352235E+01  0.5656940E+01  0.5960092E+01  0.6263257E+01  0.6567799E+01  0.6875092E+01
 0.1596000E+01 -0.6012640E+01 -0.5719992E+01 -0.5458781E+01 -0.5268726E+01 -0.4850032E+01 -0.4492380E+01 -0.4167656E+01 -0.3831316E+01 -0.3448611E+01 -0.3170078E+01 -0.2918047E+01 -0.2633887E+01 -0.2336962E+01 -0.2036321E+01 -0.1735267E+01 -0.1435600E+01 -0.1138798E+01 -0.8450531E+00 -0.5487161E+00 -0.2375612E+00  0.8599628E-01  0.4087932E+00  0.7277971E+00  0.1044446E+01  0.1359820E+01  0.1673198E+01  0.1981006E+01  0.2276507E+01  0.2541370E+01  0.2721504E+01  0.3115593E+01  0.3481821E+01  0.3800493E+01  0.4112769E+01  0.4424167E+01  0.4735360E+01  0.5045342E+01  0.5352787E+01  0.5657492E+01  0.5960644E+01  0.6263860E+01  0.6568569E+01  0.6876219E+01
 0.1597000E+01 -0.6012906E+01 -0.5720542E+01 -0.5460094E+01 -0.5271585E+01 -0.4852027E+01 -0.4492931E+01 -0.4167770E+01 -0.3830748E+01 -0.3446381E+01 -0.3168683E+01 -0.2917622E+01 -0.2633922E+01 -0.2337196E+01 -0.2036669E+01 -0.1735717E+01 -0.1436183E+01 -0.1139601E+01 -0.8462229E+00 -0.5503270E+00 -0.2391386E+00  0.8500298E-01  0.4082992E+00  0.7276363E+00  0.1044542E+01  0.1360147E+01  0.1673710E+01  0.1981549E+01  0.2276753E+01  0.2540714E+01  0.2719348E+01  0.3113831E+01  0.3481571E+01  0.3800546E+01  0.4112967E+01  0.4424484E+01  0.4735788E+01  0.5045855E+01  0.5353340E+01  0.5658049E+01  0.5961206E+01  0.6264483E+01  0.6569376E+01  0.6877393E+01
 0.1598000E+01 -0.6013172E+01 -0.5721090E+01 -0.5461400E+01 -0.5274405E+01 -0.4854040E+01 -0.4493483E+01 -0.4167884E+01 -0.3830179E+01 -0.3444152E+01 -0.3167296E+01 -0.2917198E+01 -0.2633956E+01 -0.2337431E+01 -0.2037017E+01 -0.1736165E+01 -0.1436764E+01 -0.1140400E+01 -0.8473930E+00 -0.5519523E+00 -0.2407394E+00  0.8400051E-01  0.4078044E+00  0.7274773E+00  0.1044642E+01  0.1360478E+01  0.1674228E+01  0.1982098E+01  0.2277002E+01  0.2540066E+01  0.2717222E+01  0.3112050E+01  0.3481320E+01  0.3800600E+01  0.4113167E+01  0.4424804E+01  0.4736219E+01  0.5046371E+01  0.5353897E+01  0.5658613E+01  0.5961782E+01  0.6265129E+01  0.6570219E+01  0.6878612E+01
 0.1599000E+01 -0.6013437E+01 -0.5721638E+01 -0.5462700E+01 -0.5277189E+01 -0.4856071E+01 -0.4494037E+01 -0.4167998E+01 -0.3829610E+01 -0.3441926E+01 -0.3165916E+01 -0.2916774E+01 -0.2633991E+01 -0.2337664E+01 -0.2037364E+01 -0.1736612E+01 -0.1437343E+01 -0.1141197E+01 -0.8485632E+00 -0.5535919E+00 -0.2423639E+00  0.8298901E-01  0.4073087E+00  0.7273196E+00  0.1044744E+01  0.1360813E+01  0.1674752E+01  0.1982652E+01  0.2277252E+01  0.2539416E+01  0.2715123E+01  0.3110272E+01  0.3481067E+01  0.3800653E+01  0.4113366E+01  0.4425122E+01  0.4736648E+01  0.5046886E+01  0.5354456E+01  0.5659181E+01  0.5962368E+01  0.6265797E+01  0.6571100E+01  0.6879872E+01
 0.1600000E+01 -0.6013702E+01 -0.5722185E+01 -0.5463993E+01 -0.5279937E+01 -0.4858119E+01 -0.4494593E+01 -0.4168113E+01 -0.3829040E+01 -0.3439702E+01 -0.3164544E+01 -0.2916351E+01 -0.2634024E+01 -0.2337897E+01 -0.2037710E+01 -0.1737056E+01 -0.1437919E+01 -0.1141990E+01 -0.8497330E+00 -0.5552457E+00 -0.2440133E+00  0.8196809E-01  0.4068123E+00  0.7271639E+00  0.1044849E+01  0.1361153E+01  0.1675282E+01  0.1983212E+01  0.2277506E+01  0.2538774E+01  0.2713053E+01  0.3108475E+01  0.3480814E+01  0.3800707E+01  0.4113567E+01  0.4425443E+01  0.4737081E+01  0.5047406E+01  0.5355020E+01  0.5659758E+01  0.5962968E+01  0.6266488E+01  0.6572018E+01  0.6881169E+01
