 0.2022000E+01 -0.1007668E+01 -0.1264952E+01 -0.8032442E+00 -0.4437753E+00  0.2593236E+00  0.3153925E+00  0.2387196E+00  0.7765847E+00  0.1057862E+01  0.1276238E+01
 0.2024000E+01 -0.1006341E+01 -0.1265602E+01 -0.8032434E+00 -0.4439297E+00  0.2612357E+00  0.3109507E+00  0.2363663E+00  0.7765367E+00  0.1058610E+01  0.1279730E+01
 0.2026000E+01 -0.1005022E+01 -0.1266260E+01 -0.8032385E+00 -0.4440821E+00  0.2631781E+00  0.3065227E+00  0.2339978E+00  0.7764932E+00  0.1059353E+01  0.1283142E+01
 0.2028000E+01 -0.1003712E+01 -0.1266924E+01 -0.8032294E+00 -0.4442324E+00  0.2651515E+00  0.3021130E+00  0.2316142E+00  0.7764540E+00  0.1060093E+01  0.1286473E+01
 0.2030000E+01 -0.1002411E+01 -0.1267596E+01 -0.8032162E+00 -0.4443806E+00  0.2671564E+00  0.2977256E+00  0.2292157E+00  0.7764191E+00  0.1060828E+01  0.1289719E+01
 0.2032000E+01 -0.1001119E+01 -0.1268274E+01 -0.8031988E+00 -0.4445269E+00  0.2691939E+00  0.2933643E+00  0.2268026E+00  0.7763882E+00  0.1061558E+01  0.1292879E+01
 0.2034000E+01 -0.9998356E+00 -0.1268959E+01 -0.8031773E+00 -0.4446713E+00  0.2712645E+00  0.2890326E+00  0.2243750E+00  0.7763614E+00  0.1062282E+01  0.1295951E+01
 0.2036000E+01 -0.9985616E+00 -0.1269652E+01 -0.8031516E+00 -0.4448139E+00  0.2733691E+00  0.2847339E+00  0.2219332E+00  0.7763385E+00  0.1062999E+01  0.1298932E+01
 0.2038000E+01 -0.9972966E+00 -0.1270351E+01 -0.8031217E+00 -0.4449547E+00  0.2755086E+00  0.2804711E+00  0.2194773E+00  0.7763194E+00  0.1063710E+01  0.1301821E+01
 0.2040000E+01 -0.9960408E+00 -0.1271057E+01 -0.8030876E+00 -0.4450937E+00  0.2776838E+00  0.2762472E+00  0.2170077E+00  0.7763040E+00  0.1064413E+01  0.1304615E+01
 0.2042000E+01 -0.9947941E+00 -0.1271771E+01 -0.8030493E+00 -0.4452311E+00  0.2798955E+00  0.2720646E+00  0.2145244E+00  0.7762921E+00  0.1065107E+01  0.1307315E+01
 0.2044000E+01 -0.9935566E+00 -0.1272491E+01 -0.8030069E+00 -0.4453669E+00  0.2821446E+00  0.2679258E+00  0.2120277E+00  0.7762837E+00  0.1065793E+01  0.1309917E+01
 0.2046000E+01 -0.9923284E+00 -0.1273219E+01 -0.8029602E+00 -0.4455010E+00  0.2844320E+00  0.2638329E+00  0.2095177E+00  0.7762787E+00  0.1066470E+01  0.1312421E+01
 0.2048000E+01 -0.9911095E+00 -0.1273954E+01 -0.8029093E+00 -0.4456337E+00  0.2867586E+00  0.2597879E+00  0.2069948E+00  0.7762769E+00  0.1067136E+01  0.1314826E+01
 0.2050000E+01 -0.9898999E+00 -0.1274696E+01 -0.8028543E+00 -0.4457649E+00  0.2891254E+00  0.2557926E+00  0.2044590E+00  0.7762783E+00  0.1067792E+01  0.1317131E+01
 0.2052000E+01 -0.9886997E+00 -0.1275445E+01 -0.8027950E+00 -0.4458948E+00  0.2915334E+00  0.2518484E+00  0.2019105E+00  0.7762827E+00  0.1068436E+01  0.1319335E+01
 0.2054000E+01 -0.9875089E+00 -0.1276202E+01 -0.8027315E+00 -0.4460232E+00  0.2939834E+00  0.2479568E+00  0.1993496E+00  0.7762901E+00  0.1069068E+01  0.1321438E+01
 0.2056000E+01 -0.9863276E+00 -0.1276966E+01 -0.8026639E+00 -0.4461504E+00  0.2964767E+00  0.2441191E+00  0.1967763E+00  0.7763003E+00  0.1069688E+01  0.1323439E+01
 0.2058000E+01 -0.9851558E+00 -0.1277737E+01 -0.8025920E+00 -0.4462764E+00  0.2990141E+00  0.2403363E+00  0.1941910E+00  0.7763132E+00  0.1070294E+01  0.1325339E+01
 0.2060000E+01 -0.9839937E+00 -0.1278515E+01 -0.8025160E+00 -0.4464011E+00  0.3015968E+00  0.2366093E+00  0.1915936E+00  0.7763288E+00  0.1070886E+01  0.1327138E+01
 0.2062000E+01 -0.9828411E+00 -0.1279301E+01 -0.8024359E+00 -0.4465248E+00  0.3042259E+00  0.2329390E+00  0.1889844E+00  0.7763468E+00  0.1071463E+01  0.1328835E+01
 0.2064000E+01 -0.9816983E+00 -0.1280094E+01 -0.8023515E+00 -0.4466473E+00  0.3069024E+00  0.2293260E+00  0.1863636E+00  0.7763673E+00  0.1072025E+01  0.1330431E+01
 0.2066000E+01 -0.9805652E+00 -0.1280894E+01 -0.8022631E+00 -0.4467688E+00  0.3096276E+00  0.2257708E+00  0.1837312E+00  0.7763902E+00  0.1072571E+01  0.1331928E+01
 0.2068000E+01 -0.9794419E+00 -0.1281701E+01 -0.8021705E+00 -0.4468894E+00  0.3124027E+00  0.2222739E+00  0.1810874E+00  0.7764152E+00  0.1073101E+01  0.1333325E+01
 0.2070000E+01 -0.9783285E+00 -0.1282516E+01 -0.8020737E+00 -0.4470090E+00  0.3152288E+00  0.2188356E+00  0.1784323E+00  0.7764425E+00  0.1073612E+01  0.1334624E+01
 0.2072000E+01 -0.9772250E+00 -0.1283339E+01 -0.8019729E+00 -0.4471277E+00  0.3181071E+00  0.2154560E+00  0.1757660E+00  0.7764717E+00  0.1074106E+01  0.1335827E+01
 0.2074000E+01 -0.9761315E+00 -0.1284169E+01 -0.8018680E+00 -0.4472457E+00  0.3210391E+00  0.2121354E+00  0.1730886E+00  0.7765030E+00  0.1074580E+01  0.1336935E+01
 0.2076000E+01 -0.9750481E+00 -0.1285006E+01 -0.8017590E+00 -0.4473628E+00  0.3240260E+00  0.2088738E+00  0.1704002E+00  0.7765361E+00  0.1075035E+01  0.1337949E+01
 0.2078000E+01 -0.9739747E+00 -0.1285851E+01 -0.8016460E+00 -0.4474793E+00  0.3270691E+00  0.2056710E+00  0.1677008E+00  0.7765710E+00  0.1075470E+01  0.1338872E+01
 0.2080000E+01 -0.9729116E+00 -0.1286703E+01 -0.8015290E+00 -0.4475950E+00  0.3301699E+00  0.2025271E+00  0.1649906E+00  0.7766076E+00  0.1075884E+01  0.1339705E+01
 0.2082000E+01 -0.9718587E+00 -0.1287562E+01 -0.8014079E+00 -0.4477102E+00  0.3333298E+00  0.1994418E+00  0.1622696E+00  0.7766458E+00  0.1076276E+01  0.1340451E+01
 0.2084000E+01 -0.9708161E+00 -0.1288429E+01 -0.8012829E+00 -0.4478247E+00  0.3365502E+00  0.1964148E+00  0.1595377E+00  0.7766855E+00  0.1076645E+01  0.1341113E+01
 0.2086000E+01 -0.9697839E+00 -0.1289304E+01 -0.8011539E+00 -0.4479388E+00  0.3398327E+00  0.1934459E+00  0.1567951E+00  0.7767268E+00  0.1076992E+01  0.1341693E+01
 0.2088000E+01 -0.9687621E+00 -0.1290186E+01 -0.8010209E+00 -0.4480524E+00  0.3431788E+00  0.1905347E+00  0.1540417E+00  0.7767694E+00  0.1077314E+01  0.1342195E+01
 0.2090000E+01 -0.9677509E+00 -0.1291075E+01 -0.8008841E+00 -0.4481655E+00  0.3465901E+00  0.1876808E+00  0.1512776E+00  0.7768133E+00  0.1077612E+01  0.1342620E+01
 0.2092000E+01 -0.9667503E+00 -0.1291972E+01 -0.8007433E+00 -0.4482783E+00  0.3500682E+00  0.1848837E+00  0.1485026E+00  0.7768584E+00  0.1077885E+01  0.1342973E+01
 0.2094000E+01 -0.9657604E+00 -0.1292877E+01 -0.8005987E+00 -0.4483908E+00  0.3536149E+00  0.1821430E+00  0.1457169E+00  0.7769047E+00  0.1078132E+01  0.1343257E+01
 0.2096000E+01 -0.9647812E+00 -0.1293789E+01 -0.8004503E+00 -0.4485029E+00  0.3572318E+00  0.1794581E+00  0.1429202E+00  0.7769521E+00  0.1078352E+01  0.1343475E+01
 0.2098000E+01 -0.9638129E+00 -0.1294709E+01 -0.8002981E+00 -0.4486148E+00  0.3609207E+00  0.1768284E+00  0.1401127E+00  0.7770006E+00  0.1078545E+01  0.1343632E+01
 0.2100000E+01 -0.9628554E+00 -0.1295636E+01 -0.8001421E+00 -0.4487266E+00  0.3646835E+00  0.1742535E+00  0.1372941E+00  0.7770500E+00  0.1078709E+01  0.1343731E+01
 0.2102000E+01 -0.9619090E+00 -0.1296571E+01 -0.7999825E+00 -0.4488381E+00  0.3685221E+00  0.1717326E+00  0.1344643E+00  0.7771002E+00  0.1078845E+01  0.1343776E+01
 0.2104000E+01 -0.9609736E+00 -0.1297513E+01 -0.7998191E+00 -0.4489496E+00  0.3724383E+00  0.1692651E+00  0.1316233E+00  0.7771513E+00  0.1078952E+01  0.1343771E+01
 0.2106000E+01 -0.9600494E+00 -0.1298463E+01 -0.7996521E+00 -0.4490610E+00  0.3764342E+00  0.1668505E+00  0.1287709E+00  0.7772032E+00  0.1079028E+01  0.1343722E+01
 0.2108000E+01 -0.9591364E+00 -0.1299420E+01 -0.7994814E+00 -0.4491723E+00  0.3805118E+00  0.1644879E+00  0.1259070E+00  0.7772557E+00  0.1079074E+01  0.1343631E+01
 0.2110000E+01 -0.9582348E+00 -0.1300385E+01 -0.7993072E+00 -0.4492837E+00  0.3846731E+00  0.1621768E+00  0.1230314E+00  0.7773088E+00  0.1079088E+01  0.1343505E+01
 0.2112000E+01 -0.9573445E+00 -0.1301358E+01 -0.7991294E+00 -0.4493951E+00  0.3889204E+00  0.1599164E+00  0.1201438E+00  0.7773625E+00  0.1079070E+01  0.1343347E+01
 0.2114000E+01 -0.9564657E+00 -0.1302338E+01 -0.7989482E+00 -0.4495066E+00  0.3932559E+00  0.1577060E+00  0.1172442E+00  0.7774166E+00  0.1079019E+01  0.1343162E+01
 0.2116000E+01 -0.9555986E+00 -0.1303326E+01 -0.7987635E+00 -0.4496182E+00  0.3976818E+00  0.1555449E+00  0.1143321E+00  0.7774712E+00  0.1078935E+01  0.1342955E+01
 0.2118000E+01 -0.9547430E+00 -0.1304321E+01 -0.7985753E+00 -0.4497300E+00  0.4022004E+00  0.1534325E+00  0.1114074E+00  0.7775260E+00  0.1078817E+01  0.1342732E+01
 0.2120000E+01 -0.9538992E+00 -0.1305324E+01 -0.7983839E+00 -0.4498420E+00  0.4068142E+00  0.1513679E+00  0.1084698E+00  0.7775811E+00  0.1078665E+01  0.1342497E+01
 0.2122000E+01 -0.9530673E+00 -0.1306335E+01 -0.7981891E+00 -0.4499541E+00  0.4115256E+00  0.1493505E+00  0.1055190E+00  0.7776363E+00  0.1078477E+01  0.1342256E+01
 0.2124000E+01 -0.9522473E+00 -0.1307353E+01 -0.7979910E+00 -0.4500666E+00  0.4163372E+00  0.1473795E+00  0.1025547E+00  0.7776916E+00  0.1078254E+01  0.1342014E+01
 0.2126000E+01 -0.9514392E+00 -0.1308379E+01 -0.7977898E+00 -0.4501793E+00  0.4212514E+00  0.1454543E+00  0.9957644E-01  0.7777468E+00  0.1077994E+01  0.1341775E+01
 0.2128000E+01 -0.9506433E+00 -0.1309412E+01 -0.7975853E+00 -0.4502923E+00  0.4262711E+00  0.1435741E+00  0.9658391E-01  0.7778019E+00  0.1077697E+01  0.1341546E+01
 0.2130000E+01 -0.9498596E+00 -0.1310453E+01 -0.7973778E+00 -0.4504056E+00  0.4313989E+00  0.1417382E+00  0.9357669E-01  0.7778567E+00  0.1077364E+01  0.1341332E+01
 0.2132000E+01 -0.9490882E+00 -0.1311502E+01 -0.7971672E+00 -0.4505193E+00  0.4366377E+00  0.1399459E+00  0.9055433E-01  0.7779112E+00  0.1076992E+01  0.1341137E+01
 0.2134000E+01 -0.9483291E+00 -0.1312558E+01 -0.7969536E+00 -0.4506334E+00  0.4419903E+00  0.1381965E+00  0.8751636E-01  0.7779651E+00  0.1076582E+01  0.1340969E+01
 0.2136000E+01 -0.9475824E+00 -0.1313622E+01 -0.7967370E+00 -0.4507479E+00  0.4474596E+00  0.1364893E+00  0.8446229E-01  0.7780184E+00  0.1076134E+01  0.1340832E+01
 0.2138000E+01 -0.9468483E+00 -0.1314693E+01 -0.7965176E+00 -0.4508627E+00  0.4530487E+00  0.1348237E+00  0.8139156E-01  0.7780708E+00  0.1075646E+01  0.1340731E+01
 0.2140000E+01 -0.9461268E+00 -0.1315772E+01 -0.7962953E+00 -0.4509780E+00  0.4587606E+00  0.1331990E+00  0.7830361E-01  0.7781223E+00  0.1075119E+01  0.1340673E+01
 0.2142000E+01 -0.9454180E+00 -0.1316858E+01 -0.7960703E+00 -0.4510938E+00  0.4645986E+00  0.1316145E+00  0.7519781E-01  0.7781726E+00  0.1074552E+01  0.1340663E+01
 0.2144000E+01 -0.9447220E+00 -0.1317952E+01 -0.7958426E+00 -0.4512100E+00  0.4705660E+00  0.1300697E+00  0.7207351E-01  0.7782216E+00  0.1073945E+01  0.1340706E+01
 0.2146000E+01 -0.9440389E+00 -0.1319054E+01 -0.7956123E+00 -0.4513267E+00  0.4766659E+00  0.1285638E+00  0.6892999E-01  0.7782690E+00  0.1073298E+01  0.1340807E+01
 0.2148000E+01 -0.9433687E+00 -0.1320163E+01 -0.7953794E+00 -0.4514438E+00  0.4829019E+00  0.1270963E+00  0.6576652E-01  0.7783146E+00  0.1072610E+01  0.1340973E+01
 0.2150000E+01 -0.9427116E+00 -0.1321280E+01 -0.7951440E+00 -0.4515615E+00  0.4892773E+00  0.1256665E+00  0.6258227E-01  0.7783581E+00  0.1071881E+01  0.1341209E+01
 0.2152000E+01 -0.9420675E+00 -0.1322404E+01 -0.7949061E+00 -0.4516797E+00  0.4957958E+00  0.1242740E+00  0.5937639E-01  0.7783993E+00  0.1071110E+01  0.1341520E+01
 0.2154000E+01 -0.9414366E+00 -0.1323536E+01 -0.7946660E+00 -0.4517984E+00  0.5024610E+00  0.1229181E+00  0.5614796E-01  0.7784379E+00  0.1070299E+01  0.1341912E+01
 0.2156000E+01 -0.9408190E+00 -0.1324675E+01 -0.7944235E+00 -0.4519176E+00  0.5092765E+00  0.1215982E+00  0.5289598E-01  0.7784735E+00  0.1069447E+01  0.1342389E+01
 0.2158000E+01 -0.9402147E+00 -0.1325822E+01 -0.7941788E+00 -0.4520374E+00  0.5162460E+00  0.1203139E+00  0.4961940E-01  0.7785058E+00  0.1068553E+01  0.1342958E+01
 0.2160000E+01 -0.9396237E+00 -0.1326976E+01 -0.7939320E+00 -0.4521577E+00  0.5233735E+00  0.1190645E+00  0.4631708E-01  0.7785344E+00  0.1067618E+01  0.1343624E+01
 0.2162000E+01 -0.9390462E+00 -0.1328137E+01 -0.7936831E+00 -0.4522786E+00  0.5306627E+00  0.1178497E+00  0.4298782E-01  0.7785588E+00  0.1066641E+01  0.1344391E+01
 0.2164000E+01 -0.9384822E+00 -0.1329306E+01 -0.7934323E+00 -0.4524001E+00  0.5381176E+00  0.1166689E+00  0.3963031E-01  0.7785788E+00  0.1065624E+01  0.1345264E+01
 0.2166000E+01 -0.9379317E+00 -0.1330483E+01 -0.7931796E+00 -0.4525222E+00  0.5457420E+00  0.1155216E+00  0.3624316E-01  0.7785936E+00  0.1064566E+01  0.1346250E+01
 0.2168000E+01 -0.9373949E+00 -0.1331667E+01 -0.7929250E+00 -0.4526449E+00  0.5535398E+00  0.1144074E+00  0.3282487E-01  0.7786029E+00  0.1063467E+01  0.1347352E+01
 0.2170000E+01 -0.9368717E+00 -0.1332858E+01 -0.7926688E+00 -0.4527682E+00  0.5615152E+00  0.1133257E+00  0.2937385E-01  0.7786061E+00  0.1062328E+01  0.1348576E+01
 0.2172000E+01 -0.9363621E+00 -0.1334057E+01 -0.7924108E+00 -0.4528923E+00  0.5696718E+00  0.1122762E+00  0.2588839E-01  0.7786024E+00  0.1061149E+01  0.1349925E+01
 0.2174000E+01 -0.9358663E+00 -0.1335263E+01 -0.7921514E+00 -0.4530170E+00  0.5780137E+00  0.1112585E+00  0.2236666E-01  0.7785914E+00  0.1059931E+01  0.1351406E+01
 0.2176000E+01 -0.9353842E+00 -0.1336476E+01 -0.7918904E+00 -0.4531424E+00  0.5865446E+00  0.1102721E+00  0.1880668E-01  0.7785722E+00  0.1058673E+01  0.1353021E+01
 0.2178000E+01 -0.9349159E+00 -0.1337696E+01 -0.7916281E+00 -0.4532687E+00  0.5952683E+00  0.1093167E+00  0.1520637E-01  0.7785440E+00  0.1057378E+01  0.1354776E+01
 0.2180000E+01 -0.9344614E+00 -0.1338924E+01 -0.7913645E+00 -0.4533957E+00  0.6041883E+00  0.1083917E+00  0.1156348E-01  0.7785061E+00  0.1056045E+01  0.1356675E+01
 0.2182000E+01 -0.9340207E+00 -0.1340159E+01 -0.7910997E+00 -0.4535235E+00  0.6133081E+00  0.1074970E+00  0.7875612E-02  0.7784575E+00  0.1054675E+01  0.1358721E+01
 0.2184000E+01 -0.9335938E+00 -0.1341402E+01 -0.7908337E+00 -0.4536522E+00  0.6226308E+00  0.1066320E+00  0.4140190E-02  0.7783972E+00  0.1053269E+01  0.1360919E+01
 0.2186000E+01 -0.9331806E+00 -0.1342651E+01 -0.7905668E+00 -0.4537818E+00  0.6321595E+00  0.1057965E+00  0.3544744E-03  0.7783243E+00  0.1051828E+01  0.1363272E+01
 0.2188000E+01 -0.9327813E+00 -0.1343908E+01 -0.7902990E+00 -0.4539124E+00  0.6418966E+00  0.1049901E+00 -0.3484466E-02  0.7782376E+00  0.1050353E+01  0.1365784E+01
 0.2190000E+01 -0.9323957E+00 -0.1345172E+01 -0.7900303E+00 -0.4540440E+00  0.6518445E+00  0.1042125E+00 -0.7379762E-02  0.7781358E+00  0.1048846E+01  0.1368458E+01
 0.2192000E+01 -0.9320238E+00 -0.1346443E+01 -0.7897610E+00 -0.4541767E+00  0.6620049E+00  0.1034634E+00 -0.1133476E-01  0.7780178E+00  0.1047306E+01  0.1371297E+01
 0.2194000E+01 -0.9316656E+00 -0.1347721E+01 -0.7894910E+00 -0.4543105E+00  0.6723791E+00  0.1027425E+00 -0.1535303E-01  0.7778821E+00  0.1045737E+01  0.1374304E+01
 0.2196000E+01 -0.9313211E+00 -0.1349006E+01 -0.7892206E+00 -0.4544455E+00  0.6829677E+00  0.1020495E+00 -0.1943838E-01  0.7777272E+00  0.1044138E+01  0.1377482E+01
 0.2198000E+01 -0.9309901E+00 -0.1350298E+01 -0.7889497E+00 -0.4545817E+00  0.6937706E+00  0.1013840E+00 -0.2359488E-01  0.7775515E+00  0.1042513E+01  0.1380834E+01
 0.2200000E+01 -0.9306726E+00 -0.1351597E+01 -0.7886786E+00 -0.4547193E+00  0.7047868E+00  0.1007460E+00 -0.2782688E-01  0.7773535E+00  0.1040861E+01  0.1384361E+01
 0.2202000E+01 -0.9303686E+00 -0.1352903E+01 -0.7884073E+00 -0.4548582E+00  0.7160146E+00  0.1001350E+00 -0.3213901E-01  0.7771313E+00  0.1039186E+01  0.1388066E+01
 0.2204000E+01 -0.9300779E+00 -0.1354216E+01 -0.7881360E+00 -0.4549986E+00  0.7274509E+00  0.9955091E-01 -0.3653624E-01  0.7768829E+00  0.1037489E+01  0.1391951E+01
 0.2206000E+01 -0.9298004E+00 -0.1355535E+01 -0.7878647E+00 -0.4551405E+00  0.7390917E+00  0.9899346E-01 -0.4102383E-01  0.7766064E+00  0.1035771E+01  0.1396016E+01
 0.2208000E+01 -0.9295360E+00 -0.1356862E+01 -0.7875937E+00 -0.4552840E+00  0.7509315E+00  0.9846246E-01 -0.4560746E-01  0.7762997E+00  0.1034036E+01  0.1400265E+01
 0.2210000E+01 -0.9292846E+00 -0.1358195E+01 -0.7873229E+00 -0.4554291E+00  0.7629633E+00  0.9795770E-01 -0.5029315E-01  0.7759605E+00  0.1032284E+01  0.1404697E+01
 0.2212000E+01 -0.9290460E+00 -0.1359535E+01 -0.7870526E+00 -0.4555759E+00  0.7751785E+00  0.9747902E-01 -0.5508735E-01  0.7755863E+00  0.1030519E+01  0.1409313E+01
 0.2214000E+01 -0.9288202E+00 -0.1360882E+01 -0.7867829E+00 -0.4557245E+00  0.7875667E+00  0.9702624E-01 -0.5999696E-01  0.7751748E+00  0.1028743E+01  0.1414115E+01
 0.2216000E+01 -0.9286068E+00 -0.1362236E+01 -0.7865139E+00 -0.4558750E+00  0.8001155E+00  0.9659922E-01 -0.6502937E-01  0.7747232E+00  0.1026958E+01  0.1419102E+01
 0.2218000E+01 -0.9284058E+00 -0.1363596E+01 -0.7862457E+00 -0.4560273E+00  0.8128104E+00  0.9619782E-01 -0.7019248E-01  0.7742289E+00  0.1025166E+01  0.1424274E+01
 0.2220000E+01 -0.9282169E+00 -0.1364963E+01 -0.7859786E+00 -0.4561816E+00  0.8256345E+00  0.9582193E-01 -0.7549474E-01  0.7736888E+00  0.1023372E+01  0.1429631E+01
 0.2222000E+01 -0.9280399E+00 -0.1366336E+01 -0.7857126E+00 -0.4563378E+00  0.8385684E+00  0.9547144E-01 -0.8094523E-01  0.7731002E+00  0.1021576E+01  0.1435173E+01
 0.2224000E+01 -0.9278746E+00 -0.1367716E+01 -0.7854479E+00 -0.4564961E+00  0.8515903E+00  0.9514625E-01 -0.8655366E-01  0.7724597E+00  0.1019783E+01  0.1440899E+01
 0.2226000E+01 -0.9277208E+00 -0.1369102E+01 -0.7851848E+00 -0.4566564E+00  0.8646755E+00  0.9484629E-01 -0.9233047E-01  0.7717642E+00  0.1017996E+01  0.1446807E+01
 0.2228000E+01 -0.9275782E+00 -0.1370495E+01 -0.7849232E+00 -0.4568189E+00  0.8777964E+00  0.9457149E-01 -0.9828685E-01  0.7710104E+00  0.1016216E+01  0.1452897E+01
 0.2230000E+01 -0.9274465E+00 -0.1371894E+01 -0.7846635E+00 -0.4569834E+00  0.8909228E+00  0.9432181E-01 -0.1044349E+00  0.7701949E+00  0.1014448E+01  0.1459167E+01
 0.2232000E+01 -0.9273255E+00 -0.1373300E+01 -0.7844058E+00 -0.4571499E+00  0.9040212E+00  0.9409719E-01 -0.1107874E+00  0.7693140E+00  0.1012694E+01  0.1465616E+01
 0.2234000E+01 -0.9272148E+00 -0.1374712E+01 -0.7841503E+00 -0.4573186E+00  0.9170556E+00  0.9389761E-01 -0.1173585E+00  0.7683643E+00  0.1010959E+01  0.1472240E+01
 0.2236000E+01 -0.9271141E+00 -0.1376130E+01 -0.7838971E+00 -0.4574892E+00  0.9299868E+00  0.9372305E-01 -0.1241630E+00  0.7673421E+00  0.1009245E+01  0.1479038E+01
 0.2238000E+01 -0.9270231E+00 -0.1377555E+01 -0.7836466E+00 -0.4576618E+00  0.9427734E+00  0.9357349E-01 -0.1312172E+00  0.7662437E+00  0.1007556E+01  0.1486008E+01
 0.2240000E+01 -0.9269414E+00 -0.1378985E+01 -0.7833988E+00 -0.4578363E+00  0.9553712E+00  0.9344893E-01 -0.1385386E+00  0.7650654E+00  0.1005895E+01  0.1493146E+01
 0.2242000E+01 -0.9268688E+00 -0.1380423E+01 -0.7831540E+00 -0.4580126E+00  0.9677342E+00  0.9334935E-01 -0.1461458E+00  0.7638034E+00  0.1004266E+01  0.1500450E+01
 0.2244000E+01 -0.9268047E+00 -0.1381866E+01 -0.7829125E+00 -0.4581906E+00  0.9798145E+00  0.9327477E-01 -0.1540593E+00  0.7624541E+00  0.1002672E+01  0.1507916E+01
 0.2246000E+01 -0.9267488E+00 -0.1383316E+01 -0.7826743E+00 -0.4583701E+00  0.9915630E+00  0.9322517E-01 -0.1623010E+00  0.7610137E+00  0.1001117E+01  0.1515541E+01
 0.2248000E+01 -0.9267007E+00 -0.1384771E+01 -0.7824398E+00 -0.4585510E+00  0.1002930E+01  0.9320057E-01 -0.1708947E+00  0.7594787E+00  0.9996040E+00  0.1523322E+01
 0.2250000E+01 -0.9266600E+00 -0.1386233E+01 -0.7822092E+00 -0.4587331E+00  0.1013866E+01  0.9320095E-01 -0.1798662E+00  0.7578456E+00  0.9981374E+00  0.1531255E+01
 0.2252000E+01 -0.9266262E+00 -0.1387702E+01 -0.7819828E+00 -0.4589161E+00  0.1024323E+01  0.9322631E-01 -0.1892432E+00  0.7561110E+00  0.9967204E+00  0.1539336E+01
 0.2254000E+01 -0.9265989E+00 -0.1389176E+01 -0.7817606E+00 -0.4590998E+00  0.1034251E+01  0.9327662E-01 -0.1990560E+00  0.7542716E+00  0.9953565E+00  0.1547561E+01
 0.2256000E+01 -0.9265776E+00 -0.1390657E+01 -0.7815431E+00 -0.4592838E+00  0.1043608E+01  0.9335188E-01 -0.2093372E+00  0.7523243E+00  0.9940493E+00  0.1555925E+01
 0.2258000E+01 -0.9265619E+00 -0.1392144E+01 -0.7813304E+00 -0.4594680E+00  0.1052349E+01  0.9345203E-01 -0.2201223E+00  0.7502664E+00  0.9928023E+00  0.1564426E+01
 0.2260000E+01 -0.9265513E+00 -0.1393637E+01 -0.7811228E+00 -0.4596519E+00  0.1060438E+01  0.9357705E-01 -0.2314497E+00  0.7480952E+00  0.9916188E+00  0.1573057E+01
 0.2262000E+01 -0.9265452E+00 -0.1395136E+01 -0.7809204E+00 -0.4598353E+00  0.1067841E+01  0.9372686E-01 -0.2433611E+00  0.7458084E+00  0.9905022E+00  0.1581816E+01
 0.2264000E+01 -0.9265433E+00 -0.1396642E+01 -0.7807236E+00 -0.4600176E+00  0.1074529E+01  0.9390139E-01 -0.2559016E+00  0.7434039E+00  0.9894559E+00  0.1590696E+01
 0.2266000E+01 -0.9265449E+00 -0.1398154E+01 -0.7805325E+00 -0.4601984E+00  0.1080481E+01  0.9410057E-01 -0.2691201E+00  0.7408800E+00  0.9884830E+00  0.1599694E+01
 0.2268000E+01 -0.9265496E+00 -0.1399672E+01 -0.7803474E+00 -0.4603774E+00  0.1085679E+01  0.9432429E-01 -0.2830697E+00  0.7382354E+00  0.9875867E+00  0.1608804E+01
 0.2270000E+01 -0.9265569E+00 -0.1401197E+01 -0.7801684E+00 -0.4605541E+00  0.1090115E+01  0.9457245E-01 -0.2978076E+00  0.7354691E+00  0.9867701E+00  0.1618023E+01
 0.2272000E+01 -0.9265662E+00 -0.1402728E+01 -0.7799958E+00 -0.4607279E+00  0.1093786E+01  0.9484492E-01 -0.3133960E+00  0.7325806E+00  0.9860359E+00  0.1627343E+01
 0.2274000E+01 -0.9265769E+00 -0.1404266E+01 -0.7798298E+00 -0.4608985E+00  0.1096695E+01  0.9514156E-01 -0.3299018E+00  0.7295697E+00  0.9853871E+00  0.1636762E+01
 0.2276000E+01 -0.9265887E+00 -0.1405810E+01 -0.7796705E+00 -0.4610652E+00  0.1098852E+01  0.9546225E-01 -0.3473972E+00  0.7264367E+00  0.9848264E+00  0.1646273E+01
 0.2278000E+01 -0.9266009E+00 -0.1407361E+01 -0.7795181E+00 -0.4612275E+00  0.1100276E+01  0.9580682E-01 -0.3659596E+00  0.7231824E+00  0.9843562E+00  0.1655870E+01
 0.2280000E+01 -0.9266129E+00 -0.1408918E+01 -0.7793727E+00 -0.4613851E+00  0.1100986E+01  0.9617513E-01 -0.3856725E+00  0.7198080E+00  0.9839791E+00  0.1665550E+01
 0.2282000E+01 -0.9266244E+00 -0.1410482E+01 -0.7792345E+00 -0.4615372E+00  0.1101012E+01  0.9656702E-01 -0.4066245E+00  0.7163152E+00  0.9836973E+00  0.1675305E+01
 0.2284000E+01 -0.9266347E+00 -0.1412053E+01 -0.7791035E+00 -0.4616834E+00  0.1100384E+01  0.9698232E-01 -0.4289101E+00  0.7127061E+00  0.9835131E+00  0.1685130E+01
 0.2286000E+01 -0.9266433E+00 -0.1413630E+01 -0.7789800E+00 -0.4618232E+00  0.1099139E+01  0.9742090E-01 -0.4526293E+00  0.7089834E+00  0.9834283E+00  0.1695019E+01
 0.2288000E+01 -0.9266497E+00 -0.1415215E+01 -0.7788639E+00 -0.4619561E+00  0.1097315E+01  0.9788258E-01 -0.4778869E+00  0.7051501E+00  0.9834450E+00  0.1704966E+01
