 0.1934000E+01  0.9201790E+00  0.1153664E+01  0.1513402E+01  0.1242110E+01  0.1030072E+01  0.8240190E+00  0.6534938E+00  0.4543592E+00  0.1865511E+00 -0.1766426E-01 -0.5235351E-01  0.3696710E+00  0.5574345E+00
 0.1936000E+01  0.9163373E+00  0.1157792E+01  0.1516867E+01  0.1243814E+01  0.1031101E+01  0.8241521E+00  0.6535378E+00  0.4537959E+00  0.1859830E+00 -0.1700355E-01 -0.4924954E-01  0.3758397E+00  0.5620240E+00
 0.1938000E+01  0.9125417E+00  0.1161976E+01  0.1520283E+01  0.1245519E+01  0.1032118E+01  0.8242852E+00  0.6535793E+00  0.4532311E+00  0.1854333E+00 -0.1633634E-01 -0.4619046E-01  0.3815630E+00  0.5658214E+00
 0.1940000E+01  0.9087969E+00  0.1166216E+01  0.1523649E+01  0.1247227E+01  0.1033122E+01  0.8244185E+00  0.6536182E+00  0.4526647E+00  0.1849022E+00 -0.1566326E-01 -0.4317727E-01  0.3868342E+00  0.5688225E+00
 0.1942000E+01  0.9051071E+00  0.1170514E+01  0.1526966E+01  0.1248938E+01  0.1034114E+01  0.8245521E+00  0.6536545E+00  0.4520968E+00  0.1843900E+00 -0.1498491E-01 -0.4021098E-01  0.3916470E+00  0.5710254E+00
 0.1944000E+01  0.9014770E+00  0.1174869E+01  0.1530233E+01  0.1250651E+01  0.1035093E+01  0.8246862E+00  0.6536880E+00  0.4515274E+00  0.1838967E+00 -0.1430189E-01 -0.3729260E-01  0.3959961E+00  0.5724306E+00
 0.1946000E+01  0.8979108E+00  0.1179283E+01  0.1533449E+01  0.1252367E+01  0.1036059E+01  0.8248209E+00  0.6537187E+00  0.4509567E+00  0.1834226E+00 -0.1361482E-01 -0.3442313E-01  0.3998767E+00  0.5730411E+00
 0.1948000E+01  0.8944130E+00  0.1183757E+01  0.1536615E+01  0.1254086E+01  0.1037012E+01  0.8249563E+00  0.6537465E+00  0.4503846E+00  0.1829678E+00 -0.1292427E-01 -0.3160359E-01  0.4032848E+00  0.5728621E+00
 0.1950000E+01  0.8909881E+00  0.1188290E+01  0.1539729E+01  0.1255808E+01  0.1037952E+01  0.8250926E+00  0.6537714E+00  0.4498112E+00  0.1825324E+00 -0.1223084E-01 -0.2883498E-01  0.4062174E+00  0.5719012E+00
 0.1952000E+01  0.8876405E+00  0.1192883E+01  0.1542792E+01  0.1257533E+01  0.1038879E+01  0.8252299E+00  0.6537934E+00  0.4492366E+00  0.1821165E+00 -0.1153510E-01 -0.2611831E-01  0.4086722E+00  0.5701681E+00
 0.1954000E+01  0.8843746E+00  0.1197537E+01  0.1545804E+01  0.1259262E+01  0.1039792E+01  0.8253683E+00  0.6538123E+00  0.4486609E+00  0.1817203E+00 -0.1083764E-01 -0.2345458E-01  0.4106476E+00  0.5676749E+00
 0.1956000E+01  0.8811948E+00  0.1202251E+01  0.1548764E+01  0.1260995E+01  0.1040691E+01  0.8255080E+00  0.6538281E+00  0.4480841E+00  0.1813438E+00 -0.1013900E-01 -0.2084480E-01  0.4121430E+00  0.5644354E+00
 0.1958000E+01  0.8781054E+00  0.1207027E+01  0.1551673E+01  0.1262732E+01  0.1041577E+01  0.8256492E+00  0.6538408E+00  0.4475062E+00  0.1809872E+00 -0.9439736E-02 -0.1828996E-01  0.4131586E+00  0.5604654E+00
 0.1960000E+01  0.8751110E+00  0.1211865E+01  0.1554529E+01  0.1264473E+01  0.1042449E+01  0.8257918E+00  0.6538502E+00  0.4469274E+00  0.1806504E+00 -0.8740394E-02 -0.1579107E-01  0.4136954E+00  0.5557827E+00
 0.1962000E+01  0.8722159E+00  0.1216764E+01  0.1557334E+01  0.1266217E+01  0.1043307E+01  0.8259361E+00  0.6538563E+00  0.4463477E+00  0.1803337E+00 -0.8041499E-02 -0.1334910E-01  0.4137553E+00  0.5504064E+00
 0.1964000E+01  0.8694245E+00  0.1221726E+01  0.1560087E+01  0.1267966E+01  0.1044151E+01  0.8260822E+00  0.6538591E+00  0.4457673E+00  0.1800370E+00 -0.7343568E-02 -0.1096506E-01  0.4133409E+00  0.5443571E+00
 0.1966000E+01  0.8667410E+00  0.1226749E+01  0.1562787E+01  0.1269720E+01  0.1044981E+01  0.8262302E+00  0.6538584E+00  0.4451861E+00  0.1797604E+00 -0.6647104E-02 -0.8639918E-02  0.4124556E+00  0.5376567E+00
 0.1968000E+01  0.8641698E+00  0.1231835E+01  0.1565436E+01  0.1271478E+01  0.1045796E+01  0.8263802E+00  0.6538543E+00  0.4446043E+00  0.1795040E+00 -0.5952599E-02 -0.6374647E-02  0.4111039E+00  0.5303282E+00
 0.1970000E+01  0.8617153E+00  0.1236983E+01  0.1568032E+01  0.1273240E+01  0.1046597E+01  0.8265323E+00  0.6538466E+00  0.4440220E+00  0.1792676E+00 -0.5260528E-02 -0.4170214E-02  0.4092906E+00  0.5223955E+00
 0.1972000E+01  0.8593817E+00  0.1242194E+01  0.1570577E+01  0.1275007E+01  0.1047384E+01  0.8266867E+00  0.6538353E+00  0.4434393E+00  0.1790514E+00 -0.4571353E-02 -0.2027573E-02  0.4070216E+00  0.5138834E+00
 0.1974000E+01  0.8571731E+00  0.1247466E+01  0.1573069E+01  0.1276780E+01  0.1048156E+01  0.8268435E+00  0.6538204E+00  0.4428562E+00  0.1788554E+00 -0.3885520E-02  0.5232993E-04  0.4043034E+00  0.5048170E+00
 0.1976000E+01  0.8550939E+00  0.1252801E+01  0.1575510E+01  0.1278556E+01  0.1048913E+01  0.8270028E+00  0.6538017E+00  0.4422729E+00  0.1786795E+00 -0.3203460E-02  0.2068562E-02  0.4011431E+00  0.4952222E+00
 0.1978000E+01  0.8531482E+00  0.1258199E+01  0.1577899E+01  0.1280338E+01  0.1049656E+01  0.8271646E+00  0.6537792E+00  0.4416895E+00  0.1785236E+00 -0.2525587E-02  0.4020202E-02  0.3975484E+00  0.4851247E+00
 0.1980000E+01  0.8513401E+00  0.1263658E+01  0.1580237E+01  0.1282125E+01  0.1050383E+01  0.8273291E+00  0.6537529E+00  0.4411060E+00  0.1783878E+00 -0.1852300E-02  0.5906343E-02  0.3935279E+00  0.4745507E+00
 0.1982000E+01  0.8496737E+00  0.1269179E+01  0.1582523E+01  0.1283917E+01  0.1051096E+01  0.8274965E+00  0.6537226E+00  0.4405227E+00  0.1782720E+00 -0.1183979E-02  0.7726093E-02  0.3890904E+00  0.4635263E+00
 0.1984000E+01  0.8481529E+00  0.1274762E+01  0.1584759E+01  0.1285714E+01  0.1051794E+01  0.8276667E+00  0.6536884E+00  0.4399396E+00  0.1781761E+00 -0.5209871E-03  0.9478577E-02  0.3842454E+00  0.4520773E+00
 0.1986000E+01  0.8467817E+00  0.1280406E+01  0.1586943E+01  0.1287516E+01  0.1052477E+01  0.8278399E+00  0.6536501E+00  0.4393568E+00  0.1780999E+00  0.1363302E-03  0.1116294E-01  0.3790030E+00  0.4402294E+00
 0.1988000E+01  0.8455639E+00  0.1286111E+01  0.1589078E+01  0.1289324E+01  0.1053145E+01  0.8280163E+00  0.6536077E+00  0.4387745E+00  0.1780435E+00  0.7876459E-03  0.1277833E-01  0.3733734E+00  0.4280078E+00
 0.1990000E+01  0.8445035E+00  0.1291877E+01  0.1591162E+01  0.1291136E+01  0.1053798E+01  0.8281958E+00  0.6535611E+00  0.4381928E+00  0.1780067E+00  0.1432651E-02  0.1432395E-01  0.3673674E+00  0.4154373E+00
 0.1992000E+01  0.8436040E+00  0.1297704E+01  0.1593197E+01  0.1292954E+01  0.1054435E+01  0.8283786E+00  0.6535104E+00  0.4376118E+00  0.1779894E+00  0.2071057E-02  0.1579899E-01  0.3609962E+00  0.4025422E+00
 0.1994000E+01  0.8428692E+00  0.1303591E+01  0.1595182E+01  0.1294777E+01  0.1055058E+01  0.8285648E+00  0.6534553E+00  0.4370317E+00  0.1779913E+00  0.2702592E-02  0.1720267E-01  0.3542713E+00  0.3893461E+00
 0.1996000E+01  0.8423026E+00  0.1309537E+01  0.1597119E+01  0.1296605E+01  0.1055665E+01  0.8287544E+00  0.6533960E+00  0.4364526E+00  0.1780124E+00  0.3327004E-02  0.1853424E-01  0.3472042E+00  0.3758719E+00
 0.1998000E+01  0.8419076E+00  0.1315543E+01  0.1599007E+01  0.1298439E+01  0.1056257E+01  0.8289475E+00  0.6533322E+00  0.4358746E+00  0.1780525E+00  0.3944063E-02  0.1979299E-01  0.3398068E+00  0.3621417E+00
 0.2000000E+01  0.8416876E+00  0.1321608E+01  0.1600848E+01  0.1300277E+01  0.1056834E+01  0.8291443E+00  0.6532640E+00  0.4352979E+00  0.1781114E+00  0.4553554E-02  0.2097820E-01  0.3320913E+00  0.3481771E+00
 0.2002000E+01  0.8416459E+00  0.1327732E+01  0.1602641E+01  0.1302121E+01  0.1057395E+01  0.8293448E+00  0.6531913E+00  0.4347226E+00  0.1781889E+00  0.5155286E-02  0.2208922E-01  0.3240699E+00  0.3339986E+00
 0.2004000E+01  0.8417855E+00  0.1333913E+01  0.1604388E+01  0.1303969E+01  0.1057942E+01  0.8295490E+00  0.6531140E+00  0.4341489E+00  0.1782848E+00  0.5749085E-02  0.2312538E-01  0.3157548E+00  0.3196261E+00
 0.2006000E+01  0.8421095E+00  0.1340153E+01  0.1606088E+01  0.1305823E+01  0.1058473E+01  0.8297570E+00  0.6530321E+00  0.4335770E+00  0.1783988E+00  0.6334797E-02  0.2408608E-01  0.3071583E+00  0.3050784E+00
 0.2008000E+01  0.8426209E+00  0.1346449E+01  0.1607743E+01  0.1307682E+01  0.1058989E+01  0.8299690E+00  0.6529456E+00  0.4330069E+00  0.1785308E+00  0.6912289E-02  0.2497074E-01  0.2982929E+00  0.2903736E+00
 0.2010000E+01  0.8433223E+00  0.1352802E+01  0.1609354E+01  0.1309545E+01  0.1059490E+01  0.8301849E+00  0.6528544E+00  0.4324388E+00  0.1786804E+00  0.7481446E-02  0.2577879E-01  0.2891709E+00  0.2755290E+00
 0.2012000E+01  0.8442164E+00  0.1359211E+01  0.1610921E+01  0.1311413E+01  0.1059976E+01  0.8304049E+00  0.6527585E+00  0.4318730E+00  0.1788473E+00  0.8042175E-02  0.2650973E-01  0.2798046E+00  0.2605609E+00
 0.2014000E+01  0.8453057E+00  0.1365676E+01  0.1612444E+01  0.1313286E+01  0.1060446E+01  0.8306289E+00  0.6526577E+00  0.4313094E+00  0.1790314E+00  0.8594399E-02  0.2716306E-01  0.2702063E+00  0.2454849E+00
 0.2016000E+01  0.8465926E+00  0.1372196E+01  0.1613925E+01  0.1315163E+01  0.1060902E+01  0.8308570E+00  0.6525522E+00  0.4307484E+00  0.1792323E+00  0.9138064E-02  0.2773834E-01  0.2603880E+00  0.2303158E+00
 0.2018000E+01  0.8480792E+00  0.1378771E+01  0.1615364E+01  0.1317045E+01  0.1061343E+01  0.8310893E+00  0.6524417E+00  0.4301901E+00  0.1794498E+00  0.9673133E-02  0.2823513E-01  0.2503619E+00  0.2150674E+00
 0.2020000E+01  0.8497678E+00  0.1385400E+01  0.1616763E+01  0.1318930E+01  0.1061769E+01  0.8313258E+00  0.6523264E+00  0.4296346E+00  0.1796834E+00  0.1019959E-01  0.2865307E-01  0.2401397E+00  0.1997529E+00
 0.2022000E+01  0.8516601E+00  0.1392083E+01  0.1618122E+01  0.1320820E+01  0.1062180E+01  0.8315666E+00  0.6522062E+00  0.4290822E+00  0.1799328E+00  0.1071743E-01  0.2899180E-01  0.2297332E+00  0.1843846E+00
 0.2024000E+01  0.8537580E+00  0.1398819E+01  0.1619441E+01  0.1322714E+01  0.1062576E+01  0.8318117E+00  0.6520810E+00  0.4285329E+00  0.1801978E+00  0.1122668E-01  0.2925102E-01  0.2191539E+00  0.1689743E+00
 0.2026000E+01  0.8560630E+00  0.1405607E+01  0.1620723E+01  0.1324612E+01  0.1062957E+01  0.8320611E+00  0.6519507E+00  0.4279869E+00  0.1804780E+00  0.1172738E-01  0.2943046E-01  0.2084130E+00  0.1535327E+00
 0.2028000E+01  0.8585767E+00  0.1412449E+01  0.1621968E+01  0.1326513E+01  0.1063324E+01  0.8323148E+00  0.6518155E+00  0.4274444E+00  0.1807729E+00  0.1221957E-01  0.2952987E-01  0.1975218E+00  0.1380703E+00
 0.2030000E+01  0.8613002E+00  0.1419342E+01  0.1623176E+01  0.1328418E+01  0.1063677E+01  0.8325729E+00  0.6516753E+00  0.4269056E+00  0.1810823E+00  0.1270335E-01  0.2954907E-01  0.1864910E+00  0.1225966E+00
 0.2032000E+01  0.8642347E+00  0.1426286E+01  0.1624350E+01  0.1330326E+01  0.1064015E+01  0.8328354E+00  0.6515300E+00  0.4263707E+00  0.1814057E+00  0.1317878E-01  0.2948790E-01  0.1753312E+00  0.1071205E+00
 0.2034000E+01  0.8673812E+00  0.1433282E+01  0.1625489E+01  0.1332236E+01  0.1064338E+01  0.8331023E+00  0.6513796E+00  0.4258397E+00  0.1817427E+00  0.1364599E-01  0.2934623E-01  0.1640529E+00  0.9165060E-01
 0.2036000E+01  0.8707405E+00  0.1440328E+01  0.1626596E+01  0.1334150E+01  0.1064648E+01  0.8333736E+00  0.6512241E+00  0.4253129E+00  0.1820930E+00  0.1410510E-01  0.2912400E-01  0.1526661E+00  0.7619461E-01
 0.2038000E+01  0.8743131E+00  0.1447425E+01  0.1627670E+01  0.1336066E+01  0.1064944E+01  0.8336493E+00  0.6510636E+00  0.4247904E+00  0.1824562E+00  0.1455624E-01  0.2882115E-01  0.1411808E+00  0.6075989E-01
 0.2040000E+01  0.8780995E+00  0.1454572E+01  0.1628714E+01  0.1337984E+01  0.1065225E+01  0.8339294E+00  0.6508980E+00  0.4242725E+00  0.1828317E+00  0.1499957E-01  0.2843770E-01  0.1296064E+00  0.4535325E-01
 0.2042000E+01  0.8821001E+00  0.1461768E+01  0.1629728E+01  0.1339904E+01  0.1065493E+01  0.8342139E+00  0.6507272E+00  0.4237592E+00  0.1832192E+00  0.1543526E-01  0.2797368E-01  0.1179523E+00  0.2998106E-01
 0.2044000E+01  0.8863148E+00  0.1469014E+01  0.1630714E+01  0.1341826E+01  0.1065748E+01  0.8345027E+00  0.6505514E+00  0.4232507E+00  0.1836182E+00  0.1586349E-01  0.2742917E-01  0.1062276E+00  0.1464922E-01
 0.2046000E+01  0.8907438E+00  0.1476309E+01  0.1631673E+01  0.1343749E+01  0.1065989E+01  0.8347960E+00  0.6503706E+00  0.4227472E+00  0.1840284E+00  0.1628447E-01  0.2680430E-01  0.9444092E-01 -0.6367743E-03
 0.2048000E+01  0.8953867E+00  0.1483653E+01  0.1632606E+01  0.1345673E+01  0.1066217E+01  0.8350935E+00  0.6501847E+00  0.4222489E+00  0.1844491E+00  0.1669840E-01  0.2609921E-01  0.8260088E-01 -0.1587180E-01
 0.2050000E+01  0.9002431E+00  0.1491046E+01  0.1633514E+01  0.1347598E+01  0.1066431E+01  0.8353954E+00  0.6499937E+00  0.4217558E+00  0.1848801E+00  0.1710550E-01  0.2531412E-01  0.7071566E-01 -0.3105111E-01
 0.2052000E+01  0.9053125E+00  0.1498487E+01  0.1634398E+01  0.1349523E+01  0.1066633E+01  0.8357016E+00  0.6497977E+00  0.4212683E+00  0.1853207E+00  0.1750602E-01  0.2444926E-01  0.5879321E-01 -0.4617030E-01
 0.2054000E+01  0.9105942E+00  0.1505977E+01  0.1635260E+01  0.1351449E+01  0.1066822E+01  0.8360120E+00  0.6495968E+00  0.4207863E+00  0.1857706E+00  0.1790019E-01  0.2350491E-01  0.4684122E-01 -0.6122526E-01
 0.2056000E+01  0.9160873E+00  0.1513516E+01  0.1636101E+01  0.1353374E+01  0.1066999E+01  0.8363265E+00  0.6493909E+00  0.4203100E+00  0.1862293E+00  0.1828827E-01  0.2248139E-01  0.3486710E-01 -0.7621219E-01
 0.2058000E+01  0.9217907E+00  0.1521103E+01  0.1636922E+01  0.1355299E+01  0.1067163E+01  0.8366452E+00  0.6491801E+00  0.4198397E+00  0.1866963E+00  0.1867054E-01  0.2137907E-01  0.2287801E-01 -0.9112756E-01
 0.2060000E+01  0.9277033E+00  0.1528739E+01  0.1637725E+01  0.1357222E+01  0.1067315E+01  0.8369680E+00  0.6489644E+00  0.4193754E+00  0.1871710E+00  0.1904727E-01  0.2019833E-01  0.1088084E-01 -0.1059681E+00
 0.2062000E+01  0.9338237E+00  0.1536423E+01  0.1638511E+01  0.1359145E+01  0.1067456E+01  0.8372948E+00  0.6487439E+00  0.4189172E+00  0.1876531E+00  0.1941874E-01  0.1893963E-01 -0.1117760E-02 -0.1207307E+00
 0.2064000E+01  0.9401503E+00  0.1544155E+01  0.1639281E+01  0.1361065E+01  0.1067584E+01  0.8376255E+00  0.6485186E+00  0.4184654E+00  0.1881420E+00  0.1978525E-01  0.1760344E-01 -0.1311139E-01 -0.1354125E+00
 0.2066000E+01  0.9466815E+00  0.1551936E+01  0.1640036E+01  0.1362984E+01  0.1067702E+01  0.8379600E+00  0.6482886E+00  0.4180200E+00  0.1886372E+00  0.2014710E-01  0.1619028E-01 -0.2509390E-01 -0.1500109E+00
 0.2068000E+01  0.9534154E+00  0.1559767E+01  0.1640779E+01  0.1364899E+01  0.1067808E+01  0.8382984E+00  0.6480540E+00  0.4175812E+00  0.1891383E+00  0.2050459E-01  0.1470071E-01 -0.3705937E-01 -0.1645235E+00
 0.2070000E+01  0.9603502E+00  0.1567646E+01  0.1641510E+01  0.1366812E+01  0.1067903E+01  0.8386404E+00  0.6478148E+00  0.4171491E+00  0.1896448E+00  0.2085803E-01  0.1313532E-01 -0.4900212E-01 -0.1789479E+00
 0.2072000E+01  0.9674837E+00  0.1575575E+01  0.1642230E+01  0.1368721E+01  0.1067988E+01  0.8389860E+00  0.6475712E+00  0.4167238E+00  0.1901560E+00  0.2120775E-01  0.1149476E-01 -0.6091670E-01 -0.1932820E+00
 0.2074000E+01  0.9748136E+00  0.1583554E+01  0.1642942E+01  0.1370627E+01  0.1068062E+01  0.8393351E+00  0.6473231E+00  0.4163054E+00  0.1906717E+00  0.2155406E-01  0.9779700E-02 -0.7279786E-01 -0.2075237E+00
 0.2076000E+01  0.9823375E+00  0.1591583E+01  0.1643645E+01  0.1372528E+01  0.1068126E+01  0.8396875E+00  0.6470707E+00  0.4158940E+00  0.1911912E+00  0.2189729E-01  0.7990858E-02 -0.8464058E-01 -0.2216712E+00
 0.2078000E+01  0.9900530E+00  0.1599662E+01  0.1644343E+01  0.1374424E+01  0.1068181E+01  0.8400432E+00  0.6468141E+00  0.4154897E+00  0.1917140E+00  0.2223776E-01  0.6128989E-02 -0.9644007E-01 -0.2357227E+00
 0.2080000E+01  0.9979573E+00  0.1607792E+01  0.1645036E+01  0.1376315E+01  0.1068225E+01  0.8404020E+00  0.6465533E+00  0.4150927E+00  0.1922398E+00  0.2257580E-01  0.4194889E-02 -0.1081917E+00 -0.2496766E+00
 0.2082000E+01  0.1006048E+01  0.1615974E+01  0.1645725E+01  0.1378200E+01  0.1068261E+01  0.8407639E+00  0.6462886E+00  0.4147030E+00  0.1927679E+00  0.2291174E-01  0.2189393E-02 -0.1198911E+00 -0.2635312E+00
 0.2084000E+01  0.1014321E+01  0.1624208E+01  0.1646412E+01  0.1380079E+01  0.1068288E+01  0.8411286E+00  0.6460199E+00  0.4143207E+00  0.1932979E+00  0.2324590E-01  0.1133769E-03 -0.1315340E+00 -0.2772850E+00
 0.2086000E+01  0.1022775E+01  0.1632494E+01  0.1647099E+01  0.1381951E+01  0.1068306E+01  0.8414960E+00  0.6457474E+00  0.4139458E+00  0.1938294E+00  0.2357862E-01 -0.2032246E-02 -0.1431164E+00 -0.2909367E+00
 0.2088000E+01  0.1031405E+01  0.1640834E+01  0.1647786E+01  0.1383816E+01  0.1068315E+01  0.8418660E+00  0.6454713E+00  0.4135785E+00  0.1943618E+00  0.2391022E-01 -0.4246520E-02 -0.1546344E+00 -0.3044849E+00
 0.2090000E+01  0.1040209E+01  0.1649227E+01  0.1648475E+01  0.1385673E+01  0.1068317E+01  0.8422384E+00  0.6451916E+00  0.4132188E+00  0.1948946E+00  0.2424102E-01 -0.6528452E-02 -0.1660844E+00 -0.3179282E+00
 0.2092000E+01  0.1049184E+01  0.1657676E+01  0.1649167E+01  0.1387521E+01  0.1068311E+01  0.8426131E+00  0.6449085E+00  0.4128668E+00  0.1954275E+00  0.2457134E-01 -0.8877007E-02 -0.1774629E+00 -0.3312655E+00
 0.2094000E+01  0.1058324E+01  0.1666180E+01  0.1649865E+01  0.1389361E+01  0.1068297E+01  0.8429899E+00  0.6446222E+00  0.4125225E+00  0.1959598E+00  0.2490149E-01 -0.1129111E-01 -0.1887666E+00 -0.3444955E+00
 0.2096000E+01  0.1067628E+01  0.1674740E+01  0.1650568E+01  0.1391191E+01  0.1068277E+01  0.8433686E+00  0.6443327E+00  0.4121860E+00  0.1964913E+00  0.2523179E-01 -0.1376964E-01 -0.1999922E+00 -0.3576170E+00
 0.2098000E+01  0.1077091E+01  0.1683357E+01  0.1651279E+01  0.1393011E+01  0.1068249E+01  0.8437490E+00  0.6440402E+00  0.4118573E+00  0.1970214E+00  0.2556254E-01 -0.1631145E-01 -0.2111368E+00 -0.3706290E+00
 0.2100000E+01  0.1086709E+01  0.1692033E+01  0.1651998E+01  0.1394820E+01  0.1068216E+01  0.8441310E+00  0.6437450E+00  0.4115364E+00  0.1975496E+00  0.2589402E-01 -0.1891533E-01 -0.2221974E+00 -0.3835304E+00
 0.2102000E+01  0.1096479E+01  0.1700767E+01  0.1652728E+01  0.1396619E+01  0.1068176E+01  0.8445143E+00  0.6434470E+00  0.4112234E+00  0.1980756E+00  0.2622654E-01 -0.2158006E-01 -0.2331714E+00 -0.3963201E+00
 0.2104000E+01  0.1106395E+01  0.1709562E+01  0.1653469E+01  0.1398405E+01  0.1068131E+01  0.8448988E+00  0.6431466E+00  0.4109183E+00  0.1985989E+00  0.2656037E-01 -0.2430434E-01 -0.2440562E+00 -0.4089969E+00
 0.2106000E+01  0.1116455E+01  0.1718418E+01  0.1654223E+01  0.1400180E+01  0.1068080E+01  0.8452842E+00  0.6428439E+00  0.4106211E+00  0.1991191E+00  0.2689577E-01 -0.2708685E-01 -0.2548493E+00 -0.4215600E+00
 0.2108000E+01  0.1126653E+01  0.1727336E+01  0.1654991E+01  0.1401941E+01  0.1068025E+01  0.8456704E+00  0.6425390E+00  0.4103317E+00  0.1996358E+00  0.2723302E-01 -0.2992623E-01 -0.2655485E+00 -0.4340083E+00
 0.2110000E+01  0.1136984E+01  0.1736317E+01  0.1655774E+01  0.1403689E+01  0.1067964E+01  0.8460571E+00  0.6422321E+00  0.4100503E+00  0.2001486E+00  0.2757235E-01 -0.3282106E-01 -0.2761515E+00 -0.4463407E+00
 0.2112000E+01  0.1147445E+01  0.1745363E+01  0.1656574E+01  0.1405423E+01  0.1067900E+01  0.8464441E+00  0.6419234E+00  0.4097768E+00  0.2006571E+00  0.2791400E-01 -0.3576991E-01 -0.2866563E+00 -0.4585563E+00
 0.2114000E+01  0.1158031E+01  0.1754475E+01  0.1657391E+01  0.1407143E+01  0.1067832E+01  0.8468313E+00  0.6416132E+00  0.4095111E+00  0.2011609E+00  0.2825820E-01 -0.3877127E-01 -0.2970609E+00 -0.4706540E+00
 0.2116000E+01  0.1168736E+01  0.1763653E+01  0.1658228E+01  0.1408847E+01  0.1067760E+01  0.8472182E+00  0.6413015E+00  0.4092533E+00  0.2016596E+00  0.2860515E-01 -0.4182361E-01 -0.3073636E+00 -0.4826330E+00
 0.2118000E+01  0.1179555E+01  0.1772900E+01  0.1659084E+01  0.1410535E+01  0.1067685E+01  0.8476048E+00  0.6409886E+00  0.4090033E+00  0.2021530E+00  0.2895505E-01 -0.4492534E-01 -0.3175625E+00 -0.4944920E+00
 0.2120000E+01  0.1190484E+01  0.1782216E+01  0.1659962E+01  0.1412207E+01  0.1067607E+01  0.8479907E+00  0.6406747E+00  0.4087610E+00  0.2026406E+00  0.2930809E-01 -0.4807484E-01 -0.3276562E+00 -0.5062303E+00
 0.2122000E+01  0.1201518E+01  0.1791603E+01  0.1660863E+01  0.1413861E+01  0.1067527E+01  0.8483758E+00  0.6403600E+00  0.4085265E+00  0.2031222E+00  0.2966442E-01 -0.5127044E-01 -0.3376430E+00 -0.5178468E+00
 0.2124000E+01  0.1212650E+01  0.1801062E+01  0.1661787E+01  0.1415498E+01  0.1067445E+01  0.8487598E+00  0.6400447E+00  0.4082996E+00  0.2035973E+00  0.3002419E-01 -0.5451042E-01 -0.3475216E+00 -0.5293404E+00
 0.2126000E+01  0.1223875E+01  0.1810595E+01  0.1662737E+01  0.1417117E+01  0.1067362E+01  0.8491424E+00  0.6397289E+00  0.4080803E+00  0.2040658E+00  0.3038753E-01 -0.5779303E-01 -0.3572907E+00 -0.5407102E+00
 0.2128000E+01  0.1235187E+01  0.1820203E+01  0.1663712E+01  0.1418717E+01  0.1067277E+01  0.8495234E+00  0.6394130E+00  0.4078686E+00  0.2045272E+00  0.3075455E-01 -0.6111646E-01 -0.3669491E+00 -0.5519551E+00
 0.2130000E+01  0.1246581E+01  0.1829887E+01  0.1664714E+01  0.1420298E+01  0.1067191E+01  0.8499025E+00  0.6390971E+00  0.4076643E+00  0.2049814E+00  0.3112536E-01 -0.6447887E-01 -0.3764955E+00 -0.5630742E+00
 0.2132000E+01  0.1258051E+01  0.1839650E+01  0.1665744E+01  0.1421858E+01  0.1067105E+01  0.8502795E+00  0.6387814E+00  0.4074674E+00  0.2054281E+00  0.3150002E-01 -0.6787835E-01 -0.3859291E+00 -0.5740663E+00
 0.2134000E+01  0.1269590E+01  0.1849491E+01  0.1666803E+01  0.1423398E+01  0.1067019E+01  0.8506540E+00  0.6384662E+00  0.4072777E+00  0.2058670E+00  0.3187859E-01 -0.7131298E-01 -0.3952487E+00 -0.5849305E+00
 0.2136000E+01  0.1281192E+01  0.1859414E+01  0.1667893E+01  0.1424917E+01  0.1066933E+01  0.8510259E+00  0.6381516E+00  0.4070952E+00  0.2062979E+00  0.3226110E-01 -0.7478076E-01 -0.4044536E+00 -0.5956657E+00
 0.2138000E+01  0.1292851E+01  0.1869419E+01  0.1669013E+01  0.1426414E+01  0.1066847E+01  0.8513949E+00  0.6378379E+00  0.4069198E+00  0.2067206E+00  0.3264756E-01 -0.7827968E-01 -0.4135429E+00 -0.6062708E+00
 0.2140000E+01  0.1304560E+01  0.1879507E+01  0.1670166E+01  0.1427889E+01  0.1066763E+01  0.8517607E+00  0.6375253E+00  0.4067514E+00  0.2071348E+00  0.3303798E-01 -0.8180766E-01 -0.4225157E+00 -0.6167448E+00
 0.2142000E+01  0.1316312E+01  0.1889682E+01  0.1671351E+01  0.1429341E+01  0.1066680E+01  0.8521229E+00  0.6372139E+00  0.4065898E+00  0.2075404E+00  0.3343231E-01 -0.8536259E-01 -0.4313716E+00 -0.6270866E+00
 0.2144000E+01  0.1328100E+01  0.1899943E+01  0.1672571E+01  0.1430769E+01  0.1066599E+01  0.8524814E+00  0.6369042E+00  0.4064349E+00  0.2079373E+00  0.3383052E-01 -0.8894230E-01 -0.4401098E+00 -0.6372950E+00
 0.2146000E+01  0.1339917E+01  0.1910292E+01  0.1673825E+01  0.1432173E+01  0.1066519E+01  0.8528360E+00  0.6365961E+00  0.4062866E+00  0.2083251E+00  0.3423252E-01 -0.9254460E-01 -0.4487297E+00 -0.6473691E+00
 0.2148000E+01  0.1351756E+01  0.1920732E+01  0.1675114E+01  0.1433553E+01  0.1066443E+01  0.8531862E+00  0.6362900E+00  0.4061448E+00  0.2087039E+00  0.3463822E-01 -0.9616725E-01 -0.4572308E+00 -0.6573076E+00
