-0.6000000E+01 -0.6000000E+01  0.5152176-173
 0.1636364E+01 -0.2000000E+01  0.8996686E-08
 0.1757576E+01 -0.2000000E+01  0.9379456E-08
 0.1878788E+01 -0.2000000E+01  0.9362830E-08
 0.2000000E+01 -0.2000000E+01  0.9299194E-08
 0.2121212E+01 -0.2000000E+01  0.9362830E-08
 0.2242424E+01 -0.2000000E+01  0.9379456E-08
 0.2363636E+01 -0.2000000E+01  0.8996686E-08
 0.2484848E+01 -0.2000000E+01  0.8055484E-08
 0.2606061E+01 -0.2000000E+01  0.6776027E-08
 0.2727273E+01 -0.2000000E+01  0.5537966E-08
 0.2848485E+01 -0.2000000E+01  0.4553126E-08
 0.2969697E+01 -0.2000000E+01  0.3783623E-08
 0.3090909E+01 -0.2000000E+01  0.3084419E-08
 0.3212121E+01 -0.2000000E+01  0.2376779E-08
 0.3333333E+01 -0.2000000E+01  0.1706270E-08
 0.3454545E+01 -0.2000000E+01  0.1162346E-08
 0.3575758E+01 -0.2000000E+01  0.7805350E-09
 0.3696970E+01 -0.2000000E+01  0.5305914E-09
 0.3818182E+01 -0.2000000E+01  0.3616428E-09
 0.3939394E+01 -0.2000000E+01  0.2382663E-09
 0.4060606E+01 -0.2000000E+01  0.1470517E-09
 0.4181818E+01 -0.2000000E+01  0.8482325E-10
 0.4303030E+01 -0.2000000E+01  0.4705060E-10
 0.4424242E+01 -0.2000000E+01  0.2606869E-10
 0.4545455E+01 -0.2000000E+01  0.1464223E-10
 0.4666667E+01 -0.2000000E+01  0.8154462E-11
 0.4787879E+01 -0.2000000E+01  0.4334884E-11
 0.4909091E+01 -0.2000000E+01  0.2152457E-11
 0.5030303E+01 -0.2000000E+01  0.1008614E-11
 0.5151515E+01 -0.2000000E+01  0.4612214E-12
 0.5272727E+01 -0.2000000E+01  0.2114443E-12
 0.5393939E+01 -0.2000000E+01  0.9622277E-13
 0.5515152E+01 -0.2000000E+01  0.4144591E-13
 0.5636364E+01 -0.2000000E+01  0.1592172E-13
 0.5757576E+01 -0.2000000E+01  0.5195036E-14
 0.5878788E+01 -0.2000000E+01  0.1394227E-14
 0.6000000E+01 -0.2000000E+01  0.3020819E-15
  
  
-0.6000000E+01 -0.1878788E+01  0.1820818E-93
-0.5878788E+01 -0.1878788E+01  0.1922556E-89
-0.5757576E+01 -0.1878788E+01  0.1604717E-85
-0.5636364E+01 -0.1878788E+01  0.1058827E-81
-0.5515152E+01 -0.1878788E+01  0.5522786E-78
-0.5393939E+01 -0.1878788E+01  0.2277185E-74
-0.5272727E+01 -0.1878788E+01  0.7422419E-71
-0.5151515E+01 -0.1878788E+01  0.1912491E-67
-0.5030303E+01 -0.1878788E+01  0.3895474E-64
-0.4909091E+01 -0.1878788E+01  0.6272318E-61
-0.4787879E+01 -0.1878788E+01  0.7983674E-58
-0.4666667E+01 -0.1878788E+01  0.8033122E-55
-0.4545455E+01 -0.1878788E+01  0.6389588E-52
-0.4424242E+01 -0.1878788E+01  0.4017614E-49
-0.4303030E+01 -0.1878788E+01  0.1996965E-46
-0.4181818E+01 -0.1878788E+01  0.7846567E-44
-0.4060606E+01 -0.1878788E+01  0.2437226E-41
-0.3939394E+01 -0.1878788E+01  0.5984375E-39
-0.3818182E+01 -0.1878788E+01  0.1161579E-36
-0.3696970E+01 -0.1878788E+01  0.1782321E-34
-0.3575758E+01 -0.1878788E+01  0.2161874E-32
-0.3454545E+01 -0.1878788E+01  0.2072919E-30
-0.3333333E+01 -0.1878788E+01  0.1571240E-28
-0.3212121E+01 -0.1878788E+01  0.9414827E-27
-0.3090909E+01 -0.1878788E+01  0.4459585E-25
-0.2969697E+01 -0.1878788E+01  0.1669913E-23
-0.2848485E+01 -0.1878788E+01  0.4943347E-22
-0.2727273E+01 -0.1878788E+01  0.1156902E-20
-0.2606061E+01 -0.1878788E+01  0.2140721E-19
-0.2484848E+01 -0.1878788E+01  0.3132502E-18
-0.2363636E+01 -0.1878788E+01  0.3626162E-17
-0.2242424E+01 -0.1878788E+01  0.3323050E-16
-0.2121212E+01 -0.1878788E+01  0.2414174E-15
-0.2000000E+01 -0.1878788E+01  0.1394227E-14
-0.1878788E+01 -0.1878788E+01  0.6434906E-14
-0.1757576E+01 -0.1878788E+01  0.2397714E-13
-0.1636364E+01 -0.1878788E+01  0.7348502E-13
-0.1515152E+01 -0.1878788E+01  0.1912892E-12
-0.1393939E+01 -0.1878788E+01  0.4441059E-12
-0.1272727E+01 -0.1878788E+01  0.9758985E-12
-0.1151515E+01 -0.1878788E+01  0.2128718E-11
-0.1030303E+01 -0.1878788E+01  0.4655151E-11
-0.9090909E+00 -0.1878788E+01  0.9934436E-11
-0.7878788E+00 -0.1878788E+01  0.2000719E-10
-0.6666667E+00 -0.1878788E+01  0.3763605E-10
-0.5454545E+00 -0.1878788E+01  0.6757966E-10
-0.4242424E+00 -0.1878788E+01  0.1203172E-09
-0.3030303E+00 -0.1878788E+01  0.2171570E-09
-0.1818182E+00 -0.1878788E+01  0.3914927E-09
-0.6060606E-01 -0.1878788E+01  0.6787017E-09
 0.6060606E-01 -0.1878788E+01  0.1099693E-08
 0.1818182E+00 -0.1878788E+01  0.1669124E-08
 0.3030303E+00 -0.1878788E+01  0.2448888E-08
 0.4242424E+00 -0.1878788E+01  0.3602476E-08
 0.5454545E+00 -0.1878788E+01  0.5364682E-08
 0.6666667E+00 -0.1878788E+01  0.7875105E-08
 0.7878788E+00 -0.1878788E+01  0.1096977E-07
 0.9090909E+00 -0.1878788E+01  0.1423581E-07
 0.1030303E+01 -0.1878788E+01  0.1746291E-07
 0.1151515E+01 -0.1878788E+01  0.2101447E-07
 0.1272727E+01 -0.1878788E+01  0.2555989E-07
 0.1393939E+01 -0.1878788E+01  0.3127403E-07
 0.1515152E+01 -0.1878788E+01  0.3717923E-07
 0.1636364E+01 -0.1878788E+01  0.4152325E-07
 0.1757576E+01 -0.1878788E+01  0.4328988E-07
 0.1878788E+01 -0.1878788E+01  0.4321314E-07
 0.2000000E+01 -0.1878788E+01  0.4291944E-07
 0.2121212E+01 -0.1878788E+01  0.4321314E-07
 0.2242424E+01 -0.1878788E+01  0.4328988E-07
 0.2363636E+01 -0.1878788E+01  0.4152325E-07
 0.2484848E+01 -0.1878788E+01  0.3717923E-07
 0.2606061E+01 -0.1878788E+01  0.3127403E-07
 0.2727273E+01 -0.1878788E+01  0.2555989E-07
 0.2848485E+01 -0.1878788E+01  0.2101447E-07
 0.2969697E+01 -0.1878788E+01  0.1746291E-07
 0.3090909E+01 -0.1878788E+01  0.1423581E-07
 0.3212121E+01 -0.1878788E+01  0.1096977E-07
 0.3333333E+01 -0.1878788E+01  0.7875105E-08
 0.3454545E+01 -0.1878788E+01  0.5364682E-08
 0.3575758E+01 -0.1878788E+01  0.3602476E-08
 0.3696970E+01 -0.1878788E+01  0.2448888E-08
 0.3818182E+01 -0.1878788E+01  0.1669124E-08
 0.3939394E+01 -0.1878788E+01  0.1099693E-08
 0.4060606E+01 -0.1878788E+01  0.6787017E-09
 0.4181818E+01 -0.1878788E+01  0.3914927E-09
 0.4303030E+01 -0.1878788E+01  0.2171570E-09
 0.4424242E+01 -0.1878788E+01  0.1203172E-09
 0.4545455E+01 -0.1878788E+01  0.6757966E-10
 0.4666667E+01 -0.1878788E+01  0.3763605E-10
 0.4787879E+01 -0.1878788E+01  0.2000719E-10
 0.4909091E+01 -0.1878788E+01  0.9934436E-11
 0.5030303E+01 -0.1878788E+01  0.4655151E-11
 0.5151515E+01 -0.1878788E+01  0.2128718E-11
 0.5272727E+01 -0.1878788E+01  0.9758985E-12
 0.5393939E+01 -0.1878788E+01  0.4441059E-12
 0.5515152E+01 -0.1878788E+01  0.1912892E-12
 0.5636364E+01 -0.1878788E+01  0.7348502E-13
 0.5757576E+01 -0.1878788E+01  0.2397714E-13
 0.5878788E+01 -0.1878788E+01  0.6434906E-14
 0.6000000E+01 -0.1878788E+01  0.1394227E-14
  
  
-0.6000000E+01 -0.1757576E+01  0.6784558E-93
-0.5878788E+01 -0.1757576E+01  0.7163647E-89
-0.5757576E+01 -0.1757576E+01  0.5979345E-85
-0.5636364E+01 -0.1757576E+01  0.3945300E-81
-0.5515152E+01 -0.1757576E+01  0.2057848E-77
-0.5393939E+01 -0.1757576E+01  0.8485032E-74
-0.5272727E+01 -0.1757576E+01  0.2765671E-70
-0.5151515E+01 -0.1757576E+01  0.7126143E-67
-0.5030303E+01 -0.1757576E+01  0.1451495E-63
-0.4909091E+01 -0.1757576E+01  0.2337132E-60
-0.4787879E+01 -0.1757576E+01  0.2974801E-57
-0.4666667E+01 -0.1757576E+01  0.2993226E-54
-0.4545455E+01 -0.1757576E+01  0.2380827E-51
-0.4424242E+01 -0.1757576E+01  0.1497005E-48
-0.4303030E+01 -0.1757576E+01  0.7440902E-46
-0.4181818E+01 -0.1757576E+01  0.2923713E-43
-0.4060606E+01 -0.1757576E+01  0.9081360E-41
-0.3939394E+01 -0.1757576E+01  0.2229841E-38
-0.3818182E+01 -0.1757576E+01  0.4328167E-36
-0.3696970E+01 -0.1757576E+01  0.6641116E-34
-0.3575758E+01 -0.1757576E+01  0.8055369E-32
-0.3454545E+01 -0.1757576E+01  0.7723914E-30
-0.3333333E+01 -0.1757576E+01  0.5854605E-28
-0.3212121E+01 -0.1757576E+01  0.3508064E-26
-0.3090909E+01 -0.1757576E+01  0.1661688E-24
-0.2969697E+01 -0.1757576E+01  0.6222272E-23
-0.2848485E+01 -0.1757576E+01  0.1841943E-21
-0.2727273E+01 -0.1757576E+01  0.4310737E-20
-0.2606061E+01 -0.1757576E+01  0.7976551E-19
-0.2484848E+01 -0.1757576E+01  0.1167203E-17
-0.2363636E+01 -0.1757576E+01  0.1351146E-16
-0.2242424E+01 -0.1757576E+01  0.1238203E-15
-0.2121212E+01 -0.1757576E+01  0.8995467E-15
-0.2000000E+01 -0.1757576E+01  0.5195036E-14
-0.1878788E+01 -0.1757576E+01  0.2397714E-13
-0.1757576E+01 -0.1757576E+01  0.8934133E-13
-0.1636364E+01 -0.1757576E+01  0.2738129E-12
-0.1515152E+01 -0.1757576E+01  0.7127635E-12
-0.1393939E+01 -0.1757576E+01  0.1654785E-11
-0.1272727E+01 -0.1757576E+01  0.3636300E-11
-0.1151515E+01 -0.1757576E+01  0.7931828E-11
-0.1030303E+01 -0.1757576E+01  0.1734558E-10
-0.9090909E+00 -0.1757576E+01  0.3701675E-10
-0.7878788E+00 -0.1757576E+01  0.7454890E-10
-0.6666667E+00 -0.1757576E+01  0.1402359E-09
-0.5454545E+00 -0.1757576E+01  0.2518089E-09
-0.4242424E+00 -0.1757576E+01  0.4483147E-09
-0.3030303E+00 -0.1757576E+01  0.8091498E-09
-0.1818182E+00 -0.1757576E+01  0.1458743E-08
-0.6060606E-01 -0.1757576E+01  0.2528914E-08
 0.6060606E-01 -0.1757576E+01  0.4097570E-08
 0.1818182E+00 -0.1757576E+01  0.6219331E-08
 0.3030303E+00 -0.1757576E+01  0.9124815E-08
 0.4242424E+00 -0.1757576E+01  0.1342320E-07
 0.5454545E+00 -0.1757576E+01  0.1998937E-07
 0.6666667E+00 -0.1757576E+01  0.2934347E-07
 0.7878788E+00 -0.1757576E+01  0.4087451E-07
 0.9090909E+00 -0.1757576E+01  0.5304411E-07
 0.1030303E+01 -0.1757576E+01  0.6506863E-07
 0.1151515E+01 -0.1757576E+01  0.7830211E-07
 0.1272727E+01 -0.1757576E+01  0.9523884E-07
 0.1393939E+01 -0.1757576E+01  0.1165303E-06
 0.1515152E+01 -0.1757576E+01  0.1385337E-06
 0.1636364E+01 -0.1757576E+01  0.1547200E-06
 0.1757576E+01 -0.1757576E+01  0.1613026E-06
 0.1878788E+01 -0.1757576E+01  0.1610167E-06
 0.2000000E+01 -0.1757576E+01  0.1599223E-06
 0.2121212E+01 -0.1757576E+01  0.1610167E-06
 0.2242424E+01 -0.1757576E+01  0.1613026E-06
 0.2363636E+01 -0.1757576E+01  0.1547200E-06
 0.2484848E+01 -0.1757576E+01  0.1385337E-06
 0.2606061E+01 -0.1757576E+01  0.1165303E-06
 0.2727273E+01 -0.1757576E+01  0.9523884E-07
 0.2848485E+01 -0.1757576E+01  0.7830211E-07
 0.2969697E+01 -0.1757576E+01  0.6506863E-07
 0.3090909E+01 -0.1757576E+01  0.5304411E-07
 0.3212121E+01 -0.1757576E+01  0.4087451E-07
 0.3333333E+01 -0.1757576E+01  0.2934347E-07
 0.3454545E+01 -0.1757576E+01  0.1998937E-07
 0.3575758E+01 -0.1757576E+01  0.1342320E-07
 0.3696970E+01 -0.1757576E+01  0.9124815E-08
 0.3818182E+01 -0.1757576E+01  0.6219331E-08
 0.3939394E+01 -0.1757576E+01  0.4097570E-08
 0.4060606E+01 -0.1757576E+01  0.2528914E-08
 0.4181818E+01 -0.1757576E+01  0.1458743E-08
 0.4303030E+01 -0.1757576E+01  0.8091498E-09
 0.4424242E+01 -0.1757576E+01  0.4483147E-09
 0.4545455E+01 -0.1757576E+01  0.2518089E-09
 0.4666667E+01 -0.1757576E+01  0.1402359E-09
 0.4787879E+01 -0.1757576E+01  0.7454890E-10
 0.4909091E+01 -0.1757576E+01  0.3701675E-10
 0.5030303E+01 -0.1757576E+01  0.1734558E-10
 0.5151515E+01 -0.1757576E+01  0.7931828E-11
 0.5272727E+01 -0.1757576E+01  0.3636300E-11
 0.5393939E+01 -0.1757576E+01  0.1654785E-11
 0.5515152E+01 -0.1757576E+01  0.7127635E-12
 0.5636364E+01 -0.1757576E+01  0.2738129E-12
 0.5757576E+01 -0.1757576E+01  0.8934133E-13
 0.5878788E+01 -0.1757576E+01  0.2397714E-13
 0.6000000E+01 -0.1757576E+01  0.5195036E-14
  
  
-0.6000000E+01 -0.1636364E+01  0.2079328E-92
-0.5878788E+01 -0.1636364E+01  0.2195511E-88
-0.5757576E+01 -0.1636364E+01  0.1832547E-84
-0.5636364E+01 -0.1636364E+01  0.1209154E-80
-0.5515152E+01 -0.1636364E+01  0.6306884E-77
-0.5393939E+01 -0.1636364E+01  0.2600489E-73
-0.5272727E+01 -0.1636364E+01  0.8476217E-70
-0.5151515E+01 -0.1636364E+01  0.2184017E-66
-0.5030303E+01 -0.1636364E+01  0.4448534E-63
-0.4909091E+01 -0.1636364E+01  0.7162831E-60
-0.4787879E+01 -0.1636364E+01  0.9117156E-57
-0.4666667E+01 -0.1636364E+01  0.9173625E-54
-0.4545455E+01 -0.1636364E+01  0.7296749E-51
-0.4424242E+01 -0.1636364E+01  0.4588015E-48
-0.4303030E+01 -0.1636364E+01  0.2280484E-45
-0.4181818E+01 -0.1636364E+01  0.8960583E-43
-0.4060606E+01 -0.1636364E+01  0.2783251E-40
-0.3939394E+01 -0.1636364E+01  0.6834007E-38
-0.3818182E+01 -0.1636364E+01  0.1326495E-35
-0.3696970E+01 -0.1636364E+01  0.2035366E-33
-0.3575758E+01 -0.1636364E+01  0.2468806E-31
-0.3454545E+01 -0.1636364E+01  0.2367222E-29
-0.3333333E+01 -0.1636364E+01  0.1794317E-27
-0.3212121E+01 -0.1636364E+01  0.1075150E-25
-0.3090909E+01 -0.1636364E+01  0.5092734E-24
-0.2969697E+01 -0.1636364E+01  0.1906999E-22
-0.2848485E+01 -0.1636364E+01  0.5645179E-21
-0.2727273E+01 -0.1636364E+01  0.1321153E-19
-0.2606061E+01 -0.1636364E+01  0.2444650E-18
-0.2484848E+01 -0.1636364E+01  0.3577239E-17
-0.2363636E+01 -0.1636364E+01  0.4140987E-16
-0.2242424E+01 -0.1636364E+01  0.3794840E-15
-0.2121212E+01 -0.1636364E+01  0.2756927E-14
-0.2000000E+01 -0.1636364E+01  0.1592172E-13
-0.1878788E+01 -0.1636364E+01  0.7348502E-13
-0.1757576E+01 -0.1636364E+01  0.2738129E-12
-0.1636364E+01 -0.1636364E+01  0.8391806E-12
-0.1515152E+01 -0.1636364E+01  0.2184474E-11
-0.1393939E+01 -0.1636364E+01  0.5071579E-11
-0.1272727E+01 -0.1636364E+01  0.1114452E-10
-0.1151515E+01 -0.1636364E+01  0.2430943E-10
-0.1030303E+01 -0.1636364E+01  0.5316066E-10
-0.9090909E+00 -0.1636364E+01  0.1134488E-09
-0.7878788E+00 -0.1636364E+01  0.2284771E-09
-0.6666667E+00 -0.1636364E+01  0.4297943E-09
-0.5454545E+00 -0.1636364E+01  0.7717428E-09
-0.4242424E+00 -0.1636364E+01  0.1373993E-08
-0.3030303E+00 -0.1636364E+01  0.2479879E-08
-0.1818182E+00 -0.1636364E+01  0.4470749E-08
-0.6060606E-01 -0.1636364E+01  0.7750604E-08
 0.6060606E-01 -0.1636364E+01  0.1255822E-07
 0.1818182E+00 -0.1636364E+01  0.1906098E-07
 0.3030303E+00 -0.1636364E+01  0.2796569E-07
 0.4242424E+00 -0.1636364E+01  0.4113938E-07
 0.5454545E+00 -0.1636364E+01  0.6126333E-07
 0.6666667E+00 -0.1636364E+01  0.8993174E-07
 0.7878788E+00 -0.1636364E+01  0.1252720E-06
 0.9090909E+00 -0.1636364E+01  0.1625693E-06
 0.1030303E+01 -0.1636364E+01  0.1994220E-06
 0.1151515E+01 -0.1636364E+01  0.2399800E-06
 0.1272727E+01 -0.1636364E+01  0.2918876E-06
 0.1393939E+01 -0.1636364E+01  0.3571416E-06
 0.1515152E+01 -0.1636364E+01  0.4245775E-06
 0.1636364E+01 -0.1636364E+01  0.4741851E-06
 0.1757576E+01 -0.1636364E+01  0.4943596E-06
 0.1878788E+01 -0.1636364E+01  0.4934833E-06
 0.2000000E+01 -0.1636364E+01  0.4901293E-06
 0.2121212E+01 -0.1636364E+01  0.4934833E-06
 0.2242424E+01 -0.1636364E+01  0.4943596E-06
 0.2363636E+01 -0.1636364E+01  0.4741851E-06
 0.2484848E+01 -0.1636364E+01  0.4245775E-06
 0.2606061E+01 -0.1636364E+01  0.3571416E-06
 0.2727273E+01 -0.1636364E+01  0.2918876E-06
 0.2848485E+01 -0.1636364E+01  0.2399800E-06
 0.2969697E+01 -0.1636364E+01  0.1994220E-06
 0.3090909E+01 -0.1636364E+01  0.1625693E-06
 0.3212121E+01 -0.1636364E+01  0.1252720E-06
 0.3333333E+01 -0.1636364E+01  0.8993174E-07
 0.3454545E+01 -0.1636364E+01  0.6126333E-07
 0.3575758E+01 -0.1636364E+01  0.4113938E-07
 0.3696970E+01 -0.1636364E+01  0.2796569E-07
 0.3818182E+01 -0.1636364E+01  0.1906098E-07
 0.3939394E+01 -0.1636364E+01  0.1255822E-07
 0.4060606E+01 -0.1636364E+01  0.7750604E-08
 0.4181818E+01 -0.1636364E+01  0.4470749E-08
 0.4303030E+01 -0.1636364E+01  0.2479879E-08
 0.4424242E+01 -0.1636364E+01  0.1373993E-08
 0.4545455E+01 -0.1636364E+01  0.7717428E-09
 0.4666667E+01 -0.1636364E+01  0.4297943E-09
 0.4787879E+01 -0.1636364E+01  0.2284771E-09
 0.4909091E+01 -0.1636364E+01  0.1134488E-09
 0.5030303E+01 -0.1636364E+01  0.5316066E-10
 0.5151515E+01 -0.1636364E+01  0.2430943E-10
 0.5272727E+01 -0.1636364E+01  0.1114452E-10
 0.5393939E+01 -0.1636364E+01  0.5071579E-11
 0.5515152E+01 -0.1636364E+01  0.2184474E-11
 0.5636364E+01 -0.1636364E+01  0.8391806E-12
 0.5757576E+01 -0.1636364E+01  0.2738129E-12
 0.5878788E+01 -0.1636364E+01  0.7348502E-13
 0.6000000E+01 -0.1636364E+01  0.1592172E-13
  
  
-0.6000000E+01 -0.1515152E+01  0.5412708E-92
-0.5878788E+01 -0.1515152E+01  0.5715144E-88
-0.5757576E+01 -0.1515152E+01  0.4770311E-84
-0.5636364E+01 -0.1515152E+01  0.3147553E-80
-0.5515152E+01 -0.1515152E+01  0.1641747E-76
-0.5393939E+01 -0.1515152E+01  0.6769343E-73
-0.5272727E+01 -0.1515152E+01  0.2206448E-69
-0.5151515E+01 -0.1515152E+01  0.5685224E-66
-0.5030303E+01 -0.1515152E+01  0.1158000E-62
-0.4909091E+01 -0.1515152E+01  0.1864559E-59
-0.4787879E+01 -0.1515152E+01  0.2373291E-56
-0.4666667E+01 -0.1515152E+01  0.2387990E-53
-0.4545455E+01 -0.1515152E+01  0.1899420E-50
-0.4424242E+01 -0.1515152E+01  0.1194308E-47
-0.4303030E+01 -0.1515152E+01  0.5936338E-45
-0.4181818E+01 -0.1515152E+01  0.2332533E-42
-0.4060606E+01 -0.1515152E+01  0.7245092E-40
-0.3939394E+01 -0.1515152E+01  0.1778963E-37
-0.3818182E+01 -0.1515152E+01  0.3453003E-35
-0.3696970E+01 -0.1515152E+01  0.5298271E-33
-0.3575758E+01 -0.1515152E+01  0.6426559E-31
-0.3454545E+01 -0.1515152E+01  0.6162124E-29
-0.3333333E+01 -0.1515152E+01  0.4670794E-27
-0.3212121E+01 -0.1515152E+01  0.2798727E-25
-0.3090909E+01 -0.1515152E+01  0.1325692E-23
-0.2969697E+01 -0.1515152E+01  0.4964117E-22
-0.2848485E+01 -0.1515152E+01  0.1469499E-20
-0.2727273E+01 -0.1515152E+01  0.3439098E-19
-0.2606061E+01 -0.1515152E+01  0.6363678E-18
-0.2484848E+01 -0.1515152E+01  0.9311926E-17
-0.2363636E+01 -0.1515152E+01  0.1077942E-15
-0.2242424E+01 -0.1515152E+01  0.9878364E-15
-0.2121212E+01 -0.1515152E+01  0.7176567E-14
-0.2000000E+01 -0.1515152E+01  0.4144591E-13
-0.1878788E+01 -0.1515152E+01  0.1912892E-12
-0.1757576E+01 -0.1515152E+01  0.7127635E-12
-0.1636364E+01 -0.1515152E+01  0.2184474E-11
-0.1515152E+01 -0.1515152E+01  0.5686414E-11
-0.1393939E+01 -0.1515152E+01  0.1320185E-10
-0.1272727E+01 -0.1515152E+01  0.2901034E-10
-0.1151515E+01 -0.1515152E+01  0.6327998E-10
-0.1030303E+01 -0.1515152E+01  0.1383827E-09
-0.9090909E+00 -0.1515152E+01  0.2953190E-09
-0.7878788E+00 -0.1515152E+01  0.5947498E-09
-0.6666667E+00 -0.1515152E+01  0.1118799E-08
-0.5454545E+00 -0.1515152E+01  0.2008927E-08
-0.4242424E+00 -0.1515152E+01  0.3576647E-08
-0.3030303E+00 -0.1515152E+01  0.6455383E-08
-0.1818182E+00 -0.1515152E+01  0.1163782E-07
-0.6060606E-01 -0.1515152E+01  0.2017563E-07
 0.6060606E-01 -0.1515152E+01  0.3269034E-07
 0.1818182E+00 -0.1515152E+01  0.4961771E-07
 0.3030303E+00 -0.1515152E+01  0.7279761E-07
 0.4242424E+00 -0.1515152E+01  0.1070901E-06
 0.5454545E+00 -0.1515152E+01  0.1594748E-06
 0.6666667E+00 -0.1515152E+01  0.2341017E-06
 0.7878788E+00 -0.1515152E+01  0.3260961E-06
 0.9090909E+00 -0.1515152E+01  0.4231849E-06
 0.1030303E+01 -0.1515152E+01  0.5191163E-06
 0.1151515E+01 -0.1515152E+01  0.6246928E-06
 0.1272727E+01 -0.1515152E+01  0.7598137E-06
 0.1393939E+01 -0.1515152E+01  0.9296768E-06
 0.1515152E+01 -0.1515152E+01  0.1105219E-05
 0.1636364E+01 -0.1515152E+01  0.1234353E-05
 0.1757576E+01 -0.1515152E+01  0.1286870E-05
 0.1878788E+01 -0.1515152E+01  0.1284588E-05
 0.2000000E+01 -0.1515152E+01  0.1275858E-05
 0.2121212E+01 -0.1515152E+01  0.1284588E-05
 0.2242424E+01 -0.1515152E+01  0.1286870E-05
 0.2363636E+01 -0.1515152E+01  0.1234353E-05
 0.2484848E+01 -0.1515152E+01  0.1105219E-05
 0.2606061E+01 -0.1515152E+01  0.9296768E-06
 0.2727273E+01 -0.1515152E+01  0.7598137E-06
 0.2848485E+01 -0.1515152E+01  0.6246928E-06
 0.2969697E+01 -0.1515152E+01  0.5191163E-06
 0.3090909E+01 -0.1515152E+01  0.4231849E-06
 0.3212121E+01 -0.1515152E+01  0.3260961E-06
 0.3333333E+01 -0.1515152E+01  0.2341017E-06
 0.3454545E+01 -0.1515152E+01  0.1594748E-06
 0.3575758E+01 -0.1515152E+01  0.1070901E-06
 0.3696970E+01 -0.1515152E+01  0.7279761E-07
 0.3818182E+01 -0.1515152E+01  0.4961771E-07
 0.3939394E+01 -0.1515152E+01  0.3269034E-07
 0.4060606E+01 -0.1515152E+01  0.2017563E-07
 0.4181818E+01 -0.1515152E+01  0.1163782E-07
 0.4303030E+01 -0.1515152E+01  0.6455383E-08
 0.4424242E+01 -0.1515152E+01  0.3576647E-08
 0.4545455E+01 -0.1515152E+01  0.2008927E-08
 0.4666667E+01 -0.1515152E+01  0.1118799E-08
 0.4787879E+01 -0.1515152E+01  0.5947498E-09
 0.4909091E+01 -0.1515152E+01  0.2953190E-09
 0.5030303E+01 -0.1515152E+01  0.1383827E-09
 0.5151515E+01 -0.1515152E+01  0.6327998E-10
 0.5272727E+01 -0.1515152E+01  0.2901034E-10
 0.5393939E+01 -0.1515152E+01  0.1320185E-10
 0.5515152E+01 -0.1515152E+01  0.5686414E-11
 0.5636364E+01 -0.1515152E+01  0.2184474E-11
 0.5757576E+01 -0.1515152E+01  0.7127635E-12
 0.5878788E+01 -0.1515152E+01  0.1912892E-12
 0.6000000E+01 -0.1515152E+01  0.4144591E-13
  
  
-0.6000000E+01 -0.1393939E+01  0.1256640E-91
-0.5878788E+01 -0.1393939E+01  0.1326855E-87
-0.5757576E+01 -0.1393939E+01  0.1107498E-83
-0.5636364E+01 -0.1393939E+01  0.7307508E-80
-0.5515152E+01 -0.1393939E+01  0.3811558E-76
-0.5393939E+01 -0.1393939E+01  0.1571603E-72
-0.5272727E+01 -0.1393939E+01  0.5122593E-69
-0.5151515E+01 -0.1393939E+01  0.1319908E-65
-0.5030303E+01 -0.1393939E+01  0.2688467E-62
-0.4909091E+01 -0.1393939E+01  0.4328849E-59
-0.4787879E+01 -0.1393939E+01  0.5509943E-56
-0.4666667E+01 -0.1393939E+01  0.5544070E-53
-0.4545455E+01 -0.1393939E+01  0.4409782E-50
-0.4424242E+01 -0.1393939E+01  0.2772762E-47
-0.4303030E+01 -0.1393939E+01  0.1378208E-44
-0.4181818E+01 -0.1393939E+01  0.5415319E-42
-0.4060606E+01 -0.1393939E+01  0.1682055E-39
-0.3939394E+01 -0.1393939E+01  0.4130125E-37
-0.3818182E+01 -0.1393939E+01  0.8016656E-35
-0.3696970E+01 -0.1393939E+01  0.1230071E-32
-0.3575758E+01 -0.1393939E+01  0.1492020E-30
-0.3454545E+01 -0.1393939E+01  0.1430628E-28
-0.3333333E+01 -0.1393939E+01  0.1084393E-26
-0.3212121E+01 -0.1393939E+01  0.6497656E-25
-0.3090909E+01 -0.1393939E+01  0.3077788E-23
-0.2969697E+01 -0.1393939E+01  0.1152493E-21
-0.2848485E+01 -0.1393939E+01  0.3411658E-20
-0.2727273E+01 -0.1393939E+01  0.7984372E-19
-0.2606061E+01 -0.1393939E+01  0.1477421E-17
-0.2484848E+01 -0.1393939E+01  0.2161901E-16
-0.2363636E+01 -0.1393939E+01  0.2502601E-15
-0.2242424E+01 -0.1393939E+01  0.2293407E-14
-0.2121212E+01 -0.1393939E+01  0.1666146E-13
-0.2000000E+01 -0.1393939E+01  0.9622277E-13
-0.1878788E+01 -0.1393939E+01  0.4441059E-12
-0.1757576E+01 -0.1393939E+01  0.1654785E-11
-0.1636364E+01 -0.1393939E+01  0.5071579E-11
-0.1515152E+01 -0.1393939E+01  0.1320185E-10
-0.1393939E+01 -0.1393939E+01  0.3065003E-10
-0.1272727E+01 -0.1393939E+01  0.6735177E-10
-0.1151515E+01 -0.1393939E+01  0.1469138E-09
-0.1030303E+01 -0.1393939E+01  0.3212759E-09
-0.9090909E+00 -0.1393939E+01  0.6856264E-09
-0.7878788E+00 -0.1393939E+01  0.1380799E-08
