-0.4545455E+01  0.1515152E+01  0.3565596E-08
-0.4545455E+01  0.1717172E+01  0.6052727E-08
-0.4545455E+01  0.1919192E+01  0.6234847E-08
-0.4545455E+01  0.2121212E+01  0.3956969E-08
-0.4545455E+01  0.2323232E+01  0.1478180E-08
-0.4545455E+01  0.2525253E+01  0.8270637E-09
-0.4545455E+01  0.2727273E+01  0.5996289E-09
-0.4545455E+01  0.2929293E+01  0.1950635E-08
-0.4545455E+01  0.3131313E+01  0.1180225E-07
-0.4545455E+01  0.3333333E+01  0.2958577E-07
-0.4545455E+01  0.3535354E+01  0.4494301E-07
-0.4545455E+01  0.3737374E+01  0.6317887E-07
-0.4545455E+01  0.3939394E+01  0.8386562E-07
-0.4545455E+01  0.4141414E+01  0.7636581E-07
-0.4545455E+01  0.4343434E+01  0.4139130E-07
-0.4545455E+01  0.4545455E+01  0.1311671E-07
-0.4545455E+01  0.4747475E+01  0.2453061E-08
-0.4545455E+01  0.4949495E+01  0.2737500E-09
-0.4545455E+01  0.5151515E+01  0.1838370E-10
-0.4545455E+01  0.5353535E+01  0.7473169E-12
-0.4545455E+01  0.5555556E+01  0.1846321E-13
-0.4545455E+01  0.5757576E+01  0.2779765E-15
-0.4545455E+01  0.5959596E+01  0.2555005E-17
-0.4545455E+01  0.6161616E+01  0.1435437E-19
-0.4545455E+01  0.6363636E+01  0.4933311E-22
-0.4545455E+01  0.6565657E+01  0.1037748E-24
-0.4545455E+01  0.6767677E+01  0.1336606E-27
-0.4545455E+01  0.6969697E+01  0.1054340E-30
-0.4545455E+01  0.7171717E+01  0.5094430E-34
-0.4545455E+01  0.7373737E+01  0.1507985E-37
-0.4545455E+01  0.7575758E+01  0.2734749E-41
-0.4545455E+01  0.7777778E+01  0.3038640E-45
-0.4545455E+01  0.7979798E+01  0.2068699E-49
-0.4545455E+01  0.8181818E+01  0.8629425E-54
-0.4545455E+01  0.8383838E+01  0.2205666E-58
-0.4545455E+01  0.8585859E+01  0.3454424E-63
-0.4545455E+01  0.8787879E+01  0.3315073E-68
-0.4545455E+01  0.8989899E+01  0.1949370E-73
-0.4545455E+01  0.9191919E+01  0.7023938E-79
-0.4545455E+01  0.9393939E+01  0.1550792E-84
-0.4545455E+01  0.9595960E+01  0.2098042E-90
-0.4545455E+01  0.9797980E+01  0.1739253E-96
-0.4545455E+01  0.1000000E+02  0.8834867-103
  
  
-0.4343434E+01 -0.1000000E+02  0.6783792-122
-0.4343434E+01 -0.9797980E+01  0.1805589-115
-0.4343434E+01 -0.9595960E+01  0.2942719-109
-0.4343434E+01 -0.9393939E+01  0.2935866-103
-0.4343434E+01 -0.9191919E+01  0.1792433E-97
-0.4343434E+01 -0.8989899E+01  0.6695519E-92
-0.4343434E+01 -0.8787879E+01  0.1530827E-86
-0.4343434E+01 -0.8585859E+01  0.2146912E-81
-0.4343434E+01 -0.8383838E+01  0.1859866E-76
-0.4343434E+01 -0.8181818E+01  0.1013745E-71
-0.4343434E+01 -0.7979798E+01  0.3621536E-67
-0.4343434E+01 -0.7777778E+01  0.9075729E-63
-0.4343434E+01 -0.7575758E+01  0.1698185E-58
-0.4343434E+01 -0.7373737E+01  0.2364397E-54
-0.4343434E+01 -0.7171717E+01  0.2297958E-50
-0.4343434E+01 -0.6969697E+01  0.1465277E-46
-0.4343434E+01 -0.6767677E+01  0.5945564E-43
-0.4343434E+01 -0.6565657E+01  0.1532731E-39
-0.4343434E+01 -0.6363636E+01  0.2569010E-36
-0.4343434E+01 -0.6161616E+01  0.2932500E-33
-0.4343434E+01 -0.5959596E+01  0.2408032E-30
-0.4343434E+01 -0.5757576E+01  0.1456957E-27
-0.4343434E+01 -0.5555556E+01  0.6302232E-25
-0.4343434E+01 -0.5353535E+01  0.1842385E-22
-0.4343434E+01 -0.5151515E+01  0.3473323E-20
-0.4343434E+01 -0.4949495E+01  0.4102075E-18
-0.4343434E+01 -0.4747475E+01  0.2983719E-16
-0.4343434E+01 -0.4545455E+01  0.1320805E-14
-0.4343434E+01 -0.4343434E+01  0.3517073E-13
-0.4343434E+01 -0.4141414E+01  0.5545928E-12
-0.4343434E+01 -0.3939394E+01  0.5049103E-11
-0.4343434E+01 -0.3737374E+01  0.2545789E-10
-0.4343434E+01 -0.3535354E+01  0.6985854E-10
-0.4343434E+01 -0.3333333E+01  0.1859680E-09
-0.4343434E+01 -0.3131313E+01  0.1248202E-08
-0.4343434E+01 -0.2929293E+01  0.7072712E-08
-0.4343434E+01 -0.2727273E+01  0.2471325E-07
-0.4343434E+01 -0.2525253E+01  0.5807063E-07
-0.4343434E+01 -0.2323232E+01  0.1011996E-06
-0.4343434E+01 -0.2121212E+01  0.1444801E-06
-0.4343434E+01 -0.1919192E+01  0.1808786E-06
-0.4343434E+01 -0.1717172E+01  0.1935456E-06
-0.4343434E+01 -0.1515152E+01  0.1604675E-06
-0.4343434E+01 -0.1313131E+01  0.9570975E-07
-0.4343434E+01 -0.1111111E+01  0.4949324E-07
-0.4343434E+01 -0.9090909E+00  0.5021064E-07
-0.4343434E+01 -0.7070707E+00  0.6703150E-07
-0.4343434E+01 -0.5050505E+00  0.5029414E-07
-0.4343434E+01 -0.3030303E+00  0.6670215E-07
-0.4343434E+01 -0.1010101E+00  0.2309591E-06
-0.4343434E+01  0.1010101E+00  0.3920653E-06
-0.4343434E+01  0.3030303E+00  0.3966481E-06
-0.4343434E+01  0.5050505E+00  0.3845329E-06
-0.4343434E+01  0.7070707E+00  0.3300096E-06
-0.4343434E+01  0.9090909E+00  0.1494928E-06
-0.4343434E+01  0.1111111E+01  0.1572622E-07
-0.4343434E+01  0.1313131E+01  0.5854372E-08
-0.4343434E+01  0.1515152E+01  0.3050188E-07
-0.4343434E+01  0.1717172E+01  0.4271773E-07
-0.4343434E+01  0.1919192E+01  0.4114022E-07
-0.4343434E+01  0.2121212E+01  0.2639306E-07
-0.4343434E+01  0.2323232E+01  0.1033401E-07
-0.4343434E+01  0.2525253E+01  0.4923024E-08
-0.4343434E+01  0.2727273E+01  0.2951904E-08
-0.4343434E+01  0.2929293E+01  0.5623361E-08
-0.4343434E+01  0.3131313E+01  0.4273023E-07
-0.4343434E+01  0.3333333E+01  0.1184571E-06
-0.4343434E+01  0.3535354E+01  0.1843631E-06
-0.4343434E+01  0.3737374E+01  0.2363887E-06
-0.4343434E+01  0.3939394E+01  0.2817749E-06
-0.4343434E+01  0.4141414E+01  0.2448685E-06
-0.4343434E+01  0.4343434E+01  0.1309241E-06
-0.4343434E+01  0.4545455E+01  0.4139130E-07
-0.4343434E+01  0.4747475E+01  0.7749538E-08
-0.4343434E+01  0.4949495E+01  0.8666146E-09
-0.4343434E+01  0.5151515E+01  0.5832908E-10
-0.4343434E+01  0.5353535E+01  0.2376351E-11
-0.4343434E+01  0.5555556E+01  0.5883227E-13
-0.4343434E+01  0.5757576E+01  0.8875034E-15
-0.4343434E+01  0.5959596E+01  0.8172699E-17
-0.4343434E+01  0.6161616E+01  0.4599769E-19
-0.4343434E+01  0.6363636E+01  0.1583585E-21
-0.4343434E+01  0.6565657E+01  0.3336749E-24
-0.4343434E+01  0.6767677E+01  0.4304728E-27
-0.4343434E+01  0.6969697E+01  0.3401086E-30
-0.4343434E+01  0.7171717E+01  0.1645937E-33
-0.4343434E+01  0.7373737E+01  0.4879583E-37
-0.4343434E+01  0.7575758E+01  0.8862566E-41
-0.4343434E+01  0.7777778E+01  0.9862034E-45
-0.4343434E+01  0.7979798E+01  0.6723869E-49
-0.4343434E+01  0.8181818E+01  0.2808848E-53
-0.4343434E+01  0.8383838E+01  0.7189534E-58
-0.4343434E+01  0.8585859E+01  0.1127565E-62
-0.4343434E+01  0.8787879E+01  0.1083565E-67
-0.4343434E+01  0.8989899E+01  0.6380318E-73
-0.4343434E+01  0.9191919E+01  0.2302005E-78
-0.4343434E+01  0.9393939E+01  0.5089178E-84
-0.4343434E+01  0.9595960E+01  0.6893945E-90
-0.4343434E+01  0.9797980E+01  0.5722259E-96
-0.4343434E+01  0.1000000E+02  0.2910364-102
  
  
-0.4141414E+01 -0.1000000E+02  0.2152031-119
-0.4141414E+01 -0.9797980E+01  0.5732368-113
-0.4141414E+01 -0.9595960E+01  0.9353357-107
-0.4141414E+01 -0.9393939E+01  0.9347079-101
-0.4141414E+01 -0.9191919E+01  0.5719518E-95
-0.4141414E+01 -0.8989899E+01  0.2142351E-89
-0.4141414E+01 -0.8787879E+01  0.4910591E-84
-0.4141414E+01 -0.8585859E+01  0.6886773E-79
-0.4141414E+01 -0.8383838E+01  0.5912090E-74
-0.4141414E+01 -0.8181818E+01  0.3114277E-69
-0.4141414E+01 -0.7979798E+01  0.1014248E-64
-0.4141414E+01 -0.7777778E+01  0.2082655E-60
-0.4141414E+01 -0.7575758E+01  0.2813767E-56
-0.4141414E+01 -0.7373737E+01  0.2678700E-52
-0.4141414E+01 -0.7171717E+01  0.1905145E-48
-0.4141414E+01 -0.6969697E+01  0.1002774E-44
-0.4141414E+01 -0.6767677E+01  0.3658161E-41
-0.4141414E+01 -0.6565657E+01  0.8706855E-38
-0.4141414E+01 -0.6363636E+01  0.1312933E-34
-0.4141414E+01 -0.6161616E+01  0.1252182E-31
-0.4141414E+01 -0.5959596E+01  0.7725715E-29
-0.4141414E+01 -0.5757576E+01  0.3233484E-26
-0.4141414E+01 -0.5555556E+01  0.9745108E-24
-0.4141414E+01 -0.5353535E+01  0.2179693E-21
-0.4141414E+01 -0.5151515E+01  0.3513677E-19
-0.4141414E+01 -0.4949495E+01  0.3843171E-17
-0.4141414E+01 -0.4747475E+01  0.2710732E-15
-0.4141414E+01 -0.4545455E+01  0.1194755E-13
-0.4141414E+01 -0.4343434E+01  0.3228245E-12
-0.4141414E+01 -0.4141414E+01  0.5268438E-11
-0.4141414E+01 -0.3939394E+01  0.5104216E-10
-0.4141414E+01 -0.3737374E+01  0.2857744E-09
-0.4141414E+01 -0.3535354E+01  0.8843166E-09
-0.4141414E+01 -0.3333333E+01  0.1502902E-08
-0.4141414E+01 -0.3131313E+01  0.2977845E-08
-0.4141414E+01 -0.2929293E+01  0.1520961E-07
-0.4141414E+01 -0.2727273E+01  0.5991595E-07
-0.4141414E+01 -0.2525253E+01  0.1523324E-06
-0.4141414E+01 -0.2323232E+01  0.2852476E-06
-0.4141414E+01 -0.2121212E+01  0.4442672E-06
-0.4141414E+01 -0.1919192E+01  0.6061329E-06
-0.4141414E+01 -0.1717172E+01  0.6834572E-06
-0.4141414E+01 -0.1515152E+01  0.5669155E-06
-0.4141414E+01 -0.1313131E+01  0.3264043E-06
-0.4141414E+01 -0.1111111E+01  0.1950655E-06
-0.4141414E+01 -0.9090909E+00  0.2762701E-06
-0.4141414E+01 -0.7070707E+00  0.4126860E-06
-0.4141414E+01 -0.5050505E+00  0.3990922E-06
-0.4141414E+01 -0.3030303E+00  0.4702562E-06
-0.4141414E+01 -0.1010101E+00  0.1041534E-05
-0.4141414E+01  0.1010101E+00  0.1615976E-05
-0.4141414E+01  0.3030303E+00  0.1657725E-05
-0.4141414E+01  0.5050505E+00  0.1561060E-05
-0.4141414E+01  0.7070707E+00  0.1204364E-05
-0.4141414E+01  0.9090909E+00  0.4571569E-06
-0.4141414E+01  0.1111111E+01  0.2105367E-07
-0.4141414E+01  0.1313131E+01  0.5775599E-07
-0.4141414E+01  0.1515152E+01  0.1630984E-06
-0.4141414E+01  0.1717172E+01  0.1921642E-06
-0.4141414E+01  0.1919192E+01  0.1742306E-06
-0.4141414E+01  0.2121212E+01  0.1157581E-06
-0.4141414E+01  0.2323232E+01  0.5035493E-07
-0.4141414E+01  0.2525253E+01  0.2070602E-07
-0.4141414E+01  0.2727273E+01  0.8773890E-08
-0.4141414E+01  0.2929293E+01  0.6590689E-08
-0.4141414E+01  0.3131313E+01  0.9097959E-07
-0.4141414E+01  0.3333333E+01  0.2959940E-06
-0.4141414E+01  0.3535354E+01  0.4901025E-06
-0.4141414E+01  0.3737374E+01  0.5848992E-06
-0.4141414E+01  0.3939394E+01  0.6015973E-06
-0.4141414E+01  0.4141414E+01  0.4760693E-06
-0.4141414E+01  0.4343434E+01  0.2448685E-06
-0.4141414E+01  0.4545455E+01  0.7636581E-07
-0.4141414E+01  0.4747475E+01  0.1424331E-07
-0.4141414E+01  0.4949495E+01  0.1592820E-08
-0.4141414E+01  0.5151515E+01  0.1073715E-09
-0.4141414E+01  0.5353535E+01  0.4383677E-11
-0.4141414E+01  0.5555556E+01  0.1087847E-12
-0.4141414E+01  0.5757576E+01  0.1645048E-14
-0.4141414E+01  0.5959596E+01  0.1518569E-16
-0.4141414E+01  0.6161616E+01  0.8567571E-19
-0.4141414E+01  0.6363636E+01  0.2956673E-21
-0.4141414E+01  0.6565657E+01  0.6244703E-24
-0.4141414E+01  0.6767677E+01  0.8075062E-27
-0.4141414E+01  0.6969697E+01  0.6394630E-30
-0.4141414E+01  0.7171717E+01  0.3101665E-33
-0.4141414E+01  0.7373737E+01  0.9215826E-37
-0.4141414E+01  0.7575758E+01  0.1677520E-40
-0.4141414E+01  0.7777778E+01  0.1870761E-44
-0.4141414E+01  0.7979798E+01  0.1278208E-48
-0.4141414E+01  0.8181818E+01  0.5350921E-53
-0.4141414E+01  0.8383838E+01  0.1372481E-57
-0.4141414E+01  0.8585859E+01  0.2156949E-62
-0.4141414E+01  0.8787879E+01  0.2076985E-67
-0.4141414E+01  0.8989899E+01  0.1225431E-72
-0.4141414E+01  0.9191919E+01  0.4430049E-78
-0.4141414E+01  0.9393939E+01  0.9812818E-84
-0.4141414E+01  0.9595960E+01  0.1331820E-89
-0.4141414E+01  0.9797980E+01  0.1107555E-95
-0.4141414E+01  0.1000000E+02  0.5643560-102
  
  
-0.3939394E+01 -0.1000000E+02  0.4174553-117
-0.3939394E+01 -0.9797980E+01  0.1112303-110
-0.3939394E+01 -0.9595960E+01  0.1815795-104
-0.3939394E+01 -0.9393939E+01  0.1815953E-98
-0.3939394E+01 -0.9191919E+01  0.1112459E-92
-0.3939394E+01 -0.8989899E+01  0.4173798E-87
-0.3939394E+01 -0.8787879E+01  0.9588371E-82
-0.3939394E+01 -0.8585859E+01  0.1348331E-76
-0.3939394E+01 -0.8383838E+01  0.1160256E-71
-0.3939394E+01 -0.8181818E+01  0.6108838E-67
-0.3939394E+01 -0.7979798E+01  0.1969052E-62
-0.3939394E+01 -0.7777778E+01  0.3895891E-58
-0.3939394E+01 -0.7575758E+01  0.4770217E-54
-0.3939394E+01 -0.7373737E+01  0.3690273E-50
-0.3939394E+01 -0.7171717E+01  0.1885022E-46
-0.3939394E+01 -0.6969697E+01  0.6807553E-43
-0.3939394E+01 -0.6767677E+01  0.1834416E-39
-0.3939394E+01 -0.6565657E+01  0.3633513E-36
-0.3939394E+01 -0.6363636E+01  0.4949601E-33
-0.3939394E+01 -0.6161616E+01  0.4371904E-30
-0.3939394E+01 -0.5959596E+01  0.2433535E-27
-0.3939394E+01 -0.5757576E+01  0.8520548E-25
-0.3939394E+01 -0.5555556E+01  0.1920117E-22
-0.3939394E+01 -0.5353535E+01  0.2931519E-20
-0.3939394E+01 -0.5151515E+01  0.3247373E-18
-0.3939394E+01 -0.4949495E+01  0.2707859E-16
-0.3939394E+01 -0.4747475E+01  0.1643440E-14
-0.3939394E+01 -0.4545455E+01  0.6774814E-13
-0.3939394E+01 -0.4343434E+01  0.1793483E-11
-0.3939394E+01 -0.4141414E+01  0.2947486E-10
-0.3939394E+01 -0.3939394E+01  0.2942569E-09
-0.3939394E+01 -0.3737374E+01  0.1748371E-08
-0.3939394E+01 -0.3535354E+01  0.6003941E-08
-0.3939394E+01 -0.3333333E+01  0.1138381E-07
-0.3939394E+01 -0.3131313E+01  0.1244290E-07
-0.3939394E+01 -0.2929293E+01  0.2174345E-07
-0.3939394E+01 -0.2727273E+01  0.8475956E-07
-0.3939394E+01 -0.2525253E+01  0.2410849E-06
-0.3939394E+01 -0.2323232E+01  0.4931984E-06
-0.3939394E+01 -0.2121212E+01  0.8319210E-06
-0.3939394E+01 -0.1919192E+01  0.1205495E-05
-0.3939394E+01 -0.1717172E+01  0.1394259E-05
-0.3939394E+01 -0.1515152E+01  0.1156589E-05
-0.3939394E+01 -0.1313131E+01  0.7584991E-06
-0.3939394E+01 -0.1111111E+01  0.8391469E-06
-0.3939394E+01 -0.9090909E+00  0.1544641E-05
-0.3939394E+01 -0.7070707E+00  0.2337958E-05
-0.3939394E+01 -0.5050505E+00  0.2610060E-05
-0.3939394E+01 -0.3030303E+00  0.2679365E-05
-0.3939394E+01 -0.1010101E+00  0.3490584E-05
-0.3939394E+01  0.1010101E+00  0.4471009E-05
-0.3939394E+01  0.3030303E+00  0.4625397E-05
-0.3939394E+01  0.5050505E+00  0.4206693E-05
-0.3939394E+01  0.7070707E+00  0.2830651E-05
-0.3939394E+01  0.9090909E+00  0.8692570E-06
-0.3939394E+01  0.1111111E+01  0.3026204E-07
-0.3939394E+01  0.1313131E+01  0.2830497E-06
-0.3939394E+01  0.1515152E+01  0.5453956E-06
-0.3939394E+01  0.1717172E+01  0.5680739E-06
-0.3939394E+01  0.1919192E+01  0.4975329E-06
-0.3939394E+01  0.2121212E+01  0.3555478E-06
-0.3939394E+01  0.2323232E+01  0.1857621E-06
-0.3939394E+01  0.2525253E+01  0.7958942E-07
-0.3939394E+01  0.2727273E+01  0.2803239E-07
-0.3939394E+01  0.2929293E+01  0.7919009E-09
-0.3939394E+01  0.3131313E+01  0.1074509E-06
-0.3939394E+01  0.3333333E+01  0.4532381E-06
-0.3939394E+01  0.3535354E+01  0.8454522E-06
-0.3939394E+01  0.3737374E+01  0.9980643E-06
-0.3939394E+01  0.3939394E+01  0.8871031E-06
-0.3939394E+01  0.4141414E+01  0.6015973E-06
-0.3939394E+01  0.4343434E+01  0.2817749E-06
-0.3939394E+01  0.4545455E+01  0.8386562E-07
-0.3939394E+01  0.4747475E+01  0.1530153E-07
-0.3939394E+01  0.4949495E+01  0.1694132E-08
-0.3939394E+01  0.5151515E+01  0.1137360E-09
-0.3939394E+01  0.5353535E+01  0.4638681E-11
-0.3939394E+01  0.5555556E+01  0.1151799E-12
-0.3939394E+01  0.5757576E+01  0.1744354E-14
-0.3939394E+01  0.5959596E+01  0.1613483E-16
-0.3939394E+01  0.6161616E+01  0.9124228E-19
-0.3939394E+01  0.6363636E+01  0.3156686E-21
-0.3939394E+01  0.6565657E+01  0.6684659E-24
-0.3939394E+01  0.6767677E+01  0.8667284E-27
-0.3939394E+01  0.6969697E+01  0.6882410E-30
-0.3939394E+01  0.7171717E+01  0.3347483E-33
-0.3939394E+01  0.7373737E+01  0.9973822E-37
-0.3939394E+01  0.7575758E+01  0.1820542E-40
-0.3939394E+01  0.7777778E+01  0.2035898E-44
-0.3939394E+01  0.7979798E+01  0.1394895E-48
-0.3939394E+01  0.8181818E+01  0.5855532E-53
-0.3939394E+01  0.8383838E+01  0.1506041E-57
-0.3939394E+01  0.8585859E+01  0.2373325E-62
-0.3939394E+01  0.8787879E+01  0.2291553E-67
-0.3939394E+01  0.8989899E+01  0.1355680E-72
-0.3939394E+01  0.9191919E+01  0.4914058E-78
-0.3939394E+01  0.9393939E+01  0.1091390E-83
-0.3939394E+01  0.9595960E+01  0.1485172E-89
-0.3939394E+01  0.9797980E+01  0.1238315E-95
-0.3939394E+01  0.1000000E+02  0.6326212-102
  
  
-0.3737374E+01 -0.1000000E+02  0.4950388-115
-0.3737374E+01 -0.9797980E+01  0.1319043-108
-0.3737374E+01 -0.9595960E+01  0.2153504-102
-0.3737374E+01 -0.9393939E+01  0.2154185E-96
-0.3737374E+01 -0.9191919E+01  0.1320217E-90
-0.3737374E+01 -0.8989899E+01  0.4956744E-85
-0.3737374E+01 -0.8787879E+01  0.1139942E-79
-0.3737374E+01 -0.8585859E+01  0.1605565E-74
-0.3737374E+01 -0.8383838E+01  0.1384618E-69
-0.3737374E+01 -0.8181818E+01  0.7309055E-65
-0.3737374E+01 -0.7979798E+01  0.2360991E-60
-0.3737374E+01 -0.7777778E+01  0.4666473E-56
-0.3737374E+01 -0.7575758E+01  0.5647274E-52
-0.3737374E+01 -0.7373737E+01  0.4196787E-48
-0.3737374E+01 -0.7171717E+01  0.1931967E-44
-0.3737374E+01 -0.6969697E+01  0.5630127E-41
-0.3737374E+01 -0.6767677E+01  0.1086426E-37
-0.3737374E+01 -0.6565657E+01  0.1484230E-34
-0.3737374E+01 -0.6363636E+01  0.1506856E-31
-0.3737374E+01 -0.6161616E+01  0.1114482E-28
-0.3737374E+01 -0.5959596E+01  0.5617056E-26
-0.3737374E+01 -0.5757576E+01  0.1821335E-23
-0.3737374E+01 -0.5555556E+01  0.3692860E-21
-0.3737374E+01 -0.5353535E+01  0.4671096E-19
-0.3737374E+01 -0.5151515E+01  0.3779772E-17
-0.3737374E+01 -0.4949495E+01  0.2081765E-15
-0.3737374E+01 -0.4747475E+01  0.8522123E-14
-0.3737374E+01 -0.4545455E+01  0.2707005E-12
-0.3737374E+01 -0.4343434E+01  0.6326281E-11
-0.3737374E+01 -0.4141414E+01  0.9960627E-10
-0.3737374E+01 -0.3939394E+01  0.9932816E-09
-0.3737374E+01 -0.3737374E+01  0.6059547E-08
-0.3737374E+01 -0.3535354E+01  0.2205696E-07
-0.3737374E+01 -0.3333333E+01  0.4652697E-07
-0.3737374E+01 -0.3131313E+01  0.5521281E-07
-0.3737374E+01 -0.2929293E+01  0.4491790E-07
-0.3737374E+01 -0.2727273E+01  0.7960527E-07
-0.3737374E+01 -0.2525253E+01  0.2348381E-06
-0.3737374E+01 -0.2323232E+01  0.5586950E-06
-0.3737374E+01 -0.2121212E+01  0.1093918E-05
-0.3737374E+01 -0.1919192E+01  0.1757653E-05
-0.3737374E+01 -0.1717172E+01  0.2201065E-05
-0.3737374E+01 -0.1515152E+01  0.2245243E-05
-0.3737374E+01 -0.1313131E+01  0.2668063E-05
-0.3737374E+01 -0.1111111E+01  0.4529914E-05
-0.3737374E+01 -0.9090909E+00  0.7640907E-05
-0.3737374E+01 -0.7070707E+00  0.1084035E-04
-0.3737374E+01 -0.5050505E+00  0.1267416E-04
-0.3737374E+01 -0.3030303E+00  0.1232501E-04
-0.3737374E+01 -0.1010101E+00  0.1111943E-04
-0.3737374E+01  0.1010101E+00  0.1047806E-04
-0.3737374E+01  0.3030303E+00  0.1006415E-04
-0.3737374E+01  0.5050505E+00  0.8771005E-05
-0.3737374E+01  0.7070707E+00  0.5538330E-05
-0.3737374E+01  0.9090909E+00  0.1862054E-05
-0.3737374E+01  0.1111111E+01  0.3974502E-06
-0.3737374E+01  0.1313131E+01  0.7557843E-06
-0.3737374E+01  0.1515152E+01  0.1175368E-05
-0.3737374E+01  0.1717172E+01  0.1204876E-05
-0.3737374E+01  0.1919192E+01  0.1073229E-05
-0.3737374E+01  0.2121212E+01  0.8466905E-06
-0.3737374E+01  0.2323232E+01  0.5565995E-06
-0.3737374E+01  0.2525253E+01  0.3144041E-06
-0.3737374E+01  0.2727273E+01  0.1619453E-06
-0.3737374E+01  0.2929293E+01  0.6478729E-07
-0.3737374E+01  0.3131313E+01  0.9265493E-07
-0.3737374E+01  0.3333333E+01  0.4151752E-06
-0.3737374E+01  0.3535354E+01  0.9255764E-06
-0.3737374E+01  0.3737374E+01  0.1185790E-05
-0.3737374E+01  0.3939394E+01  0.9980643E-06
-0.3737374E+01  0.4141414E+01  0.5848992E-06
-0.3737374E+01  0.4343434E+01  0.2363887E-06
-0.3737374E+01  0.4545455E+01  0.6317888E-07
-0.3737374E+01  0.4747475E+01  0.1075456E-07
-0.3737374E+01  0.4949495E+01  0.1140343E-08
-0.3737374E+01  0.5151515E+01  0.7451774E-10
-0.3737374E+01  0.5353535E+01  0.2987535E-11
-0.3737374E+01  0.5555556E+01  0.7336429E-13
-0.3737374E+01  0.5757576E+01  0.1103028E-14
-0.3737374E+01  0.5959596E+01  0.1015383E-16
-0.3737374E+01  0.6161616E+01  0.5723844E-19
-0.3737374E+01  0.6363636E+01  0.1976243E-21
-0.3737374E+01  0.6565657E+01  0.4179814E-24
-0.3737374E+01  0.6767677E+01  0.5416154E-27
-0.3737374E+01  0.6969697E+01  0.4300128E-30
-0.3737374E+01  0.7171717E+01  0.2091966E-33
-0.3737374E+01  0.7373737E+01  0.6236317E-37
-0.3737374E+01  0.7575758E+01  0.1139233E-40
-0.3737374E+01  0.7777778E+01  0.1275305E-44
-0.3737374E+01  0.7979798E+01  0.8748507E-49
-0.3737374E+01  0.8181818E+01  0.3677669E-53
-0.3737374E+01  0.8383838E+01  0.9473889E-58
-0.3737374E+01  0.8585859E+01  0.1495540E-62
-0.3737374E+01  0.8787879E+01  0.1446701E-67
-0.3737374E+01  0.8989899E+01  0.8575643E-73
-0.3737374E+01  0.9191919E+01  0.3114999E-78
-0.3737374E+01  0.9393939E+01  0.6933439E-84
-0.3737374E+01  0.9595960E+01  0.9456606E-90
-0.3737374E+01  0.9797980E+01  0.7903403E-96
-0.3737374E+01  0.1000000E+02  0.4047454-102
  
  
-0.3535354E+01 -0.1000000E+02  0.3584924-113
-0.3535354E+01 -0.9797980E+01  0.9550275-107
-0.3535354E+01 -0.9595960E+01  0.1558953-100
-0.3535354E+01 -0.9393939E+01  0.1559278E-94
-0.3535354E+01 -0.9191919E+01  0.9555991E-89
-0.3535354E+01 -0.8989899E+01  0.3588163E-83
-0.3535354E+01 -0.8787879E+01  0.8254430E-78
-0.3535354E+01 -0.8585859E+01  0.1163276E-72
-0.3535354E+01 -0.8383838E+01  0.1004164E-67
-0.3535354E+01 -0.8181818E+01  0.5308549E-63
-0.3535354E+01 -0.7979798E+01  0.1718278E-58
-0.3535354E+01 -0.7777778E+01  0.3404332E-54
-0.3535354E+01 -0.7575758E+01  0.4127354E-50
-0.3535354E+01 -0.7373737E+01  0.3061925E-46
-0.3535354E+01 -0.7171717E+01  0.1391072E-42
-0.3535354E+01 -0.6969697E+01  0.3882644E-39
-0.3535354E+01 -0.6767677E+01  0.6719294E-36
-0.3535354E+01 -0.6565657E+01  0.7373021E-33
-0.3535354E+01 -0.6363636E+01  0.5364538E-30
-0.3535354E+01 -0.6161616E+01  0.2757837E-27
-0.3535354E+01 -0.5959596E+01  0.1044460E-24
-0.3535354E+01 -0.5757576E+01  0.2844753E-22
-0.3535354E+01 -0.5555556E+01  0.5214116E-20
-0.3535354E+01 -0.5353535E+01  0.6072861E-18
-0.3535354E+01 -0.5151515E+01  0.4359559E-16
-0.3535354E+01 -0.4949495E+01  0.1920929E-14
-0.3535354E+01 -0.4747475E+01  0.5364787E-13
-0.3535354E+01 -0.4545455E+01  0.1045310E-11
-0.3535354E+01 -0.4343434E+01  0.1633966E-10
-0.3535354E+01 -0.4141414E+01  0.2105924E-09
-0.3535354E+01 -0.3939394E+01  0.1974928E-08
-0.3535354E+01 -0.3737374E+01  0.1199292E-07
-0.3535354E+01 -0.3535354E+01  0.4469399E-07
-0.3535354E+01 -0.3333333E+01  0.1003396E-06
-0.3535354E+01 -0.3131313E+01  0.1363717E-06
-0.3535354E+01 -0.2929293E+01  0.1202439E-06
-0.3535354E+01 -0.2727273E+01  0.9680222E-07
-0.3535354E+01 -0.2525253E+01  0.1754508E-06
-0.3535354E+01 -0.2323232E+01  0.6247882E-06
-0.3535354E+01 -0.2121212E+01  0.1865925E-05
-0.3535354E+01 -0.1919192E+01  0.3862831E-05
-0.3535354E+01 -0.1717172E+01  0.5873152E-05
-0.3535354E+01 -0.1515152E+01  0.7920530E-05
-0.3535354E+01 -0.1313131E+01  0.1179235E-04
-0.3535354E+01 -0.1111111E+01  0.1874653E-04
-0.3535354E+01 -0.9090909E+00  0.2775775E-04
-0.3535354E+01 -0.7070707E+00  0.3743581E-04
-0.3535354E+01 -0.5050505E+00  0.4460934E-04
