 0.4610000E+01 -0.8169060E+00 -0.7921606E+00 -0.7674152E+00 -0.7426698E+00 -0.7179245E+00 -0.6931791E+00 -0.6684337E+00 -0.6436883E+00 -0.6189430E+00 -0.5941976E+00 -0.5694522E+00 -0.5447068E+00 -0.5199615E+00 -0.4952161E+00 -0.4704707E+00 -0.4457253E+00 -0.4209800E+00 -0.3962346E+00 -0.3714892E+00 -0.3467439E+00 -0.3219985E+00 -0.2972531E+00 -0.2725077E+00 -0.2477624E+00 -0.2230170E+00 -0.1982716E+00 -0.1735262E+00 -0.1487809E+00 -0.1240355E+00 -0.9929011E-01 -0.7454474E-01 -0.4979936E-01 -0.2505399E-01 -0.3086160E-03  0.2443676E-01  0.4918213E-01  0.7392751E-01  0.9867288E-01  0.1234183E+00  0.1481636E+00
 0.4620000E+01 -0.8186756E+00 -0.7938767E+00 -0.7690778E+00 -0.7442788E+00 -0.7194799E+00 -0.6946810E+00 -0.6698820E+00 -0.6450831E+00 -0.6202841E+00 -0.5954852E+00 -0.5706863E+00 -0.5458873E+00 -0.5210884E+00 -0.4962895E+00 -0.4714905E+00 -0.4466916E+00 -0.4218926E+00 -0.3970937E+00 -0.3722948E+00 -0.3474958E+00 -0.3226969E+00 -0.2978980E+00 -0.2730990E+00 -0.2483001E+00 -0.2235012E+00 -0.1987022E+00 -0.1739033E+00 -0.1491043E+00 -0.1243054E+00 -0.9950647E-01 -0.7470753E-01 -0.4990860E-01 -0.2510966E-01 -0.3107217E-03  0.2448822E-01  0.4928715E-01  0.7408609E-01  0.9888503E-01  0.1236840E+00  0.1484829E+00
 0.4630000E+01 -0.8204453E+00 -0.7955928E+00 -0.7707403E+00 -0.7458878E+00 -0.7210353E+00 -0.6961828E+00 -0.6713303E+00 -0.6464778E+00 -0.6216253E+00 -0.5967728E+00 -0.5719203E+00 -0.5470678E+00 -0.5222153E+00 -0.4973628E+00 -0.4725103E+00 -0.4476578E+00 -0.4228053E+00 -0.3979528E+00 -0.3731003E+00 -0.3482478E+00 -0.3233953E+00 -0.2985428E+00 -0.2736903E+00 -0.2488378E+00 -0.2239853E+00 -0.1991328E+00 -0.1742803E+00 -0.1494278E+00 -0.1245753E+00 -0.9972282E-01 -0.7487033E-01 -0.5001783E-01 -0.2516533E-01 -0.3128260E-03  0.2453967E-01  0.4939217E-01  0.7424467E-01  0.9909717E-01  0.1239497E+00  0.1488022E+00
 0.4640000E+01 -0.8222150E+00 -0.7973089E+00 -0.7724029E+00 -0.7474968E+00 -0.7225907E+00 -0.6976847E+00 -0.6727786E+00 -0.6478726E+00 -0.6229665E+00 -0.5980604E+00 -0.5731544E+00 -0.5482483E+00 -0.5233422E+00 -0.4984362E+00 -0.4735301E+00 -0.4486241E+00 -0.4237180E+00 -0.3988119E+00 -0.3739059E+00 -0.3489998E+00 -0.3240937E+00 -0.2991877E+00 -0.2742816E+00 -0.2493756E+00 -0.2244695E+00 -0.1995634E+00 -0.1746574E+00 -0.1497513E+00 -0.1248452E+00 -0.9993919E-01 -0.7503312E-01 -0.5012706E-01 -0.2522100E-01 -0.3149375E-03  0.2459112E-01  0.4949719E-01  0.7440325E-01  0.9930931E-01  0.1242154E+00  0.1491214E+00
 0.4650000E+01 -0.8239846E+00 -0.7990250E+00 -0.7740654E+00 -0.7491058E+00 -0.7241461E+00 -0.6991865E+00 -0.6742269E+00 -0.6492673E+00 -0.6243076E+00 -0.5993480E+00 -0.5743884E+00 -0.5494288E+00 -0.5244692E+00 -0.4995095E+00 -0.4745499E+00 -0.4495903E+00 -0.4246307E+00 -0.3996710E+00 -0.3747114E+00 -0.3497518E+00 -0.3247922E+00 -0.2998325E+00 -0.2748729E+00 -0.2499133E+00 -0.2249537E+00 -0.1999940E+00 -0.1750344E+00 -0.1500748E+00 -0.1251152E+00 -0.1001556E+00 -0.7519593E-01 -0.5023631E-01 -0.2527668E-01 -0.3170581E-03  0.2464257E-01  0.4960219E-01  0.7456181E-01  0.9952144E-01  0.1244811E+00  0.1494407E+00
 0.4660000E+01 -0.8257543E+00 -0.8007411E+00 -0.7757279E+00 -0.7507147E+00 -0.7257015E+00 -0.7006883E+00 -0.6756752E+00 -0.6506620E+00 -0.6256488E+00 -0.6006356E+00 -0.5756224E+00 -0.5506092E+00 -0.5255961E+00 -0.5005829E+00 -0.4755697E+00 -0.4505565E+00 -0.4255433E+00 -0.4005301E+00 -0.3755170E+00 -0.3505038E+00 -0.3254906E+00 -0.3004774E+00 -0.2754642E+00 -0.2504510E+00 -0.2254379E+00 -0.2004247E+00 -0.1754115E+00 -0.1503983E+00 -0.1253851E+00 -0.1003719E+00 -0.7535875E-01 -0.5034557E-01 -0.2533238E-01 -0.3191977E-03  0.2469399E-01  0.4970717E-01  0.7472035E-01  0.9973354E-01  0.1247467E+00  0.1497599E+00
 0.4670000E+01 -0.8275239E+00 -0.8024571E+00 -0.7773904E+00 -0.7523236E+00 -0.7272569E+00 -0.7021902E+00 -0.6771234E+00 -0.6520567E+00 -0.6269899E+00 -0.6019232E+00 -0.5768564E+00 -0.5517897E+00 -0.5267230E+00 -0.5016562E+00 -0.4765895E+00 -0.4515227E+00 -0.4264560E+00 -0.4013892E+00 -0.3763225E+00 -0.3512558E+00 -0.3261890E+00 -0.3011223E+00 -0.2760555E+00 -0.2509888E+00 -0.2259220E+00 -0.2008553E+00 -0.1757885E+00 -0.1507218E+00 -0.1256551E+00 -0.1005883E+00 -0.7552158E-01 -0.5045483E-01 -0.2538809E-01 -0.3213487E-03  0.2474539E-01  0.4981214E-01  0.7487888E-01  0.9994562E-01  0.1250124E+00  0.1500791E+00
 0.4680000E+01 -0.8292935E+00 -0.8041732E+00 -0.7790529E+00 -0.7539326E+00 -0.7288123E+00 -0.7036920E+00 -0.6785717E+00 -0.6534514E+00 -0.6283311E+00 -0.6032108E+00 -0.5780905E+00 -0.5529701E+00 -0.5278498E+00 -0.5027295E+00 -0.4776092E+00 -0.4524889E+00 -0.4273686E+00 -0.4022483E+00 -0.3771280E+00 -0.3520077E+00 -0.3268874E+00 -0.3017671E+00 -0.2766468E+00 -0.2515265E+00 -0.2264062E+00 -0.2012859E+00 -0.1761656E+00 -0.1510453E+00 -0.1259250E+00 -0.1008047E+00 -0.7568441E-01 -0.5056411E-01 -0.2544380E-01 -0.3235007E-03  0.2479680E-01  0.4991710E-01  0.7503741E-01  0.1001577E+00  0.1252780E+00  0.1503983E+00
 0.4690000E+01 -0.8310631E+00 -0.8058892E+00 -0.7807153E+00 -0.7555415E+00 -0.7303676E+00 -0.7051938E+00 -0.6800199E+00 -0.6548460E+00 -0.6296722E+00 -0.6044983E+00 -0.5793245E+00 -0.5541506E+00 -0.5289767E+00 -0.5038029E+00 -0.4786290E+00 -0.4534552E+00 -0.4282813E+00 -0.4031074E+00 -0.3779336E+00 -0.3527597E+00 -0.3275858E+00 -0.3024120E+00 -0.2772381E+00 -0.2520643E+00 -0.2268904E+00 -0.2017165E+00 -0.1765427E+00 -0.1513688E+00 -0.1261950E+00 -0.1010211E+00 -0.7584725E-01 -0.5067339E-01 -0.2549952E-01 -0.3256646E-03  0.2484820E-01  0.5002206E-01  0.7519592E-01  0.1003698E+00  0.1255436E+00  0.1507175E+00
 0.4700000E+01 -0.8328326E+00 -0.8076052E+00 -0.7823778E+00 -0.7571504E+00 -0.7319230E+00 -0.7066955E+00 -0.6814681E+00 -0.6562407E+00 -0.6310133E+00 -0.6057859E+00 -0.5805584E+00 -0.5553310E+00 -0.5301036E+00 -0.5048762E+00 -0.4796488E+00 -0.4544214E+00 -0.4291939E+00 -0.4039665E+00 -0.3787391E+00 -0.3535117E+00 -0.3282843E+00 -0.3030569E+00 -0.2778294E+00 -0.2526020E+00 -0.2273746E+00 -0.2021472E+00 -0.1769198E+00 -0.1516923E+00 -0.1264649E+00 -0.1012375E+00 -0.7601009E-01 -0.5078267E-01 -0.2555525E-01 -0.3278340E-03  0.2489958E-01  0.5012700E-01  0.7535442E-01  0.1005818E+00  0.1258093E+00  0.1510367E+00
 0.4710000E+01 -0.8346022E+00 -0.8093212E+00 -0.7840402E+00 -0.7587593E+00 -0.7334783E+00 -0.7081973E+00 -0.6829163E+00 -0.6576354E+00 -0.6323544E+00 -0.6070734E+00 -0.5817924E+00 -0.5565115E+00 -0.5312305E+00 -0.5059495E+00 -0.4806685E+00 -0.4553876E+00 -0.4301066E+00 -0.4048256E+00 -0.3795446E+00 -0.3542637E+00 -0.3289827E+00 -0.3037017E+00 -0.2784207E+00 -0.2531398E+00 -0.2278588E+00 -0.2025778E+00 -0.1772968E+00 -0.1520159E+00 -0.1267349E+00 -0.1014539E+00 -0.7617295E-01 -0.5089197E-01 -0.2561100E-01 -0.3300234E-03  0.2495095E-01  0.5023193E-01  0.7551290E-01  0.1007939E+00  0.1260748E+00  0.1513558E+00
 0.4720000E+01 -0.8363717E+00 -0.8110372E+00 -0.7857027E+00 -0.7603681E+00 -0.7350336E+00 -0.7096991E+00 -0.6843645E+00 -0.6590300E+00 -0.6336955E+00 -0.6083609E+00 -0.5830264E+00 -0.5576919E+00 -0.5323574E+00 -0.5070228E+00 -0.4816883E+00 -0.4563538E+00 -0.4310192E+00 -0.4056847E+00 -0.3803502E+00 -0.3550156E+00 -0.3296811E+00 -0.3043466E+00 -0.2790120E+00 -0.2536775E+00 -0.2283430E+00 -0.2030085E+00 -0.1776739E+00 -0.1523394E+00 -0.1270049E+00 -0.1016703E+00 -0.7633580E-01 -0.5100127E-01 -0.2566674E-01 -0.3322052E-03  0.2500233E-01  0.5033686E-01  0.7567139E-01  0.1010059E+00  0.1263404E+00  0.1516750E+00
 0.4730000E+01 -0.8381413E+00 -0.8127532E+00 -0.7873651E+00 -0.7619770E+00 -0.7365889E+00 -0.7112008E+00 -0.6858127E+00 -0.6604247E+00 -0.6350366E+00 -0.6096485E+00 -0.5842604E+00 -0.5588723E+00 -0.5334842E+00 -0.5080961E+00 -0.4827080E+00 -0.4573200E+00 -0.4319319E+00 -0.4065438E+00 -0.3811557E+00 -0.3557676E+00 -0.3303795E+00 -0.3049914E+00 -0.2796034E+00 -0.2542153E+00 -0.2288272E+00 -0.2034391E+00 -0.1780510E+00 -0.1526629E+00 -0.1272748E+00 -0.1018867E+00 -0.7649866E-01 -0.5111057E-01 -0.2572249E-01 -0.3343997E-03  0.2505369E-01  0.5044177E-01  0.7582986E-01  0.1012179E+00  0.1266060E+00  0.1519941E+00
 0.4740000E+01 -0.8399108E+00 -0.8144691E+00 -0.7890275E+00 -0.7635858E+00 -0.7381442E+00 -0.7127026E+00 -0.6872609E+00 -0.6618193E+00 -0.6363776E+00 -0.6109360E+00 -0.5854944E+00 -0.5600527E+00 -0.5346111E+00 -0.5091694E+00 -0.4837278E+00 -0.4582862E+00 -0.4328445E+00 -0.4074029E+00 -0.3819612E+00 -0.3565196E+00 -0.3310779E+00 -0.3056363E+00 -0.2801947E+00 -0.2547530E+00 -0.2293114E+00 -0.2038697E+00 -0.1784281E+00 -0.1529865E+00 -0.1275448E+00 -0.1021032E+00 -0.7666153E-01 -0.5121989E-01 -0.2577825E-01 -0.3366058E-03  0.2510504E-01  0.5054668E-01  0.7598832E-01  0.1014300E+00  0.1268716E+00  0.1523132E+00
 0.4750000E+01 -0.8416803E+00 -0.8161851E+00 -0.7906899E+00 -0.7651947E+00 -0.7396995E+00 -0.7142043E+00 -0.6887091E+00 -0.6632139E+00 -0.6377187E+00 -0.6122235E+00 -0.5867283E+00 -0.5612331E+00 -0.5357379E+00 -0.5102427E+00 -0.4847475E+00 -0.4592523E+00 -0.4337571E+00 -0.4082619E+00 -0.3827668E+00 -0.3572716E+00 -0.3317764E+00 -0.3062812E+00 -0.2807860E+00 -0.2552908E+00 -0.2297956E+00 -0.2043004E+00 -0.1788052E+00 -0.1533100E+00 -0.1278148E+00 -0.1023196E+00 -0.7682442E-01 -0.5132922E-01 -0.2583403E-01 -0.3388350E-03  0.2515636E-01  0.5065155E-01  0.7614675E-01  0.1016419E+00  0.1271371E+00  0.1526323E+00
 0.4760000E+01 -0.8434497E+00 -0.8179010E+00 -0.7923522E+00 -0.7668035E+00 -0.7412547E+00 -0.7157060E+00 -0.6901572E+00 -0.6646085E+00 -0.6390597E+00 -0.6135110E+00 -0.5879622E+00 -0.5624135E+00 -0.5368648E+00 -0.5113160E+00 -0.4857673E+00 -0.4602185E+00 -0.4346698E+00 -0.4091210E+00 -0.3835723E+00 -0.3580235E+00 -0.3324748E+00 -0.3069260E+00 -0.2813773E+00 -0.2558285E+00 -0.2302798E+00 -0.2047310E+00 -0.1791823E+00 -0.1536336E+00 -0.1280848E+00 -0.1025361E+00 -0.7698732E-01 -0.5143857E-01 -0.2588982E-01 -0.3410765E-03  0.2520767E-01  0.5075642E-01  0.7630516E-01  0.1018539E+00  0.1274027E+00  0.1529514E+00
 0.4770000E+01 -0.8452192E+00 -0.8196169E+00 -0.7940146E+00 -0.7684123E+00 -0.7428100E+00 -0.7172077E+00 -0.6916054E+00 -0.6660031E+00 -0.6404008E+00 -0.6147985E+00 -0.5891962E+00 -0.5635939E+00 -0.5379916E+00 -0.5123893E+00 -0.4867870E+00 -0.4611847E+00 -0.4355824E+00 -0.4099801E+00 -0.3843778E+00 -0.3587755E+00 -0.3331732E+00 -0.3075709E+00 -0.2819686E+00 -0.2563663E+00 -0.2307640E+00 -0.2051617E+00 -0.1795594E+00 -0.1539571E+00 -0.1283548E+00 -0.1027525E+00 -0.7715022E-01 -0.5154792E-01 -0.2594562E-01 -0.3433203E-03  0.2525898E-01  0.5086128E-01  0.7646357E-01  0.1020659E+00  0.1276682E+00  0.1532705E+00
 0.4780000E+01 -0.8469886E+00 -0.8213328E+00 -0.7956769E+00 -0.7700211E+00 -0.7443652E+00 -0.7187094E+00 -0.6930535E+00 -0.6673977E+00 -0.6417418E+00 -0.6160860E+00 -0.5904301E+00 -0.5647743E+00 -0.5391184E+00 -0.5134626E+00 -0.4878067E+00 -0.4621509E+00 -0.4364950E+00 -0.4108392E+00 -0.3851833E+00 -0.3595275E+00 -0.3338716E+00 -0.3082158E+00 -0.2825599E+00 -0.2569041E+00 -0.2312482E+00 -0.2055924E+00 -0.1799365E+00 -0.1542807E+00 -0.1286248E+00 -0.1029690E+00 -0.7731312E-01 -0.5165727E-01 -0.2600142E-01 -0.3455719E-03  0.2531028E-01  0.5096613E-01  0.7662198E-01  0.1022778E+00  0.1279337E+00  0.1535895E+00
 0.4790000E+01 -0.8487580E+00 -0.8230486E+00 -0.7973392E+00 -0.7716298E+00 -0.7459204E+00 -0.7202110E+00 -0.6945016E+00 -0.6687922E+00 -0.6430828E+00 -0.6173734E+00 -0.5916640E+00 -0.5659546E+00 -0.5402452E+00 -0.5145358E+00 -0.4888264E+00 -0.4631170E+00 -0.4374076E+00 -0.4116982E+00 -0.3859888E+00 -0.3602794E+00 -0.3345700E+00 -0.3088606E+00 -0.2831512E+00 -0.2574418E+00 -0.2317324E+00 -0.2060230E+00 -0.1803136E+00 -0.1546042E+00 -0.1288948E+00 -0.1031854E+00 -0.7747604E-01 -0.5176664E-01 -0.2605724E-01 -0.3478385E-03  0.2536156E-01  0.5107096E-01  0.7678036E-01  0.1024898E+00  0.1281992E+00  0.1539086E+00
 0.4800000E+01 -0.8505274E+00 -0.8247645E+00 -0.7990015E+00 -0.7732386E+00 -0.7474756E+00 -0.7217127E+00 -0.6959497E+00 -0.6701868E+00 -0.6444238E+00 -0.6186609E+00 -0.5928979E+00 -0.5671350E+00 -0.5413720E+00 -0.5156091E+00 -0.4898461E+00 -0.4640832E+00 -0.4383202E+00 -0.4125573E+00 -0.3867943E+00 -0.3610314E+00 -0.3352684E+00 -0.3095055E+00 -0.2837426E+00 -0.2579796E+00 -0.2322167E+00 -0.2064537E+00 -0.1806908E+00 -0.1549278E+00 -0.1291649E+00 -0.1034019E+00 -0.7763897E-01 -0.5187602E-01 -0.2611307E-01 -0.3501216E-03  0.2541283E-01  0.5117578E-01  0.7693872E-01  0.1027017E+00  0.1284646E+00  0.1542276E+00
 0.4810000E+01 -0.8522968E+00 -0.8264803E+00 -0.8006638E+00 -0.7748473E+00 -0.7490308E+00 -0.7232143E+00 -0.6973978E+00 -0.6715813E+00 -0.6457648E+00 -0.6199483E+00 -0.5941318E+00 -0.5683153E+00 -0.5424988E+00 -0.5166823E+00 -0.4908658E+00 -0.4650494E+00 -0.4392329E+00 -0.4134164E+00 -0.3875999E+00 -0.3617834E+00 -0.3359669E+00 -0.3101504E+00 -0.2843339E+00 -0.2585174E+00 -0.2327009E+00 -0.2068844E+00 -0.1810679E+00 -0.1552514E+00 -0.1294349E+00 -0.1036184E+00 -0.7780189E-01 -0.5198539E-01 -0.2616889E-01 -0.3523977E-03  0.2546410E-01  0.5128060E-01  0.7709710E-01  0.1029136E+00  0.1287301E+00  0.1545466E+00
 0.4820000E+01 -0.8540662E+00 -0.8281961E+00 -0.8023261E+00 -0.7764561E+00 -0.7505860E+00 -0.7247160E+00 -0.6988459E+00 -0.6729759E+00 -0.6471058E+00 -0.6212358E+00 -0.5953657E+00 -0.5694957E+00 -0.5436256E+00 -0.5177556E+00 -0.4918856E+00 -0.4660155E+00 -0.4401455E+00 -0.4142754E+00 -0.3884054E+00 -0.3625353E+00 -0.3366653E+00 -0.3107952E+00 -0.2849252E+00 -0.2590551E+00 -0.2331851E+00 -0.2073151E+00 -0.1814450E+00 -0.1555750E+00 -0.1297049E+00 -0.1038349E+00 -0.7796482E-01 -0.5209478E-01 -0.2622473E-01 -0.3546876E-03  0.2551536E-01  0.5138540E-01  0.7725545E-01  0.1031255E+00  0.1289955E+00  0.1548656E+00
 0.4830000E+01 -0.8558355E+00 -0.8299120E+00 -0.8039884E+00 -0.7780648E+00 -0.7521412E+00 -0.7262176E+00 -0.7002940E+00 -0.6743704E+00 -0.6484468E+00 -0.6225232E+00 -0.5965996E+00 -0.5706760E+00 -0.5447524E+00 -0.5188288E+00 -0.4929053E+00 -0.4669817E+00 -0.4410581E+00 -0.4151345E+00 -0.3892109E+00 -0.3632873E+00 -0.3373637E+00 -0.3114401E+00 -0.2855165E+00 -0.2595929E+00 -0.2336693E+00 -0.2077457E+00 -0.1818221E+00 -0.1558985E+00 -0.1299750E+00 -0.1040514E+00 -0.7812777E-01 -0.5220418E-01 -0.2628058E-01 -0.3569916E-03  0.2556660E-01  0.5149019E-01  0.7741379E-01  0.1033374E+00  0.1292610E+00  0.1551846E+00
 0.4840000E+01 -0.8576049E+00 -0.8316277E+00 -0.8056506E+00 -0.7796735E+00 -0.7536963E+00 -0.7277192E+00 -0.7017421E+00 -0.6757649E+00 -0.6497878E+00 -0.6238106E+00 -0.5978335E+00 -0.5718564E+00 -0.5458792E+00 -0.5199021E+00 -0.4939249E+00 -0.4679478E+00 -0.4419707E+00 -0.4159935E+00 -0.3900164E+00 -0.3640392E+00 -0.3380621E+00 -0.3120850E+00 -0.2861078E+00 -0.2601307E+00 -0.2341536E+00 -0.2081764E+00 -0.1821993E+00 -0.1562221E+00 -0.1302450E+00 -0.1042679E+00 -0.7829073E-01 -0.5231359E-01 -0.2633645E-01 -0.3593101E-03  0.2561783E-01  0.5159497E-01  0.7757211E-01  0.1035492E+00  0.1295264E+00  0.1555035E+00
 0.4850000E+01 -0.8593742E+00 -0.8333435E+00 -0.8073128E+00 -0.7812822E+00 -0.7552515E+00 -0.7292208E+00 -0.7031901E+00 -0.6771594E+00 -0.6511287E+00 -0.6250981E+00 -0.5990674E+00 -0.5730367E+00 -0.5470060E+00 -0.5209753E+00 -0.4949446E+00 -0.4689139E+00 -0.4428833E+00 -0.4168526E+00 -0.3908219E+00 -0.3647912E+00 -0.3387605E+00 -0.3127298E+00 -0.2866992E+00 -0.2606685E+00 -0.2346378E+00 -0.2086071E+00 -0.1825764E+00 -0.1565457E+00 -0.1305151E+00 -0.1044844E+00 -0.7845368E-01 -0.5242300E-01 -0.2639231E-01 -0.3616293E-03  0.2566906E-01  0.5169974E-01  0.7773042E-01  0.1037611E+00  0.1297918E+00  0.1558225E+00
 0.4860000E+01 -0.8611435E+00 -0.8350593E+00 -0.8089751E+00 -0.7828908E+00 -0.7568066E+00 -0.7307224E+00 -0.7046382E+00 -0.6785539E+00 -0.6524697E+00 -0.6263855E+00 -0.6003012E+00 -0.5742170E+00 -0.5481328E+00 -0.5220485E+00 -0.4959643E+00 -0.4698801E+00 -0.4437959E+00 -0.4177116E+00 -0.3916274E+00 -0.3655432E+00 -0.3394589E+00 -0.3133747E+00 -0.2872905E+00 -0.2612063E+00 -0.2351220E+00 -0.2090378E+00 -0.1829536E+00 -0.1568693E+00 -0.1307851E+00 -0.1047009E+00 -0.7861664E-01 -0.5253242E-01 -0.2644819E-01 -0.3639565E-03  0.2572027E-01  0.5180450E-01  0.7788873E-01  0.1039730E+00  0.1300572E+00  0.1561414E+00
 0.4870000E+01 -0.8629128E+00 -0.8367750E+00 -0.8106373E+00 -0.7844995E+00 -0.7583617E+00 -0.7322240E+00 -0.7060862E+00 -0.6799484E+00 -0.6538106E+00 -0.6276729E+00 -0.6015351E+00 -0.5753973E+00 -0.5492595E+00 -0.5231218E+00 -0.4969840E+00 -0.4708462E+00 -0.4447084E+00 -0.4185707E+00 -0.3924329E+00 -0.3662951E+00 -0.3401574E+00 -0.3140196E+00 -0.2878818E+00 -0.2617440E+00 -0.2356063E+00 -0.2094685E+00 -0.1833307E+00 -0.1571929E+00 -0.1310552E+00 -0.1049174E+00 -0.7877962E-01 -0.5264185E-01 -0.2650407E-01 -0.3662997E-03  0.2577147E-01  0.5190925E-01  0.7804702E-01  0.1041848E+00  0.1303226E+00  0.1564603E+00
 0.4880000E+01 -0.8646821E+00 -0.8384908E+00 -0.8122995E+00 -0.7861081E+00 -0.7599168E+00 -0.7337255E+00 -0.7075342E+00 -0.6813429E+00 -0.6551516E+00 -0.6289602E+00 -0.6027689E+00 -0.5765776E+00 -0.5503863E+00 -0.5241950E+00 -0.4980037E+00 -0.4718123E+00 -0.4456210E+00 -0.4194297E+00 -0.3932384E+00 -0.3670471E+00 -0.3408558E+00 -0.3146645E+00 -0.2884731E+00 -0.2622818E+00 -0.2360905E+00 -0.2098992E+00 -0.1837079E+00 -0.1575166E+00 -0.1313252E+00 -0.1051339E+00 -0.7894260E-01 -0.5275129E-01 -0.2655997E-01 -0.3686535E-03  0.2582266E-01  0.5201398E-01  0.7820530E-01  0.1043966E+00  0.1305879E+00  0.1567792E+00
 0.4890000E+01 -0.8664514E+00 -0.8402065E+00 -0.8139616E+00 -0.7877168E+00 -0.7614719E+00 -0.7352271E+00 -0.7089822E+00 -0.6827373E+00 -0.6564925E+00 -0.6302476E+00 -0.6040028E+00 -0.5777579E+00 -0.5515131E+00 -0.5252682E+00 -0.4990233E+00 -0.4727785E+00 -0.4465336E+00 -0.4202888E+00 -0.3940439E+00 -0.3677990E+00 -0.3415542E+00 -0.3153093E+00 -0.2890645E+00 -0.2628196E+00 -0.2365747E+00 -0.2103299E+00 -0.1840850E+00 -0.1578402E+00 -0.1315953E+00 -0.1053504E+00 -0.7910559E-01 -0.5286073E-01 -0.2661587E-01 -0.3710087E-03  0.2587385E-01  0.5211871E-01  0.7836357E-01  0.1046084E+00  0.1308533E+00  0.1570981E+00
 0.4900000E+01 -0.8682206E+00 -0.8419222E+00 -0.8156238E+00 -0.7893254E+00 -0.7630270E+00 -0.7367286E+00 -0.7104302E+00 -0.6841318E+00 -0.6578334E+00 -0.6315350E+00 -0.6052366E+00 -0.5789382E+00 -0.5526398E+00 -0.5263414E+00 -0.5000430E+00 -0.4737446E+00 -0.4474462E+00 -0.4211478E+00 -0.3948494E+00 -0.3685510E+00 -0.3422526E+00 -0.3159542E+00 -0.2896558E+00 -0.2633574E+00 -0.2370590E+00 -0.2107606E+00 -0.1844622E+00 -0.1581638E+00 -0.1318654E+00 -0.1055670E+00 -0.7926858E-01 -0.5297017E-01 -0.2667177E-01 -0.3733701E-03  0.2592503E-01  0.5222343E-01  0.7852184E-01  0.1048202E+00  0.1311186E+00  0.1574170E+00
 0.4910000E+01 -0.8699899E+00 -0.8436379E+00 -0.8172860E+00 -0.7909340E+00 -0.7645821E+00 -0.7382301E+00 -0.7118782E+00 -0.6855263E+00 -0.6591743E+00 -0.6328224E+00 -0.6064704E+00 -0.5801185E+00 -0.5537665E+00 -0.5274146E+00 -0.5010627E+00 -0.4747107E+00 -0.4483588E+00 -0.4220068E+00 -0.3956549E+00 -0.3693029E+00 -0.3429510E+00 -0.3165991E+00 -0.2902471E+00 -0.2638952E+00 -0.2375432E+00 -0.2111913E+00 -0.1848393E+00 -0.1584874E+00 -0.1321355E+00 -0.1057835E+00 -0.7943158E-01 -0.5307963E-01 -0.2672769E-01 -0.3757486E-03  0.2597619E-01  0.5232814E-01  0.7868008E-01  0.1050320E+00  0.1313840E+00  0.1577359E+00
 0.4920000E+01 -0.8717591E+00 -0.8453536E+00 -0.8189481E+00 -0.7925426E+00 -0.7661371E+00 -0.7397317E+00 -0.7133262E+00 -0.6869207E+00 -0.6605152E+00 -0.6341097E+00 -0.6077042E+00 -0.5812988E+00 -0.5548933E+00 -0.5284878E+00 -0.5020823E+00 -0.4756768E+00 -0.4492713E+00 -0.4228659E+00 -0.3964604E+00 -0.3700549E+00 -0.3436494E+00 -0.3172439E+00 -0.2908385E+00 -0.2644330E+00 -0.2380275E+00 -0.2116220E+00 -0.1852165E+00 -0.1588110E+00 -0.1324056E+00 -0.1060001E+00 -0.7959459E-01 -0.5318911E-01 -0.2678363E-01 -0.3781456E-03  0.2602734E-01  0.5243282E-01  0.7883830E-01  0.1052438E+00  0.1316493E+00  0.1580547E+00
 0.4930000E+01 -0.8735283E+00 -0.8470692E+00 -0.8206102E+00 -0.7941512E+00 -0.7676922E+00 -0.7412332E+00 -0.7147741E+00 -0.6883151E+00 -0.6618561E+00 -0.6353971E+00 -0.6089380E+00 -0.5824790E+00 -0.5560200E+00 -0.5295610E+00 -0.5031020E+00 -0.4766429E+00 -0.4501839E+00 -0.4237249E+00 -0.3972659E+00 -0.3708068E+00 -0.3443478E+00 -0.3178888E+00 -0.2914298E+00 -0.2649708E+00 -0.2385117E+00 -0.2120527E+00 -0.1855937E+00 -0.1591347E+00 -0.1326756E+00 -0.1062166E+00 -0.7975761E-01 -0.5329858E-01 -0.2683956E-01 -0.3805385E-03  0.2607848E-01  0.5253751E-01  0.7899653E-01  0.1054556E+00  0.1319146E+00  0.1583736E+00
 0.4940000E+01 -0.8752975E+00 -0.8487849E+00 -0.8222723E+00 -0.7957598E+00 -0.7692472E+00 -0.7427347E+00 -0.7162221E+00 -0.6897095E+00 -0.6631970E+00 -0.6366844E+00 -0.6101718E+00 -0.5836593E+00 -0.5571467E+00 -0.5306342E+00 -0.5041216E+00 -0.4776090E+00 -0.4510965E+00 -0.4245839E+00 -0.3980714E+00 -0.3715588E+00 -0.3450462E+00 -0.3185337E+00 -0.2920211E+00 -0.2655086E+00 -0.2389960E+00 -0.2124834E+00 -0.1859709E+00 -0.1594583E+00 -0.1329457E+00 -0.1064332E+00 -0.7992063E-01 -0.5340807E-01 -0.2689551E-01 -0.3829443E-03  0.2612962E-01  0.5264218E-01  0.7915474E-01  0.1056673E+00  0.1321799E+00  0.1586924E+00
