 0.528  (0.921609793604-0.333120946321j)  (-0.0156132788533-0.00781496521236j)  (0.0475144217709+0.0706614526564j)  (0.0939395922279-0.0827194384905j)  (0.0505891872795+0.0504928473759j)  (0.0280051140443+0.0903174160838j)  (-0.016820760375+0.0290336604822j)  (-0.0059698734233-0.013604145863j)  (0.00527679755948-0.00703357788967j)  (-0.0155984897042+0.0140756462404j)  (-0.0203215642168+0.00824157725544j)  (-0.00453778527023-0.00925540559669j) 
 0.532  (0.91964149424-0.33854582743j)  (-0.015795081133-0.00751957421326j)  (0.0495677193621+0.0694018530944j)  (0.0904520863052-0.0860911832113j)  (0.0528150038933+0.0479370724055j)  (0.0339057160344+0.0884607431723j)  (-0.0150067573168+0.0304916557164j)  (-0.00735861977375-0.0129730320333j)  (0.00440998446367-0.00774632615108j)  (-0.0141126311591+0.0156151749196j)  (-0.0191098155014+0.0105249114405j)  (-0.00566432166605-0.00881860713454j) 
 0.536  (0.917614877855-0.344033913286j)  (-0.0159707088424-0.00719520564934j)  (0.0516085684191+0.0680080038524j)  (0.0867900460263-0.0892996525339j)  (0.055022846768+0.0451471180175j)  (0.0397096597555+0.0861857610236j)  (-0.0129926767237+0.0318306927856j)  (-0.00866449382956-0.0121235430812j)  (0.00346496939139-0.00835959665562j)  (-0.0124393877618+0.0170534161739j)  (-0.0176301805556+0.0126385260825j)  (-0.00675869173409-0.00816977203565j) 
 0.54  (0.915528448196-0.349578517673j)  (-0.0161355320055-0.00689037221847j)  (0.053634652551+0.0665829267359j)  (0.0829662142828-0.09246765707j)  (0.0570278261354+0.0422959538647j)  (0.0454867419524+0.0835046097175j)  (-0.0108856423293+0.0330257999047j)  (-0.00992222339141-0.0112012416447j)  (0.0024346496281-0.00886382684999j)  (-0.0106160987926+0.018267455404j)  (-0.0158771041076+0.0146351537334j)  (-0.00777364708725-0.00742560353252j) 
 0.544  (0.913381313231-0.355184772031j)  (-0.0162950581254-0.00655723963434j)  (0.0556443070891+0.0650210295822j)  (0.0789648649984-0.0954508582469j)  (0.0589999541005+0.0392247601881j)  (0.0511071070975+0.0803891241698j)  (-0.00859794234464+0.0340765049443j)  (-0.0110733944874-0.0100625379005j)  (0.00134556138789-0.00924489793772j)  (-0.00864457652554+0.0193390428124j)  (-0.0138704140365+0.0163852905029j)  (-0.00872398439251-0.0064805146166j) 
 0.548  (0.911171869928-0.360845914279j)  (-0.0164427944633-0.00624380441719j)  (0.0576290555749+0.0634263581209j)  (0.0748105410951-0.0983718137312j)  (0.0607383828323+0.0360918992183j)  (0.056630872823+0.076866256315j)  (-0.00623384869634+0.0349477262591j)  (-0.0121311548802-0.00886638947506j)  (0.000198653855416-0.00949674236033j)  (-0.00655160972039+0.0201449525465j)  (-0.0116347801814+0.0179431213167j)  (-0.00953775161531-0.0054480082369j) 
 0.552  (0.908899436515-0.36656678135j)  (-0.0165861634866-0.00590275988123j)  (0.0595929350312+0.0616930101872j)  (0.0704782290591-0.101086004424j)  (0.0624281296609+0.0327579909754j)  (0.0619329869693+0.0729035315992j)  (-0.00371587343286+0.0356504138577j)  (-0.0130598661939-0.0074656638289j)  (-0.000980839865113-0.00960707067435j)  (-0.00436236148227+0.0207720296949j)  (-0.00918213627411+0.019182600103j)  (-0.0102534839734-0.00424247027481j) 
 0.556  (0.906562306313-0.372340515217j)  (-0.0167167518112-0.00558153763353j)  (0.0615209667329+0.0599257070423j)  (0.0660048991806-0.103714834155j)  (0.0638537968738+0.0293646501966j)  (0.067063559961+0.0685427934124j)  (-0.00114429583428+0.0361408829615j)  (-0.0138496290607-0.00602964366513j)  (-0.00218443327585-0.00957300311262j)  (-0.00209136413408+0.021101292757j)  (-0.00656844295037+0.0201586371247j)  (-0.0107789759001-0.00296910939711j) 
 0.56  (0.904160033695-0.37817165622j)  (-0.0168439379734-0.00523340441729j)  (0.0634232299183+0.058018737825j)  (0.061356016742-0.106114918133j)  (0.0652144098976+0.0257944108088j)  (0.0719042118479+0.0637489845886j)  (0.00154696706674+0.0364414360496j)  (-0.0144908522925-0.0044116033254j)  (-0.00338841892922-0.00938649472641j)  (0.00021241290578+0.0212235360781j)  (-0.00379774785169+0.0207567642402j)  (-0.0111758123144-0.00156807448696j) 
 0.564  (0.901690817864-0.384053224172j)  (-0.0169573423664-0.00490519251938j)  (0.0652779486819+0.0560771225217j)  (0.0565814739405-0.108405563416j)  (0.0662818783492+0.0221700106252j)  (0.0764950341062+0.0585786538669j)  (0.00426289350765+0.0365015975919j)  (-0.0149498455093-0.00278718824743j)  (-0.00457800244755-0.00904755166167j)  (0.00254848640625+0.0210291458982j)  (-0.000956222356592+0.0210320142866j)  (-0.0113379358123-0.000130881644208j) 
 0.568  (0.899154472123-0.389989468928j)  (-0.0170683289581-0.0045507757174j)  (0.0671015616743+0.053995879469j)  (0.051637075763-0.11044596004j)  (0.0672679069535+0.018398233921j)  (0.0807263452708+0.0529959460152j)  (0.00705724894373+0.0363547688947j)  (-0.0152458282424-0.00101436450349j)  (-0.00573120489814-0.00855459153015j)  (0.00484483391064+0.0206111125964j)  (0.00196010905355+0.0208900983725j)  (-0.0113479664005+0.00137225591375j) 
 0.572  (0.896549117973-0.395973256884j)  (-0.0171645206648-0.00421636745506j)  (0.0688652588851+0.0518799222996j)  (0.0465859697988-0.112352345334j)  (0.0679340258026+0.0145808694243j)  (0.084628561942+0.0470716004614j)  (0.00984163669378+0.0359457629323j)  (-0.0153214098614+0.000729705985415j)  (-0.00682887941721-0.00791020299736j)  (0.00711674624695+0.0198746059065j)  (0.00483849977311+0.0203855998283j)  (-0.0110940568137+0.00286891809357j) 
 0.576  (0.893874846917-0.402008561491j)  (-0.0172592836901-0.0038564694185j)  (0.0705921262689+0.0496255668279j)  (0.041374261335-0.113988032203j)  (0.0685029450858+0.010651061892j)  (0.0881028366491+0.0407707277365j)  (0.0126569457279+0.0353186000251j)  (-0.0152266340062+0.00257790830205j)  (-0.00785096977236-0.00712105145853j)  (0.00927132570653+0.0189123559188j)  (0.00769131413389+0.0194527461222j)  (-0.0106763493123+0.0043566850747j) 
 0.58  (0.891129726195-0.408088061188j)  (-0.0173382282307-0.00351667093328j)  (0.0722461509047+0.0473371864644j)  (0.0360784978821-0.115465198276j)  (0.068728574593+0.00668768819744j)  (0.0911706334796+0.034177352617j)  (0.0154228413613+0.0344156632838j)  (-0.0148814131901+0.00435722534195j)  (-0.00877659524899-0.00619198774838j)  (0.011341081472+0.0176496478587j)  (0.0103856369668+0.0181449691174j)  (-0.00998637068845+0.00578724602366j) 
 0.584  (0.888314141009-0.414215474366j)  (-0.0174167264265-0.00315211012888j)  (0.073857318154+0.0449129858974j)  (0.0306351492104-0.116652909879j)  (0.068842603758+0.00265204397865j)  (0.0937461152047+0.0272592041348j)  (0.0181672058959+0.0332908450944j)  (-0.0143676219208+0.0061869572526j)  (-0.00958781042113-0.00513903439018j)  (0.0132159638495+0.0161757463153j)  (0.0129428308822+0.0164321658965j)  (-0.00913668693387+0.00712653618493j) 
 0.588  (0.885426134495-0.420383256051j)  (-0.0174783776718-0.00280775938795j)  (0.075382320212+0.0424563345347j)  (0.025134092367-0.117658291272j)  (0.0685944978068-0.00140170210574j)  (0.0958428936991+0.0201122408967j)  (0.0208192256941+0.0318864923546j)  (-0.0135844260038+0.00790456535244j)  (-0.0102651339262-0.00396894659331j)  (0.0149465981648+0.014440842419j)  (0.0152189164456+0.0143655764328j)  (-0.00803165155452+0.0083544916986j) 
 0.592  (0.882466397237-0.426594897058j)  (-0.0175405504251-0.0024393907038j)  (0.0768582513638+0.0398679323126j)  (0.0195023321926-0.118357843795j)  (0.0682225470389-0.00548272649409j)  (0.0973902692074+0.0127082544706j)  (0.0233941320206+0.0302653196818j)  (-0.0126452778775+0.00961156342715j)  (-0.0107929028644-0.00270731544994j)  (0.0164110373479+0.0125268139399j)  (0.0172450183273+0.0119557251792j)  (-0.00678961521257+0.00940897467901j) 
 0.596  (0.879432984303-0.432842595328j)  (-0.0175848527724-0.00209137640277j)  (0.0782345002365+0.0372496495203j)  (0.0138427677692-0.118852653931j)  (0.0674753130212-0.00956313755569j)  (0.0983954514074+0.00515329813878j)  (0.0258320513051+0.028372029847j)  (-0.0114314759752+0.0111626704369j)  (-0.0111564449234-0.0013623860832j)  (0.017678072933+0.0104125039467j)  (0.0188774534408+0.0092500657931j)  (-0.00533649216625+0.0103008799578j) 
 0.6  (0.876326899651-0.439129646411j)  (-0.0176306267196-0.0017201105324j)  (0.0795554300821+0.0345052938904j)  (0.00807321778774-0.119028353606j)  (0.0665949659415-0.0136217084134j)  (0.0988048461907-0.0025756367445j)  (0.0281364353921+0.0262767814285j)  (-0.0100863121381+0.0126378675747j)  (-0.0113425096687+3.15355263438e-05j)  (0.0186204657227+0.00816790526611j)  (0.0201578088123+0.00630153573738j)  (-0.0037884655234+0.0109465422939j) 
 0.604  (0.873146250881-0.445447962066j)  (-0.0176575256545-0.00136938861071j)  (0.080763204053+0.0317347089506j)  (0.00230904215928-0.118979028361j)  (0.0653329959026-0.0176581014902j)  (0.098621001392-0.0103647479775j)  (0.0302596528961+0.0239288926486j)  (-0.00847695282225+0.0139160418117j)  (-0.0113446013154+0.0014651950972j)  (0.0193240706264+0.00580272048588j)  (0.0209554661522+0.00315149297606j)  (-0.0020999371631+0.0113885351725j) 
 0.608  (0.869892359869-0.451800678354j)  (-0.0176868297911-0.000996208058935j)  (0.0819095581878+0.0288454197367j)  (-0.00354073879157-0.118601109022j)  (0.0639324101651-0.021620389734j)  (0.0978091108154-0.0182311039124j)  (0.0321947594749+0.0214042496736j)  (-0.00677313515075+0.015052562233j)  (-0.0111519312198+0.0028975675736j)  (0.0196639505001+0.00337024918065j)  (0.0213227673852-0.00010687766445j)  (-0.0003761079773+0.0115307377124j) 
 0.612  (0.866563430115-0.458179398886j)  (-0.0176962901144-0.00064381355026j)  (0.0829295951342+0.0259346825446j)  (-0.00934912847637-0.11798074877j)  (0.0621516555062-0.0255367088792j)  (0.0963690000333-0.0260559935849j)  (0.0339074617163+0.0186587741409j)  (-0.00483235746411+0.0159571284018j)  (-0.0107691293849+0.0043189278696j)  (0.0197405041622+0.000911303326477j)  (0.0211551023023-0.00344137116116j)  (0.0013960249284+0.0114456268835j) 
 0.616  (0.863161102825-0.464587138286j)  (-0.0177090782109-0.000269783075784j)  (0.0838824648921+0.0229143368987j)  (-0.015215408272-0.117026774815j)  (0.060231245374-0.0293247727095j)  (0.094285909934-0.033850273239j)  (0.0353822695374+0.0157720374044j)  (-0.00284566985626+0.0166582703565j)  (-0.0101877919162+0.00568462529119j)  (0.0194391467349-0.00154222909522j)  (0.0205150196214-0.00672507776281j)  (0.00313122781157+0.011035353632j) 
 0.62  (0.859683721398-0.471015179208j)  (-0.0177011082033+8.3164621176e-05j)  (0.0846964581183+0.0198784597954j)  (-0.0210020325327-0.115816517061j)  (0.0579406936582-0.0330416859296j)  (0.0915589627642-0.0414936066186j)  (0.0365990195042+0.0127081457062j)  (-0.000665919262222+0.0171024164275j)  (-0.00942581068057+0.00698502612292j)  (0.0188707186601-0.00392040908673j)  (0.0193355190303-0.00993858632668j)  (0.00480937435881+0.0103976893271j) 
 0.624  (0.856133244949-0.477466454235j)  (-0.0176973863681+0.000456894697144j)  (0.0854381113842+0.0167437812426j)  (-0.0268159798082-0.114272681905j)  (0.0555144493397-0.0365758182537j)  (0.0881941446789-0.0489908784766j)  (0.0375359069868+0.00954802622096j)  (0.00150136620426+0.0172900282068j)  (-0.00847692185218+0.00817585866975j)  (0.017938827864-0.00621687074588j)  (0.0176875239557-0.0129320161971j)  (0.00637344093194+0.0094442151523j) 
 0.628  (0.852508199061-0.483931922766j)  (-0.0176720653264+0.000809194367118j)  (0.0860292290303+0.0136005784969j)  (-0.0325104974413-0.112462932522j)  (0.0527371595323-0.0400132523477j)  (0.0841918313071-0.0562237587247j)  (0.0381872884264+0.00626502699497j)  (0.00380263374202+0.0172089518658j)  (-0.00737323876671+0.00924810565801j)  (0.0167590621372-0.00833683049687j)  (0.0155502878412-0.0157025707105j)  (0.00777353695869+0.00829049384416j) 
 0.632  (0.848810856736-0.490414475401j)  (-0.0176519218526+0.00118139269757j)  (0.0865436329884+0.0103710189703j)  (-0.0381995506473-0.110325180643j)  (0.0498334621504-0.0432147117321j)  (0.0795787651563-0.063191919981j)  (0.0385275305423+0.00293888439601j)  (0.0060262359236+0.0168314411352j)  (-0.00611020331308+0.0101624592121j)  (0.0152601210382-0.0103023545583j)  (0.0129996513586-0.0180916299652j)  (0.00898729219201+0.00686769696695j) 
 0.636  (0.845039963925-0.496904757087j)  (-0.0176094279425+0.00153177200137j)  (0.0868970354295+0.00714093678931j)  (-0.0437287574123-0.107916632145j)  (0.0466070268618-0.0462947225379j)  (0.074358317542-0.0697828767443j)  (0.0385654078674-0.000447363520041j)  (0.00831245025226+0.0161897291858j)  (-0.00473365889974+0.0109109233717j)  (0.0135552528097-0.0120002176446j)  (0.0100653400367-0.0201163745247j)  (0.00994209119559+0.00529910381093j) 
 0.64  (0.841198101038-0.503405656684j)  (-0.0175730622543+0.0019011383685j)  (0.0871703642189+0.00383844826764j)  (-0.0492182558536-0.105191535369j)  (0.043268837504-0.0490887213248j)  (0.0685772115111-0.075992329807j)  (0.0382740410286-0.00381783371401j)  (0.0104530560784+0.0152288461639j)  (-0.00324014131453+0.0114638636075j)  (0.0116034955006-0.0134820314546j)  (0.00682291687201-0.0216257710339j)  (0.0106537909306+0.00354322275319j) 
 0.644  (0.837284266243-0.509907524434j)  (-0.0175136976021+0.00224827199346j)  (0.0872736919653+0.000544285619575j)  (-0.0545078197121-0.102195905602j)  (0.0396451688534-0.05173855348j)  (0.0622431937281-0.0817175006261j)  (0.0376759597425-0.00717999920372j)  (0.0125768300936+0.014026226112j)  (-0.00168715039997+0.011814497795j)  (0.00950771594246-0.0146242170569j)  (0.00335133132489-0.0226590831068j)  (0.0110369586692+0.00171916968667j) 
 0.648  (0.833301338464-0.516413287547j)  (-0.0174614452547+0.00261345602895j)  (0.0872947915362-0.00280701431871j)  (-0.0597228464934-0.0989012312801j)  (0.0359295056618-0.0540573373096j)  (0.0554213466148-0.0869517549867j)  (0.0367455403087-0.0104644782422j)  (0.0144892201934+0.0125017585796j)  (-7.15839258744e-05+0.0119471636098j)  (0.00726029438641-0.0155067418379j)  (-0.000280835015835-0.0230893923339j)  (0.0111454839327-0.000183028873971j) 
 0.652  (0.829248591678-0.522913031369j)  (-0.0173856556837+0.00295598969891j)  (0.0871385967643-0.00614048596188j)  (-0.0646992218027-0.0953416652486j)  (0.0319738845035-0.0562124928337j)  (0.0481246814208-0.0916056924062j)  (0.0355178061257-0.0136700923226j)  (0.0163025329317+0.0107764150586j)  (0.00154100437787+0.0118561920313j)  (0.00494538986945-0.0160047871098j)  (-0.00395248659119-0.0229780731291j)  (0.0108925850714-0.00206090490419j) 
 0.656  (0.825129191955-0.529409761162j)  (-0.017318006952+0.0033156145679j)  (0.0868993811789-0.00951474278488j)  (-0.0695665934606-0.0915065850669j)  (0.0279505512752-0.0579983181644j)  (0.0404341699171-0.0956722486857j)  (0.0339706299118-0.0167364416697j)  (0.0178461974337+0.00874804846646j)  (0.0031541020317+0.011543231579j)  (0.00258910325691-0.0162228691648j)  (-0.0076096079585-0.0222368983966j)  (0.0103656982357-0.00389295443633j) 
 0.66  (0.820942703064-0.535893335722j)  (-0.0172263946661+0.00365219271099j)  (0.0864774792123-0.0128612454218j)  (-0.0741590427794-0.0874176756828j)  (0.0237399345248-0.0596054327051j)  (0.0323683958101-0.0990786496096j)  (0.0321496736634-0.0196551009755j)  (0.0192116492848+0.00657687119119j)  (0.00469897728369+0.0110032867353j)  (0.000249128122956-0.016044256055j)  (-0.0111013882072-0.0209466487077j)  (0.00948810616714-0.00560491795349j) 
 0.664  (0.816692564149-0.542366877545j)  (-0.0171440051704+0.00400488197175j)  (0.0859732370269-0.0162313721006j)  (-0.0786093679519-0.0830825783628j)  (0.0194895234227-0.0608132381652j)  (0.0240209626124-0.101819410843j)  (0.0300381221545-0.0223768019783j)  (0.0202619682808+0.00414270417856j)  (0.00618012324624+0.0102572098241j)  (-0.00201706901682-0.0155915612395j)  (-0.0143958439867-0.0190683330728j)  (0.00837205185747-0.00714808501695j) 
 0.668  (0.812378632504-0.548820063653j)  (-0.0170373337941+0.00433417670951j)  (0.0852829594593-0.0195636517631j)  (-0.0827520093704-0.078509978038j)  (0.0151101656391-0.0618325619948j)  (0.0154157126667-0.103840982536j)  (0.0276898819831-0.0248877237433j)  (0.0210640636149+0.00163812237243j)  (0.00753133477852+0.00929991225745j)  (-0.00418450861423-0.0147648115535j)  (-0.0173288961958-0.016696413115j)  (0.00696059073395-0.00848539067607j) 
 0.672  (0.808004603188-0.555256172449j)  (-0.0169410266867+0.00467858272091j)  (0.0845125550859-0.022901885966j)  (-0.0867217297239-0.0737258665891j)  (0.0107214189009-0.062432138783j)  (0.00665496601743-0.105141390938j)  (0.0250947112258-0.0271513878111j)  (0.0215229510097-0.00107033084491j)  (0.00875844657129+0.00817155389998j)  (-0.0061692549118-0.0136959404739j)  (-0.0198966978474-0.0138460139972j)  (0.0053784871732-0.0095487463168j) 
 0.676  (0.803570620716-0.561664747831j)  (-0.0168202191231+0.00499932222206j)  (0.0835548930641-0.0261922831642j)  (-0.0903555203652-0.068725480133j)  (0.00626592503973-0.0628394386569j)  (-0.00223309299535-0.105688059426j)  (0.022311934499-0.0291507135932j)  (0.0216782478206-0.00376689876542j)  (0.00980372619795+0.00686594276619j)  (-0.00798288597243-0.0123089435539j)  (-0.0219403188506-0.010616768075j)  (0.00359518852034-0.0103432003487j) 
 0.68  (0.799080615258-0.568049262406j)  (-0.0167109793725+0.00533415486621j)  (0.0825208552813-0.0294707717103j)  (-0.0937888416219-0.0635529539708j)  (0.00183259846853-0.0628169352405j)  (-0.0111418056226-0.105484190862j)  (0.0193385111554-0.0308630402577j)  (0.0214831143491-0.00659298232292j)  (0.0106742616381+0.00544072152446j)  (-0.00952196297026-0.0107346491592j)  (-0.0234875255012-0.00707627014735j)  (0.00173351877262-0.0107914245834j) 
 0.684  (0.794535003242-0.574399176664j)  (-0.016577109669+0.00564514989244j)  (0.0813004887966-0.0326918059569j)  (-0.0968634045998-0.0581897236669j)  (-0.0026034227808-0.0626046721786j)  (-0.020040085462-0.104518933846j)  (0.0162360782553-0.0322702627511j)  (0.0209481139299-0.00932062454905j)  (0.0113263249492+0.00388749490046j)  (-0.01083535621-0.00892612719791j)  (-0.0244024750681-0.00331884806588j)  (-0.000208014011205-0.0109404014084j) 
 0.688  (0.789937924874-0.580718195484j)  (-0.0164560717471+0.00596920484879j)  (0.0800089858926-0.0358831909845j)  (-0.0997140244019-0.0526975673335j)  (-0.00698600567888-0.0619633166958j)  (-0.0288215275916-0.102801903152j)  (0.013008772478-0.0333638342478j)  (0.0200781178453-0.0120934422828j)  (0.0117676580111+0.00227773360435j)  (-0.011808472261-0.00700201058564j)  (-0.0247443798558+0.000543497816401j)  (-0.00212328772022-0.010714420869j) 
 0.692  (0.785290045875-0.586995744038j)  (-0.0163103524113+0.00626937325367j)  (0.0785342018094-0.0390081348155j)  (-0.102189227631-0.0470438828245j)  (-0.0113074811669-0.0611410097569j)  (-0.0374539732074-0.100343651177j)  (0.00971734861186-0.0341267704741j)  (0.0188539608155-0.0146833707002j)  (0.011973021253+0.000599857298828j)  (-0.0125247224865-0.00494704747546j)  (-0.0244155031476+0.00443284824907j)  (-0.00398620312704-0.0101968090078j) 
 0.696  (0.780595686625-0.593235797236j)  (-0.0161787830613+0.00658155944444j)  (0.0769949093198-0.0420861180999j)  (-0.104421770819-0.0413073055487j)  (-0.0155459672449-0.059900994538j)  (-0.0458357975745-0.0971608830631j)  (0.0063724885091-0.0345641556485j)  (0.017332779877-0.0172303127318j)  (0.0119496966178-0.00106598800963j)  (-0.0128672820329-0.00285709350894j)  (-0.0235021836194+0.008206181552j)  (-0.00572030464829-0.00932341747803j) 
 0.7  (0.775855734202-0.599427789197j)  (-0.0160225490362+0.00686994913816j)  (0.0752774165581-0.0450895389948j)  (-0.10626897241-0.0354410935402j)  (-0.0196618670127-0.0584947454081j)  (-0.0539358154055-0.0932841670354j)  (0.00303099021334-0.0346620097474j)  (0.0154661505755-0.0195184816824j)  (0.0116938488631-0.00273520355867j)  (-0.012947910245-0.000748563058081j)  (-0.0219548844205+0.0118120718469j)  (-0.00727701644474-0.00820345796724j) 
 0.704  (0.771074654422-0.6055760017j)  (-0.0158818267377+0.00716931515045j)  (0.073503288575-0.0480294042897j)  (-0.107860053858-0.0295396863637j)  (-0.0236682795761-0.0566922847301j)  (-0.0616613545262-0.0887373503811j)  (-0.000291059765943-0.0344378006889j)  (0.0133608949728-0.0216781402507j)  (0.0112107680348-0.0043250957026j)  (-0.0126562299334+0.00131433479981j)  (-0.019878776886+0.0150932735859j)  (-0.00861877062502-0.00679199797215j) 
 0.708  (0.766253524312-0.611669916998j)  (-0.0157165166908+0.00744512632646j)  (0.0715579429589-0.0508876568799j)  (-0.109062941193-0.0235422569524j)  (-0.0274948732216-0.05474350472j)  (-0.0689842717255-0.0835686556852j)  (-0.00354356590559-0.0338820382564j)  (0.01094096938-0.0235175941151j)  (0.0105190393866-0.00585497194062j)  (-0.0121232067382+0.00328598533818j)  (-0.017276472539+0.0180322620444j)  (-0.00968223423063-0.00521017817727j) 
 0.712  (0.761396916127-0.61771415827j)  (-0.0155681090124+0.0077308855626j)  (0.0695649012729-0.0536667343666j)  (-0.110001792222-0.0175577549985j)  (-0.0311896767276-0.0524291414488j)  (-0.0758243999977-0.0778084933195j)  (-0.00670654374583-0.0330226427214j)  (0.00835730644618-0.0251517612447j)  (0.00962020306297-0.00724605321013j)  (-0.0112526175261+0.0051399276239j)  (-0.0142606118523+0.0204754030675j)  (-0.0104727808334-0.00343676130507j) 
 0.716  (0.756506063243-0.623698289868j)  (-0.0153952439834+0.00799349266583j)  (0.0674093550287-0.0563583895457j)  (-0.110556760728-0.0115115007972j)  (-0.0346533443208-0.049992583472j)  (-0.082158537993-0.0715195767895j)  (-0.00973883131741-0.0318556140037j)  (0.00550904435893-0.0264234564591j)  (0.00855428167653-0.008520951141j)  (-0.0101834390985+0.00680587536151j)  (-0.0108835128437+0.0224424708623j)  (-0.0109212958596-0.00158934877817j) 
 0.72  (0.751585602629-0.629627306449j)  (-0.0152406833851+0.00826504670579j)  (0.0652159120037-0.0589564507895j)  (-0.11084537741-0.00552545526652j)  (-0.0379679922697-0.0472288753891j)  (-0.0879217408898-0.0647377316757j)  (-0.0126182536902-0.0304168495233j)  (0.00258305272191-0.0274270022789j)  (0.00731734399179-0.00961093148809j)  (-0.00883977437843+0.00829770677997j)  (-0.00725236035501+0.0237998984373j)  (-0.0110743655401+0.000328584751104j) 
 0.724  (0.746636888669-0.635490884109j)  (-0.0150618424309+0.00851401979672j)  (0.0628702040141-0.0614626522442j)  (-0.110761420237+0.000488485966173j)  (-0.0410074382216-0.0443701220239j)  (-0.0930973124858-0.0575364297381j)  (-0.0153141545887-0.0287083220757j)  (-0.000542439799848-0.0280480389461j)  (0.00596800640345-0.0105405855644j)  (-0.0073565415518+0.0095265104066j)  (-0.00346107070722+0.0246034222993j)  (-0.0108659444309+0.00221769953813j) 
 0.728  (0.741664581019-0.641294411939j)  (-0.0149027004786+0.008770979055j)  (0.0604970354574-0.0638622279825j)  (-0.110414219621+0.00639701076608j)  (-0.0438862772599-0.0412288787819j)  (-0.0976372683339-0.0499553144503j)  (-0.0178039093232-0.0267710735764j)  (-0.00365479645002-0.0283557370734j)  (0.00449547206028-0.0112564207109j)  (-0.00568245411009+0.0105452691091j)  (0.000401262677105+0.0247525747505j)  (-0.0103766406988+0.00405197130832j) 
 0.732  (0.736670117643-0.647027704705j)  (-0.0147194929383+0.00900610317714j)  (0.0579831385614-0.066166969984j)  (-0.109712329552+0.0123010121069j)  (-0.0464540493808-0.03802146909j)  (-0.101532517624-0.0420745837254j)  (-0.0200681930162-0.0246130359659j)  (-0.00689178899084-0.0282842647974j)  (0.0029725928605-0.0117830449025j)  (-0.00393672179626+0.0112533946169j)  (0.00421139947738+0.0243330299069j)  (-0.0095510384475+0.00576218085129j) 
 0.736  (0.731658141562-0.65269655909j)  (-0.0145573525363+0.00924830351577j)  (0.0554526224115-0.0683535863597j)  (-0.108755331155+0.0180575991523j)  (-0.0488555091874-0.034580732629j)  (-0.104752738731-0.0339358120812j)  (-0.0220855551532-0.0222774187363j)  (-0.010026436089-0.0278740155969j)  (0.00138090748896-0.0120860092582j)  (-0.00209492649829+0.0117380723637j)  (0.00790883662693+0.023285669472j)  (-0.00849230688608+0.00730437903069j) 
 0.74  (0.726630133978-0.658290954429j)  (-0.0143713869133+0.00946959378533j)  (0.0527939636881-0.0704439094127j)  (-0.107467448454+0.0237796034429j)  (-0.0509187835533-0.0311031230372j)  (-0.107297009292-0.0256218713075j)  (-0.0238480584683-0.0197776690155j)  (-0.0132067669575-0.0271104924305j)  (-0.000197877858201-0.0121875326637j)  (-0.000250564576505+0.011894278956j)  (0.0113554978381+0.0217162097325j)  (-0.00716114361719+0.00864686238459j) 
 0.744  (0.721590687717-0.663817096327j)  (-0.0142078121973+0.00969710743397j)  (0.0501296995758-0.0724062409175j)  (-0.105937030048+0.0293163908686j)  (-0.0528158400443-0.0274440872185j)  (-0.109152369226-0.0171742691873j)  (-0.0253368164987-0.0171562600721j)  (-0.0162033281891-0.0260028326867j)  (-0.00178989510281-0.0120743444717j)  (0.00159363244899+0.0118354310331j)  (0.0145263305003+0.0196098282877j)  (-0.00566937085168+0.00973389585313j) 
 0.748  (0.716541283166-0.669265154736j)  (-0.0140206623078+0.00990481717211j)  (0.0473506689395-0.0742723442358j)  (-0.104104601098+0.0347916694292j)  (-0.0543564886798-0.0237766360596j)  (-0.110326072599-0.00867474057096j)  (-0.0265546077796-0.0144313779783j)  (-0.0191680564722-0.024587747794j)  (-0.00331042680557-0.0117637055562j)  (0.00337725433909+0.0114590620326j)  (0.0172830922003+0.0170799465031j)  (-0.00399685867627+0.0105734014451j) 
 0.752  (0.711486437687-0.674641732839j)  (-0.0138571662818+0.0101179562281j)  (0.0445769928765-0.0760022838131j)  (-0.10204590649+0.0400489134395j)  (-0.0557364412968-0.0199806868543j)  (-0.110821328132-0.000162792172168j)  (-0.0274861899861-0.0116421284615j)  (-0.0218805677014-0.022841957375j)  (-0.00479239810363-0.0112639197958j)  (0.00507191904182+0.0108947162904j)  (0.0196385090632+0.0141539713677j)  (-0.00224982742267+0.0111045371194j) 
 0.756  (0.706427582817-0.679937217625j)  (-0.0136703360303+0.0103125757175j)  (0.0417024545628-0.0776375558161j)  (-0.0997181440816+0.0452214434731j)  (-0.056750448578-0.016202830767j)  (-0.110653054336+0.00828432659142j)  (-0.0281437560315-0.00881044170112j)  (-0.0244900291335-0.0208505114709j)  (-0.00615383242495-0.0105848770292j)  (0.00665441418491+0.0100487844851j)  (0.0214672497801+0.0109400157345j)  (-0.000428003486607+0.0113717228081j) 
 0.76  (0.70136914492-0.685158586479j)  (-0.0135083467587+0.0105118867393j)  (0.038843962278-0.0791302045399j)  (-0.0971832426096+0.050148669712j)  (-0.0576140960627-0.0123488600606j)  (-0.109838718907+0.0166308309042j)  (-0.0285164457783-0.0059698597107j)  (-0.0267956473149-0.0185579729546j)  (-0.00743271899647-0.00975522985939j)  (0.00807369334294+0.00905583151203j)  (0.0228174591718+0.00750156896022j)  (0.00138060115084+0.011315390954j) 
