 2.096  (0.429951863095-0.839452440095j)  (-0.186940055216-0.157257760022j)  (-0.0983643500769+0.0724438776317j)  (-0.00341739970161+0.089336605045j)  (0.104302504425+0.0257856319077j)  (0.0247324031435-0.00871864721586j)  (-0.0369026885505-0.00845732738738j)  (-0.109765656735-0.0462703721701j) 
 2.1  (0.42843214743-0.839840086725j)  (-0.188647420016-0.157041159335j)  (-0.0979773322625+0.0729854945737j)  (-0.00146091719922+0.0877980146362j)  (0.106936650133+0.0239044048359j)  (0.0276377017902-0.0107487350024j)  (-0.0356008772743-0.00666687703347j)  (-0.109956389433-0.0446698966231j) 
 2.104  (0.426970046833-0.840220529221j)  (-0.190270681936-0.156750039009j)  (-0.0976426992309+0.0732190609788j)  (0.000239252321624+0.0859046397117j)  (0.109136587183+0.021074199259j)  (0.029831077154-0.0137823824705j)  (-0.0347679833008-0.00553295647003j)  (-0.110036333874-0.0433760980652j) 
 2.108  (0.425371312845-0.840652592771j)  (-0.192158225702-0.156678980245j)  (-0.0976828417633+0.0733401486302j)  (0.00139134014105+0.0834883460467j)  (0.110536921841+0.0178608827536j)  (0.0314061866167-0.0173746117701j)  (-0.034490696691-0.00501961094239j)  (-0.110557188674-0.0423091514634j) 
 2.112  (0.423815050482-0.841057836562j)  (-0.194019092657-0.156458572652j)  (-0.0979225860041+0.0733395189258j)  (0.00199872541722+0.0810776110786j)  (0.111064401253+0.0142421496122j)  (0.0317474000802-0.021331988309j)  (-0.0351385484052-0.00461458387739j)  (-0.111164879023-0.0413092427881j) 
 2.116  (0.422116201535-0.841492566278j)  (-0.196169231188-0.156369058504j)  (-0.0986055459592+0.0734635758901j)  (0.00192161133994+0.0786149806599j)  (0.110577221809+0.0109689407557j)  (0.0312144720447-0.0249689824923j)  (-0.0365539504742-0.00408079108881j)  (-0.112303160572-0.0402161033071j) 
 2.12  (0.420463614288-0.841874653562j)  (-0.198274951244-0.156030851731j)  (-0.0994390468896+0.0737160846938j)  (0.00139922330926+0.0766440455459j)  (0.109376181448+0.00802733085357j)  (0.0296425269384-0.0281013010916j)  (-0.0387314830893-0.00290791482132j)  (-0.11345649239-0.0388641206594j) 
 2.124  (0.418682056738-0.842267604336j)  (-0.200617557815-0.155748362374j)  (-0.100582606971+0.0742937619812j)  (0.000453398729789+0.0750195043619j)  (0.107556925098+0.00604725572794j)  (0.0276729431829-0.0301697858677j)  (-0.0412563398299-0.000974502064207j)  (-0.114955121203-0.037150095709j) 
 2.128  (0.416967216432-0.842592138545j)  (-0.202831877565-0.155157780512j)  (-0.101655022288+0.0751456710419j)  (-0.000497384473967+0.0741663544401j)  (0.105707915031+0.004817504866j)  (0.0254887295779-0.0312460414826j)  (-0.0438368962758+0.0020144005766j)  (-0.116160859481-0.0349959439736j) 
 2.132  (0.415148736909-0.842926774801j)  (-0.205184521045-0.154618619286j)  (-0.102784234425+0.0763380820945j)  (-0.00137421859273+0.0736920046479j)  (0.104000142196+0.00460118925811j)  (0.0238174165509-0.031191824027j)  (-0.0459704929686+0.0058105239214j)  (-0.11736425547-0.0324656538032j) 
 2.136  (0.413419415358-0.843197550621j)  (-0.207317130517-0.153792636715j)  (-0.103600060759+0.0777398786653j)  (-0.00177529240463+0.073852680599j)  (0.103008821462+0.00491297105483j)  (0.0228298761946-0.0304267117927j)  (-0.0473900734904+0.0104138554186j)  (-0.117939866528-0.029603603611j) 
 2.14  (0.411606415931-0.843497907767j)  (-0.209511089614-0.153094053939j)  (-0.104276219256+0.0792878836643j)  (-0.00171815666063+0.0740105270233j)  (0.102742840978+0.00565202336359j)  (0.0230541072326-0.0292296543645j)  (-0.0477523066245+0.015210029791j)  (-0.1182461318-0.0266388466672j) 
 2.144  (0.409889582692-0.843755248427j)  (-0.211454449332-0.152194505282j)  (-0.104556441318+0.080811866301j)  (-0.00102007462844+0.0743342882766j)  (0.103453400996+0.00618461554535j)  (0.0242771911974-0.028217294672j)  (-0.0471353029811+0.020034433537j)  (-0.117809860604-0.0236817254762j) 
 2.148  (0.408089322739-0.844069255357j)  (-0.213460615327-0.151528480621j)  (-0.104705672189+0.0822090152243j)  (0.00011449984064+0.0741181613841j)  (0.104847085585+0.00631874289175j)  (0.0266586662199-0.0277585983928j)  (-0.0455012541613+0.0241895138155j)  (-0.117120902923-0.0210027612619j) 
 2.152  (0.406369617986-0.844360629573j)  (-0.215275259111-0.150745489996j)  (-0.104610353014+0.0833536305625j)  (0.00159320957808+0.0736087637553j)  (0.106765872919+0.00552748538349j)  (0.0295007372629-0.0283611823371j)  (-0.0433601698228+0.0276103867431j)  (-0.115895928009-0.018663533139j) 
 2.156  (0.404546740104-0.844723876665j)  (-0.217233700014-0.150255046169j)  (-0.104600709998+0.0842212284209j)  (0.00307525658313+0.0722650831291j)  (0.108691022274+0.00388558873673j)  (0.0326859882425-0.0300549859923j)  (-0.040900992734+0.0298869575063j)  (-0.114721788227-0.0168144403139j) 
 2.16  (0.402775802075-0.845066679541j)  (-0.219111188798-0.149659469495j)  (-0.104632246533+0.0847961984281j)  (0.00433941796702+0.0705412200352j)  (0.110281547303+0.00117307452933j)  (0.0353040363731-0.0329986174832j)  (-0.0388299035099+0.0312611920995j)  (-0.113402333631-0.0153785782428j) 
 2.164  (0.400877318577-0.845472840355j)  (-0.221232041517-0.149321443969j)  (-0.105015015735+0.0851892423397j)  (0.00507655030173+0.0681729061825j)  (0.111051154326-0.00209681724358j)  (0.0372686736922-0.0366773766128j)  (-0.0372968404937+0.0317879200088j)  (-0.112505755438-0.0143088535511j) 
 2.168  (0.399009654789-0.845837685241j)  (-0.223352741927-0.148798686037j)  (-0.105646964145+0.0854882635527j)  (0.00518726974827+0.0658089447755j)  (0.11086293814-0.00585623218612j)  (0.0379217918566-0.0409236919327j)  (-0.0368022932199+0.0319961030468j)  (-0.111748288719-0.0133989333648j) 
 2.172  (0.397005796219-0.846239520199j)  (-0.225754301524-0.148427763804j)  (-0.106734144525+0.0858848978002j)  (0.00455879552843+0.0633543521198j)  (0.109515658101-0.00931965017257j)  (0.0375102218391-0.0448778138371j)  (-0.037197098323+0.0322329954201j)  (-0.111566424283-0.0124791240797j) 
 2.176  (0.395035236018-0.846569201033j)  (-0.228142941284-0.147752982898j)  (-0.108034319746+0.0864893789026j)  (0.00337733201952+0.0614926798319j)  (0.107329524244-0.0123769887473j)  (0.0359321645718-0.0483401593726j)  (-0.0385132454455+0.03306055466j)  (-0.111474636707-0.0113244440739j) 
 2.18  (0.392945008306-0.846912150501j)  (-0.230750431157-0.147134859837j)  (-0.10963452004+0.0874434167633j)  (0.00175531615336+0.0600395683121j)  (0.104431720953-0.0143694698859j)  (0.0338184643606-0.0505845043116j)  (-0.0402590774336+0.0347051869567j)  (-0.111759015383-0.00982207657714j) 
 2.184  (0.390912500346-0.847164241208j)  (-0.233245271222-0.146141785223j)  (-0.111184618679+0.0887819999803j)  (0.000101404687339+0.0595211639349j)  (0.10150322176-0.0154397816536j)  (0.0315088300431-0.0517323796275j)  (-0.0420969320585+0.0374571945545j)  (-0.111775428941-0.00786098042534j) 
 2.188  (0.388791943623-0.847428317675j)  (-0.23583744357-0.145199138506j)  (-0.11272471703+0.0904899158481j)  (-0.00138978391584+0.059452213623j)  (0.0987784010416-0.0153822888941j)  (0.0297520486769-0.0515825208415j)  (-0.0434229103697+0.0410842475213j)  (-0.11175977154-0.00553175085214j) 
 2.192  (0.386755882975-0.847608781293j)  (-0.238207915341-0.143913178264j)  (-0.113927316162+0.0924912545136j)  (-0.00234409868585+0.0601316529731j)  (0.0969042794755-0.0146989192252j)  (0.028857035448-0.0507045500586j)  (-0.0439370287917+0.0454957722156j)  (-0.111086425603-0.00288474351899j) 
 2.196  (0.384655511216-0.847825161191j)  (-0.240585718168-0.142771317179j)  (-0.114892575562+0.0946210004713j)  (-0.00269651530718+0.0607870217359j)  (0.0958954858018-0.013616887128j)  (0.0292979870451-0.0493981159393j)  (-0.0432623542037+0.0500214967941j)  (-0.11008845077-0.000204551483103j) 
 2.2  (0.382645956049-0.847984547167j)  (-0.242713816449-0.141394391561j)  (-0.115444413756+0.0967534557105j)  (-0.0023608645454+0.0616112539697j)  (0.0959758195991-0.0128096866858j)  (0.0308873907399-0.0484553608838j)  (-0.0415379468685+0.0543850911521j)  (-0.108333055357+0.00238189308237j) 
 2.204  (0.380570178759-0.848211075778j)  (-0.244861119426-0.140284118828j)  (-0.115797797943+0.0986980294889j)  (-0.00151028136432+0.0617893626267j)  (0.0967722494343-0.0125616030984j)  (0.0336230811035-0.048226982634j)  (-0.0387881956794+0.0578664980716j)  (-0.106325992002+0.00456488740155j) 
 2.208  (0.37856386805-0.848403545215j)  (-0.246840305979-0.139032260387j)  (-0.115947758482+0.100393490436j)  (-0.000384751039938+0.0616343374739j)  (0.0980275634843-0.0133686321562j)  (0.0367527304313-0.049308756321j)  (-0.0356496169258+0.0603654633728j)  (-0.103852492859+0.00629801895151j) 
 2.212  (0.376466581716-0.84867654484j)  (-0.248941278844-0.138098922016j)  (-0.116175188456+0.101769213359j)  (0.000700414959902+0.0605752413644j)  (0.099128093524-0.0151320384427j)  (0.0399734846859-0.0515757601833j)  (-0.032396487945+0.0615663048395j)  (-0.101524964486+0.00744375539158j) 
 2.216  (0.374405399103-0.84891350747j)  (-0.251003256445-0.137018613926j)  (-0.116533164248+0.102902323677j)  (0.00140278595312+0.0591914968765j)  (0.0996808777044-0.0179439386183j)  (0.0423826140726-0.0551555993543j)  (-0.0298046671586+0.0617795928898j)  (-0.0991910593681+0.00813791721795j) 
 2.22  (0.372228144097-0.849215040791j)  (-0.253291153163-0.136192452232j)  (-0.117248916746+0.10388711263j)  (0.00150035018218+0.0572441932793j)  (0.0991933366889-0.021188338664j)  (0.043809436857-0.0592877084933j)  (-0.0280250811838+0.0612315955027j)  (-0.0974076266144+0.00847473058947j) 
 2.224  (0.370068406618-0.849452574442j)  (-0.255610592285-0.135110845193j)  (-0.118276288956+0.104905158726j)  (0.000859028341654+0.0555129115542j)  (0.0976159173257-0.0246543860686j)  (0.0437754087199-0.0637518165973j)  (-0.0274768745225+0.0605401176114j)  (-0.0958695234094+0.00872701978843j) 
 2.228  (0.367791356159-0.849722338049j)  (-0.2581657832-0.134154157895j)  (-0.119696034849+0.106115493437j)  (-0.000467268722254+0.0538923813512j)  (0.0948574658489-0.0275154133298j)  (0.0425772944452-0.0675198406502j)  (-0.0278987506537+0.060155269676j)  (-0.094952672078+0.00908255299609j) 
 2.232  (0.365543561762-0.849895562352j)  (-0.26070291686-0.132815252625j)  (-0.121294997812+0.107683123953j)  (-0.00227020447586+0.0531242955928j)  (0.0914188296589-0.0296227786547j)  (0.0404090521393-0.0704603543211j)  (-0.0291388090202+0.0606256763988j)  (-0.0941064565951+0.00978769267125j) 
 2.236  (0.363206036583-0.850080119317j)  (-0.263371681326-0.131517392024j)  (-0.123023933087+0.109665341085j)  (-0.00425290584149+0.0529078727607j)  (0.0875588332063-0.0304469574052j)  (0.0379727358596-0.0718868419002j)  (-0.0305775571948+0.0620994967123j)  (-0.0935493940923+0.0108956331329j) 
 2.24  (0.360929850067-0.85015769004j)  (-0.265892208856-0.129797838237j)  (-0.124589414909+0.112101619452j)  (-0.00603539286994+0.0537327998482j)  (0.0840664774519-0.0302297247075j)  (0.0358209483442-0.0721489385298j)  (-0.0317627180652+0.0647184008397j)  (-0.0926031914359+0.0124798692948j) 
 2.244  (0.358600483498-0.850256396927j)  (-0.268404922818-0.128157042072j)  (-0.125930577798+0.114857606527j)  (-0.00731168761801+0.0549247347463j)  (0.0811900473316-0.0290139207928j)  (0.0346288367781-0.0712320651977j)  (-0.0320896481707+0.0680434134033j)  (-0.0914907120446+0.0143355379349j) 
 2.248  (0.356356581287-0.850268535107j)  (-0.270670717557-0.126177064162j)  (-0.126847730606+0.117846697193j)  (-0.00787307889913+0.0567211772907j)  (0.0794795345968-0.0274305993934j)  (0.0346765317936-0.0699645197408j)  (-0.0313498584906+0.0718119848598j)  (-0.0896421931439+0.0163647374821j) 
 2.252  (0.354076409499-0.850335484319j)  (-0.272867188502-0.124408067765j)  (-0.127389802154+0.120814108414j)  (-0.00764417245867+0.058213949095j)  (0.0788033638033-0.0258811688945j)  (0.0361697940303-0.0687483260888j)  (-0.0293351739409+0.0752179994612j)  (-0.0874499852182+0.0182001782401j) 
 2.256  (0.351875288793-0.85034920304j)  (-0.274838946335-0.122433297308j)  (-0.127562596032+0.123661439916j)  (-0.0068076483702+0.0596146758335j)  (0.0791343379088-0.0250362619505j)  (0.0387115847535-0.0684705993718j)  (-0.0264296051812+0.077957359295j)  (-0.0846040381536+0.0197300130316j) 
 2.26  (0.349622807879-0.850446984439j)  (-0.276806692349-0.120784197843j)  (-0.12754055069+0.126191506147j)  (-0.0055497765214+0.0601316452619j)  (0.0799128709144-0.0251181032409j)  (0.0419806604059-0.0693068041824j)  (-0.0228709462485+0.079411062352j)  (-0.0816871003347+0.0206648123243j) 
 2.264  (0.347416054786-0.850507753915j)  (-0.278678411783-0.11899467965j)  (-0.127481631448+0.1284264084j)  (-0.00433918520677+0.060212389011j)  (0.0806973493274-0.0264326862407j)  (0.0450980226752-0.0717178670491j)  (-0.0194670921908+0.0796520858608j)  (-0.0785757163219+0.0210601907885j) 
 2.268  (0.345126675363-0.85065191585j)  (-0.280675541932-0.117527052705j)  (-0.127575460987+0.130357570716j)  (-0.00340625060024+0.0594391219217j)  (0.0808347073101-0.0286282886656j)  (0.0476161650173-0.0751809691956j)  (-0.0165560643079+0.0786547118011j)  (-0.0758926863178+0.0208803325355j) 
 2.272  (0.342850686415-0.850742501551j)  (-0.282701347179-0.115854319083j)  (-0.127954296867+0.132158303981j)  (-0.00315462835963+0.0585566680587j)  (0.0800092910519-0.0315504622949j)  (0.0488213355098-0.0796152892863j)  (-0.0148115325704+0.0769688720448j)  (-0.073459523108+0.0203913633128j) 
 2.276  (0.340475686708-0.850886358292j)  (-0.284923113072-0.114383127354j)  (-0.128679937444+0.133972970432j)  (-0.00357678417465+0.0574498546323j)  (0.0779082857917-0.0343847462138j)  (0.0486592583329-0.0839339979711j)  (-0.0142237777627+0.0750457272775j)  (-0.0717447205908+0.0197602857764j) 
 2.28  (0.33811074343-0.850940900047j)  (-0.287183362375-0.112565996421j)  (-0.129712602004+0.136021156978j)  (-0.0047228386405+0.0569547121608j)  (0.0747862448024-0.0368320056006j)  (0.0471132560548-0.0878917746577j)  (-0.0148739389625+0.0735871847231j)  (-0.070316773142+0.0193227983167j) 
 2.284  (0.335663979605-0.851016329513j)  (-0.289577246763-0.110821146316j)  (-0.130939498308+0.138424248854j)  (-0.00625510315408+0.0569108320299j)  (0.0708123539358-0.0381517270776j)  (0.0446921261948-0.0904814639376j)  (-0.0162581507361+0.0729658824447j)  (-0.0694263595177+0.0192080091854j) 
 2.288  (0.333255533399-0.850979267669j)  (-0.291894293275-0.108639017195j)  (-0.13216885873+0.141296278638j)  (-0.00790981854715+0.0579469576537j)  (0.0667504595289-0.0383579671476j)  (0.0420030248022-0.091840546166j)  (-0.0179285098852+0.0735643213172j)  (-0.0684171325427+0.0196171748435j) 
 2.292  (0.330804713783-0.850958611404j)  (-0.294194574803-0.106510391328j)  (-0.133210069941+0.144576022207j)  (-0.0092098547861+0.0595417754537j)  (0.0629582133922-0.0372712567956j)  (0.0397665721355-0.0916256899765j)  (-0.019189701849+0.0751728296881j)  (-0.0674528274666+0.0204235363211j) 
 2.296  (0.328425835536-0.850836319235j)  (-0.296281418769-0.103987603318j)  (-0.133893504124+0.148209944607j)  (-0.00992108951951+0.0619954131295j)  (0.0601802446655-0.0354040781228j)  (0.0385806084405-0.0905779176619j)  (-0.0196108282903+0.077664771048j)  (-0.065889156952+0.0216121201831j) 
 2.3  (0.326034201325-0.850759380842j)  (-0.298240008567-0.101631889484j)  (-0.134107807973+0.151959182841j)  (-0.00973644848872+0.0644345923183j)  (0.0584865220156-0.0331255998498j)  (0.0388079006224-0.0890037094559j)  (-0.0187958022668+0.0802601249392j)  (-0.0640147772056+0.0228057603007j) 
 2.304  (0.323721544495-0.85061672772j)  (-0.299953732405-0.0990240774452j)  (-0.133878258805+0.15569028268j)  (-0.00879228586375+0.06700458687j)  (0.0580780430168-0.0311779554204j)  (0.0404087778044-0.0879248099452j)  (-0.0168723068665+0.0826018185533j)  (-0.0614320489529+0.0238941603541j) 
 2.308  (0.32139196522-0.850556742332j)  (-0.301561389372-0.0967300422534j)  (-0.133247158402+0.159157905634j)  (-0.00709790860414+0.0688167624185j)  (0.0585121457194-0.0299624062574j)  (0.0431194522664-0.0876799488825j)  (-0.0139744818999+0.0838715328757j)  (-0.058653685158+0.0244800463091j) 
 2.312  (0.319113501407-0.850459924815j)  (-0.303030783628-0.0942978540637j)  (-0.132446003804+0.162308964307j)  (-0.00518269057521+0.0701784496493j)  (0.0594114520933-0.0299618015532j)  (0.0462207924726-0.0889853354908j)  (-0.0108248559341+0.0839872135439j)  (-0.055544486858+0.0245764432922j) 
 2.316  (0.3167867842-0.850458069073j)  (-0.30452372501-0.0922271581364j)  (-0.131590917536+0.165076001317j)  (-0.00321447613821+0.0705482282161j)  (0.0600637953989-0.0310530434185j)  (0.0491142423452-0.0915467207866j)  (-0.00783571561543+0.0826651554087j)  (-0.0527313684639+0.0240135217337j) 
 2.32  (0.314472150311-0.850415119067j)  (-0.306029107769-0.0900008420868j)  (-0.130954409499+0.167571376037j)  (-0.00179026509378+0.0705640374633j)  (0.0600138810674-0.0331991095696j)  (0.0509998599867-0.0954620623176j)  (-0.00580885700228+0.0803677615214j)  (-0.0501189412382+0.023043819587j) 
 2.324  (0.312082616481-0.850443500943j)  (-0.307668999103-0.0880416261088j)  (-0.130562689482+0.169932913731j)  (-0.000913154945666+0.07008476924j)  (0.0587777377006-0.0356722224774j)  (0.0515408575316-0.0997089627976j)  (-0.00492019067175+0.0774275478555j)  (-0.0482253097137+0.0217598345344j) 
 2.328  (0.309689454874-0.850397731774j)  (-0.309379636859-0.0857951630851j)  (-0.130536917544+0.172365992117j)  (-0.00086897004369+0.0699369460709j)  (0.0564046403002-0.0381327824601j)  (0.0505531140839-0.104026575882j)  (-0.00545110831777+0.0746277103531j)  (-0.0467363938478+0.0205565783011j) 
 2.332  (0.307227385721-0.850386009424j)  (-0.311206454069-0.0836674571486j)  (-0.130717085317+0.17505616915j)  (-0.00130569625505+0.0700682762168j)  (0.0529320519781-0.0397288786384j)  (0.0483133449993-0.107240523748j)  (-0.0070377266793+0.0724203454981j)  (-0.0459300901674+0.0195740319068j) 
 2.336  (0.304782602531-0.850269681761j)  (-0.313017293993-0.0811309923098j)  (-0.131031991565+0.17813516564j)  (-0.00211767908377+0.0711660337318j)  (0.0490369527313-0.0403215088084j)  (0.0453998272979-0.109332802378j)  (-0.00931549111798+0.0713910694127j)  (-0.0452203295814+0.0191256056484j) 
 2.34  (0.302305388184-0.850171765885j)  (-0.314805221331-0.0786507129373j)  (-0.131198613836+0.181638435241j)  (-0.00272184372484+0.0728759068566j)  (0.0450878284928-0.0395371432779j)  (0.0424755940827-0.109699050385j)  (-0.0115760505776+0.0714896346876j)  (-0.0447289319357+0.01913028719j) 
 2.344  (0.299882287697-0.849970957372j)  (-0.316427390933-0.0757672769246j)  (-0.131104005468+0.185516610167j)  (-0.00291859131488+0.075534886276j)  (0.0419311431496-0.0377608929234j)  (0.0403319401046-0.108950653366j)  (-0.0132828701186+0.072771151625j)  (-0.0438033680184+0.0196763039972j) 
 2.348  (0.297462958315-0.849810106486j)  (-0.317888496593-0.0730246780935j)  (-0.130508964005+0.189602123071j)  (-0.00222204623998+0.0783815772233j)  (0.0397619255808-0.0352603909042j)  (0.0394152191518-0.107248740454j)  (-0.0139019646524+0.0745149384391j)  (-0.0426328726399+0.0203895301104j) 
 2.352  (0.295114633558-0.849580260345j)  (-0.319112871652-0.070011710462j)  (-0.129462047922+0.193717179786j)  (-0.000739983505715+0.0815072222914j)  (0.0389781956301-0.0327829571023j)  (0.0399892354641-0.105639631878j)  (-0.013363197003+0.0764130941165j)  (-0.040774510717+0.0212055661368j) 
 2.356  (0.292775062335-0.849430054786j)  (-0.320161397829-0.0672960966387j)  (-0.127883988821+0.19763508129j)  (0.0016880902354+0.0840262970469j)  (0.039251095576-0.0308031758849j)  (0.0418652097315-0.10453077534j)  (-0.0116665581065+0.0775219899646j)  (-0.0386392354685+0.0216506942767j) 
 2.36  (0.290485846253-0.849247049216j)  (-0.32105066827-0.0644518407261j)  (-0.12605043308+0.201214134157j)  (0.00451707262627+0.0861092779498j)  (0.0403296961989-0.029929629019j)  (0.0445386152771-0.104803295593j)  (-0.00941616239129+0.077687331595j)  (-0.0360835920868+0.0217307578349j) 
 2.364  (0.288176969911-0.84916538046j)  (-0.321881252776-0.061990396634j)  (-0.123998857562+0.204376817788j)  (0.00766798397497+0.0871564767496j)  (0.04149408445-0.0302141934268j)  (0.0473455905709-0.10635786153j)  (-0.00700726147876+0.076391342395j)  (-0.0336793901775+0.0211523843347j) 
 2.368  (0.285877514617-0.849057349444j)  (-0.322710216451-0.0594241697973j)  (-0.122097062146+0.207140004416j)  (0.0104236678912+0.0876595814708j)  (0.0422518281633-0.0317535582343j)  (0.0495000563893-0.109463406106j)  (-0.00529952008404+0.0740177207376j)  (-0.031402343397+0.0201569769743j) 
 2.372  (0.283525364636-0.849034850138j)  (-0.323615728965-0.0571779656983j)  (-0.120337121216+0.20965426344j)  (0.0127861017675+0.0874596553882j)  (0.0419856094454-0.0339395375284j)  (0.0504549581654-0.113230265348j)  (-0.00457300880573+0.0707188843654j)  (-0.0297642464193+0.018736634433j) 
 2.376  (0.281157531337-0.848958391596j)  (-0.324614526773-0.0547160844079j)  (-0.118968364033+0.21206015258j)  (0.0142804853566+0.0873013384171j)  (0.0405983028412-0.0364611239491j)  (0.049903853234-0.117439641522j)  (-0.00528820431549+0.0673086230635j)  (-0.0285783749538+0.0173211450469j) 
 2.38  (0.278732233274-0.848929513676j)  (-0.325713064185-0.0524239692469j)  (-0.117808606083+0.21461265147j)  (0.0152445648352+0.0872220621376j)  (0.0379679185657-0.0384269046783j)  (0.0478875314202-0.120863002494j)  (-0.00720386438531+0.0642211215868j)  (-0.0281211060652+0.0160205088667j) 
 2.384  (0.276303235547-0.848812515729j)  (-0.326852970337-0.0497792500996j)  (-0.116898146385+0.217416001014j)  (0.0156235751412+0.0879044651731j)  (0.0346652136318-0.0396019590603j)  (0.0449043479053-0.123372639322j)  (-0.0101021957862+0.0622011829488j)  (-0.0279240162131+0.0152373795097j) 
 2.388  (0.273846576002-0.848718838245j)  (-0.327978808605-0.0472083756934j)  (-0.115905959027+0.220619616627j)  (0.0160417503091+0.0891679362944j)  (0.0309884810616-0.0394499634422j)  (0.0414940863783-0.124165410009j)  (-0.0132966813822+0.0613073639667j)  (-0.0280606628581+0.014916711603j) 
 2.392  (0.271421935918-0.848529801447j)  (-0.329000122566-0.044254442014j)  (-0.114775746337+0.224155623303j)  (0.0166418657341+0.0913658230443j)  (0.0278332798628-0.0382226284487j)  (0.0385482126413-0.123695881631j)  (-0.0162465486659+0.0617919850913j)  (-0.0279349235002+0.0152515325451j) 
 2.396  (0.269008017786-0.848376368908j)  (-0.329859403524-0.0414231871987j)  (-0.113183502523+0.227967707421j)  (0.0180282541354+0.0939015944967j)  (0.0254476335498-0.0360438419935j)  (0.036543327869-0.121951634224j)  (-0.0183034197339+0.0630243487952j)  (-0.0276253437899+0.015887381434j) 
 2.4  (0.266650265141-0.848155582748j)  (-0.330513995839-0.0383178352312j)  (-0.111184980553+0.231829985943j)  (0.0201290660862+0.0968274557591j)  (0.0244170005145-0.0336080852859j)  (0.0360031217894-0.119916923524j)  (-0.0192592095909+0.0648089197175j)  (-0.0266909527208+0.016826955971j) 
 2.404  (0.264316311891-0.848008000805j)  (-0.330958501103-0.0354843333277j)  (-0.108604375043+0.235582137759j)  (0.0232513003045+0.0993311043505j)  (0.0245131321596-0.0313921793027j)  (0.0368321883162-0.118002365513j)  (-0.018940958477+0.0661432313602j)  (-0.0254027411233+0.0175537662496j) 
 2.408  (0.26202677205-0.847832026075j)  (-0.331240125088-0.0325290328015j)  (-0.105719475003+0.238989153173j)  (0.0268907888062+0.101457350504j)  (0.02567561996-0.0300810015513j)  (0.0387836210127-0.117180527917j)  (-0.0178204696252+0.0668490394849j)  (-0.0236244510607+0.0180801854956j) 
 2.412  (0.259738438562-0.84775765688j)  (-0.331404521047-0.0299585469418j)  (-0.102499739763+0.241994061343j)  (0.0310638462121+0.102586563422j)  (0.0272109644442-0.0298764852568j)  (0.0412041932993-0.117533706047j)  (-0.0161872194068+0.066199731411j)  (-0.0218129779165+0.0180067163133j) 
 2.416  (0.25745581578-0.847670761376j)  (-0.331554422404-0.027327210203j)  (-0.099355652327+0.244496759407j)  (0.035009198382+0.103040289113j)  (0.0286815532848-0.0310163853715j)  (0.0433969769176-0.119499310409j)  (-0.0149174182928+0.0644837560065j)  (-0.0200183743885+0.0175480800323j) 
 2.42  (0.255138448118-0.84767900501j)  (-0.331732597871-0.0250559030006j)  (-0.0962610219951+0.246664568399j)  (0.0387311048547+0.102629738953j)  (0.0293580764652-0.0330617631081j)  (0.0446657962713-0.122393261774j)  (-0.0143192271334+0.0616282060918j)  (-0.0186918873166+0.0165842819055j) 
 2.424  (0.252794556463-0.847655091833j)  (-0.332019043526-0.0226442966116j)  (-0.0935550218339+0.248539328664j)  (0.0416124253186+0.101967222327j)  (0.0290421241617-0.0357813201649j)  (0.0446004483222-0.126091800705j)  (-0.0150397656549+0.0584092784241j)  (-0.0177979443721+0.0155405302656j) 
 2.428  (0.250400527211-0.847691488255j)  (-0.332397735067-0.0204559271523j)  (-0.0910697266655+0.250438485755j)  (0.0439341816511+0.101148430568j)  (0.0274137121334-0.0383207440116j)  (0.0429953785007-0.129414192547j)  (-0.0169463181147+0.0551765870067j)  (-0.01758436491+0.0144769678419j) 
 2.432  (0.247981058291-0.847660672243j)  (-0.332875624916-0.017986842026j)  (-0.0889419100649+0.25241272837j)  (0.0454808977231+0.100814176346j)  (0.0249089935641-0.0403828845956j)  (0.0401993445133-0.132158332078j)  (-0.0200512103714+0.0527772527434j)  (-0.0177564183201+0.0138493968942j) 
 2.436  (0.245531004822-0.847658973741j)  (-0.333371294129-0.0156188003133j)  (-0.0868444828371+0.25473235184j)  (0.0468455625285+0.100955648227j)  (0.0216722904247-0.041296762561j)  (0.0365639926707-0.133363080765j)  (-0.0237233409052+0.051368252078j)  (-0.0183338644249+0.0136342077392j) 
 2.44  (0.243085993363-0.847573068954j)  (-0.333840781601-0.0129011559494j)  (-0.0847697359069+0.257308361686j)  (0.0480993381527+0.101949402193j)  (0.0185965430108-0.0411496090934j)  (0.0329834410667-0.133287147029j)  (-0.0275246661136+0.0514024667832j)  (-0.0188428703143+0.0141176356268j) 
 2.444  (0.240647289965-0.847516572746j)  (-0.334184809301-0.0102871284971j)  (-0.08235528853+0.260224892708j)  (0.0499038196577+0.103408033461j)  (0.0159167645957-0.0398757013226j)  (0.0299201383635-0.131693587058j)  (-0.030709575898+0.0524114946766j)  (-0.0192399602341+0.0150073583206j) 
 2.448  (0.2382432425-0.847393251159j)  (-0.334380716322-0.00739069469474j)  (-0.0796375816254+0.263223720156j)  (0.0522441100598+0.105385561619j)  (0.0144084669999-0.0380362405997j)  (0.0281256078601-0.129409547891j)  (-0.0329819824494+0.0543601772875j)  (-0.0191269389001+0.0163796823466j) 
 2.452  (0.235866954583-0.847329898287j)  (-0.334368854565-0.00472041976222j)  (-0.0763688461312+0.266244815157j)  (0.0555556855235+0.10719876001j)  (0.0139446408765-0.0360436026126j)  (0.0276319678208-0.126769707071j)  (-0.033947025993+0.0562875337501j)  (-0.0185963922412+0.0177315729892j) 
