 0.1560000E+02  0.1053844E+02  0.7924581E+01  0.5786035E+01  0.4070463E+01  0.2726582E+01  0.1705652E+01  0.9624922E+00  0.4560677E+00  0.1497350E+00  0.1123298E-01  0.1249532E-01  0.1293511E+00  0.3411637E+00  0.6304460E+00  0.9824777E+00  0.1384940E+01  0.1827581E+01  0.2301911E+01  0.2800933E+01  0.3318913E+01
 0.1570000E+02  0.1059149E+02  0.7966384E+01  0.5817754E+01  0.4093482E+01  0.2742380E+01  0.1715708E+01  0.9682192E+00  0.4587664E+00  0.1505726E+00  0.1123385E-01  0.1254256E-01  0.1301942E+00  0.3434302E+00  0.6346550E+00  0.9890531E+00  0.1394225E+01  0.1839848E+01  0.2317376E+01  0.2819764E+01  0.3341237E+01
 0.1580000E+02  0.1064431E+02  0.8008035E+01  0.5849379E+01  0.4116446E+01  0.2758147E+01  0.1725749E+01  0.9739382E+00  0.4614611E+00  0.1514079E+00  0.1123339E-01  0.1258914E-01  0.1310375E+00  0.3456982E+00  0.6388669E+00  0.9956337E+00  0.1403517E+01  0.1852126E+01  0.2332854E+01  0.2838611E+01  0.3363579E+01
 0.1590000E+02  0.1069688E+02  0.8049533E+01  0.5880911E+01  0.4139355E+01  0.2773884E+01  0.1735773E+01  0.9796491E+00  0.4641516E+00  0.1522410E+00  0.1123159E-01  0.1263505E-01  0.1318810E+00  0.3479675E+00  0.6430820E+00  0.1002219E+01  0.1412817E+01  0.1864414E+01  0.2348346E+01  0.2857474E+01  0.3385942E+01
 0.1600000E+02  0.1074921E+02  0.8090878E+01  0.5912348E+01  0.4162209E+01  0.2789591E+01  0.1745782E+01  0.9853518E+00  0.4668380E+00  0.1530719E+00  0.1122845E-01  0.1268028E-01  0.1327246E+00  0.3502383E+00  0.6473001E+00  0.1008810E+01  0.1422124E+01  0.1876712E+01  0.2363852E+01  0.2876355E+01  0.3408325E+01
 0.1610000E+02  0.1080131E+02  0.8132068E+01  0.5943691E+01  0.4185008E+01  0.2805266E+01  0.1755774E+01  0.9910464E+00  0.4695202E+00  0.1539004E+00  0.1122395E-01  0.1272483E-01  0.1335684E+00  0.3525104E+00  0.6515213E+00  0.1015406E+01  0.1431439E+01  0.1889021E+01  0.2379371E+01  0.2895252E+01  0.3430729E+01
 0.1620000E+02  0.1085316E+02  0.8173105E+01  0.5974940E+01  0.4207751E+01  0.2820912E+01  0.1765750E+01  0.9967328E+00  0.4721983E+00  0.1547267E+00  0.1121808E-01  0.1276870E-01  0.1344124E+00  0.3547840E+00  0.6557456E+00  0.1022008E+01  0.1440762E+01  0.1901340E+01  0.2394904E+01  0.2914166E+01  0.3453152E+01
 0.1630000E+02  0.1090478E+02  0.8213987E+01  0.6006093E+01  0.4230439E+01  0.2836526E+01  0.1775710E+01  0.1002411E+01  0.4748722E+00  0.1555507E+00  0.1121085E-01  0.1281187E-01  0.1352566E+00  0.3570589E+00  0.6599730E+00  0.1028614E+01  0.1450093E+01  0.1913671E+01  0.2410450E+01  0.2933097E+01  0.3475596E+01
 0.1640000E+02  0.1095615E+02  0.8254714E+01  0.6037151E+01  0.4253070E+01  0.2852109E+01  0.1785654E+01  0.1008081E+01  0.4775419E+00  0.1563724E+00  0.1120224E-01  0.1285435E-01  0.1361009E+00  0.3593353E+00  0.6642035E+00  0.1035226E+01  0.1459431E+01  0.1926011E+01  0.2426010E+01  0.2952045E+01  0.3498061E+01
 0.1650000E+02  0.1100728E+02  0.8295285E+01  0.6068113E+01  0.4275646E+01  0.2867661E+01  0.1795580E+01  0.1013742E+01  0.4802074E+00  0.1571918E+00  0.1119224E-01  0.1289613E-01  0.1369454E+00  0.3616131E+00  0.6684372E+00  0.1041843E+01  0.1468778E+01  0.1938363E+01  0.2441585E+01  0.2971011E+01  0.3520546E+01
 0.1660000E+02  0.1105817E+02  0.8335702E+01  0.6098980E+01  0.4298166E+01  0.2883181E+01  0.1805491E+01  0.1019395E+01  0.4828686E+00  0.1580089E+00  0.1118085E-01  0.1293720E-01  0.1377901E+00  0.3638923E+00  0.6726740E+00  0.1048466E+01  0.1478132E+01  0.1950726E+01  0.2457173E+01  0.2989994E+01  0.3543052E+01
 0.1670000E+02  0.1110882E+02  0.8375962E+01  0.6129750E+01  0.4320629E+01  0.2898670E+01  0.1815385E+01  0.1025040E+01  0.4855256E+00  0.1588236E+00  0.1116806E-01  0.1297756E-01  0.1386349E+00  0.3661730E+00  0.6769140E+00  0.1055094E+01  0.1487494E+01  0.1963099E+01  0.2472775E+01  0.3008994E+01  0.3565579E+01
 0.1680000E+02  0.1115923E+02  0.8416066E+01  0.6160424E+01  0.4343035E+01  0.2914128E+01  0.1825262E+01  0.1030676E+01  0.4881783E+00  0.1596360E+00  0.1115387E-01  0.1301720E-01  0.1394799E+00  0.3684551E+00  0.6811572E+00  0.1061727E+01  0.1496865E+01  0.1975483E+01  0.2488392E+01  0.3028012E+01  0.3588126E+01
 0.1690000E+02  0.1120940E+02  0.8456014E+01  0.6191001E+01  0.4365384E+01  0.2929554E+01  0.1835122E+01  0.1036304E+01  0.4908267E+00  0.1604461E+00  0.1113826E-01  0.1305612E-01  0.1403250E+00  0.3707386E+00  0.6854035E+00  0.1068366E+01  0.1506243E+01  0.1987879E+01  0.2504022E+01  0.3047047E+01  0.3610695E+01
 0.1700000E+02  0.1125932E+02  0.8495804E+01  0.6221481E+01  0.4387677E+01  0.2944948E+01  0.1844966E+01  0.1041923E+01  0.4934708E+00  0.1612538E+00  0.1112123E-01  0.1309431E-01  0.1411703E+00  0.3730236E+00  0.6896531E+00  0.1075010E+01  0.1515629E+01  0.2000285E+01  0.2519667E+01  0.3066100E+01  0.3633286E+01
 0.1710000E+02  0.1130901E+02  0.8535438E+01  0.6251864E+01  0.4409912E+01  0.2960310E+01  0.1854793E+01  0.1047534E+01  0.4961106E+00  0.1620591E+00  0.1110277E-01  0.1313177E-01  0.1420157E+00  0.3753100E+00  0.6939059E+00  0.1081659E+01  0.1525024E+01  0.2012702E+01  0.2535327E+01  0.3085171E+01  0.3655897E+01
 0.1720000E+02  0.1135844E+02  0.8574913E+01  0.6282149E+01  0.4432089E+01  0.2975640E+01  0.1864603E+01  0.1053136E+01  0.4987460E+00  0.1628621E+00  0.1108288E-01  0.1316848E-01  0.1428613E+00  0.3775979E+00  0.6981619E+00  0.1088314E+01  0.1534427E+01  0.2025131E+01  0.2551001E+01  0.3104260E+01  0.3678531E+01
 0.1730000E+02  0.1140764E+02  0.8614232E+01  0.6312336E+01  0.4454209E+01  0.2990938E+01  0.1874396E+01  0.1058730E+01  0.5013770E+00  0.1636626E+00  0.1106154E-01  0.1320445E-01  0.1437070E+00  0.3798872E+00  0.7024211E+00  0.1094975E+01  0.1543837E+01  0.2037571E+01  0.2566689E+01  0.3123367E+01  0.3701185E+01
 0.1740000E+02  0.1145659E+02  0.8653392E+01  0.6342426E+01  0.4476272E+01  0.3006203E+01  0.1884171E+01  0.1064315E+01  0.5040037E+00  0.1644608E+00  0.1103876E-01  0.1323967E-01  0.1445529E+00  0.3821779E+00  0.7066837E+00  0.1101641E+01  0.1553256E+01  0.2050022E+01  0.2582392E+01  0.3142492E+01  0.3723862E+01
 0.1750000E+02  0.1150530E+02  0.8692394E+01  0.6372417E+01  0.4498276E+01  0.3021437E+01  0.1893930E+01  0.1069891E+01  0.5066260E+00  0.1652565E+00  0.1101451E-01  0.1327413E-01  0.1453989E+00  0.3844702E+00  0.7109494E+00  0.1108313E+01  0.1562684E+01  0.2062484E+01  0.2598109E+01  0.3161635E+01  0.3746560E+01
 0.1760000E+02  0.1155377E+02  0.8731237E+01  0.6402310E+01  0.4520222E+01  0.3036637E+01  0.1903672E+01  0.1075458E+01  0.5092438E+00  0.1660499E+00  0.1098881E-01  0.1330783E-01  0.1462450E+00  0.3867639E+00  0.7152185E+00  0.1114990E+01  0.1572120E+01  0.2074958E+01  0.2613842E+01  0.3180796E+01  0.3769280E+01
 0.1770000E+02  0.1160199E+02  0.8769921E+01  0.6432103E+01  0.4542110E+01  0.3051805E+01  0.1913396E+01  0.1081017E+01  0.5118572E+00  0.1668408E+00  0.1096163E-01  0.1334077E-01  0.1470913E+00  0.3890590E+00  0.7194908E+00  0.1121673E+01  0.1581564E+01  0.2087444E+01  0.2629589E+01  0.3199976E+01  0.3792023E+01
 0.1780000E+02  0.1164997E+02  0.8808447E+01  0.6461798E+01  0.4563939E+01  0.3066941E+01  0.1923103E+01  0.1086567E+01  0.5144662E+00  0.1676292E+00  0.1093297E-01  0.1337293E-01  0.1479378E+00  0.3913556E+00  0.7237665E+00  0.1128361E+01  0.1591016E+01  0.2099940E+01  0.2645351E+01  0.3219174E+01  0.3814787E+01
 0.1790000E+02  0.1169771E+02  0.8846813E+01  0.6491394E+01  0.4585709E+01  0.3082043E+01  0.1932792E+01  0.1092108E+01  0.5170707E+00  0.1684152E+00  0.1090283E-01  0.1340431E-01  0.1487843E+00  0.3936537E+00  0.7280454E+00  0.1135055E+01  0.1600477E+01  0.2112449E+01  0.2661128E+01  0.3238391E+01  0.3837574E+01
 0.1800000E+02  0.1174520E+02  0.8885019E+01  0.6520890E+01  0.4607421E+01  0.3097113E+01  0.1942464E+01  0.1097641E+01  0.5196707E+00  0.1691988E+00  0.1087120E-01  0.1343490E-01  0.1496310E+00  0.3959532E+00  0.7323277E+00  0.1141755E+01  0.1609946E+01  0.2124969E+01  0.2676920E+01  0.3257627E+01  0.3860383E+01
 0.1810000E+02  0.1179245E+02  0.8923066E+01  0.6550286E+01  0.4629073E+01  0.3112149E+01  0.1952119E+01  0.1103164E+01  0.5222663E+00  0.1699799E+00  0.1083806E-01  0.1346471E-01  0.1504778E+00  0.3982543E+00  0.7366133E+00  0.1148461E+01  0.1619424E+01  0.2137500E+01  0.2692727E+01  0.3276881E+01  0.3883215E+01
 0.1820000E+02  0.1183945E+02  0.8960953E+01  0.6579583E+01  0.4650667E+01  0.3127152E+01  0.1961755E+01  0.1108679E+01  0.5248573E+00  0.1707585E+00  0.1080342E-01  0.1349372E-01  0.1513247E+00  0.4005568E+00  0.7409023E+00  0.1155172E+01  0.1628910E+01  0.2150044E+01  0.2708549E+01  0.3296154E+01  0.3906069E+01
 0.1830000E+02  0.1188621E+02  0.8998679E+01  0.6608779E+01  0.4672201E+01  0.3142122E+01  0.1971375E+01  0.1114184E+01  0.5274438E+00  0.1715346E+00  0.1076727E-01  0.1352193E-01  0.1521718E+00  0.4028608E+00  0.7451946E+00  0.1161889E+01  0.1638405E+01  0.2162599E+01  0.2724387E+01  0.3315446E+01  0.3928947E+01
 0.1840000E+02  0.1193272E+02  0.9036246E+01  0.6637875E+01  0.4693675E+01  0.3157059E+01  0.1980976E+01  0.1119681E+01  0.5300257E+00  0.1723083E+00  0.1072960E-01  0.1354933E-01  0.1530189E+00  0.4051662E+00  0.7494903E+00  0.1168612E+01  0.1647909E+01  0.2175166E+01  0.2740240E+01  0.3334757E+01  0.3951847E+01
 0.1850000E+02  0.1197900E+02  0.9073651E+01  0.6666871E+01  0.4715090E+01  0.3171962E+01  0.1990560E+01  0.1125168E+01  0.5326031E+00  0.1730794E+00  0.1069040E-01  0.1357591E-01  0.1538662E+00  0.4074732E+00  0.7537894E+00  0.1175340E+01  0.1657421E+01  0.2187745E+01  0.2756108E+01  0.3354087E+01  0.3974770E+01
 0.1860000E+02  0.1202502E+02  0.9110896E+01  0.6695766E+01  0.4736445E+01  0.3186831E+01  0.2000126E+01  0.1130647E+01  0.5351758E+00  0.1738480E+00  0.1064967E-01  0.1360168E-01  0.1547136E+00  0.4097816E+00  0.7580919E+00  0.1182074E+01  0.1666942E+01  0.2200336E+01  0.2771992E+01  0.3373437E+01  0.3997716E+01
 0.1870000E+02  0.1207080E+02  0.9147980E+01  0.6724560E+01  0.4757739E+01  0.3201667E+01  0.2009674E+01  0.1136116E+01  0.5377440E+00  0.1746141E+00  0.1060739E-01  0.1362662E-01  0.1555611E+00  0.4120915E+00  0.7623978E+00  0.1188815E+01  0.1676472E+01  0.2212939E+01  0.2787891E+01  0.3392805E+01  0.4020685E+01
 0.1880000E+02  0.1211634E+02  0.9184903E+01  0.6753252E+01  0.4778974E+01  0.3216468E+01  0.2019204E+01  0.1141577E+01  0.5403076E+00  0.1753777E+00  0.1056357E-01  0.1365074E-01  0.1564086E+00  0.4144030E+00  0.7667071E+00  0.1195561E+01  0.1686010E+01  0.2225554E+01  0.2803806E+01  0.3412194E+01  0.4043677E+01
 0.1890000E+02  0.1216164E+02  0.9221665E+01  0.6781844E+01  0.4800148E+01  0.3231236E+01  0.2028716E+01  0.1147028E+01  0.5428666E+00  0.1761387E+00  0.1051819E-01  0.1367401E-01  0.1572563E+00  0.4167159E+00  0.7710198E+00  0.1202313E+01  0.1695557E+01  0.2238181E+01  0.2819737E+01  0.3431601E+01  0.4066693E+01
 0.1900000E+02  0.1220669E+02  0.9258265E+01  0.6810334E+01  0.4821262E+01  0.3245970E+01  0.2038210E+01  0.1152470E+01  0.5454209E+00  0.1768972E+00  0.1047126E-01  0.1369645E-01  0.1581041E+00  0.4190303E+00  0.7753360E+00  0.1209070E+01  0.1705113E+01  0.2250820E+01  0.2835683E+01  0.3451028E+01  0.4089733E+01
 0.1910000E+02  0.1225149E+02  0.9294704E+01  0.6838722E+01  0.4842315E+01  0.3260670E+01  0.2047686E+01  0.1157903E+01  0.5479706E+00  0.1776532E+00  0.1042275E-01  0.1371803E-01  0.1589520E+00  0.4213462E+00  0.7796556E+00  0.1215834E+01  0.1714678E+01  0.2263471E+01  0.2851646E+01  0.3470475E+01  0.4112796E+01
 0.1920000E+02  0.1229605E+02  0.9330981E+01  0.6867009E+01  0.4863308E+01  0.3275335E+01  0.2057143E+01  0.1163327E+01  0.5505156E+00  0.1784065E+00  0.1037267E-01  0.1373876E-01  0.1598000E+00  0.4236636E+00  0.7839786E+00  0.1222604E+01  0.1724252E+01  0.2276135E+01  0.2867624E+01  0.3489942E+01  0.4135883E+01
 0.1930000E+02  0.1234037E+02  0.9367097E+01  0.6895194E+01  0.4884239E+01  0.3289966E+01  0.2066583E+01  0.1168741E+01  0.5530559E+00  0.1791573E+00  0.1032102E-01  0.1375863E-01  0.1606480E+00  0.4259825E+00  0.7883051E+00  0.1229380E+01  0.1733835E+01  0.2288811E+01  0.2883618E+01  0.3509428E+01  0.4158994E+01
 0.1940000E+02  0.1238444E+02  0.9403050E+01  0.6923276E+01  0.4905110E+01  0.3304563E+01  0.2076004E+01  0.1174146E+01  0.5555915E+00  0.1799056E+00  0.1026777E-01  0.1377764E-01  0.1614961E+00  0.4283029E+00  0.7926351E+00  0.1236161E+01  0.1743427E+01  0.2301499E+01  0.2899628E+01  0.3528935E+01  0.4182129E+01
 0.1950000E+02  0.1242827E+02  0.9438841E+01  0.6951256E+01  0.4925919E+01  0.3319125E+01  0.2085407E+01  0.1179542E+01  0.5581225E+00  0.1806512E+00  0.1021293E-01  0.1379577E-01  0.1623444E+00  0.4306248E+00  0.7969686E+00  0.1242949E+01  0.1753028E+01  0.2314200E+01  0.2915655E+01  0.3548461E+01  0.4205288E+01
 0.1960000E+02  0.1247186E+02  0.9474471E+01  0.6979134E+01  0.4946667E+01  0.3333653E+01  0.2094791E+01  0.1184928E+01  0.5606486E+00  0.1813942E+00  0.1015648E-01  0.1381303E-01  0.1631926E+00  0.4329482E+00  0.8013056E+00  0.1249743E+01  0.1762638E+01  0.2326913E+01  0.2931697E+01  0.3568008E+01  0.4228471E+01
 0.1970000E+02  0.1251520E+02  0.9509938E+01  0.7006909E+01  0.4967353E+01  0.3348146E+01  0.2104157E+01  0.1190305E+01  0.5631701E+00  0.1821347E+00  0.1009843E-01  0.1382940E-01  0.1640410E+00  0.4352731E+00  0.8056461E+00  0.1256543E+01  0.1772257E+01  0.2339639E+01  0.2947756E+01  0.3587575E+01  0.4251678E+01
 0.1980000E+02  0.1255830E+02  0.9545242E+01  0.7034581E+01  0.4987978E+01  0.3362604E+01  0.2113504E+01  0.1195673E+01  0.5656868E+00  0.1828725E+00  0.1003877E-01  0.1384488E-01  0.1648894E+00  0.4375995E+00  0.8099901E+00  0.1263348E+01  0.1781885E+01  0.2352377E+01  0.2963831E+01  0.3607162E+01  0.4274910E+01
 0.1990000E+02  0.1260115E+02  0.9580384E+01  0.7062150E+01  0.5008541E+01  0.3377027E+01  0.2122833E+01  0.1201031E+01  0.5681987E+00  0.1836077E+00  0.9977486E-02  0.1385947E-01  0.1657379E+00  0.4399274E+00  0.8143376E+00  0.1270160E+01  0.1791522E+01  0.2365128E+01  0.2979923E+01  0.3626770E+01  0.4298167E+01
 0.2000000E+02  0.1264376E+02  0.9615364E+01  0.7089617E+01  0.5029042E+01  0.3391415E+01  0.2132143E+01  0.1206380E+01  0.5707058E+00  0.1843403E+00  0.9914574E-02  0.1387315E-01  0.1665864E+00  0.4422568E+00  0.8186886E+00  0.1276979E+01  0.1801169E+01  0.2377892E+01  0.2996031E+01  0.3646398E+01  0.4321448E+01
 0.2010000E+02  0.1268613E+02  0.9650181E+01  0.7116980E+01  0.5049482E+01  0.3405768E+01  0.2141434E+01  0.1211719E+01  0.5732082E+00  0.1850702E+00  0.9850030E-02  0.1388593E-01  0.1674350E+00  0.4445877E+00  0.8230432E+00  0.1283803E+01  0.1810824E+01  0.2390668E+01  0.3012156E+01  0.3666046E+01  0.4344754E+01
 0.2020000E+02  0.1272826E+02  0.9684836E+01  0.7144239E+01  0.5069859E+01  0.3420086E+01  0.2150707E+01  0.1217049E+01  0.5757057E+00  0.1857975E+00  0.9783845E-02  0.1389779E-01  0.1682837E+00  0.4469202E+00  0.8274014E+00  0.1290633E+01  0.1820489E+01  0.2403458E+01  0.3028297E+01  0.3685716E+01  0.4368084E+01
 0.2030000E+02  0.1277014E+02  0.9719328E+01  0.7171396E+01  0.5090174E+01  0.3434368E+01  0.2159961E+01  0.1222369E+01  0.5781984E+00  0.1865222E+00  0.9716014E-02  0.1390873E-01  0.1691323E+00  0.4492541E+00  0.8317631E+00  0.1297470E+01  0.1830164E+01  0.2416260E+01  0.3044455E+01  0.3705406E+01  0.4391440E+01
 0.2040000E+02  0.1281178E+02  0.9753657E+01  0.7198448E+01  0.5110426E+01  0.3448616E+01  0.2169196E+01  0.1227680E+01  0.5806863E+00  0.1872442E+00  0.9646531E-02  0.1391874E-01  0.1699811E+00  0.4515896E+00  0.8361283E+00  0.1304312E+01  0.1839847E+01  0.2429075E+01  0.3060629E+01  0.3725117E+01  0.4414821E+01
 0.2050000E+02  0.1285318E+02  0.9787824E+01  0.7225397E+01  0.5130617E+01  0.3462828E+01  0.2178412E+01  0.1232981E+01  0.5831694E+00  0.1879635E+00  0.9575388E-02  0.1392783E-01  0.1708298E+00  0.4539265E+00  0.8404972E+00  0.1311161E+01  0.1849540E+01  0.2441903E+01  0.3076821E+01  0.3744849E+01  0.4438227E+01
 0.2060000E+02  0.1289433E+02  0.9821828E+01  0.7252242E+01  0.5150744E+01  0.3477004E+01  0.2187609E+01  0.1238272E+01  0.5856476E+00  0.1886801E+00  0.9502581E-02  0.1393597E-01  0.1716786E+00  0.4562650E+00  0.8448696E+00  0.1318017E+01  0.1859243E+01  0.2454744E+01  0.3093029E+01  0.3764602E+01  0.4461658E+01
 0.2070000E+02  0.1293524E+02  0.9855669E+01  0.7278984E+01  0.5170809E+01  0.3491145E+01  0.2196787E+01  0.1243554E+01  0.5881209E+00  0.1893941E+00  0.9428102E-02  0.1394317E-01  0.1725275E+00  0.4586050E+00  0.8492456E+00  0.1324878E+01  0.1868955E+01  0.2467597E+01  0.3109255E+01  0.3784376E+01  0.4485115E+01
 0.2080000E+02  0.1297592E+02  0.9889347E+01  0.7305621E+01  0.5190811E+01  0.3505250E+01  0.2205946E+01  0.1248826E+01  0.5905893E+00  0.1901054E+00  0.9351945E-02  0.1394942E-01  0.1733763E+00  0.4609465E+00  0.8536252E+00  0.1331746E+01  0.1878676E+01  0.2480465E+01  0.3125497E+01  0.3804171E+01  0.4508597E+01
 0.2090000E+02  0.1301635E+02  0.9922862E+01  0.7332154E+01  0.5210750E+01  0.3519319E+01  0.2215087E+01  0.1254089E+01  0.5930528E+00  0.1908140E+00  0.9274104E-02  0.1395471E-01  0.1742252E+00  0.4632895E+00  0.8580084E+00  0.1338620E+01  0.1888407E+01  0.2493345E+01  0.3141757E+01  0.3823987E+01  0.4532105E+01
 0.2100000E+02  0.1305654E+02  0.9956214E+01  0.7358583E+01  0.5230626E+01  0.3533353E+01  0.2224207E+01  0.1259341E+01  0.5955114E+00  0.1915199E+00  0.9194573E-02  0.1395903E-01  0.1750740E+00  0.4656340E+00  0.8623953E+00  0.1345500E+01  0.1898147E+01  0.2506238E+01  0.3158033E+01  0.3843825E+01  0.4555638E+01
 0.2110000E+02  0.1309648E+02  0.9989404E+01  0.7384907E+01  0.5250439E+01  0.3547350E+01  0.2233309E+01  0.1264584E+01  0.5979651E+00  0.1922231E+00  0.9113346E-02  0.1396239E-01  0.1759229E+00  0.4679800E+00  0.8667857E+00  0.1352387E+01  0.1907897E+01  0.2519145E+01  0.3174327E+01  0.3863685E+01  0.4579197E+01
 0.2120000E+02  0.1313619E+02  0.1002243E+02  0.7411127E+01  0.5270189E+01  0.3561312E+01  0.2242392E+01  0.1269818E+01  0.6004139E+00  0.1929235E+00  0.9030416E-02  0.1396477E-01  0.1767718E+00  0.4703275E+00  0.8711798E+00  0.1359280E+01  0.1917657E+01  0.2532065E+01  0.3190639E+01  0.3883566E+01  0.4602783E+01
 0.2130000E+02  0.1317566E+02  0.1005529E+02  0.7437243E+01  0.5289876E+01  0.3575238E+01  0.2251455E+01  0.1275041E+01  0.6028577E+00  0.1936213E+00  0.8945777E-02  0.1396617E-01  0.1776207E+00  0.4726766E+00  0.8755776E+00  0.1366180E+01  0.1927426E+01  0.2544998E+01  0.3206967E+01  0.3903468E+01  0.4626394E+01
 0.2140000E+02  0.1321489E+02  0.1008800E+02  0.7463254E+01  0.5309499E+01  0.3589127E+01  0.2260499E+01  0.1280255E+01  0.6052966E+00  0.1943163E+00  0.8859425E-02  0.1396658E-01  0.1784696E+00  0.4750271E+00  0.8799789E+00  0.1373086E+01  0.1937205E+01  0.2557945E+01  0.3223313E+01  0.3923392E+01  0.4650032E+01
 0.2150000E+02  0.1325387E+02  0.1012053E+02  0.7489160E+01  0.5329058E+01  0.3602980E+01  0.2269523E+01  0.1285458E+01  0.6077305E+00  0.1950086E+00  0.8771351E-02  0.1396599E-01  0.1793185E+00  0.4773792E+00  0.8843840E+00  0.1379998E+01  0.1946994E+01  0.2570905E+01  0.3239677E+01  0.3943339E+01  0.4673695E+01
 0.2160000E+02  0.1329262E+02  0.1015291E+02  0.7514962E+01  0.5348554E+01  0.3616797E+01  0.2278528E+01  0.1290652E+01  0.6101594E+00  0.1956981E+00  0.8681551E-02  0.1396440E-01  0.1801673E+00  0.4797327E+00  0.8887926E+00  0.1386916E+01  0.1956792E+01  0.2583878E+01  0.3256058E+01  0.3963307E+01  0.4697386E+01
 0.2170000E+02  0.1333113E+02  0.1018512E+02  0.7540658E+01  0.5367987E+01  0.3630578E+01  0.2287514E+01  0.1295836E+01  0.6125834E+00  0.1963849E+00  0.8590018E-02  0.1396181E-01  0.1810162E+00  0.4820878E+00  0.8932050E+00  0.1393842E+01  0.1966600E+01  0.2596865E+01  0.3272457E+01  0.3983296E+01  0.4721102E+01
 0.2180000E+02  0.1336940E+02  0.1021717E+02  0.7566250E+01  0.5387355E+01  0.3644322E+01  0.2296480E+01  0.1301010E+01  0.6150023E+00  0.1970690E+00  0.8496747E-02  0.1395820E-01  0.1818650E+00  0.4844444E+00  0.8976210E+00  0.1400773E+01  0.1976418E+01  0.2609866E+01  0.3288873E+01  0.4003308E+01  0.4744845E+01
 0.2190000E+02  0.1340744E+02  0.1024906E+02  0.7591737E+01  0.5406660E+01  0.3658029E+01  0.2305426E+01  0.1306175E+01  0.6174162E+00  0.1977503E+00  0.8401731E-02  0.1395357E-01  0.1827138E+00  0.4868024E+00  0.9020407E+00  0.1407711E+01  0.1986246E+01  0.2622880E+01  0.3305308E+01  0.4023343E+01  0.4768615E+01
 0.2200000E+02  0.1344523E+02  0.1028079E+02  0.7617119E+01  0.5425900E+01  0.3671700E+01  0.2314353E+01  0.1311329E+01  0.6198252E+00  0.1984288E+00  0.8304965E-02  0.1394791E-01  0.1835625E+00  0.4891620E+00  0.9064641E+00  0.1414656E+01  0.1996083E+01  0.2635908E+01  0.3321760E+01  0.4043399E+01  0.4792412E+01
 0.2210000E+02  0.1348279E+02  0.1031235E+02  0.7642396E+01  0.5445077E+01  0.3685335E+01  0.2323260E+01  0.1316473E+01  0.6222290E+00  0.1991045E+00  0.8206443E-02  0.1394122E-01  0.1844112E+00  0.4915231E+00  0.9108912E+00  0.1421607E+01  0.2005931E+01  0.2648950E+01  0.3338230E+01  0.4063478E+01  0.4816236E+01
 0.2220000E+02  0.1352011E+02  0.1034375E+02  0.7667568E+01  0.5464189E+01  0.3698933E+01  0.2332148E+01  0.1321607E+01  0.6246279E+00  0.1997775E+00  0.8106159E-02  0.1393349E-01  0.1852598E+00  0.4938856E+00  0.9153220E+00  0.1428565E+01  0.2015788E+01  0.2662006E+01  0.3354718E+01  0.4083579E+01  0.4840086E+01
 0.2230000E+02  0.1355719E+02  0.1037499E+02  0.7692634E+01  0.5483238E+01  0.3712493E+01  0.2341016E+01  0.1326732E+01  0.6270217E+00  0.2004477E+00  0.8004107E-02  0.1392472E-01  0.1861084E+00  0.4962497E+00  0.9197564E+00  0.1435529E+01  0.2025656E+01  0.2675075E+01  0.3371224E+01  0.4103703E+01  0.4863964E+01
 0.2240000E+02  0.1359404E+02  0.1040607E+02  0.7717596E+01  0.5502222E+01  0.3726018E+01  0.2349864E+01  0.1331846E+01  0.6294104E+00  0.2011151E+00  0.7900282E-02  0.1391489E-01  0.1869570E+00  0.4986152E+00  0.9241946E+00  0.1442499E+01  0.2035533E+01  0.2688158E+01  0.3387748E+01  0.4123849E+01  0.4887869E+01
 0.2250000E+02  0.1363065E+02  0.1043698E+02  0.7742452E+01  0.5521141E+01  0.3739505E+01  0.2358692E+01  0.1336950E+01  0.6317941E+00  0.2017797E+00  0.7794677E-02  0.1390400E-01  0.1878054E+00  0.5009823E+00  0.9286365E+00  0.1449477E+01  0.2045421E+01  0.2701255E+01  0.3404290E+01  0.4144018E+01  0.4911801E+01
 0.2260000E+02  0.1366702E+02  0.1046773E+02  0.7767203E+01  0.5539996E+01  0.3752955E+01  0.2367501E+01  0.1342044E+01  0.6341726E+00  0.2024415E+00  0.7687288E-02  0.1389204E-01  0.1886538E+00  0.5033508E+00  0.9330821E+00  0.1456461E+01  0.2055318E+01  0.2714366E+01  0.3420851E+01  0.4164209E+01  0.4935760E+01
 0.2270000E+02  0.1370317E+02  0.1049832E+02  0.7791849E+01  0.5558787E+01  0.3766368E+01  0.2376289E+01  0.1347128E+01  0.6365461E+00  0.2031005E+00  0.7578108E-02  0.1387901E-01  0.1895022E+00  0.5057209E+00  0.9375315E+00  0.1463451E+01  0.2065225E+01  0.2727491E+01  0.3437429E+01  0.4184424E+01  0.4959747E+01
 0.2280000E+02  0.1373907E+02  0.1052875E+02  0.7816389E+01  0.5577513E+01  0.3779744E+01  0.2385058E+01  0.1352202E+01  0.6389145E+00  0.2037566E+00  0.7467132E-02  0.1386491E-01  0.1903504E+00  0.5080924E+00  0.9419846E+00  0.1470448E+01  0.2075143E+01  0.2740631E+01  0.3454026E+01  0.4204661E+01  0.4983762E+01
