 0.5300000E-01 -0.1004161E+00 -0.1113551E+00 -0.1168759E+00 -0.1189216E+00 -0.1193072E+00 -0.1190975E+00 -0.1187296E+00 -0.1183341E+00 -0.1179517E+00 -0.1176418E+00 -0.1175662E+00 -0.1180418E+00 -0.1194295E+00 -0.1217350E+00
 0.5400000E-01 -0.1017007E+00 -0.1127622E+00 -0.1183572E+00 -0.1204325E+00 -0.1208204E+00 -0.1206014E+00 -0.1202206E+00 -0.1198118E+00 -0.1194161E+00 -0.1190940E+00 -0.1190089E+00 -0.1194787E+00 -0.1208602E+00 -0.1231448E+00
 0.5500000E-01 -0.1028576E+00 -0.1140208E+00 -0.1196771E+00 -0.1217740E+00 -0.1221585E+00 -0.1219255E+00 -0.1215282E+00 -0.1211031E+00 -0.1206922E+00 -0.1203569E+00 -0.1202620E+00 -0.1207254E+00 -0.1220977E+00 -0.1243547E+00
 0.5600000E-01 -0.1041055E+00 -0.1153844E+00 -0.1211124E+00 -0.1232384E+00 -0.1236253E+00 -0.1233831E+00 -0.1229732E+00 -0.1225349E+00 -0.1221111E+00 -0.1217641E+00 -0.1216601E+00 -0.1221176E+00 -0.1234817E+00 -0.1257125E+00
 0.5700000E-01 -0.1052309E+00 -0.1166064E+00 -0.1223953E+00 -0.1245444E+00 -0.1249301E+00 -0.1246762E+00 -0.1242523E+00 -0.1238002E+00 -0.1233639E+00 -0.1230065E+00 -0.1228953E+00 -0.1233485E+00 -0.1247040E+00 -0.1269042E+00
 0.5800000E-01 -0.1064480E+00 -0.1179329E+00 -0.1237913E+00 -0.1259695E+00 -0.1263579E+00 -0.1260955E+00 -0.1256595E+00 -0.1251950E+00 -0.1247465E+00 -0.1243783E+00 -0.1242589E+00 -0.1247065E+00 -0.1260523E+00 -0.1282214E+00
 0.5900000E-01 -0.1075508E+00 -0.1191281E+00 -0.1250473E+00 -0.1272505E+00 -0.1276402E+00 -0.1273687E+00 -0.1269212E+00 -0.1264457E+00 -0.1259876E+00 -0.1256117E+00 -0.1254879E+00 -0.1259332E+00 -0.1272707E+00 -0.1294059E+00
 0.6000000E-01 -0.1087432E+00 -0.1204243E+00 -0.1264112E+00 -0.1286436E+00 -0.1290370E+00 -0.1287577E+00 -0.1282992E+00 -0.1278122E+00 -0.1273432E+00 -0.1269578E+00 -0.1268271E+00 -0.1272675E+00 -0.1285942E+00 -0.1306940E+00
 0.6100000E-01 -0.1098320E+00 -0.1216020E+00 -0.1276500E+00 -0.1299096E+00 -0.1303068E+00 -0.1300212E+00 -0.1295539E+00 -0.1290586E+00 -0.1285826E+00 -0.1281922E+00 -0.1280597E+00 -0.1284997E+00 -0.1298181E+00 -0.1318804E+00
 0.6200000E-01 -0.1110061E+00 -0.1228747E+00 -0.1289891E+00 -0.1312784E+00 -0.1316802E+00 -0.1313880E+00 -0.1309109E+00 -0.1304055E+00 -0.1299201E+00 -0.1295219E+00 -0.1293840E+00 -0.1298201E+00 -0.1311270E+00 -0.1331495E+00
 0.6300000E-01 -0.1120889E+00 -0.1240436E+00 -0.1302197E+00 -0.1325384E+00 -0.1329467E+00 -0.1326507E+00 -0.1321674E+00 -0.1316563E+00 -0.1311663E+00 -0.1307656E+00 -0.1306280E+00 -0.1310652E+00 -0.1323631E+00 -0.1343444E+00
 0.6400000E-01 -0.1132503E+00 -0.1252992E+00 -0.1315407E+00 -0.1338898E+00 -0.1343040E+00 -0.1340028E+00 -0.1335111E+00 -0.1329915E+00 -0.1324938E+00 -0.1320870E+00 -0.1319458E+00 -0.1323802E+00 -0.1336659E+00 -0.1356034E+00
 0.6500000E-01 -0.1143343E+00 -0.1264670E+00 -0.1327708E+00 -0.1351515E+00 -0.1355747E+00 -0.1352720E+00 -0.1347764E+00 -0.1342531E+00 -0.1337531E+00 -0.1333458E+00 -0.1332065E+00 -0.1336427E+00 -0.1349184E+00 -0.1368101E+00
 0.6600000E-01 -0.1154885E+00 -0.1277114E+00 -0.1340798E+00 -0.1364918E+00 -0.1369223E+00 -0.1366158E+00 -0.1361133E+00 -0.1355832E+00 -0.1350771E+00 -0.1346655E+00 -0.1345242E+00 -0.1349586E+00 -0.1362215E+00 -0.1380654E+00
 0.6700000E-01 -0.1165793E+00 -0.1288842E+00 -0.1353156E+00 -0.1377611E+00 -0.1382027E+00 -0.1378968E+00 -0.1373921E+00 -0.1368600E+00 -0.1363530E+00 -0.1359421E+00 -0.1358038E+00 -0.1362401E+00 -0.1374911E+00 -0.1392843E+00
 0.6800000E-01 -0.1177306E+00 -0.1301222E+00 -0.1366177E+00 -0.1390954E+00 -0.1395456E+00 -0.1392374E+00 -0.1387272E+00 -0.1381898E+00 -0.1376784E+00 -0.1372647E+00 -0.1371259E+00 -0.1375611E+00 -0.1387983E+00 -0.1405399E+00
 0.6900000E-01 -0.1188326E+00 -0.1313046E+00 -0.1378636E+00 -0.1403763E+00 -0.1408392E+00 -0.1405329E+00 -0.1400217E+00 -0.1394833E+00 -0.1389717E+00 -0.1385593E+00 -0.1384234E+00 -0.1388597E+00 -0.1400825E+00 -0.1417679E+00
 0.7000000E-01 -0.1199842E+00 -0.1325398E+00 -0.1391624E+00 -0.1417083E+00 -0.1421811E+00 -0.1418736E+00 -0.1413583E+00 -0.1408157E+00 -0.1403009E+00 -0.1398870E+00 -0.1397516E+00 -0.1401872E+00 -0.1413948E+00 -0.1430245E+00
 0.7100000E-01 -0.1210999E+00 -0.1337341E+00 -0.1404204E+00 -0.1430024E+00 -0.1434889E+00 -0.1431841E+00 -0.1426681E+00 -0.1421246E+00 -0.1416095E+00 -0.1411965E+00 -0.1410632E+00 -0.1414981E+00 -0.1426879E+00 -0.1442556E+00
 0.7200000E-01 -0.1222536E+00 -0.1349688E+00 -0.1417182E+00 -0.1443340E+00 -0.1448315E+00 -0.1445264E+00 -0.1440071E+00 -0.1434603E+00 -0.1429429E+00 -0.1425290E+00 -0.1423966E+00 -0.1428304E+00 -0.1440032E+00 -0.1455108E+00
 0.7300000E-01 -0.1233836E+00 -0.1361756E+00 -0.1429885E+00 -0.1456407E+00 -0.1461521E+00 -0.1458495E+00 -0.1453291E+00 -0.1447806E+00 -0.1442618E+00 -0.1438474E+00 -0.1437152E+00 -0.1441457E+00 -0.1452965E+00 -0.1467362E+00
 0.7400000E-01 -0.1245399E+00 -0.1374103E+00 -0.1442856E+00 -0.1469722E+00 -0.1474952E+00 -0.1471929E+00 -0.1466695E+00 -0.1461180E+00 -0.1455970E+00 -0.1451817E+00 -0.1450501E+00 -0.1454784E+00 -0.1466097E+00 -0.1479848E+00
 0.7500000E-01 -0.1256828E+00 -0.1386280E+00 -0.1455659E+00 -0.1482885E+00 -0.1488248E+00 -0.1485240E+00 -0.1479980E+00 -0.1474431E+00 -0.1469187E+00 -0.1465005E+00 -0.1463663E+00 -0.1467876E+00 -0.1478921E+00 -0.1491931E+00
 0.7600000E-01 -0.1268407E+00 -0.1398617E+00 -0.1468613E+00 -0.1496183E+00 -0.1501663E+00 -0.1498658E+00 -0.1493366E+00 -0.1487782E+00 -0.1482510E+00 -0.1478312E+00 -0.1476963E+00 -0.1481135E+00 -0.1491952E+00 -0.1504267E+00
 0.7700000E-01 -0.1279931E+00 -0.1410865E+00 -0.1481471E+00 -0.1509389E+00 -0.1514989E+00 -0.1511979E+00 -0.1506638E+00 -0.1500993E+00 -0.1495656E+00 -0.1491395E+00 -0.1489982E+00 -0.1494039E+00 -0.1504536E+00 -0.1516048E+00
 0.7800000E-01 -0.1291500E+00 -0.1423167E+00 -0.1494377E+00 -0.1522636E+00 -0.1528349E+00 -0.1525335E+00 -0.1519952E+00 -0.1514261E+00 -0.1508882E+00 -0.1504587E+00 -0.1503145E+00 -0.1507132E+00 -0.1517361E+00 -0.1528128E+00
 0.7900000E-01 -0.1303070E+00 -0.1435430E+00 -0.1507227E+00 -0.1535814E+00 -0.1541622E+00 -0.1538575E+00 -0.1533110E+00 -0.1527322E+00 -0.1521840E+00 -0.1517439E+00 -0.1515886E+00 -0.1519706E+00 -0.1529557E+00 -0.1539463E+00
 0.8000000E-01 -0.1314590E+00 -0.1447655E+00 -0.1520041E+00 -0.1548959E+00 -0.1554870E+00 -0.1551805E+00 -0.1546282E+00 -0.1540427E+00 -0.1534879E+00 -0.1530417E+00 -0.1528804E+00 -0.1532515E+00 -0.1542051E+00 -0.1551156E+00
 0.8100000E-01 -0.1326138E+00 -0.1459861E+00 -0.1532804E+00 -0.1562020E+00 -0.1567995E+00 -0.1564859E+00 -0.1559212E+00 -0.1553216E+00 -0.1547516E+00 -0.1542899E+00 -0.1541121E+00 -0.1544607E+00 -0.1553704E+00 -0.1561896E+00
 0.8200000E-01 -0.1337557E+00 -0.1471953E+00 -0.1545465E+00 -0.1574997E+00 -0.1581058E+00 -0.1577883E+00 -0.1572152E+00 -0.1566060E+00 -0.1560263E+00 -0.1555548E+00 -0.1553667E+00 -0.1556996E+00 -0.1565723E+00 -0.1573058E+00
 0.8300000E-01 -0.1349004E+00 -0.1484015E+00 -0.1558044E+00 -0.1587839E+00 -0.1593923E+00 -0.1590633E+00 -0.1584730E+00 -0.1578444E+00 -0.1572440E+00 -0.1567512E+00 -0.1565407E+00 -0.1568449E+00 -0.1576678E+00 -0.1583051E+00
 0.8400000E-01 -0.1360259E+00 -0.1495909E+00 -0.1570481E+00 -0.1600570E+00 -0.1606716E+00 -0.1603358E+00 -0.1597338E+00 -0.1590919E+00 -0.1584776E+00 -0.1579704E+00 -0.1577444E+00 -0.1580271E+00 -0.1588069E+00 -0.1593528E+00
 0.8500000E-01 -0.1371514E+00 -0.1507730E+00 -0.1582774E+00 -0.1613080E+00 -0.1619204E+00 -0.1615678E+00 -0.1609430E+00 -0.1602760E+00 -0.1596350E+00 -0.1591003E+00 -0.1588455E+00 -0.1590931E+00 -0.1598172E+00 -0.1602629E+00
 0.8600000E-01 -0.1382534E+00 -0.1519350E+00 -0.1594905E+00 -0.1625477E+00 -0.1631632E+00 -0.1628003E+00 -0.1621596E+00 -0.1614747E+00 -0.1608148E+00 -0.1602601E+00 -0.1599838E+00 -0.1602033E+00 -0.1608776E+00 -0.1612263E+00
