 0.9560000E+02  0.2120482E+02 -0.3959850E+01  0.1517482E+02  0.3241979E+02
 0.9600000E+02  0.2111254E+02 -0.3959695E+01  0.1517550E+02  0.3232835E+02
 0.9640000E+02  0.2102079E+02 -0.3959539E+01  0.1517631E+02  0.3223757E+02
 0.9680000E+02  0.2092957E+02 -0.3959383E+01  0.1517706E+02  0.3214725E+02
 0.9720000E+02  0.2083887E+02 -0.3959226E+01  0.1517769E+02  0.3205734E+02
 0.9760000E+02  0.2074870E+02 -0.3959070E+01  0.1517843E+02  0.3196806E+02
 0.9800000E+02  0.2065905E+02 -0.3958913E+01  0.1517927E+02  0.3187941E+02
 0.9840000E+02  0.2056992E+02 -0.3958756E+01  0.1518002E+02  0.3179118E+02
 0.9880000E+02  0.2048130E+02 -0.3958599E+01  0.1518063E+02  0.3170333E+02
 0.9920000E+02  0.2039320E+02 -0.3958442E+01  0.1518140E+02  0.3161616E+02
 0.9960000E+02  0.2030561E+02 -0.3958284E+01  0.1518214E+02  0.3152947E+02
 0.1000000E+03  0.2021853E+02 -0.3958126E+01  0.1518286E+02  0.3144327E+02
 0.1004000E+03  0.2013196E+02 -0.3957968E+01  0.1518356E+02  0.3135755E+02
 0.1008000E+03  0.2004589E+02 -0.3957810E+01  0.1518450E+02  0.3127259E+02
 0.1012000E+03  0.1996033E+02 -0.3957652E+01  0.1518522E+02  0.3118790E+02
 0.1016000E+03  0.1987527E+02 -0.3957493E+01  0.1518584E+02  0.3110361E+02
 0.1020000E+03  0.1979070E+02 -0.3957334E+01  0.1518673E+02  0.3102009E+02
 0.1024000E+03  0.1970663E+02 -0.3957175E+01  0.1518744E+02  0.3093690E+02
 0.1028000E+03  0.1962306E+02 -0.3957016E+01  0.1518826E+02  0.3085430E+02
 0.1032000E+03  0.1953998E+02 -0.3956857E+01  0.1518907E+02  0.3077219E+02
 0.1036000E+03  0.1945738E+02 -0.3956697E+01  0.1518979E+02  0.3069048E+02
 0.1040000E+03  0.1937527E+02 -0.3956537E+01  0.1519063E+02  0.3060937E+02
 0.1044000E+03  0.1929365E+02 -0.3956377E+01  0.1519139E+02  0.3052866E+02
 0.1048000E+03  0.1921251E+02 -0.3956217E+01  0.1519213E+02  0.3044843E+02
 0.1052000E+03  0.1913185E+02 -0.3956056E+01  0.1519310E+02  0.3036889E+02
 0.1056000E+03  0.1905166E+02 -0.3955896E+01  0.1519386E+02  0.3028963E+02
 0.1060000E+03  0.1897196E+02 -0.3955735E+01  0.1519465E+02  0.3021087E+02
 0.1064000E+03  0.1889272E+02 -0.3955574E+01  0.1519534E+02  0.3013249E+02
 0.1068000E+03  0.1881395E+02 -0.3955413E+01  0.1519613E+02  0.3005467E+02
 0.1072000E+03  0.1873566E+02 -0.3955251E+01  0.1519703E+02  0.2997744E+02
 0.1076000E+03  0.1865783E+02 -0.3955090E+01  0.1519775E+02  0.2990048E+02
 0.1080000E+03  0.1858046E+02 -0.3954928E+01  0.1519865E+02  0.2982418E+02
 0.1084000E+03  0.1850355E+02 -0.3954766E+01  0.1519949E+02  0.2974827E+02
 0.1088000E+03  0.1842710E+02 -0.3954604E+01  0.1520037E+02  0.2967287E+02
 0.1092000E+03  0.1835111E+02 -0.3954442E+01  0.1520126E+02  0.2959793E+02
 0.1096000E+03  0.1827557E+02 -0.3954279E+01  0.1520195E+02  0.2952324E+02
 0.1100000E+03  0.1820049E+02 -0.3954116E+01  0.1520275E+02  0.2944912E+02
 0.1104000E+03  0.1812585E+02 -0.3953953E+01  0.1520368E+02  0.2937557E+02
 0.1108000E+03  0.1805166E+02 -0.3953790E+01  0.1520447E+02  0.2930234E+02
 0.1112000E+03  0.1797791E+02 -0.3953627E+01  0.1520534E+02  0.2922963E+02
 0.1116000E+03  0.1790461E+02 -0.3953463E+01  0.1520616E+02  0.2915731E+02
 0.1120000E+03  0.1783175E+02 -0.3953300E+01  0.1520705E+02  0.2908550E+02
 0.1124000E+03  0.1775933E+02 -0.3953136E+01  0.1520787E+02  0.2901406E+02
 0.1128000E+03  0.1768734E+02 -0.3952972E+01  0.1520883E+02  0.2894320E+02
 0.1132000E+03  0.1761578E+02 -0.3952808E+01  0.1520974E+02  0.2887271E+02
 0.1136000E+03  0.1754466E+02 -0.3952643E+01  0.1521059E+02  0.2880261E+02
 0.1140000E+03  0.1747396E+02 -0.3952479E+01  0.1521139E+02  0.2873287E+02
 0.1144000E+03  0.1740369E+02 -0.3952314E+01  0.1521235E+02  0.2866373E+02
 0.1148000E+03  0.1733385E+02 -0.3952149E+01  0.1521315E+02  0.2859485E+02
 0.1152000E+03  0.1726443E+02 -0.3951984E+01  0.1521413E+02  0.2852657E+02
 0.1156000E+03  0.1719542E+02 -0.3951819E+01  0.1521492E+02  0.2845853E+02
 0.1160000E+03  0.1712684E+02 -0.3951653E+01  0.1521576E+02  0.2839095E+02
 0.1164000E+03  0.1705867E+02 -0.3951487E+01  0.1521668E+02  0.2832386E+02
 0.1168000E+03  0.1699091E+02 -0.3951322E+01  0.1521772E+02  0.2825731E+02
 0.1172000E+03  0.1692356E+02 -0.3951156E+01  0.1521853E+02  0.2819094E+02
 0.1176000E+03  0.1685663E+02 -0.3950989E+01  0.1521945E+02  0.2812509E+02
 0.1180000E+03  0.1679009E+02 -0.3950823E+01  0.1522038E+02  0.2805965E+02
