 0.1080000E+03 -0.4395968E+00 -0.1568313E+01 -0.2045000E+01 -0.1678307E+01 -0.1880600E+01  0.4005761E+00  0.9525366E+00  0.2546364E+01  0.8274061E+01  0.5102472E+01  0.1383749E+02  0.1307290E+02  0.2289819E+02  0.3382337E+02  0.4592415E+02  0.6074995E+02
 0.1082000E+03 -0.3756023E+00 -0.1522025E+01 -0.2016832E+01 -0.1666465E+01 -0.1881760E+01  0.4039091E+00  0.9003966E+00  0.2571631E+01  0.8254162E+01  0.5090590E+01  0.1382498E+02  0.1306579E+02  0.2290265E+02  0.3383928E+02  0.4595084E+02  0.6078810E+02
 0.1084000E+03 -0.3115652E+00 -0.1475511E+01 -0.1988438E+01 -0.1654553E+01 -0.1882600E+01  0.4070684E+00  0.8489221E+00  0.2596243E+01  0.8234135E+01  0.5078798E+01  0.1381243E+02  0.1305863E+02  0.2290701E+02  0.3385504E+02  0.4597729E+02  0.6082592E+02
 0.1086000E+03 -0.2474936E+00 -0.1428775E+01 -0.1959819E+01 -0.1642571E+01 -0.1883125E+01  0.4100571E+00  0.7981311E+00  0.2620182E+01  0.8213978E+01  0.5067097E+01  0.1379984E+02  0.1305141E+02  0.2291128E+02  0.3387064E+02  0.4600350E+02  0.6086341E+02
 0.1088000E+03 -0.1833956E+00 -0.1381817E+01 -0.1930976E+01 -0.1630519E+01 -0.1883338E+01  0.4128786E+00  0.7480395E+00  0.2643431E+01  0.8193688E+01  0.5055491E+01  0.1378721E+02  0.1304413E+02  0.2291546E+02  0.3388608E+02  0.4602949E+02  0.6090058E+02
 0.1090000E+03 -0.1192794E+00 -0.1334642E+01 -0.1901910E+01 -0.1618399E+01 -0.1883243E+01  0.4155360E+00  0.6986616E+00  0.2665978E+01  0.8173264E+01  0.5043980E+01  0.1377454E+02  0.1303680E+02  0.2291954E+02  0.3390137E+02  0.4605524E+02  0.6093742E+02
 0.1092000E+03 -0.5515323E-01 -0.1287251E+01 -0.1872624E+01 -0.1606210E+01 -0.1882844E+01  0.4180326E+00  0.6500097E+00  0.2687809E+01  0.8152702E+01  0.5032569E+01  0.1376184E+02  0.1302942E+02  0.2292354E+02  0.3391652E+02  0.4608077E+02  0.6097395E+02
 0.1094000E+03  0.8974659E-02 -0.1239647E+01 -0.1843118E+01 -0.1593955E+01 -0.1882145E+01  0.4203715E+00  0.6020942E+00  0.2708914E+01  0.8132000E+01  0.5021258E+01  0.1374911E+02  0.1302198E+02  0.2292744E+02  0.3393151E+02  0.4610608E+02  0.6101016E+02
 0.1096000E+03  0.7309601E-01 -0.1191834E+01 -0.1813394E+01 -0.1581633E+01 -0.1881148E+01  0.4225558E+00  0.5549238E+00  0.2729285E+01  0.8111156E+01  0.5010051E+01  0.1373634E+02  0.1301449E+02  0.2293126E+02  0.3394636E+02  0.4613117E+02  0.6104607E+02
 0.1098000E+03  0.1372025E+00 -0.1143812E+01 -0.1783453E+01 -0.1569245E+01 -0.1879858E+01  0.4245887E+00  0.5085056E+00  0.2748915E+01  0.8090166E+01  0.4998950E+01  0.1372355E+02  0.1300696E+02  0.2293500E+02  0.3396107E+02  0.4615605E+02  0.6108167E+02
 0.1100000E+03  0.2012859E+00 -0.1095586E+01 -0.1753297E+01 -0.1556792E+01 -0.1878277E+01  0.4264732E+00  0.4628450E+00  0.2767800E+01  0.8069028E+01  0.4987959E+01  0.1371072E+02  0.1299937E+02  0.2293864E+02  0.3397563E+02  0.4618070E+02  0.6111696E+02
 0.1102000E+03  0.2653377E+00 -0.1047157E+01 -0.1722926E+01 -0.1544274E+01 -0.1876411E+01  0.4282124E+00  0.4179456E+00  0.2785934E+01  0.8047738E+01  0.4977079E+01  0.1369786E+02  0.1299173E+02  0.2294221E+02  0.3399005E+02  0.4620515E+02  0.6115196E+02
 0.1104000E+03  0.3293495E+00 -0.9985271E+00 -0.1692341E+01 -0.1531692E+01 -0.1874261E+01  0.4298092E+00  0.3738097E+00  0.2803317E+01  0.8026294E+01  0.4966315E+01  0.1368498E+02  0.1298405E+02  0.2294569E+02  0.3400434E+02  0.4622939E+02  0.6118666E+02
 0.1106000E+03  0.3933131E+00 -0.9496999E+00 -0.1661545E+01 -0.1519047E+01 -0.1871832E+01  0.4312666E+00  0.3304382E+00  0.2819948E+01  0.8004694E+01  0.4955669E+01  0.1367208E+02  0.1297632E+02  0.2294910E+02  0.3401849E+02  0.4625342E+02  0.6122107E+02
 0.1108000E+03  0.4572198E+00 -0.9006774E+00 -0.1630538E+01 -0.1506338E+01 -0.1869126E+01  0.4325875E+00  0.2878305E+00  0.2835828E+01  0.7982932E+01  0.4945145E+01  0.1365914E+02  0.1296855E+02  0.2295242E+02  0.3403250E+02  0.4627724E+02  0.6125519E+02
 0.1110000E+03  0.5210612E+00 -0.8514619E+00 -0.1599321E+01 -0.1493567E+01 -0.1866147E+01  0.4337747E+00  0.2459846E+00  0.2850958E+01  0.7961008E+01  0.4934746E+01  0.1364619E+02  0.1296073E+02  0.2295567E+02  0.3404638E+02  0.4630087E+02  0.6128902E+02
 0.1112000E+03  0.5848289E+00 -0.8020559E+00 -0.1567895E+01 -0.1480734E+01 -0.1862898E+01  0.4348311E+00  0.2048977E+00  0.2865342E+01  0.7938917E+01  0.4924475E+01  0.1363321E+02  0.1295287E+02  0.2295885E+02  0.3406013E+02  0.4632429E+02  0.6132257E+02
 0.1114000E+03  0.6485141E+00 -0.7524618E+00 -0.1536262E+01 -0.1467840E+01 -0.1859383E+01  0.4357595E+00  0.1645653E+00  0.2878984E+01  0.7916656E+01  0.4914336E+01  0.1362020E+02  0.1294496E+02  0.2296194E+02  0.3407376E+02  0.4634752E+02  0.6135584E+02
 0.1116000E+03  0.7121085E+00 -0.7026818E+00 -0.1504422E+01 -0.1454885E+01 -0.1855604E+01  0.4365625E+00  0.1249822E+00  0.2891890E+01  0.7894221E+01  0.4904333E+01  0.1360718E+02  0.1293702E+02  0.2296497E+02  0.3408725E+02  0.4637055E+02  0.6138884E+02
 0.1118000E+03  0.7756033E+00 -0.6527184E+00 -0.1472377E+01 -0.1441868E+01 -0.1851565E+01  0.4372429E+00  0.8614228E-01  0.2904067E+01  0.7871610E+01  0.4894468E+01  0.1359414E+02  0.1292903E+02  0.2296792E+02  0.3410062E+02  0.4639339E+02  0.6142156E+02
 0.1120000E+03  0.8389899E+00 -0.6025738E+00 -0.1440127E+01 -0.1428792E+01 -0.1847268E+01  0.4378033E+00  0.4803821E-01  0.2915521E+01  0.7848819E+01  0.4884747E+01  0.1358107E+02  0.1292100E+02  0.2297080E+02  0.3411386E+02  0.4641604E+02  0.6145402E+02
 0.1122000E+03  0.9022596E+00 -0.5522504E+00 -0.1407673E+01 -0.1415656E+01 -0.1842717E+01  0.4382462E+00  0.1066203E-01  0.2926262E+01  0.7825844E+01  0.4875172E+01  0.1356799E+02  0.1291293E+02  0.2297361E+02  0.3412699E+02  0.4643851E+02  0.6148620E+02
 0.1124000E+03  0.9654038E+00 -0.5017504E+00 -0.1375016E+01 -0.1402460E+01 -0.1837914E+01  0.4385742E+00 -0.2599500E-01  0.2936297E+01  0.7802682E+01  0.4865747E+01  0.1355489E+02  0.1290483E+02  0.2297635E+02  0.3413999E+02  0.4646078E+02  0.6151813E+02
 0.1126000E+03  0.1028414E+01 -0.4510762E+00 -0.1342157E+01 -0.1389206E+01 -0.1832862E+01  0.4387898E+00 -0.6194234E-01  0.2945637E+01  0.7779329E+01  0.4856478E+01  0.1354177E+02  0.1289668E+02  0.2297903E+02  0.3415287E+02  0.4648288E+02  0.6154979E+02
 0.1128000E+03  0.1091281E+01 -0.4002300E+00 -0.1309097E+01 -0.1375892E+01 -0.1827565E+01  0.4388954E+00 -0.9719004E-01  0.2954292E+01  0.7755782E+01  0.4847366E+01  0.1352864E+02  0.1288850E+02  0.2298164E+02  0.3416564E+02  0.4650479E+02  0.6158119E+02
 0.1130000E+03  0.1153996E+01 -0.3492141E+00 -0.1275837E+01 -0.1362520E+01 -0.1822024E+01  0.4388934E+00 -0.1317487E+00  0.2962273E+01  0.7732036E+01  0.4838418E+01  0.1351549E+02  0.1288028E+02  0.2298418E+02  0.3417829E+02  0.4652652E+02  0.6161234E+02
 0.1132000E+03  0.1216550E+01 -0.2980307E+00 -0.1242376E+01 -0.1349090E+01 -0.1816243E+01  0.4387861E+00 -0.1656294E+00  0.2969591E+01  0.7708089E+01  0.4829636E+01  0.1350232E+02  0.1287203E+02  0.2298666E+02  0.3419082E+02  0.4654808E+02  0.6164324E+02
 0.1134000E+03  0.1278935E+01 -0.2466820E+00 -0.1208717E+01 -0.1335602E+01 -0.1810224E+01  0.4385758E+00 -0.1988438E+00  0.2976258E+01  0.7683935E+01  0.4821025E+01  0.1348914E+02  0.1286374E+02  0.2298908E+02  0.3420324E+02  0.4656946E+02  0.6167388E+02
 0.1136000E+03  0.1341142E+01 -0.1951704E+00 -0.1174859E+01 -0.1322056E+01 -0.1803970E+01  0.4382647E+00 -0.2314035E+00  0.2982286E+01  0.7659572E+01  0.4812589E+01  0.1347595E+02  0.1285542E+02  0.2299143E+02  0.3421555E+02  0.4659066E+02  0.6170428E+02
 0.1138000E+03  0.1403161E+01 -0.1434980E+00 -0.1140804E+01 -0.1308452E+01 -0.1797483E+01  0.4378550E+00 -0.2633210E+00  0.2987688E+01  0.7634995E+01  0.4804332E+01  0.1346274E+02  0.1284707E+02  0.2299373E+02  0.3422775E+02  0.4661170E+02  0.6173444E+02
 0.1140000E+03  0.1464984E+01 -0.9166713E-01 -0.1106551E+01 -0.1294791E+01 -0.1790766E+01  0.4373489E+00 -0.2946085E+00  0.2992476E+01  0.7610201E+01  0.4796259E+01  0.1344952E+02  0.1283868E+02  0.2299596E+02  0.3423984E+02  0.4663256E+02  0.6176435E+02
 0.1142000E+03  0.1526602E+01 -0.3967994E-01 -0.1072102E+01 -0.1281072E+01 -0.1783821E+01  0.4367484E+00 -0.3252787E+00  0.2996663E+01  0.7585185E+01  0.4788374E+01  0.1343629E+02  0.1283026E+02  0.2299814E+02  0.3425183E+02  0.4665326E+02  0.6179403E+02
 0.1144000E+03  0.1588006E+01  0.1246129E-01 -0.1037456E+01 -0.1267297E+01 -0.1776650E+01  0.4360556E+00 -0.3553445E+00  0.3000262E+01  0.7559943E+01  0.4780682E+01  0.1342305E+02  0.1282181E+02  0.2300025E+02  0.3426371E+02  0.4667380E+02  0.6182347E+02
 0.1146000E+03  0.1649187E+01  0.6475433E-01 -0.1002615E+01 -0.1253464E+01 -0.1769257E+01  0.4352724E+00 -0.3848188E+00  0.3003286E+01  0.7534473E+01  0.4773187E+01  0.1340979E+02  0.1281333E+02  0.2300232E+02  0.3427548E+02  0.4669417E+02  0.6185267E+02
 0.1148000E+03  0.1710136E+01  0.1171969E+00 -0.9675780E+00 -0.1239575E+01 -0.1761643E+01  0.4344007E+00 -0.4137146E+00  0.3005750E+01  0.7508768E+01  0.4765892E+01  0.1339652E+02  0.1280482E+02  0.2300432E+02  0.3428715E+02  0.4671437E+02  0.6188165E+02
 0.1150000E+03  0.1770844E+01  0.1697868E+00 -0.9323463E+00 -0.1225628E+01 -0.1753810E+01  0.4334426E+00 -0.4420449E+00  0.3007665E+01  0.7482826E+01  0.4758804E+01  0.1338325E+02  0.1279628E+02  0.2300627E+02  0.3429872E+02  0.4673442E+02  0.6191039E+02
 0.1152000E+03  0.1831302E+01  0.2225218E+00 -0.8969198E+00 -0.1211624E+01 -0.1745760E+01  0.4323997E+00 -0.4698228E+00  0.3009045E+01  0.7456643E+01  0.4751925E+01  0.1336996E+02  0.1278771E+02  0.2300817E+02  0.3431019E+02  0.4675431E+02  0.6193891E+02
 0.1154000E+03  0.1891500E+01  0.2753994E+00 -0.8612989E+00 -0.1197563E+01 -0.1737497E+01  0.4312740E+00 -0.4970614E+00  0.3009904E+01  0.7430214E+01  0.4745262E+01  0.1335667E+02  0.1277911E+02  0.2301001E+02  0.3432156E+02  0.4677405E+02  0.6196721E+02
 0.1156000E+03  0.1951431E+01  0.3284175E+00 -0.8254837E+00 -0.1183445E+01 -0.1729021E+01  0.4300671E+00 -0.5237735E+00  0.3010255E+01  0.7403535E+01  0.4738817E+01  0.1334336E+02  0.1277049E+02  0.2301180E+02  0.3433283E+02  0.4679363E+02  0.6199528E+02
 0.1158000E+03  0.2011084E+01  0.3815737E+00 -0.7894745E+00 -0.1169270E+01 -0.1720335E+01  0.4287808E+00 -0.5499721E+00  0.3010111E+01  0.7376602E+01  0.4732596E+01  0.1333005E+02  0.1276184E+02  0.2301354E+02  0.3434401E+02  0.4681305E+02  0.6202314E+02
 0.1160000E+03  0.2070451E+01  0.4348657E+00 -0.7532712E+00 -0.1155037E+01 -0.1711441E+01  0.4274166E+00 -0.5756700E+00  0.3009485E+01  0.7349412E+01  0.4726602E+01  0.1331673E+02  0.1275316E+02  0.2301523E+02  0.3435508E+02  0.4683233E+02  0.6205078E+02
 0.1162000E+03  0.2129522E+01  0.4882910E+00 -0.7168740E+00 -0.1140747E+01 -0.1702341E+01  0.4259763E+00 -0.6008798E+00  0.3008390E+01  0.7321959E+01  0.4720841E+01  0.1330340E+02  0.1274446E+02  0.2301688E+02  0.3436607E+02  0.4685146E+02  0.6207820E+02
 0.1164000E+03  0.2188289E+01  0.5418472E+00 -0.6802828E+00 -0.1126399E+01 -0.1693037E+01  0.4244614E+00 -0.6256140E+00  0.3006839E+01  0.7294241E+01  0.4715317E+01  0.1329007E+02  0.1273574E+02  0.2301847E+02  0.3437696E+02  0.4687044E+02  0.6210542E+02
 0.1166000E+03  0.2246742E+01  0.5955319E+00 -0.6434977E+00 -0.1111993E+01 -0.1683530E+01  0.4228733E+00 -0.6498850E+00  0.3004845E+01  0.7266254E+01  0.4710034E+01  0.1327672E+02  0.1272699E+02  0.2302001E+02  0.3438776E+02  0.4688927E+02  0.6213242E+02
 0.1168000E+03  0.2304873E+01  0.6493425E+00 -0.6065184E+00 -0.1097528E+01 -0.1673823E+01  0.4212137E+00 -0.6737049E+00  0.3002419E+01  0.7237993E+01  0.4704995E+01  0.1326338E+02  0.1271821E+02  0.2302151E+02  0.3439847E+02  0.4690796E+02  0.6215922E+02
 0.1170000E+03  0.2362672E+01  0.7032765E+00 -0.5693449E+00 -0.1083005E+01 -0.1663917E+01  0.4194839E+00 -0.6970858E+00  0.2999575E+01  0.7209454E+01  0.4700207E+01  0.1325002E+02  0.1270942E+02  0.2302296E+02  0.3440909E+02  0.4692650E+02  0.6218581E+02
 0.1172000E+03  0.2420129E+01  0.7573314E+00 -0.5319769E+00 -0.1068422E+01 -0.1653814E+01  0.4176853E+00 -0.7200392E+00  0.2996324E+01  0.7180635E+01  0.4695672E+01  0.1323666E+02  0.1270060E+02  0.2302437E+02  0.3441963E+02  0.4694490E+02  0.6221220E+02
 0.1174000E+03  0.2477238E+01  0.8115043E+00 -0.4944141E+00 -0.1053780E+01 -0.1643515E+01  0.4158193E+00 -0.7425769E+00  0.2992678E+01  0.7151530E+01  0.4691394E+01  0.1322330E+02  0.1269176E+02  0.2302573E+02  0.3443007E+02  0.4696317E+02  0.6223839E+02
 0.1176000E+03  0.2533987E+01  0.8657926E+00 -0.4566562E+00 -0.1039078E+01 -0.1633023E+01  0.4138871E+00 -0.7647100E+00  0.2988648E+01  0.7122138E+01  0.4687379E+01  0.1320993E+02  0.1268289E+02  0.2302705E+02  0.3444043E+02  0.4698129E+02  0.6226437E+02
 0.1178000E+03  0.2590368E+01  0.9201934E+00 -0.4187028E+00 -0.1024315E+01 -0.1622339E+01  0.4118901E+00 -0.7864498E+00  0.2984247E+01  0.7092453E+01  0.4683629E+01  0.1319656E+02  0.1267401E+02  0.2302833E+02  0.3445070E+02  0.4699928E+02  0.6229017E+02
 0.1180000E+03  0.2646372E+01  0.9747040E+00 -0.3805534E+00 -0.1009492E+01 -0.1611465E+01  0.4098296E+00 -0.8078070E+00  0.2979486E+01  0.7062473E+01  0.4680148E+01  0.1318318E+02  0.1266511E+02  0.2302957E+02  0.3446089E+02  0.4701714E+02  0.6231576E+02
 0.1182000E+03  0.2701991E+01  0.1029321E+01 -0.3422076E+00 -0.9946063E+00 -0.1600401E+01  0.4077065E+00 -0.8287922E+00  0.2974374E+01  0.7032195E+01  0.4676940E+01  0.1316980E+02  0.1265618E+02  0.2303076E+02  0.3447100E+02  0.4703486E+02  0.6234117E+02
 0.1184000E+03  0.2757215E+01  0.1084042E+01 -0.3036647E+00 -0.9796584E+00 -0.1589151E+01  0.4055223E+00 -0.8494158E+00  0.2968924E+01  0.7001615E+01  0.4674009E+01  0.1315642E+02  0.1264724E+02  0.2303191E+02  0.3448102E+02  0.4705245E+02  0.6236638E+02
 0.1186000E+03  0.2812035E+01  0.1138863E+01 -0.2649240E+00 -0.9646474E+00 -0.1577714E+01  0.4032779E+00 -0.8696878E+00  0.2963145E+01  0.6970730E+01  0.4671358E+01  0.1314303E+02  0.1263828E+02  0.2303303E+02  0.3449097E+02  0.4706990E+02  0.6239141E+02
 0.1188000E+03  0.2866442E+01  0.1193782E+01 -0.2259849E+00 -0.9495725E+00 -0.1566093E+01  0.4009744E+00 -0.8896181E+00  0.2957047E+01  0.6939537E+01  0.4668990E+01  0.1312964E+02  0.1262930E+02  0.2303410E+02  0.3450083E+02  0.4708723E+02  0.6241625E+02
 0.1190000E+03  0.2920429E+01  0.1248794E+01 -0.1868466E+00 -0.9344329E+00 -0.1554289E+01  0.3986130E+00 -0.9092164E+00  0.2950641E+01  0.6908034E+01  0.4666908E+01  0.1311625E+02  0.1262030E+02  0.2303514E+02  0.3451062E+02  0.4710443E+02  0.6244090E+02
 0.1192000E+03  0.2973985E+01  0.1303897E+01 -0.1475082E+00 -0.9192276E+00 -0.1542303E+01  0.3961945E+00 -0.9284918E+00  0.2943936E+01  0.6876219E+01  0.4665116E+01  0.1310286E+02  0.1261129E+02  0.2303613E+02  0.3452032E+02  0.4712150E+02  0.6246537E+02
 0.1194000E+03  0.3027103E+01  0.1359086E+01 -0.1079688E+00 -0.9039557E+00 -0.1530137E+01  0.3937201E+00 -0.9474536E+00  0.2936942E+01  0.6844088E+01  0.4663615E+01  0.1308946E+02  0.1260225E+02  0.2303709E+02  0.3452995E+02  0.4713845E+02  0.6248966E+02
 0.1196000E+03  0.3079774E+01  0.1414358E+01 -0.6822735E-01 -0.8886161E+00 -0.1517792E+01  0.3911905E+00 -0.9661104E+00  0.2929668E+01  0.6811639E+01  0.4662409E+01  0.1307606E+02  0.1259321E+02  0.2303802E+02  0.3453951E+02  0.4715527E+02  0.6251377E+02
 0.1198000E+03  0.3131989E+01  0.1469709E+01 -0.2828289E-01 -0.8732079E+00 -0.1505270E+01  0.3886068E+00 -0.9844709E+00  0.2922122E+01  0.6778872E+01  0.4661499E+01  0.1306267E+02  0.1258414E+02  0.2303891E+02  0.3454898E+02  0.4717197E+02  0.6253771E+02
 0.1200000E+03  0.3183740E+01  0.1525135E+01  0.1186575E-01 -0.8577298E+00 -0.1492571E+01  0.3859697E+00 -0.1002543E+01  0.2914314E+01  0.6745783E+01  0.4660889E+01  0.1304927E+02  0.1257506E+02  0.2303976E+02  0.3455839E+02  0.4718855E+02  0.6256147E+02
 0.1202000E+03  0.3235018E+01  0.1580631E+01  0.5221977E-01 -0.8421806E+00 -0.1479697E+01  0.3832802E+00 -0.1020336E+01  0.2906251E+01  0.6712372E+01  0.4660578E+01  0.1303587E+02  0.1256597E+02  0.2304058E+02  0.3456772E+02  0.4720501E+02  0.6258505E+02
 0.1204000E+03  0.3285816E+01  0.1636193E+01  0.9278046E-01 -0.8265590E+00 -0.1466650E+01  0.3805391E+00 -0.1037856E+01  0.2897943E+01  0.6678638E+01  0.4660570E+01  0.1302247E+02  0.1255686E+02  0.2304137E+02  0.3457698E+02  0.4722135E+02  0.6260847E+02
 0.1206000E+03  0.3336125E+01  0.1691817E+01  0.1335492E+00 -0.8108637E+00 -0.1453429E+01  0.3777470E+00 -0.1055112E+01  0.2889397E+01  0.6644578E+01  0.4660866E+01  0.1300907E+02  0.1254774E+02  0.2304212E+02  0.3458617E+02  0.4723758E+02  0.6263171E+02
 0.1208000E+03  0.3385938E+01  0.1747498E+01  0.1745273E+00 -0.7950931E+00 -0.1440037E+01  0.3749049E+00 -0.1072111E+01  0.2880620E+01  0.6610194E+01  0.4661466E+01  0.1299567E+02  0.1253860E+02  0.2304285E+02  0.3459529E+02  0.4725368E+02  0.6265479E+02
 0.1210000E+03  0.3435245E+01  0.1803230E+01  0.2157164E+00 -0.7792457E+00 -0.1426475E+01  0.3720133E+00 -0.1088860E+01  0.2871621E+01  0.6575484E+01  0.4662371E+01  0.1298228E+02  0.1252945E+02  0.2304354E+02  0.3460433E+02  0.4726967E+02  0.6267770E+02
 0.1212000E+03  0.3484041E+01  0.1859008E+01  0.2571179E+00 -0.7633200E+00 -0.1412743E+01  0.3690729E+00 -0.1105365E+01  0.2862407E+01  0.6540448E+01  0.4663581E+01  0.1296888E+02  0.1252029E+02  0.2304419E+02  0.3461331E+02  0.4728555E+02  0.6270044E+02
 0.1214000E+03  0.3532317E+01  0.1914827E+01  0.2987336E+00 -0.7473141E+00 -0.1398843E+01  0.3660845E+00 -0.1121634E+01  0.2852984E+01  0.6505086E+01  0.4665098E+01  0.1295548E+02  0.1251111E+02  0.2304482E+02  0.3462222E+02  0.4730132E+02  0.6272302E+02
 0.1216000E+03  0.3580065E+01  0.1970681E+01  0.3405652E+00 -0.7312264E+00 -0.1384776E+01  0.3630487E+00 -0.1137672E+01  0.2843359E+01  0.6469400E+01  0.4666919E+01  0.1294209E+02  0.1250193E+02  0.2304542E+02  0.3463106E+02  0.4731697E+02  0.6274544E+02
 0.1218000E+03  0.3627278E+01  0.2026563E+01  0.3826144E+00 -0.7150549E+00 -0.1370543E+01  0.3599660E+00 -0.1153487E+01  0.2833540E+01  0.6433389E+01  0.4669046E+01  0.1292870E+02  0.1249273E+02  0.2304599E+02  0.3463984E+02  0.4733251E+02  0.6276770E+02
 0.1220000E+03  0.3673950E+01  0.2082469E+01  0.4248832E+00 -0.6987976E+00 -0.1356144E+01  0.3568370E+00 -0.1169083E+01  0.2823532E+01  0.6397056E+01  0.4671476E+01  0.1291531E+02  0.1248352E+02  0.2304653E+02  0.3464855E+02  0.4734795E+02  0.6278980E+02
 0.1222000E+03  0.3720074E+01  0.2138390E+01  0.4673734E+00 -0.6824524E+00 -0.1341582E+01  0.3536623E+00 -0.1184468E+01  0.2813342E+01  0.6360402E+01  0.4674210E+01  0.1290192E+02  0.1247430E+02  0.2304704E+02  0.3465720E+02  0.4736327E+02  0.6281175E+02
 0.1224000E+03  0.3765641E+01  0.2194321E+01  0.5100871E+00 -0.6660171E+00 -0.1326856E+01  0.3504423E+00 -0.1199645E+01  0.2802976E+01  0.6323428E+01  0.4677243E+01  0.1288854E+02  0.1246507E+02  0.2304752E+02  0.3466578E+02  0.4737849E+02  0.6283354E+02
 0.1226000E+03  0.3810647E+01  0.2250253E+01  0.5530263E+00 -0.6494895E+00 -0.1311969E+01  0.3471776E+00 -0.1214622E+01  0.2792439E+01  0.6286138E+01  0.4680576E+01  0.1287515E+02  0.1245582E+02  0.2304798E+02  0.3467430E+02  0.4739361E+02  0.6285517E+02
 0.1228000E+03  0.3855085E+01  0.2306180E+01  0.5961932E+00 -0.6328671E+00 -0.1296920E+01  0.3438686E+00 -0.1229402E+01  0.2781738E+01  0.6248534E+01  0.4684205E+01  0.1286177E+02  0.1244657E+02  0.2304840E+02  0.3468276E+02  0.4740862E+02  0.6287666E+02
 0.1230000E+03  0.3898948E+01  0.2362094E+01  0.6395900E+00 -0.6161473E+00 -0.1281710E+01  0.3405157E+00 -0.1243991E+01  0.2770877E+01  0.6210619E+01  0.4688128E+01  0.1284840E+02  0.1243731E+02  0.2304881E+02  0.3469115E+02  0.4742352E+02  0.6289799E+02
 0.1232000E+03  0.3942231E+01  0.2417986E+01  0.6832189E+00 -0.5993275E+00 -0.1266342E+01  0.3371194E+00 -0.1258394E+01  0.2759863E+01  0.6172397E+01  0.4692340E+01  0.1283502E+02  0.1242804E+02  0.2304918E+02  0.3469949E+02  0.4743832E+02  0.6291917E+02
 0.1234000E+03  0.3984929E+01  0.2473848E+01  0.7270824E+00 -0.5824049E+00 -0.1250814E+01  0.3336801E+00 -0.1272615E+01  0.2748699E+01  0.6133872E+01  0.4696839E+01  0.1282166E+02  0.1241877E+02  0.2304954E+02  0.3470776E+02  0.4745303E+02  0.6294021E+02
 0.1236000E+03  0.4027035E+01  0.2529670E+01  0.7711828E+00 -0.5653766E+00 -0.1235129E+01  0.3301980E+00 -0.1286659E+01  0.2737392E+01  0.6095049E+01  0.4701621E+01  0.1280829E+02  0.1240948E+02  0.2304986E+02  0.3471597E+02  0.4746763E+02  0.6296110E+02
 0.1238000E+03  0.4068545E+01  0.2585445E+01  0.8155226E+00 -0.5482394E+00 -0.1219288E+01  0.3266736E+00 -0.1300530E+01  0.2725945E+01  0.6055932E+01  0.4706679E+01  0.1279493E+02  0.1240019E+02  0.2305017E+02  0.3472413E+02  0.4748213E+02  0.6298185E+02
 0.1240000E+03  0.4109453E+01  0.2641161E+01  0.8601042E+00 -0.5309903E+00 -0.1203290E+01  0.3231072E+00 -0.1314232E+01  0.2714364E+01  0.6016526E+01  0.4712011E+01  0.1278157E+02  0.1239089E+02  0.2305045E+02  0.3473223E+02  0.4749653E+02  0.6300245E+02
 0.1242000E+03  0.4149756E+01  0.2696808E+01  0.9049303E+00 -0.5136259E+00 -0.1187136E+01  0.3194990E+00 -0.1327769E+01  0.2702652E+01  0.5976838E+01  0.4717609E+01  0.1276822E+02  0.1238158E+02  0.2305070E+02  0.3474027E+02  0.4751084E+02  0.6302292E+02
 0.1244000E+03  0.4189449E+01  0.2752377E+01  0.9500034E+00 -0.4961425E+00 -0.1170829E+01  0.3158492E+00 -0.1341145E+01  0.2690815E+01  0.5936873E+01  0.4723469E+01  0.1275487E+02  0.1237226E+02  0.2305094E+02  0.3474825E+02  0.4752505E+02  0.6304324E+02
 0.1246000E+03  0.4228528E+01  0.2807857E+01  0.9953261E+00 -0.4785367E+00 -0.1154367E+01  0.3121582E+00 -0.1354364E+01  0.2678856E+01  0.5896639E+01  0.4729583E+01  0.1274153E+02  0.1236294E+02  0.2305115E+02  0.3475618E+02  0.4753916E+02  0.6306342E+02
 0.1248000E+03  0.4266990E+01  0.2863235E+01  0.1040901E+01 -0.4608045E+00 -0.1137753E+01  0.3084262E+00 -0.1367428E+01  0.2666780E+01  0.5856142E+01  0.4735945E+01  0.1272819E+02  0.1235361E+02  0.2305134E+02  0.3476405E+02  0.4755318E+02  0.6308346E+02
 0.1250000E+03  0.4304831E+01  0.2918500E+01  0.1086731E+01 -0.4429419E+00 -0.1120986E+01  0.3046533E+00 -0.1380342E+01  0.2654590E+01  0.5815389E+01  0.4742549E+01  0.1271486E+02  0.1234428E+02  0.2305150E+02  0.3477186E+02  0.4756710E+02  0.6310337E+02
 0.1252000E+03  0.4342047E+01  0.2973639E+01  0.1132819E+01 -0.4249447E+00 -0.1104068E+01  0.3008397E+00 -0.1393108E+01  0.2642289E+01  0.5774390E+01  0.4749385E+01  0.1270153E+02  0.1233494E+02  0.2305165E+02  0.3477963E+02  0.4758094E+02  0.6312315E+02
 0.1254000E+03  0.4378638E+01  0.3028641E+01  0.1179167E+01 -0.4068086E+00 -0.1086999E+01  0.2969856E+00 -0.1405729E+01  0.2629883E+01  0.5733151E+01  0.4756446E+01  0.1268821E+02  0.1232559E+02  0.2305178E+02  0.3478734E+02  0.4759468E+02  0.6314279E+02
